PLAYERID,PLAYER,SALARY,OPP,POS,TEAM,SCHEDULE_ID,PARTNERID,PA,1B,2B,3B,HR,RBI,R,SB,BB,IP,BBSP,K,W,ER,HA,HBP,QS,UNDERDOG,PRIZEPICKS,H,PARK,BASES,OUTS,BATK,HRRBI,PC,REFID,FPTS,FPTS/$,FLOOR,CEIL,POWN,SMASH,TOPVAL,TEAMOWN,DIFFERENCE,LEV,OWNERSHIP,RGID
17887,"Matt Olson",5700,ARI,1B,ATL,92754,657863,4.74,0.42,0.26,0,0.3,0.59,0.64,0.007,0.6,0,0,0,0,0,0,0,0,10.13,9.27,0.98,ARI,2.14,0,1.0362,2.21,,11,9.27,1.63,2.18,24.45,4.24,0.0545,0.0127,0.0303,0.0242,9.3,,17887
1023422,"Austin Riley",5000,ARI,3B,ATL,92754,874756,4.62,0.53,0.22,0.01,0.22,0.53,0.55,0.002,0.51,0,0,0,0,0,0,0,0,8.88,8.15,0.98,ARI,1.88,0,1.1095,2.06,,12,8.15,1.63,1.82,22.95,2.31,0.0545,0.0127,0.0303,0.0242,9.3,,1023422
1252110,"Sean Murphy",5300,ARI,C,ATL,92754,873680,4.47,0.46,0.27,0,0.17,0.52,0.54,0.003,0.57,0,0,0,0,0,0,0,0,8.55,7.72,0.9,ARI,1.68,0,1.0172,1.96,,13,7.72,1.46,1.76,20.82,2.96,0.0545,0.0127,0.0303,0.0242,9.3,,1252110
14918,"Travis d'Arnaud",4300,ARI,C,ATL,92754,389876,4.35,0.5,0.26,0.02,0.16,0.5,0.49,0.002,0.33,0,0,0,0,0,0,0,0,7.77,7.18,0.94,ARI,1.72,0,0.966,1.93,,14,7.18,1.67,1.72,19.63,3.67,0.0545,0.0127,0.0303,0.0242,9.3,,14918
15912,"Eddie Rosario",2900,ARI,OF,ATL,92754,548299,4.25,0.48,0.22,0.04,0.13,0.48,0.42,0.016,0.27,0,0,0,0,0,0,0,0,7.1,6.63,0.87,ARI,1.56,0,0.8748,1.77,,15,6.63,2.29,0.93,18.44,2.13,0.0545,0.0127,0.0303,0.0242,9.3,,15912
37435,"Ozzie Albies",4700,ARI,2B,ATL,92754,830219,4.19,0.44,0.22,0.05,0.19,0.5,0.46,0.031,0.32,0,0,0,0,0,0,0,0,7.91,7.4,0.9,ARI,1.79,0,0.7201,1.86,,16,7.4,1.57,1.28,20.48,2.49,0.0545,0.0127,0.0303,0.0242,9.3,,37435
16290,"Orlando Arcia",3800,ARI,SS,ATL,92754,596917,3.93,0.53,0.17,0,0.12,0.41,0.37,0.026,0.35,0,0,0,0,0,0,0,0,6.6,6.1,0.82,ARI,1.35,0,0.8285,1.6,,17,6.1,1.61,0.61,16.95,1.89,0.0545,0.0127,0.0303,0.0242,9.3,,16290
2042452,"Michael Harris",3300,ARI,OF,ATL,92754,1169617,3.96,0.51,0.23,0.04,0.18,0.47,0.44,0.073,0.31,0,0,0,0,0,0,0,0,8.06,7.59,0.96,ARI,1.81,0,0.8663,1.87,,18,7.59,2.3,2.5,24.8,4.39,0.0545,0.0127,0.0303,0.0242,9.3,,2042452
17869,"Adam Frazier",2800,SFG,2B,BAL,92757,737830,4.58,0.82,0.18,0.19,0.03,0.41,0.46,0.033,0.3,0,0,0,0,0,0,0,0,8.17,7.73,1.22,SFG,1.87,0,0.5919,2.09,,19,7.73,2.76,2.48,18.69,6.35,0.0302,0.0631,0.0291,0.0011,4.4,,17869
2106115,"Adley Rutschman",5100,SFG,C,BAL,92757,918713,4.66,0.62,0.23,0.04,0.12,0.41,0.45,0.014,0.55,0,0,0,0,0,0,0,0,8.1,7.34,1.01,SFG,1.68,0,0.8638,1.87,,20,7.34,1.44,2.13,18.96,1.99,0.0302,0.0631,0.0291,0.0011,4.4,,2106115
36502,"Anthony Santander",4200,SFG,OF,BAL,92757,659463,4.5,0.53,0.18,0.03,0.16,0.4,0.38,0.004,0.32,0,0,0,0,0,0,0,0,6.99,6.49,0.9,SFG,1.62,0,1.0287,1.68,,21,6.49,1.55,0.99,18.6,1.94,0.0302,0.0631,0.0291,0.0011,4.4,,36502
37558,"Austin Hays",3600,SFG,OF,BAL,92757,874219,4.41,0.63,0.18,0.08,0.11,0.39,0.4,0.016,0.26,0,0,0,0,0,0,0,0,7.13,6.71,1,SFG,1.67,0,1.1004,1.79,,22,6.71,1.86,1.38,18.53,1.61,0.0302,0.0631,0.0291,0.0011,4.4,,37558
2109143,"Gunnar Henderson",3400,SFG,3B,BAL,92757,1169580,4.28,0.51,0.17,0.2,0.11,0.42,0.46,0.028,0.44,0,0,0,0,0,0,0,0,8.46,7.87,0.99,SFG,1.89,0,1.3278,1.87,,23,7.87,2.31,2.19,19.37,6.81,0.0302,0.0631,0.0291,0.0011,4.4,,2109143
14541,"Aaron Hicks",2400,SFG,OF,BAL,92757,454371,4.15,0.56,0.09,0.08,0.06,0.33,0.31,0.031,0.42,0,0,0,0,0,0,0,0,6.05,5.58,0.79,SFG,1.22,0,1.1048,1.43,,24,5.58,2.33,1.16,15.71,1.23,0.0302,0.0631,0.0291,0.0011,4.4,,14541
478243,"Ryan O'Hearn",2100,SFG,1B/OF,BAL,92757,829141,3.92,0.57,0.12,0.07,0.08,0.32,0.29,0.001,0.21,0,0,0,0,0,0,0,0,5.67,5.34,0.84,SFG,1.34,0,1.1429,1.45,,25,5.34,2.54,1.1,15.12,1.27,0.0302,0.0631,0.0291,0.0011,4.4,,478243
814904,"Ramon Urias",3100,SFG,2B/3B,BAL,92757,597169,3.97,0.59,0.11,0.03,0.08,0.32,0.29,0.009,0.33,0,0,0,0,0,0,0,0,5.76,5.33,0.81,SFG,1.22,0,1.1242,1.42,,26,5.33,1.72,1.27,14.61,0.86,0.0302,0.0631,0.0291,0.0011,4.4,,814904
36187,"Jorge Mateo",4200,SFG,SS,BAL,92757,657910,3.85,0.5,0.12,0.08,0.07,0.32,0.27,0.108,0.19,0,0,0,0,0,0,0,0,5.74,5.53,0.77,SFG,1.26,0,1.1623,1.36,,27,5.53,1.32,0.83,15.31,1.22,0.0302,0.0631,0.0291,0.0011,4.4,,36187
1266421,"Nico Hoerner",4800,SDP,2B,CHC,92755,1054431,4.61,0.75,0.24,0.07,0.09,0.42,0.46,0.077,0.28,0,0,0,0,0,0,0,0,8.12,7.67,1.15,SDP,1.8,0,0.5507,2.03,,28,7.67,1.6,2.2,20.09,1.75,0.0423,0.0271,0.0144,0.0279,9.6,,1266421
35650,"Dansby Swanson",4800,SDP,SS,CHC,92755,659260,4.63,0.58,0.25,0.04,0.18,0.45,0.48,0.037,0.35,0,0,0,0,0,0,0,0,8.49,7.92,1.05,SDP,1.92,0,1.1024,1.98,,29,7.92,1.65,1.98,22.08,1.58,0.0423,0.0271,0.0144,0.0279,9.6,,35650
36762,"Ian Happ",4000,SDP,OF,CHC,92755,827194,4.46,0.52,0.24,0.04,0.16,0.43,0.45,0.035,0.46,0,0,0,0,0,0,0,0,8.19,7.53,0.96,SDP,1.76,0,1.1094,1.84,,30,7.53,1.88,1.95,20.45,2.06,0.0423,0.0271,0.0144,0.0279,9.6,,36762
3409991,"Seiya Suzuki",4200,SDP,OF,CHC,92755,727362,4.34,0.54,0.25,0.04,0.17,0.42,0.47,0.03,0.4,0,0,0,0,0,0,0,0,8.19,7.57,1,SDP,1.84,0,1.0394,1.89,,31,7.57,1.8,2.11,20.63,1.51,0.0423,0.0271,0.0144,0.0279,9.6,,3409991
37230,"Mike Tauchman",2300,SDP,OF,CHC,92755,737856,4.24,0.5,0.13,0.01,0.1,0.35,0.35,0.05,0.47,0,0,0,0,0,0,0,0,6.37,5.83,0.74,SDP,1.19,0,1.1002,1.44,,32,5.83,2.53,1.21,17.34,1.59,0.0423,0.0271,0.0144,0.0279,9.6,,37230
2441503,"Christopher Morel",5400,SDP,OF,CHC,92755,1053442,4.08,0.42,0.21,0.09,0.27,0.45,0.48,0.038,0.29,0,0,0,0,0,0,0,0,8.89,8.42,0.99,SDP,2.19,0,1.2674,1.92,,33,8.42,1.56,2.06,21.94,2.05,0.0423,0.0271,0.0144,0.0279,9.6,,2441503
17649,"Trey Mancini",2100,SDP,1B,CHC,92755,708967,4.1,0.48,0.2,0.01,0.14,0.38,0.35,0.002,0.35,0,0,0,0,0,0,0,0,6.68,6.13,0.83,SDP,1.47,0,0.9765,1.56,,34,6.13,2.92,1.54,17.15,1.61,0.0423,0.0271,0.0144,0.0279,9.6,,17649
16166,"Patrick Wisdom",3600,SDP,3B,CHC,92755,657868,3.92,0.23,0.17,0.01,0.21,0.39,0.31,0.018,0.35,0,0,0,0,0,0,0,0,6.34,5.83,0.62,SDP,1.44,0,1.3384,1.32,,35,5.83,1.62,1.07,16.48,1.11,0.0423,0.0271,0.0144,0.0279,9.6,,16166
13463,"Yan Gomes",2700,SDP,C,CHC,92755,501644,3.9,0.52,0.15,0.02,0.13,0.35,0.29,0.009,0.18,0,0,0,0,0,0,0,0,5.81,5.49,0.82,SDP,1.4,0,0.741,1.46,,36,5.49,2.03,0.59,16.24,1.17,0.0423,0.0271,0.0144,0.0279,9.6,,13463
35086,"Tim Anderson",4600,DET,SS,CHW,92753,737508,4.52,0.84,0.18,0.01,0.09,0.57,0.6,0.044,0.24,0,0,0,0,0,0,0,0,7.86,7.48,1.12,CHW,1.59,0,0.8363,2.29,,37,7.48,1.63,2.18,20.55,3.09,0.023,0.0109,0.0216,0.0014,3,,35086
35356,"Andrew Benintendi",3800,DET,OF,CHW,92753,738659,4.33,0.7,0.21,0.02,0.09,0.56,0.6,0.033,0.4,0,0,0,0,0,0,0,0,8.09,7.52,1.02,CHW,1.54,0,0.7215,2.18,,38,7.52,1.98,2.44,19.63,2.2,0.023,0.0109,0.0216,0.0014,3,,35356
1558724,"Luis Robert",5300,DET,OF,CHW,92753,1051903,4.29,0.63,0.23,0.01,0.19,0.61,0.63,0.032,0.24,0,0,0,0,0,0,0,0,8.64,8.2,1.06,CHW,1.88,0,0.8989,2.3,,39,8.2,1.55,1.79,23.07,2.05,0.023,0.0109,0.0216,0.0014,3,,1558724
37999,"Eloy Jimenez",4000,DET,OF,CHW,92753,830373,4.15,0.61,0.16,0,0.21,0.58,0.65,0.009,0.38,0,0,0,0,0,0,0,0,8.59,8.06,0.98,CHW,1.77,0,0.9088,2.21,,40,8.06,2.02,2.11,21.54,4.52,0.023,0.0109,0.0216,0.0014,3,,37999
35706,"Yoan Moncada",4300,DET,3B,CHW,92753,864590,4.1,0.51,0.19,0.01,0.12,0.55,0.56,0.017,0.49,0,0,0,0,0,0,0,0,7.7,7.04,0.83,CHW,1.4,0,1.0367,1.94,,41,7.04,1.64,1.74,19.51,1.97,0.023,0.0109,0.0216,0.0014,3,,35706
2038711,"Andrew Vaughn",3700,DET,1B,CHW,92753,1159930,3.98,0.51,0.19,0,0.14,0.54,0.51,0.003,0.36,0,0,0,0,0,0,0,0,7.31,6.76,0.84,CHW,1.45,0,0.7285,1.89,,42,6.76,1.83,1.39,19.24,0.71,0.023,0.0109,0.0216,0.0014,3,,2038711
13483,"Yasmani Grandal",3900,DET,C,CHW,92753,392198,3.95,0.48,0.11,0,0.14,0.5,0.51,0.006,0.63,0,0,0,0,0,0,0,0,7.47,6.74,0.73,CHW,1.26,0,0.8225,1.74,,43,6.74,1.73,1.96,18.82,2.77,0.023,0.0109,0.0216,0.0014,3,,13483
2440836,"Gavin Sheets",2600,DET,1B/OF,CHW,92753,829797,3.62,0.46,0.13,0,0.18,0.5,0.47,0.007,0.34,0,0,0,0,0,0,0,0,7.04,6.57,0.77,CHW,1.44,0,0.718,1.74,,44,6.57,2.53,1.41,18.87,3.64,0.023,0.0109,0.0216,0.0014,3,,2440836
3063544,"Romy Gonzalez",2400,DET,2B,CHW,92753,1119472,3.6,0.45,0.12,0.06,0.11,0.48,0.37,0.014,0.17,0,0,0,0,0,0,0,0,5.81,5.53,0.74,CHW,1.31,0,1.068,1.59,,45,5.53,2.3,0.43,13.88,2.19,0.023,0.0109,0.0216,0.0014,3,,3063544
498052,"Kevin Newman",2700,MIL,2B/3B,CIN,92743,827183,4.59,0.71,0.13,0.03,0.06,0.52,0.51,0.032,0.28,0,0,0,0,0,0,0,0,6.74,6.36,0.93,CIN,1.3,0,0.7285,1.96,,46,6.36,2.36,1.32,17.6,0.0,0,0,0,0,0,,498052
4738878,"Matt McLain",4200,MIL,SS,CIN,92743,1118776,4.4,0.48,0.1,0.01,0.12,0.51,0.52,0.03,0.54,0,0,0,0,0,0,0,0,7.08,6.48,0.71,CIN,1.19,0,1.4345,1.74,,47,6.48,1.54,1.36,19.73,0.0,0,0,0,0,0,,4738878
2039490,"Jonathan India",5400,MIL,2B,CIN,92743,875832,4.29,0.57,0.13,0.02,0.15,0.53,0.59,0.037,0.54,0,0,0,0,0,0,0,0,8.15,7.52,0.87,CIN,1.49,0,1.1457,1.99,,48,7.52,1.39,1.94,20.81,0.0,0,0,0,0,0,,2039490
1232642,"Jake Fraley",4600,MIL,OF,CIN,92743,857756,4.17,0.51,0.11,0,0.14,0.5,0.56,0.07,0.53,0,0,0,0,0,0,0,0,7.66,7.09,0.76,CIN,1.29,0,1.1115,1.82,,49,7.09,1.54,1.62,20.56,0.0,0,0,0,0,0,,1232642
1452544,"Tyler Stephenson",3900,MIL,C,CIN,92743,874242,4.09,0.61,0.13,0.01,0.11,0.49,0.54,0.005,0.46,0,0,0,0,0,0,0,0,7.19,6.61,0.86,CIN,1.34,0,1.2294,1.89,,50,6.61,1.69,1.59,18.52,0.0,0,0,0,0,0,,1452544
873104,"Nick Senzel",4300,MIL,3B/OF,CIN,92743,873264,4.06,0.56,0.09,0,0.08,0.45,0.44,0.049,0.4,0,0,0,0,0,0,0,0,6.19,5.74,0.73,CIN,1.06,0,0.9517,1.62,,51,5.74,1.33,1.21,17.96,0.0,0,0,0,0,0,,873104
2039492,"Stuart Fairchild",2300,MIL,OF,CIN,92743,829822,3.53,0.37,0.13,0.04,0.11,0.45,0.43,0.04,0.42,0,0,0,0,0,0,0,0,6.5,5.99,0.65,CIN,1.19,0,1.1623,1.53,,52,5.99,2.6,0.6,22.37,0.0,0,0,0,0,0,,2039492
3673261,"Will Benson",2200,MIL,OF,CIN,92743,917927,3.67,0.41,0.09,0.04,0.07,0.42,0.35,0.011,0.35,0,0,0,0,0,0,0,0,5.43,5,0.61,CIN,0.99,0,1.2729,1.38,,53,5,2.27,0.5,15.56,0.0,0,0,0,0,0,,3673261
17557,"Luke Maile",2300,MIL,C,CIN,92743,503535,3.62,0.41,0.11,0,0.1,0.43,0.36,0.015,0.39,0,0,0,0,0,0,0,0,5.67,5.18,0.62,CIN,1.03,0,1.2851,1.41,,54,5.18,2.25,0.75,13.47,0.0,0,0,0,0,0,,17557
3202063,"Steven Kwan",4100,MIN,OF,CLE,92751,1054472,4.7,0.64,0.22,0.05,0.05,0.42,0.47,0.029,0.5,0,0,0,0,0,0,0,0,7.6,6.9,0.96,MIN,1.43,0,0.5098,1.85,,55,6.9,1.68,1.95,18.21,1.37,0.0306,0.0771,0.0169,0.0137,6.7,,3202063
2038763,"Tyler Freeman",2300,MIN,2B/3B,CLE,92751,1055061,4.61,0.66,0.25,0.01,0.06,0.41,0.41,0.015,0.23,0,0,0,0,0,0,0,0,6.56,6.09,0.98,MIN,1.43,0,0.7206,1.8,,56,6.09,2.65,0.96,17.27,2.66,0.0306,0.0771,0.0169,0.0137,6.7,,2038763
16368,"Jose Ramirez",5400,MIN,3B,CLE,92751,598784,4.4,0.46,0.29,0.04,0.22,0.47,0.53,0.038,0.4,0,0,0,0,0,0,0,0,9.02,8.37,1.01,MIN,2.04,0,0.5889,2.01,,57,8.37,1.55,2.03,22.42,2.73,0.0306,0.0771,0.0169,0.0137,6.7,,16368
1044326,"Josh Naylor",3300,MIN,1B,CLE,92751,874243,4.24,0.48,0.26,0,0.19,0.43,0.48,0.008,0.3,0,0,0,0,0,0,0,0,7.73,7.17,0.93,MIN,1.76,0,0.7067,1.84,,58,7.17,2.17,1.19,20.53,1.28,0.0306,0.0771,0.0169,0.0137,6.7,,1044326
1452778,"Andres Gimenez",3800,MIN,2B,CLE,92751,917114,4.15,0.54,0.22,0.02,0.12,0.4,0.44,0.038,0.37,0,0,0,0,0,0,0,0,7.28,6.73,0.9,MIN,1.52,0,0.8559,1.74,,59,6.73,1.77,0.67,18.84,1.51,0.0306,0.0771,0.0169,0.0137,6.7,,1452778
3202061,"Brayan Rocchio",2000,MIN,3B/SS,CLE,92751,1118643,4.05,0.41,0.16,0.01,0.1,0.36,0.31,0.004,0.27,0,0,0,0,0,0,0,0,5.51,5.08,0.68,MIN,1.16,0,1.0408,1.35,,60,5.08,2.54,0.8,14.4,1.1,0.0306,0.0771,0.0169,0.0137,6.7,,3202061
3832824,"Will Brennan",2400,MIN,OF,CLE,92751,1159716,3.94,0.56,0.2,0.02,0.09,0.36,0.34,0.014,0.24,0,0,0,0,0,0,0,0,6.04,5.62,0.87,MIN,1.38,0,0.648,1.57,,61,5.62,2.34,1.04,15.62,1.1,0.0306,0.0771,0.0169,0.0137,6.7,,3832824
538921,"Myles Straw",2100,MIN,OF,CLE,92751,875569,3.93,0.53,0.18,0.02,0.02,0.33,0.29,0.028,0.3,0,0,0,0,0,0,0,0,5.31,4.85,0.75,MIN,1.03,0,0.7392,1.37,,62,4.85,2.31,0.48,12.49,0.72,0.0306,0.0771,0.0169,0.0137,6.7,,538921
36192,"Cam Gallagher",2100,MIN,C,CLE,92751,597771,3.48,0.37,0.2,0,0.04,0.3,0.22,0.001,0.18,0,0,0,0,0,0,0,0,4.37,3.99,0.61,MIN,0.93,0,0.9105,1.13,,63,3.99,1.9,0.63,11.31,1.21,0.0306,0.0771,0.0169,0.0137,6.7,,36192
11306,"Charlie Blackmon",4600,KCR,OF,COL,92752,454446,4.91,0.63,0.25,0.08,0.21,0.57,0.62,0.016,0.47,0,0,0,0,0,0,0,0,9.95,9.24,1.17,KCR,2.21,0,0.661,2.36,,64,9.24,2.01,2.54,24.2,6.84,0.0614,0.0516,0.0655,-0.0041,5.9,,11306
13551,"Jurickson Profar",3900,KCR,OF,COL,92752,549315,4.67,0.53,0.27,0.05,0.17,0.53,0.56,0.031,0.59,0,0,0,0,0,0,0,0,9.35,8.52,1.02,KCR,1.9,0,0.5659,2.11,,65,8.52,2.18,2.51,22.45,5.74,0.0614,0.0516,0.0655,-0.0041,5.9,,13551
37483,"Ryan McMahon",4600,KCR,3B,COL,92752,737539,4.71,0.51,0.27,0.01,0.31,0.57,0.62,0.017,0.54,0,0,0,0,0,0,0,0,10.32,9.53,1.1,KCR,2.32,0,0.9304,2.29,,66,9.53,2.07,2.45,25.16,10.65,0.0614,0.0516,0.0655,-0.0041,5.9,,37483
22662,"Elias Diaz",5000,KCR,C,COL,92752,504943,4.53,0.55,0.3,0.02,0.23,0.54,0.56,0.002,0.35,0,0,0,0,0,0,0,0,9.09,8.45,1.1,KCR,2.13,0,0.6545,2.2,,67,8.45,1.69,1.95,22.7,7.15,0.0614,0.0516,0.0655,-0.0041,5.9,,22662
15357,"Randal Grichuk",4100,KCR,OF,COL,92752,500734,4.48,0.6,0.26,0.02,0.21,0.51,0.53,0.01,0.27,0,0,0,0,0,0,0,0,8.52,8,1.09,KCR,2.02,0,0.7381,2.13,,68,8,1.95,1.87,21.87,3.12,0.0614,0.0516,0.0655,-0.0041,5.9,,15357
546217,"Harold Castro",2400,KCR,2B/OF,COL,92752,596288,4.25,0.7,0.23,0.03,0.1,0.44,0.41,0.007,0.19,0,0,0,0,0,0,0,0,6.98,6.56,1.06,KCR,1.65,0,0.5852,1.91,,69,6.56,2.73,0.66,18.12,3.8,0.0614,0.0516,0.0655,-0.0041,5.9,,546217
2038764,"Nolan Jones",2900,KCR,1B/OF,COL,92752,917941,4.09,0.5,0.22,0.02,0.18,0.46,0.44,0.01,0.4,0,0,0,0,0,0,0,0,7.8,7.18,0.92,KCR,1.72,0,0.8276,1.82,,70,7.18,2.48,1.8,19.8,4.93,0.0614,0.0516,0.0655,-0.0041,5.9,,2038764
4061195,"Brenton Doyle",3300,KCR,OF,COL,92752,1169634,3.97,0.52,0.2,0.03,0.17,0.44,0.39,0.027,0.2,0,0,0,0,0,0,0,0,7.07,6.7,0.92,KCR,1.69,0,0.8665,1.75,,71,6.7,2.03,1.35,18.79,1.72,0.0614,0.0516,0.0655,-0.0041,5.9,,4061195
3202639,"Ezequiel Tovar",3100,KCR,SS,COL,92752,1123331,3.91,0.47,0.32,0.02,0.12,0.45,0.38,0.017,0.26,0,0,0,0,0,0,0,0,7.2,6.63,0.93,KCR,1.65,0,0.7433,1.76,,72,6.63,2.14,0.66,18.37,2.31,0.0614,0.0516,0.0655,-0.0041,5.9,,3202639
163067,"Zach McKinstry",4000,CHW,3B/OF,DET,92753,918920,4.82,0.54,0.16,0.05,0.21,0.52,0.57,0.065,0.6,0,0,0,0,0,0,0,0,9.36,8.67,0.96,CHW,1.85,0,1.0952,2.05,,73,8.67,2.17,2.37,22.88,8.15,0.0356,0.1659,0.0472,-0.0116,3.3,,163067
2500366,"Akil Baddoo",2500,CHW,OF,DET,92753,917953,4.67,0.59,0.14,0.08,0.17,0.49,0.56,0.1,0.63,0,0,0,0,0,0,0,0,9.3,8.63,0.98,CHW,1.79,0,1.0592,2.03,,74,8.63,3.45,2.81,22.53,8.88,0.0356,0.1659,0.0472,-0.0116,3.3,,2500366
15811,"Javier Baez",4400,CHW,SS,DET,92753,597757,4.61,0.65,0.17,0.03,0.2,0.49,0.51,0.057,0.31,0,0,0,0,0,0,0,0,8.42,8,1.05,CHW,1.88,0,1.1439,2.05,,75,8,1.82,2,22.15,5.3,0.0356,0.1659,0.0472,-0.0116,3.3,,15811
2038813,"Spencer Torkelson",2600,CHW,1B,DET,92753,1115993,4.56,0.55,0.21,0.01,0.13,0.47,0.48,0.005,0.54,0,0,0,0,0,0,0,0,7.82,7.08,0.9,CHW,1.52,0,0.9765,1.85,,76,7.08,2.72,1.9,19.14,2.08,0.0356,0.1659,0.0472,-0.0116,3.3,,2038813
2039855,"Nick Maton",2200,CHW,2B,DET,92753,876186,4.13,0.38,0.13,0.03,0.19,0.44,0.46,0.021,0.64,0,0,0,0,0,0,0,0,7.84,7.1,0.73,CHW,1.49,0,1.0423,1.63,,77,7.1,3.23,1.7,19.19,7.13,0.0356,0.1659,0.0472,-0.0116,3.3,,2039855
17777,"Eric Haase",3000,CHW,C/OF,DET,92753,601042,4.35,0.54,0.15,0.01,0.14,0.44,0.4,0.015,0.37,0,0,0,0,0,0,0,0,6.88,6.37,0.84,CHW,1.43,0,1.1538,1.68,,78,6.37,2.12,1.19,18.32,1.94,0.0356,0.1659,0.0472,-0.0116,3.3,,17777
10323,"Miguel Cabrera",2000,CHW,1B,DET,92753,213968,4.23,0.62,0.12,0,0.09,0.38,0.34,0.003,0.34,0,0,0,0,0,0,0,0,5.94,5.49,0.83,CHW,1.22,0,0.972,1.55,,79,5.49,2.75,1.16,15.38,1.1,0.0356,0.1659,0.0472,-0.0116,3.3,,10323
2039234,"Andy Ibanez",2500,CHW,2B/3B,DET,92753,914201,3.71,0.52,0.16,0.03,0.1,0.37,0.33,0.036,0.28,0,0,0,0,0,0,0,0,6.07,5.67,0.81,CHW,1.33,0,0.5625,1.51,,80,5.67,2.27,1.39,15.43,1.16,0.0356,0.1659,0.0472,-0.0116,3.3,,2039234
15122,"Jake Marisnick",2000,CHW,OF,DET,92753,501252,3.88,0.49,0.16,0.05,0.13,0.41,0.36,0.079,0.34,0,0,0,0,0,0,0,0,7,6.58,0.83,CHW,1.48,0,1.1034,1.6,,81,6.58,3.29,0.66,20.2,2.54,0.0356,0.1659,0.0472,-0.0116,3.3,,15122
11406,"Jose Altuve",5100,LAA,2B,HOU,92750,455591,4.41,0.47,0.19,0,0.18,0.49,0.56,0.022,0.67,0,0,0,0,0,0,0,0,8.56,7.72,0.84,HOU,1.57,0,0.8901,1.89,,82,7.72,1.51,2.1,21.32,2.81,0.0246,0.0041,0.0242,0.0004,3.7,,11406
