PLAYERID,PLAYER,SALARY,OPP,POS,TEAM,SCHEDULE_ID,PARTNERID,PA,1B,2B,3B,HR,RBI,R,SB,BB,IP,BBSP,K,W,ER,HA,HBP,QS,UNDERDOG,PRIZEPICKS,H,PARK,BASES,OUTS,BATK,HRRBI,PC,REFID,FPTS,FPTS/$,FLOOR,CEIL,POWN,SMASH,TOPVAL,TEAMOWN,DIFFERENCE,LEV,OWNERSHIP,RGID
2039541,"Alan Trejo",2400,KCR,2B,COL,92790,1054502,4.13,0.73,0.19,0.01,0.09,0.42,0.38,0.012,0.26,0,0,0,0,0,0,0,0,6.68,6.24,1.02,KCR,1.5,0,0.8618,1.82,,80,6.24,2.6,0.62,16.3,2.28,0.0533,0.0537,0.0656,-0.0123,5.3,,2039541
3202639,"Ezequiel Tovar",3200,KCR,SS,COL,92790,1123331,3.94,0.57,0.23,0.05,0.12,0.45,0.4,0.011,0.31,0,0,0,0,0,0,0,0,7.42,6.89,0.97,KCR,1.66,0,0.8304,1.82,,81,6.89,2.15,2.08,17.52,4.56,0.0533,0.0537,0.0656,-0.0123,5.3,,3202639
163067,"Zach McKinstry",3900,CHW,3B/OF,DET,92782,918920,4.72,0.57,0.15,0.1,0.15,0.48,0.55,0.058,0.59,0,0,0,0,0,0,0,0,8.92,8.23,0.97,CHW,1.77,0,1.3049,2,,82,8.23,2.11,2.34,21.37,0.0,0,0,0,0,0,,163067
15811,"Javier Baez",4300,CHW,SS,DET,92782,597757,4.63,0.61,0.14,0.07,0.15,0.46,0.48,0.044,0.33,0,0,0,0,0,0,0,0,7.75,7.33,0.97,CHW,1.7,0,1.4967,1.91,,83,7.33,1.7,1.43,20.45,0.0,0,0,0,0,0,,15811
2500366,"Akil Baddoo",2500,CHW,OF,DET,92782,917953,4.46,0.61,0.13,0.14,0.11,0.46,0.53,0.089,0.61,0,0,0,0,0,0,0,0,9.03,8.37,0.99,CHW,1.73,0,1.2154,1.98,,84,8.37,3.35,2.79,20.86,0.0,0,0,0,0,0,,2500366
2038813,"Spencer Torkelson",2700,CHW,1B,DET,92782,1115993,4.47,0.5,0.16,0.02,0.09,0.42,0.42,0.004,0.57,0,0,0,0,0,0,0,0,6.95,6.23,0.77,CHW,1.24,0,1.2508,1.61,,85,6.23,2.31,1.56,17.47,0.0,0,0,0,0,0,,2038813
17777,"Eric Haase",2800,CHW,C/OF,DET,92782,601042,4.37,0.5,0.12,0.03,0.1,0.4,0.38,0.012,0.39,0,0,0,0,0,0,0,0,6.29,5.79,0.75,CHW,1.23,0,1.5068,1.53,,86,5.79,2.07,0.94,16.92,0.0,0,0,0,0,0,,17777
2039855,"Nick Maton",2200,CHW,2B,DET,92782,876186,3.95,0.39,0.12,0.06,0.13,0.39,0.4,0.018,0.62,0,0,0,0,0,0,0,0,7.09,6.38,0.7,CHW,1.33,0,1.2307,1.49,,87,6.38,2.9,1.87,17.35,0.0,0,0,0,0,0,,2039855
1452509,"Zack Short",2300,CHW,3B/SS,DET,92782,873287,4.06,0.37,0.09,0.01,0.13,0.37,0.33,0.027,0.51,0,0,0,0,0,0,0,0,6.07,5.49,0.6,CHW,1.1,0,1.4573,1.3,,88,5.49,2.39,1.04,16.54,0.0,0,0,0,0,0,,1452509
15625,"Jonathan Schoop",2000,CHW,2B/3B,DET,92782,507129,4.06,0.5,0.14,0.02,0.1,0.38,0.32,0.005,0.29,0,0,0,0,0,0,0,0,5.79,5.36,0.76,CHW,1.24,0,1.024,1.46,,89,5.36,2.68,1.2,15.05,0.0,0,0,0,0,0,,15625
15122,"Jake Marisnick",2000,CHW,OF,DET,92782,501252,3.81,0.44,0.13,0.09,0.09,0.38,0.33,0.059,0.35,0,0,0,0,0,0,0,0,6.41,5.99,0.75,CHW,1.33,0,1.4163,1.46,,90,5.99,3,0.6,16.84,0.0,0,0,0,0,0,,15122
42163,"Mauricio Dubon",3500,LAA,2B/SS,HOU,92788,738378,4.33,0.69,0.17,0.02,0.08,0.52,0.52,0.007,0.25,0,0,0,0,0,0,0,0,6.83,6.42,0.96,HOU,1.41,0,0.5795,2,,91,6.42,1.83,0.28,19.56,0,0.0467,0.0071,0.0483,-0.0016,5.9,,42163
3202718,"Jeremy Pena",4700,LAA,SS,HOU,92788,876320,4.31,0.62,0.17,0.03,0.14,0.55,0.57,0.009,0.27,0,0,0,0,0,0,0,0,7.64,7.22,0.96,HOU,1.61,0,0.8642,2.08,,92,7.22,1.54,1.07,21.53,3.92,0.0467,0.0071,0.0483,-0.0016,5.9,,3202718
1086660,"Yordan Alvarez",6200,LAA,OF,HOU,92788,943524,4.26,0.58,0.23,0.01,0.18,0.59,0.67,0.002,0.57,0,0,0,0,0,0,0,0,9.25,8.46,1,HOU,1.79,0,0.6967,2.26,,93,8.46,1.36,2.54,22.85,6.41,0.0467,0.0071,0.0483,-0.0016,5.9,,1086660
35330,"Alex Bregman",5200,LAA,3B,HOU,92788,659419,4.1,0.55,0.16,0.02,0.11,0.51,0.57,0.008,0.56,0,0,0,0,0,0,0,0,7.71,7,0.84,HOU,1.37,0,0.4468,1.92,,94,7,1.35,1.85,19.07,4.58,0.0467,0.0071,0.0483,-0.0016,5.9,,35330
17437,"Jose Abreu",3000,LAA,1B,HOU,92788,491174,4.07,0.57,0.18,0.01,0.1,0.51,0.54,0.002,0.42,0,0,0,0,0,0,0,0,7.24,6.65,0.86,HOU,1.36,0,0.7413,1.91,,95,6.65,2.22,1.49,18.58,3.9,0.0467,0.0071,0.0483,-0.0016,5.9,,17437
2039655,"Chas McCormick",3400,LAA,OF,HOU,92788,1055540,3.93,0.51,0.13,0.03,0.12,0.49,0.49,0.009,0.39,0,0,0,0,0,0,0,0,6.93,6.41,0.79,HOU,1.34,0,0.9031,1.77,,96,6.41,1.89,1.18,18.82,2.5,0.0467,0.0071,0.0483,-0.0016,5.9,,2039655
4578276,"Corey Julks",2800,LAA,OF,HOU,92788,913274,3.78,0.51,0.15,0.01,0.09,0.46,0.41,0.011,0.27,0,0,0,0,0,0,0,0,6.09,5.68,0.76,HOU,1.2,0,0.7877,1.63,,97,5.68,2.03,0.72,16.87,0,0.0467,0.0071,0.0483,-0.0016,5.9,,4578276
2039656,"Jake Meyers",2500,LAA,OF,HOU,92788,1055315,3.65,0.51,0.15,0.05,0.08,0.46,0.42,0.005,0.31,0,0,0,0,0,0,0,0,6.36,5.91,0.79,HOU,1.28,0,0.9594,1.67,,98,5.91,2.36,1.1,16.48,2.44,0.0467,0.0071,0.0483,-0.0016,5.9,,2039656
11487,"Martin Maldonado",2400,LAA,C,HOU,92788,254445,3.47,0.36,0.08,0,0.08,0.38,0.29,0,0.33,0,0,0,0,0,0,0,0,4.69,4.28,0.52,HOU,0.84,0,0.9531,1.19,,99,4.28,1.78,0.43,11.01,2.59,0.0467,0.0071,0.0483,-0.0016,5.9,,11487
2038869,"Nick Pratto",3000,COL,1B/OF,KCR,92790,1054989,4.57,0.51,0.37,0.02,0.19,0.64,0.68,0.01,0.58,0,0,0,0,0,0,0,0,10.26,9.33,1.09,KCR,2.07,0,1.0353,2.41,,100,9.33,3.11,1.26,26.07,13.65,0.0573,0.0695,0.1239,-0.0666,0.6,,2038869
2038870,"Bobby Witt",5500,COL,SS,KCR,92790,1169451,4.64,0.58,0.27,0.08,0.26,0.67,0.69,0.051,0.26,0,0,0,0,0,0,0,0,10.4,9.91,1.19,KCR,2.4,0,0.7218,2.55,,101,9.91,1.8,2.17,26.11,22.64,0.0573,0.0695,0.1239,-0.0666,0.6,,2038870
3585806,"Vinnie Pasquantino",3800,COL,1B,KCR,92790,1115762,4.56,0.76,0.29,0,0.19,0.6,0.68,0.004,0.62,0,0,0,0,0,0,0,0,10.3,9.4,1.24,KCR,2.1,0,0.3824,2.52,,102,9.4,2.47,3.21,23.25,15.11,0.0573,0.0695,0.1239,-0.0666,0.6,,3585806
11446,"Salvador Perez",5200,COL,C,KCR,92790,392995,4.29,0.55,0.26,0,0.32,0.62,0.66,0.002,0.26,0,0,0,0,0,0,0,0,9.7,9.19,1.13,KCR,2.35,0,0.737,2.41,,103,9.19,1.77,1.88,24.24,21.43,0.0573,0.0695,0.1239,-0.0666,0.6,,11446
2038866,"MJ Melendez",3400,COL,OF,KCR,92790,1055022,4.31,0.53,0.24,0.05,0.22,0.6,0.65,0.005,0.54,0,0,0,0,0,0,0,0,9.75,8.96,1.04,KCR,2.04,0,0.7493,2.29,,104,8.96,2.64,2.37,23.07,16.21,0.0573,0.0695,0.1239,-0.0666,0.6,,2038866
3202137,"Maikel Garcia",2400,COL,3B,KCR,92790,1053355,4.12,0.61,0.31,0,0.03,0.5,0.43,0.022,0.3,0,0,0,0,0,0,0,0,6.9,6.3,0.95,KCR,1.35,0,0.5909,1.88,,105,6.3,2.63,1.46,15.88,4.17,0.0573,0.0695,0.1239,-0.0666,0.6,,3202137
36535,"Edward Olivares",2900,COL,OF,KCR,92790,832015,3.8,0.51,0.22,0.03,0.15,0.49,0.45,0.015,0.29,0,0,0,0,0,0,0,0,7.41,6.92,0.91,KCR,1.64,0,0.532,1.85,,106,6.92,2.39,1.64,18.42,2.2,0.0573,0.0695,0.1239,-0.0666,0.6,,36535
2039400,"Drew Waters",2000,COL,OF,KCR,92790,1055008,4.04,0.49,0.26,0.03,0.15,0.54,0.47,0.005,0.34,0,0,0,0,0,0,0,0,7.85,7.26,0.93,KCR,1.7,0,0.8575,1.94,,107,7.26,3.63,0.73,19.48,6.76,0.0573,0.0695,0.1239,-0.0666,0.6,,2039400
17919,"Matt Duffy",2600,COL,2B/3B,KCR,92790,621604,3.81,0.65,0.21,0,0.07,0.45,0.39,0.014,0.36,0,0,0,0,0,0,0,0,6.72,6.17,0.93,KCR,1.35,0,0.53,1.77,,108,6.17,2.37,1.8,16.16,5.55,0.0573,0.0695,0.1239,-0.0666,0.6,,17919
41843,"Shohei Ohtani",6300,HOU,1B/OF,LAA,92788,727378,4.57,0.42,0.18,0.03,0.27,0.47,0.56,0.045,0.51,0,0,0,0,0,0,0,0,9.11,8.47,0.9,HOU,1.95,0,1.2384,1.93,,109,8.47,1.34,1.57,23.09,5.37,0.0284,0.0116,0.0272,0.0012,3.5,,41843
11380,"Mike Trout",6000,HOU,OF,LAA,92788,500736,4.37,0.36,0.19,0.01,0.27,0.45,0.52,0.026,0.47,0,0,0,0,0,0,0,0,8.51,7.87,0.83,HOU,1.85,0,1.6719,1.8,,110,7.87,1.31,1.36,22.31,5.5,0.0284,0.0116,0.0272,0.0012,3.5,,11380
2039858,"Mickey Moniak",3500,HOU,OF,LAA,92788,917920,4.32,0.36,0.16,0.02,0.16,0.4,0.36,0.017,0.25,0,0,0,0,0,0,0,0,6.11,5.72,0.7,HOU,1.38,0,1.4548,1.46,,111,5.72,1.63,0.86,18.27,1.29,0.0284,0.0116,0.0272,0.0012,3.5,,2039858
15379,"Brandon Drury",4100,HOU,1B/2B,LAA,92788,549169,4.21,0.36,0.19,0.02,0.18,0.41,0.4,0.002,0.28,0,0,0,0,0,0,0,0,6.58,6.12,0.75,HOU,1.52,0,1.3845,1.56,,112,6.12,1.49,0.33,19.12,1.19,0.0284,0.0116,0.0272,0.0012,3.5,,15379
1147859,"Matt Thaiss",2500,HOU,C,LAA,92788,738522,4,0.45,0.12,0,0.1,0.33,0.36,0.005,0.46,0,0,0,0,0,0,0,0,5.88,5.3,0.67,HOU,1.09,0,1.095,1.36,,113,5.3,2.12,0.95,15.57,2.02,0.0284,0.0116,0.0272,0.0012,3.5,,1147859
17857,"Hunter Renfroe",3800,HOU,OF,LAA,92788,549860,3.98,0.35,0.17,0,0.19,0.38,0.36,0.005,0.27,0,0,0,0,0,0,0,0,6.26,5.83,0.71,HOU,1.45,0,1.2486,1.45,,114,5.83,1.53,0.41,17.39,2.13,0.0284,0.0116,0.0272,0.0012,3.5,,17857
1023423,"Jared Walsh",2100,HOU,1B,LAA,92788,827173,3.81,0.37,0.18,0.01,0.14,0.36,0.34,0.004,0.32,0,0,0,0,0,0,0,0,6.05,5.56,0.7,HOU,1.32,0,1.1102,1.4,,115,5.56,2.65,0.56,16.46,1.53,0.0284,0.0116,0.0272,0.0012,3.5,,1023423
16022,"Gio Urshela",2900,HOU,3B,LAA,92788,505997,3.83,0.49,0.13,0,0.08,0.32,0.28,0.004,0.22,0,0,0,0,0,0,0,0,4.98,4.63,0.7,HOU,1.07,0,1.03,1.3,,116,4.63,1.6,0.3,13.91,1.54,0.0284,0.0116,0.0272,0.0012,3.5,,16022
3822283,"Livan Soto",3200,HOU,2B/SS,LAA,92788,1057479,3.51,0.43,0.14,0,0.02,0.27,0.22,0.012,0.26,0,0,0,0,0,0,0,0,4.21,3.82,0.59,HOU,0.79,0,0.785,1.08,,117,3.82,1.19,0.38,9.67,2.1,0.0284,0.0116,0.0272,0.0012,3.5,,3822283
16500,"Mookie Betts",6000,NYY,2B/OF,LAD,92792,597889,4.58,0.44,0.24,0.03,0.27,0.57,0.63,0.047,0.53,0,0,0,0,0,0,0,0,9.95,9.23,0.98,LAD,2.09,0,0.9392,2.18,,118,9.23,1.54,2.11,24.98,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,16500
10345,"Freddie Freeman",5700,NYY,1B,LAD,92792,390291,4.44,0.61,0.25,0.02,0.21,0.52,0.6,0.026,0.49,0,0,0,0,0,0,0,0,9.32,8.6,1.09,LAD,2.01,0,0.9092,2.21,,119,8.6,1.51,2.6,23,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,10345
1054004,"Will Smith",5900,NYY,C,LAD,92792,873265,4.36,0.49,0.17,0.03,0.24,0.51,0.55,0.008,0.53,0,0,0,0,0,0,0,0,8.8,8.11,0.93,LAD,1.88,0,0.9252,1.99,,120,8.11,1.37,2,22.28,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,1054004
17648,"Max Muncy",5000,NYY,3B,LAD,92792,503373,4.2,0.3,0.16,0.01,0.29,0.52,0.56,0.007,0.64,0,0,0,0,0,0,0,0,8.97,8.18,0.76,LAD,1.81,0,1.3997,1.84,,121,8.18,1.64,1.79,22.5,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,17648
11424,"J.D. Martinez",4900,NYY,OF,LAD,92792,502044,4.09,0.44,0.23,0.02,0.2,0.49,0.5,0.009,0.33,0,0,0,0,0,0,0,0,7.94,7.39,0.89,LAD,1.76,0,1.3279,1.88,,122,7.39,1.51,1.42,20.89,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,11424
10513,"Jason Heyward",2300,NYY,OF,LAD,92792,388409,3.91,0.37,0.17,0.02,0.13,0.43,0.38,0.01,0.39,0,0,0,0,0,0,0,0,6.51,5.95,0.69,LAD,1.29,0,1.0439,1.5,,123,5.95,2.59,0.87,17.93,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,10513
3673009,"Miguel Vargas",3200,NYY,2B,LAD,92792,1120962,3.89,0.37,0.19,0.05,0.12,0.45,0.4,0.023,0.44,0,0,0,0,0,0,0,0,7.01,6.4,0.73,LAD,1.38,0,0.9511,1.58,,124,6.4,2,1.28,17.85,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,3673009
3202757,"James Outman",3600,NYY,OF,LAD,92792,1118979,3.8,0.33,0.16,0.03,0.22,0.46,0.42,0.025,0.4,0,0,0,0,0,0,0,0,7.46,6.92,0.74,LAD,1.62,0,1.6335,1.62,,125,6.92,1.92,1.21,19.48,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,3202757
16128,"Miguel Rojas",2400,NYY,SS,LAD,92792,455627,3.71,0.49,0.15,0.02,0.06,0.37,0.29,0.019,0.23,0,0,0,0,0,0,0,0,5.23,4.87,0.72,LAD,1.09,0,0.6123,1.38,,126,4.87,2.03,0.44,10.04,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,16128
814065,"Luis Arraez",4700,OAK,2B,MIA,92789,828153,4.55,0.74,0.28,0.08,0.06,0.57,0.63,0.009,0.48,0,0,0,0,0,0,0,0,9.04,8.29,1.16,MIA,1.78,0,0.3873,2.36,,127,8.29,1.76,2.86,20.78,8.36,0.0486,0.0324,0.0691,-0.0205,2.9,,814065
16119,"Jorge Soler",5500,OAK,OF,MIA,92789,658226,4.51,0.39,0.22,0,0.3,0.63,0.66,0.008,0.57,0,0,0,0,0,0,0,0,9.88,9.1,0.91,MIA,2.03,0,1.1001,2.2,,128,9.1,1.65,1.82,25.74,5.55,0.0486,0.0324,0.0691,-0.0205,2.9,,16119
3004017,"Bryan De La Cruz",4200,OAK,OF,MIA,92789,828304,4.35,0.61,0.24,0.02,0.21,0.58,0.61,0.021,0.36,0,0,0,0,0,0,0,0,9.08,8.51,1.08,MIA,1.99,0,1.008,2.27,,129,8.51,2.03,2.22,23.59,7.38,0.0486,0.0324,0.0691,-0.0205,2.9,,3004017
814227,"Jesus Sanchez",3200,OAK,OF,MIA,92789,872787,4.14,0.38,0.25,0.09,0.26,0.62,0.68,0.011,0.47,0,0,0,0,0,0,0,0,10.08,9.37,0.98,MIA,2.19,0,1.1945,2.28,,130,9.37,2.93,2.19,24.95,15.35,0.0486,0.0324,0.0691,-0.0205,2.9,,814227
35357,"Yulieski Gurriel",3800,OAK,1B,MIA,92789,817365,4.14,0.55,0.2,0.02,0.1,0.49,0.47,0.012,0.35,0,0,0,0,0,0,0,0,6.98,6.44,0.87,MIA,1.41,0,0.5592,1.83,,131,6.44,1.69,1.31,18.6,1.96,0.0486,0.0324,0.0691,-0.0205,2.9,,35357
13516,"Jean Segura",3300,OAK,3B,MIA,92789,455922,3.99,0.61,0.13,0.02,0.1,0.46,0.45,0.036,0.38,0,0,0,0,0,0,0,0,6.93,6.45,0.86,MIA,1.33,0,0.5774,1.77,,132,6.45,1.95,1.74,18.28,2.69,0.0486,0.0324,0.0691,-0.0205,2.9,,13516
3091740,"Nick Fortes",3600,OAK,C,MIA,92789,1118873,3.98,0.5,0.09,0.02,0.21,0.5,0.48,0.029,0.39,0,0,0,0,0,0,0,0,7.59,7.13,0.82,MIA,1.58,0,0.7595,1.8,,133,7.13,1.98,1.35,20.45,6.65,0.0486,0.0324,0.0691,-0.0205,2.9,,3091740
17468,"Joey Wendle",2800,OAK,SS,MIA,92789,658022,3.8,0.44,0.28,0.09,0.08,0.52,0.44,0.04,0.3,0,0,0,0,0,0,0,0,7.5,6.96,0.89,MIA,1.59,0,0.7672,1.85,,134,6.96,2.49,2.15,22.08,6.49,0.0486,0.0324,0.0691,-0.0205,2.9,,17468
524995,"Jonathan Davis",3100,OAK,OF,MIA,92789,739308,3.43,0.41,0.06,0.02,0.07,0.35,0.31,0.07,0.51,0,0,0,0,0,0,0,0,5.58,5.08,0.56,MIA,0.87,0,0.7966,1.22,,135,5.08,1.64,1.32,14.14,0.59,0.0486,0.0324,0.0691,-0.0205,2.9,,524995
15181,"Christian Yelich",4400,CIN,OF,MIL,92787,548190,4.92,0.77,0.23,0.04,0.1,0.61,0.71,0.07,0.67,0,0,0,0,0,0,0,0,9.99,9.17,1.14,CIN,1.75,0,1.0219,2.46,,136,9.17,2.08,3.45,23.27,18.72,0.0968,0.1566,0.1293,-0.0325,4.7,,15181
2039960,"Owen Miller",3500,CIN,2B/3B,MIL,92787,1054373,4.85,0.79,0.33,0.03,0.11,0.64,0.69,0.026,0.38,0,0,0,0,0,0,0,0,9.65,8.96,1.26,CIN,1.98,0,0.7998,2.59,,137,8.96,2.56,2.94,22.54,15.68,0.0968,0.1566,0.1293,-0.0325,4.7,,2039960
38033,"Rowdy Tellez",4300,CIN,1B,MIL,92787,738437,4.66,0.54,0.2,0,0.23,0.63,0.62,0.004,0.44,0,0,0,0,0,0,0,0,9,8.35,0.97,CIN,1.86,0,0.8734,2.22,,138,8.35,1.94,1.76,23.75,8.34,0.0968,0.1566,0.1293,-0.0325,4.7,,38033
1450075,"William Contreras",4100,CIN,C,MIL,92787,872847,4.6,0.66,0.19,0.05,0.23,0.63,0.74,0.011,0.56,0,0,0,0,0,0,0,0,10.32,9.58,1.13,CIN,2.11,0,0.999,2.5,,139,9.58,2.34,3.12,24.27,22.74,0.0968,0.1566,0.1293,-0.0325,4.7,,1450075
36571,"Brian Anderson",3100,CIN,3B/OF,MIL,92787,599204,4.48,0.62,0.21,0.05,0.15,0.6,0.66,0.014,0.59,0,0,0,0,0,0,0,0,9.42,8.63,1.03,CIN,1.79,0,0.9561,2.29,,140,8.63,2.78,2.87,22.18,17.29,0.0968,0.1566,0.1293,-0.0325,4.7,,36571
14710,"Jonathan Singleton",2000,CIN,1B,MIL,92787,501596,4.32,0.5,0.21,0.01,0.09,0.53,0.45,0,0.37,0,0,0,0,0,0,0,0,6.87,6.29,0.81,CIN,1.31,0,0.7611,1.79,,141,6.29,3.15,0.99,17.83,0,0.0968,0.1566,0.1293,-0.0325,4.7,,14710
4781733,"Andruw Monasterio",2000,CIN,2B,MIL,92787,830359,4.21,0.48,0.23,0.01,0.12,0.54,0.47,0,0.41,0,0,0,0,0,0,0,0,7.35,6.72,0.84,CIN,1.45,0,0.7016,1.85,,142,6.72,3.36,1.28,18.88,0,0.0968,0.1566,0.1293,-0.0325,4.7,,4781733
4548100,"Joey Wiemer",2100,CIN,OF,MIL,92787,1176044,4.04,0.47,0.21,0.01,0.12,0.52,0.45,0.044,0.41,0,0,0,0,0,0,0,0,7.32,6.74,0.81,CIN,1.4,0,0.9088,1.78,,143,6.74,3.21,1.56,21.01,5.56,0.0968,0.1566,0.1293,-0.0325,4.7,,4548100
4061457,"Blake Perkins",2000,CIN,OF,MIL,92787,874806,3.91,0.53,0.14,0,0.11,0.47,0.39,0.011,0.36,0,0,0,0,0,0,0,0,6.43,5.93,0.78,CIN,1.25,0,0.9554,1.64,,144,5.93,2.97,0.93,16.81,0,0.0968,0.1566,0.1293,-0.0325,4.7,,4061457
15820,"Jorge Polanco",4500,CLE,2B,MIN,92793,548087,4.33,0.58,0.28,0,0.15,0.5,0.55,0,0.32,0,0,0,0,0,0,0,0,7.95,7.35,1.01,MIN,1.74,0,0.9502,2.06,,145,7.35,1.63,1.4,20.39,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,15820
2038973,"Royce Lewis",3200,CLE,3B/SS,MIN,92793,1054963,4.29,0.62,0.27,0.01,0.09,0.48,0.48,0,0.23,0,0,0,0,0,0,0,0,7.02,6.52,0.99,MIN,1.55,0,0.9708,1.95,,146,6.52,2.04,0.93,18.65,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,2038973
13487,"Donovan Solano",2000,CLE,1B/3B,MIN,92793,291100,4.23,0.74,0.29,0,0.05,0.46,0.49,0,0.26,0,0,0,0,0,0,0,0,7.22,6.67,1.08,MIN,1.52,0,0.8692,2.03,,147,6.67,3.34,1.84,17.56,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,13487
16437,"Byron Buxton",5500,CLE,OF,MIN,92793,657851,4.06,0.42,0.26,0.01,0.21,0.51,0.55,0,0.33,0,0,0,0,0,0,0,0,8.14,7.55,0.9,MIN,1.81,0,1.266,1.96,,148,7.55,1.37,1.09,21.56,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,16437
36215,"Kyle Farmer",2900,CLE,3B/SS,MIN,92793,620958,4.01,0.64,0.19,0.01,0.11,0.43,0.46,0,0.24,0,0,0,0,0,0,0,0,6.67,6.24,0.95,MIN,1.49,0,0.8202,1.84,,149,6.24,2.15,1.11,17.8,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,36215
37993,"Willi Castro",2400,CLE,3B/OF,MIN,92793,830274,3.9,0.58,0.22,0.01,0.08,0.43,0.41,0,0.2,0,0,0,0,0,0,0,0,6.24,5.82,0.89,MIN,1.37,0,0.9711,1.73,,150,5.82,2.43,0.81,16.42,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,37993
15798,"Max Kepler",3500,CLE,OF,MIN,92793,549507,3.72,0.34,0.23,0.01,0.1,0.43,0.39,0,0.42,0,0,0,0,0,0,0,0,6.4,5.75,0.68,MIN,1.23,0,0.7495,1.5,,151,5.75,1.64,1.01,16.69,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,15798
15541,"Christian Vazquez",2200,CLE,C,MIN,92793,455056,3.62,0.61,0.19,0,0.05,0.37,0.34,0,0.2,0,0,0,0,0,0,0,0,5.46,5.07,0.85,MIN,1.19,0,0.7235,1.56,,152,5.07,2.3,0.51,13.5,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,15541
11510,"Michael A. Taylor",2100,CLE,OF,MIN,92793,501492,3.59,0.54,0.13,0.01,0.08,0.37,0.32,0,0.22,0,0,0,0,0,0,0,0,5.29,4.94,0.76,MIN,1.15,0,1.1038,1.45,,153,4.94,2.35,0.64,14.94,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,11510
15806,"Brandon Nimmo",4400,TOR,OF,NYM,92786,597760,4.68,0.79,0.2,0.09,0.1,0.53,0.62,0.017,0.61,0,0,0,0,0,0,0,0,9.53,8.74,1.18,NYM,1.86,0,0.7881,2.33,,154,8.74,1.99,3.12,21.76,8.05,0.0299,0.013,0.0405,-0.0106,2.4,,15806
15953,"Francisco Lindor",4800,TOR,SS,NYM,92786,597754,4.6,0.65,0.19,0.05,0.16,0.53,0.55,0.036,0.45,0,0,0,0,0,0,0,0,8.71,8.11,1.05,NYM,1.82,0,0.8108,2.13,,155,8.11,1.69,1.92,22.23,6.9,0.0299,0.013,0.0405,-0.0106,2.4,,15953
470026,"Jeff McNeil",3700,TOR,2B/OF,NYM,92786,709024,4.47,0.89,0.24,0.02,0.07,0.49,0.52,0.016,0.39,0,0,0,0,0,0,0,0,8.23,7.62,1.22,NYM,1.71,0,0.4492,2.23,,156,7.62,2.06,2.54,18.93,6.92,0.0299,0.013,0.0405,-0.0106,2.4,,470026
894408,"Pete Alonso",5600,TOR,1B,NYM,92786,873981,4.29,0.57,0.14,0,0.21,0.49,0.5,0.005,0.41,0,0,0,0,0,0,0,0,7.87,7.33,0.92,NYM,1.69,0,0.8646,1.91,,157,7.33,1.31,1.31,21.19,2.61,0.0299,0.013,0.0405,-0.0106,2.4,,894408
2173705,"Brett Baty",3300,TOR,3B,NYM,92786,1169583,4.25,0.65,0.15,0.01,0.11,0.45,0.45,0.008,0.38,0,0,0,0,0,0,0,0,7.07,6.55,0.92,NYM,1.42,0,0.9209,1.82,,158,6.55,1.98,1.32,18.36,4.7,0.0299,0.013,0.0405,-0.0106,2.4,,2173705
13518,"Starling Marte",3700,TOR,OF,NYM,92786,503030,4.15,0.7,0.15,0.04,0.08,0.44,0.43,0.082,0.35,0,0,0,0,0,0,0,0,7.2,6.78,0.97,NYM,1.44,0,0.7818,1.84,,159,6.78,1.83,1.8,18.89,2.35,0.0299,0.013,0.0405,-0.0106,2.4,,13518
16151,"Daniel Vogelbach",2600,TOR,1B,NYM,92786,597778,3.96,0.5,0.15,0,0.12,0.43,0.41,0.01,0.6,0,0,0,0,0,0,0,0,7.16,6.42,0.77,NYM,1.28,0,0.8611,1.61,,160,6.42,2.47,1.66,17.67,1.27,0.0299,0.013,0.0405,-0.0106,2.4,,16151
15179,"Mark Canha",2500,TOR,OF,NYM,92786,526811,3.96,0.58,0.16,0.02,0.08,0.42,0.39,0.013,0.53,0,0,0,0,0,0,0,0,6.89,6.21,0.84,NYM,1.28,0,0.7682,1.65,,161,6.21,2.48,0.62,16.77,1.45,0.0299,0.013,0.0405,-0.0106,2.4,,15179
2134521,"Francisco Alvarez",3700,TOR,C,NYM,92786,1157240,3.77,0.5,0.14,0,0.11,0.4,0.33,0.007,0.33,0,0,0,0,0,0,0,0,5.98,5.52,0.75,NYM,1.22,0,0.9284,1.48,,162,5.52,1.49,0.95,16.17,3.08,0.0299,0.013,0.0405,-0.0106,2.4,,2134521
