PLAYERID,PLAYER,SALARY,OPP,POS,TEAM,SCHEDULE_ID,PARTNERID,PA,1B,2B,3B,HR,RBI,R,SB,BB,IP,BBSP,K,W,ER,HA,HBP,QS,UNDERDOG,PRIZEPICKS,H,PARK,BASES,OUTS,BATK,HRRBI,PC,REFID,FPTS,FPTS/$,FLOOR,CEIL,POWN,SMASH,TOPVAL,TEAMOWN,DIFFERENCE,LEV,OWNERSHIP,RGID
4061195,"Brenton Doyle",3600,KCR,OF,COL,92790,1169634,4.16,0.7,0.14,0.04,0.12,0.43,0.4,0.022,0.25,0,0,0,0,0,0,0,0,6.95,6.58,1,KCR,1.58,0,1.0247,1.83,,79,6.58,1.83,1.53,17.93,2.26,0.0409,0.0233,0.0451,-0.0042,4.7,,4061195
2039541,"Alan Trejo",2400,KCR,2B,COL,92790,1054502,4.13,0.73,0.19,0.01,0.09,0.42,0.38,0.012,0.26,0,0,0,0,0,0,0,0,6.68,6.24,1.02,KCR,1.5,0,0.8618,1.82,,80,6.24,2.6,0.62,16.34,3.24,0.0409,0.0233,0.0451,-0.0042,4.7,,2039541
3202639,"Ezequiel Tovar",3200,KCR,SS,COL,92790,1123331,3.94,0.57,0.23,0.05,0.12,0.45,0.4,0.011,0.31,0,0,0,0,0,0,0,0,7.42,6.89,0.97,KCR,1.66,0,0.8304,1.82,,81,6.89,2.15,1.85,17.55,4.79,0.0409,0.0233,0.0451,-0.0042,4.7,,3202639
163067,"Zach McKinstry",3900,CHW,3B/OF,DET,92782,918920,4.72,0.57,0.15,0.1,0.15,0.48,0.54,0.058,0.59,0,0,0,0,0,0,0,0,8.89,8.21,0.97,CHW,1.77,0,1.305,1.99,,82,8.21,2.11,2.7,20.64,0.0,0,0,0,0,0,,163067
15811,"Javier Baez",4300,CHW,SS,DET,92782,597757,4.63,0.61,0.14,0.07,0.15,0.45,0.47,0.044,0.33,0,0,0,0,0,0,0,0,7.73,7.31,0.97,CHW,1.7,0,1.4969,1.89,,83,7.31,1.7,1.72,20.33,0.0,0,0,0,0,0,,15811
2500366,"Akil Baddoo",2500,CHW,OF,DET,92782,917953,4.46,0.61,0.13,0.14,0.11,0.45,0.52,0.089,0.61,0,0,0,0,0,0,0,0,9,8.35,0.99,CHW,1.73,0,1.2155,1.96,,84,8.35,3.34,3.04,19.91,0.0,0,0,0,0,0,,2500366
2038813,"Spencer Torkelson",2700,CHW,1B,DET,92782,1115993,4.47,0.5,0.16,0.02,0.09,0.41,0.42,0.004,0.57,0,0,0,0,0,0,0,0,6.93,6.2,0.77,CHW,1.24,0,1.251,1.6,,85,6.2,2.3,1.78,16.65,0.0,0,0,0,0,0,,2038813
17777,"Eric Haase",2800,CHW,C/OF,DET,92782,601042,4.37,0.5,0.12,0.03,0.1,0.4,0.38,0.012,0.39,0,0,0,0,0,0,0,0,6.27,5.77,0.75,CHW,1.23,0,1.507,1.53,,86,5.77,2.06,0.93,16.86,0.0,0,0,0,0,0,,17777
2039855,"Nick Maton",2200,CHW,2B,DET,92782,876186,3.95,0.39,0.12,0.06,0.13,0.38,0.39,0.018,0.62,0,0,0,0,0,0,0,0,7.07,6.36,0.7,CHW,1.33,0,1.2308,1.47,,87,6.36,2.89,1.98,16.49,0.0,0,0,0,0,0,,2039855
1452509,"Zack Short",2300,CHW,3B/SS,DET,92782,873287,4.06,0.37,0.09,0.01,0.13,0.37,0.33,0.027,0.51,0,0,0,0,0,0,0,0,6.05,5.47,0.6,CHW,1.1,0,1.4575,1.3,,88,5.47,2.38,1.19,16.09,0.0,0,0,0,0,0,,1452509
15625,"Jonathan Schoop",2000,CHW,2B/3B,DET,92782,507129,4.06,0.5,0.14,0.02,0.1,0.38,0.32,0.005,0.29,0,0,0,0,0,0,0,0,5.77,5.34,0.76,CHW,1.24,0,1.0241,1.46,,89,5.34,2.67,1.2,14.99,0.0,0,0,0,0,0,,15625
15122,"Jake Marisnick",2000,CHW,OF,DET,92782,501252,3.81,0.44,0.13,0.09,0.09,0.38,0.33,0.059,0.35,0,0,0,0,0,0,0,0,6.39,5.97,0.75,CHW,1.33,0,1.4165,1.46,,90,5.97,2.99,0.6,15.84,0.0,0,0,0,0,0,,15122
42163,"Mauricio Dubon",3500,LAA,2B/SS,HOU,92788,738378,4.34,0.69,0.17,0.02,0.08,0.54,0.54,0.007,0.25,0,0,0,0,0,0,0,0,6.94,6.53,0.96,HOU,1.41,0,0.5814,2.04,,91,6.53,1.87,0.28,19.89,4.23,0.0489,0.0242,0.0322,0.0167,7.6,,42163
3202718,"Jeremy Pena",4700,LAA,SS,HOU,92788,876320,4.31,0.62,0.17,0.03,0.14,0.59,0.6,0.009,0.27,0,0,0,0,0,0,0,0,7.76,7.34,0.96,HOU,1.61,0,0.8669,2.15,,92,7.34,1.56,1.36,20.7,3.35,0.0489,0.0242,0.0322,0.0167,7.6,,3202718
1086660,"Yordan Alvarez",6200,LAA,OF,HOU,92788,943524,4.26,0.58,0.23,0.01,0.18,0.62,0.71,0.002,0.57,0,0,0,0,0,0,0,0,9.39,8.59,1,HOU,1.79,0,0.6988,2.33,,93,8.59,1.39,2.85,21.73,7.28,0.0489,0.0242,0.0322,0.0167,7.6,,1086660
35330,"Alex Bregman",5200,LAA,3B,HOU,92788,659419,4.11,0.55,0.16,0.02,0.11,0.54,0.6,0.008,0.56,0,0,0,0,0,0,0,0,7.83,7.11,0.84,HOU,1.37,0,0.4481,1.98,,94,7.11,1.37,1.99,19.46,3.68,0.0489,0.0242,0.0322,0.0167,7.6,,35330
17437,"Jose Abreu",3000,LAA,1B,HOU,92788,491174,4.07,0.57,0.17,0.01,0.1,0.54,0.57,0.002,0.42,0,0,0,0,0,0,0,0,7.35,6.76,0.85,HOU,1.34,0,0.7435,1.96,,95,6.76,2.25,1.66,18.22,1.49,0.0489,0.0242,0.0322,0.0167,7.6,,17437
2039655,"Chas McCormick",3400,LAA,OF,HOU,92788,1055540,3.93,0.51,0.13,0.03,0.12,0.52,0.51,0.009,0.39,0,0,0,0,0,0,0,0,7.03,6.52,0.79,HOU,1.34,0,0.9061,1.82,,96,6.52,1.92,1.32,18.09,1.86,0.0489,0.0242,0.0322,0.0167,7.6,,2039655
4578276,"Corey Julks",2800,LAA,OF,HOU,92788,913274,3.78,0.51,0.15,0.01,0.09,0.49,0.44,0.011,0.27,0,0,0,0,0,0,0,0,6.19,5.78,0.76,HOU,1.2,0,0.79,1.69,,97,5.78,2.06,0.73,17.16,1.08,0.0489,0.0242,0.0322,0.0167,7.6,,4578276
2039656,"Jake Meyers",2500,LAA,OF,HOU,92788,1055315,3.65,0.51,0.15,0.05,0.08,0.49,0.45,0.005,0.31,0,0,0,0,0,0,0,0,6.46,6.01,0.79,HOU,1.28,0,0.9622,1.73,,98,6.01,2.4,1.46,16.11,1.81,0.0489,0.0242,0.0322,0.0167,7.6,,2039656
11487,"Martin Maldonado",2400,LAA,C,HOU,92788,254445,3.48,0.36,0.08,0,0.08,0.4,0.31,0,0.33,0,0,0,0,0,0,0,0,4.76,4.35,0.52,HOU,0.84,0,0.9559,1.23,,99,4.35,1.81,0.44,10.22,1.94,0.0489,0.0242,0.0322,0.0167,7.6,,11487
2038869,"Nick Pratto",3000,COL,1B/OF,KCR,92790,1054989,4.57,0.51,0.37,0.02,0.19,0.64,0.68,0.01,0.58,0,0,0,0,0,0,0,0,10.26,9.33,1.09,KCR,2.07,0,1.0353,2.41,,100,9.33,3.11,1.26,26.07,13.77,0.0602,0.0649,0.1322,-0.072,0.6,,2038869
2038870,"Bobby Witt",5500,COL,SS,KCR,92790,1169451,4.64,0.58,0.27,0.08,0.26,0.67,0.69,0.051,0.26,0,0,0,0,0,0,0,0,10.4,9.91,1.19,KCR,2.4,0,0.7218,2.55,,101,9.91,1.8,1.97,26.94,22.36,0.0602,0.0649,0.1322,-0.072,0.6,,2038870
3585806,"Vinnie Pasquantino",3800,COL,1B,KCR,92790,1115762,4.56,0.76,0.29,0,0.19,0.6,0.68,0.004,0.62,0,0,0,0,0,0,0,0,10.3,9.4,1.24,KCR,2.1,0,0.3824,2.52,,102,9.4,2.47,3.22,23.33,14.66,0.0602,0.0649,0.1322,-0.072,0.6,,3585806
11446,"Salvador Perez",5200,COL,C,KCR,92790,392995,4.29,0.55,0.26,0,0.32,0.62,0.66,0.002,0.26,0,0,0,0,0,0,0,0,9.7,9.19,1.13,KCR,2.35,0,0.737,2.41,,103,9.19,1.77,1.76,25,19.37,0.0602,0.0649,0.1322,-0.072,0.6,,11446
2038866,"MJ Melendez",3400,COL,OF,KCR,92790,1055022,4.31,0.53,0.24,0.05,0.22,0.6,0.65,0.005,0.54,0,0,0,0,0,0,0,0,9.75,8.96,1.04,KCR,2.04,0,0.7493,2.29,,104,8.96,2.64,2.31,23.66,16.52,0.0602,0.0649,0.1322,-0.072,0.6,,2038866
3202137,"Maikel Garcia",2400,COL,3B,KCR,92790,1053355,4.12,0.61,0.31,0,0.03,0.5,0.43,0.022,0.3,0,0,0,0,0,0,0,0,6.9,6.3,0.95,KCR,1.35,0,0.5909,1.88,,105,6.3,2.63,1.36,16.27,3.82,0.0602,0.0649,0.1322,-0.072,0.6,,3202137
36535,"Edward Olivares",2900,COL,OF,KCR,92790,832015,3.8,0.51,0.22,0.03,0.15,0.49,0.45,0.015,0.29,0,0,0,0,0,0,0,0,7.41,6.92,0.91,KCR,1.64,0,0.532,1.85,,106,6.92,2.39,1.5,18.88,3.79,0.0602,0.0649,0.1322,-0.072,0.6,,36535
2039400,"Drew Waters",2000,COL,OF,KCR,92790,1055008,4.04,0.49,0.26,0.03,0.15,0.54,0.47,0.005,0.34,0,0,0,0,0,0,0,0,7.85,7.26,0.93,KCR,1.7,0,0.8575,1.94,,107,7.26,3.63,0.73,19.77,6.15,0.0602,0.0649,0.1322,-0.072,0.6,,2039400
17919,"Matt Duffy",2600,COL,2B/3B,KCR,92790,621604,3.81,0.65,0.21,0,0.07,0.45,0.39,0.014,0.36,0,0,0,0,0,0,0,0,6.72,6.17,0.93,KCR,1.35,0,0.53,1.77,,108,6.17,2.37,1.77,15.58,3.83,0.0602,0.0649,0.1322,-0.072,0.6,,17919
41843,"Shohei Ohtani",6300,HOU,1B/OF,LAA,92788,727378,4.61,0.42,0.18,0.03,0.27,0.51,0.59,0.045,0.51,0,0,0,0,0,0,0,0,9.31,8.66,0.9,HOU,1.95,0,1.2463,2,,109,8.66,1.37,1.76,23.23,6.19,0.0367,0.0172,0.0271,0.0096,4.1,,41843
11380,"Mike Trout",6000,HOU,OF,LAA,92788,500736,4.41,0.36,0.19,0.01,0.28,0.49,0.55,0.026,0.47,0,0,0,0,0,0,0,0,8.69,8.05,0.84,HOU,1.89,0,1.69,1.88,,110,8.05,1.34,1.38,22.52,5.08,0.0367,0.0172,0.0271,0.0096,4.1,,11380
15379,"Brandon Drury",4100,HOU,1B/2B,LAA,92788,549169,4.38,0.38,0.19,0.02,0.18,0.45,0.42,0.002,0.29,0,0,0,0,0,0,0,0,6.89,6.41,0.77,HOU,1.54,0,1.4337,1.64,,111,6.41,1.56,0.45,19.27,1.12,0.0367,0.0172,0.0271,0.0096,4.1,,15379
493497,"Taylor Ward",3400,HOU,OF,LAA,92788,858832,4.19,0.43,0.15,0.01,0.15,0.4,0.42,0.009,0.39,0,0,0,0,0,0,0,0,6.57,6.03,0.74,HOU,1.36,0,1.2783,1.56,,112,6.03,1.77,2.03,15.26,1.58,0.0367,0.0172,0.0271,0.0096,4.1,,493497
1147859,"Matt Thaiss",2500,HOU,C,LAA,92788,738522,4.03,0.46,0.12,0,0.1,0.35,0.38,0.005,0.46,0,0,0,0,0,0,0,0,6.02,5.44,0.68,HOU,1.1,0,1.1074,1.41,,113,5.44,2.18,1.04,15.49,1.85,0.0367,0.0172,0.0271,0.0096,4.1,,1147859
17857,"Hunter Renfroe",3800,HOU,OF,LAA,92788,549860,4.02,0.35,0.17,0,0.19,0.41,0.38,0.005,0.27,0,0,0,0,0,0,0,0,6.38,5.95,0.71,HOU,1.45,0,1.2613,1.5,,114,5.95,1.57,0.51,17.71,2.4,0.0367,0.0172,0.0271,0.0096,4.1,,17857
1023423,"Jared Walsh",2100,HOU,1B,LAA,92788,827173,3.85,0.38,0.18,0.01,0.14,0.39,0.36,0.004,0.32,0,0,0,0,0,0,0,0,6.2,5.71,0.71,HOU,1.33,0,1.1203,1.46,,115,5.71,2.72,0.57,16.81,1.11,0.0367,0.0172,0.0271,0.0096,4.1,,1023423
36539,"Luis Rengifo",2400,HOU,2B/3B,LAA,92788,826671,3.82,0.44,0.11,0.01,0.1,0.34,0.3,0.011,0.24,0,0,0,0,0,0,0,0,5.19,4.84,0.66,HOU,1.09,0,0.6925,1.3,,116,4.84,2.02,1.24,13.69,1.18,0.0367,0.0172,0.0271,0.0096,4.1,,36539
3822283,"Livan Soto",3200,HOU,2B/SS,LAA,92788,1057479,3.54,0.44,0.14,0,0.02,0.29,0.23,0.012,0.26,0,0,0,0,0,0,0,0,4.31,3.92,0.6,HOU,0.8,0,0.7913,1.12,,117,3.92,1.23,0.39,10.31,1.54,0.0367,0.0172,0.0271,0.0096,4.1,,3822283
16500,"Mookie Betts",6000,NYY,2B/OF,LAD,92792,597889,4.57,0.44,0.24,0.03,0.27,0.57,0.63,0.047,0.53,0,0,0,0,0,0,0,0,9.94,9.22,0.98,LAD,2.09,0,0.9382,2.18,,118,9.22,1.54,2.05,24.02,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,16500
10345,"Freddie Freeman",5700,NYY,1B,LAD,92792,390291,4.43,0.61,0.25,0.02,0.21,0.52,0.6,0.025,0.49,0,0,0,0,0,0,0,0,9.31,8.59,1.09,LAD,2.01,0,0.9081,2.21,,119,8.59,1.51,2.59,22.47,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,10345
1054004,"Will Smith",5900,NYY,C,LAD,92792,873265,4.36,0.49,0.17,0.03,0.24,0.51,0.55,0.008,0.53,0,0,0,0,0,0,0,0,8.79,8.1,0.93,LAD,1.88,0,0.9242,1.99,,120,8.1,1.37,1.87,21.49,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,1054004
17648,"Max Muncy",5000,NYY,3B,LAD,92792,503373,4.2,0.3,0.16,0.01,0.29,0.52,0.56,0.007,0.64,0,0,0,0,0,0,0,0,8.96,8.17,0.76,LAD,1.81,0,1.3981,1.84,,121,8.17,1.63,1.89,21.49,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,17648
11424,"J.D. Martinez",4900,NYY,OF,LAD,92792,502044,4.09,0.44,0.23,0.02,0.2,0.49,0.5,0.009,0.33,0,0,0,0,0,0,0,0,7.93,7.38,0.89,LAD,1.76,0,1.3264,1.88,,122,7.38,1.51,1.36,20.11,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,11424
10513,"Jason Heyward",2300,NYY,OF,LAD,92792,388409,3.91,0.37,0.17,0.02,0.13,0.43,0.38,0.01,0.39,0,0,0,0,0,0,0,0,6.5,5.95,0.69,LAD,1.29,0,1.0428,1.5,,123,5.95,2.59,0.95,17.2,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,10513
3673009,"Miguel Vargas",3200,NYY,2B,LAD,92792,1120962,3.88,0.37,0.19,0.05,0.12,0.45,0.4,0.023,0.44,0,0,0,0,0,0,0,0,7,6.4,0.73,LAD,1.38,0,0.95,1.58,,124,6.4,2,1.25,17.62,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,3673009
3202757,"James Outman",3600,NYY,OF,LAD,92792,1118979,3.79,0.33,0.16,0.03,0.22,0.46,0.42,0.025,0.4,0,0,0,0,0,0,0,0,7.45,6.92,0.74,LAD,1.62,0,1.6316,1.62,,125,6.92,1.92,1.28,18.68,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,3202757
16128,"Miguel Rojas",2400,NYY,SS,LAD,92792,455627,3.71,0.49,0.15,0.02,0.06,0.37,0.29,0.019,0.23,0,0,0,0,0,0,0,0,5.23,4.86,0.72,LAD,1.09,0,0.6116,1.38,,126,4.86,2.03,0.43,9.64,0.0,0.1228,0.0423,0.0853,0.0375,8.2,,16128
814065,"Luis Arraez",4700,OAK,2B,MIA,92789,828153,4.55,0.74,0.28,0.08,0.06,0.57,0.63,0.009,0.48,0,0,0,0,0,0,0,0,9.05,8.3,1.16,MIA,1.78,0,0.3871,2.36,,127,8.3,1.77,2.63,21,9.23,0.0523,0.0357,0.0746,-0.0223,2.9,,814065
16119,"Jorge Soler",5500,OAK,OF,MIA,92789,658226,4.51,0.39,0.22,0,0.3,0.64,0.67,0.008,0.57,0,0,0,0,0,0,0,0,9.89,9.11,0.91,MIA,2.03,0,1.0995,2.22,,128,9.11,1.66,1.68,25.16,7.18,0.0523,0.0357,0.0746,-0.0223,2.9,,16119
3004017,"Bryan De La Cruz",4200,OAK,OF,MIA,92789,828304,4.35,0.61,0.24,0.02,0.21,0.58,0.61,0.021,0.36,0,0,0,0,0,0,0,0,9.09,8.52,1.08,MIA,1.99,0,1.0074,2.27,,129,8.52,2.03,1.9,23.17,6.7,0.0523,0.0357,0.0746,-0.0223,2.9,,3004017
814227,"Jesus Sanchez",3200,OAK,OF,MIA,92789,872787,4.14,0.38,0.25,0.09,0.26,0.63,0.68,0.011,0.47,0,0,0,0,0,0,0,0,10.09,9.38,0.98,MIA,2.19,0,1.1938,2.29,,130,9.38,2.93,2.16,24.12,15.53,0.0523,0.0357,0.0746,-0.0223,2.9,,814227
35357,"Yulieski Gurriel",3800,OAK,1B,MIA,92789,817365,4.14,0.55,0.2,0.02,0.1,0.5,0.47,0.012,0.35,0,0,0,0,0,0,0,0,6.99,6.44,0.87,MIA,1.41,0,0.5588,1.84,,131,6.44,1.69,1.1,18.42,2.36,0.0523,0.0357,0.0746,-0.0223,2.9,,35357
13516,"Jean Segura",3300,OAK,3B,MIA,92789,455922,3.99,0.61,0.13,0.02,0.1,0.46,0.45,0.036,0.38,0,0,0,0,0,0,0,0,6.93,6.46,0.86,MIA,1.33,0,0.5771,1.77,,132,6.46,1.96,1.43,17.85,3.75,0.0523,0.0357,0.0746,-0.0223,2.9,,13516
3091740,"Nick Fortes",3600,OAK,C,MIA,92789,1118873,3.98,0.5,0.09,0.02,0.21,0.5,0.48,0.029,0.39,0,0,0,0,0,0,0,0,7.6,7.14,0.82,MIA,1.58,0,0.7591,1.8,,133,7.14,1.98,1.24,20.89,8.44,0.0523,0.0357,0.0746,-0.0223,2.9,,3091740
17468,"Joey Wendle",2800,OAK,SS,MIA,92789,658022,3.8,0.44,0.28,0.09,0.08,0.52,0.45,0.04,0.3,0,0,0,0,0,0,0,0,7.51,6.97,0.89,MIA,1.59,0,0.7668,1.86,,134,6.97,2.49,1.8,22.27,6.64,0.0523,0.0357,0.0746,-0.0223,2.9,,17468
524995,"Jonathan Davis",3100,OAK,OF,MIA,92789,739308,3.43,0.41,0.06,0.02,0.07,0.35,0.31,0.07,0.51,0,0,0,0,0,0,0,0,5.59,5.08,0.56,MIA,0.87,0,0.7961,1.22,,135,5.08,1.64,1.27,14.29,0.95,0.0523,0.0357,0.0746,-0.0223,2.9,,524995
15181,"Christian Yelich",4400,CIN,OF,MIL,92787,548190,4.92,0.77,0.23,0.04,0.1,0.58,0.68,0.07,0.67,0,0,0,0,0,0,0,0,9.86,9.04,1.14,CIN,1.75,0,1.0219,2.4,,136,9.04,2.05,3.5,21.41,17.63,0.0898,0.1664,0.1268,-0.037,5.3,,15181
2039960,"Owen Miller",3500,CIN,2B/3B,MIL,92787,1054373,4.85,0.79,0.33,0.03,0.11,0.61,0.66,0.026,0.38,0,0,0,0,0,0,0,0,9.52,8.83,1.26,CIN,1.98,0,0.7998,2.53,,137,8.83,2.52,3.01,22.84,16.79,0.0898,0.1664,0.1268,-0.037,5.3,,2039960
38033,"Rowdy Tellez",4300,CIN,1B,MIL,92787,738437,4.66,0.54,0.2,0,0.23,0.6,0.59,0.004,0.44,0,0,0,0,0,0,0,0,8.88,8.24,0.97,CIN,1.86,0,0.8734,2.16,,138,8.24,1.92,2.1,22.14,5.79,0.0898,0.1664,0.1268,-0.037,5.3,,38033
1450075,"William Contreras",4100,CIN,C,MIL,92787,872847,4.6,0.66,0.19,0.05,0.23,0.6,0.71,0.011,0.56,0,0,0,0,0,0,0,0,10.19,9.45,1.13,CIN,2.11,0,0.999,2.44,,139,9.45,2.3,3.08,23.65,23.02,0.0898,0.1664,0.1268,-0.037,5.3,,1450075
36571,"Brian Anderson",3100,CIN,3B/OF,MIL,92787,599204,4.48,0.62,0.21,0.05,0.15,0.57,0.63,0.014,0.59,0,0,0,0,0,0,0,0,9.3,8.51,1.03,CIN,1.79,0,0.9561,2.23,,140,8.51,2.75,3.03,20.82,16.58,0.0898,0.1664,0.1268,-0.037,5.3,,36571
14710,"Jonathan Singleton",2000,CIN,1B,MIL,92787,501596,4.32,0.5,0.21,0.01,0.09,0.51,0.43,0,0.37,0,0,0,0,0,0,0,0,6.78,6.19,0.81,CIN,1.31,0,0.7611,1.75,,141,6.19,3.1,0.97,17.55,2.52,0.0898,0.1664,0.1268,-0.037,5.3,,14710
4781733,"Andruw Monasterio",2000,CIN,2B,MIL,92787,830359,4.21,0.48,0.23,0.01,0.12,0.52,0.45,0,0.41,0,0,0,0,0,0,0,0,7.26,6.63,0.84,CIN,1.45,0,0.7016,1.81,,142,6.63,3.32,1.26,18.63,8.07,0.0898,0.1664,0.1268,-0.037,5.3,,4781733
4548100,"Joey Wiemer",2100,CIN,OF,MIL,92787,1176044,4.04,0.47,0.21,0.01,0.12,0.5,0.43,0.044,0.41,0,0,0,0,0,0,0,0,7.23,6.65,0.81,CIN,1.4,0,0.9088,1.74,,143,6.65,3.17,2.1,20.15,3.64,0.0898,0.1664,0.1268,-0.037,5.3,,4548100
4061457,"Blake Perkins",2000,CIN,OF,MIL,92787,874806,3.91,0.53,0.14,0,0.11,0.44,0.37,0.011,0.36,0,0,0,0,0,0,0,0,6.35,5.85,0.78,CIN,1.25,0,0.9554,1.59,,144,5.85,2.93,0.92,16.59,3.9,0.0898,0.1664,0.1268,-0.037,5.3,,4061457
15820,"Jorge Polanco",4500,CLE,2B,MIN,92793,548087,4.33,0.58,0.28,0,0.15,0.5,0.55,0,0.32,0,0,0,0,0,0,0,0,7.95,7.35,1.01,MIN,1.74,0,0.9502,2.06,,145,7.35,1.63,1.66,20.04,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,15820
2038973,"Royce Lewis",3200,CLE,3B/SS,MIN,92793,1054963,4.29,0.62,0.27,0.01,0.09,0.48,0.48,0,0.23,0,0,0,0,0,0,0,0,7.02,6.52,0.99,MIN,1.55,0,0.9708,1.95,,146,6.52,2.04,0.91,18.83,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,2038973
13487,"Donovan Solano",2000,CLE,1B/3B,MIN,92793,291100,4.23,0.74,0.29,0,0.05,0.46,0.49,0,0.26,0,0,0,0,0,0,0,0,7.22,6.67,1.08,MIN,1.52,0,0.8692,2.03,,147,6.67,3.34,1.97,16.79,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,13487
16437,"Byron Buxton",5500,CLE,OF,MIN,92793,657851,4.06,0.42,0.26,0.01,0.21,0.51,0.55,0,0.33,0,0,0,0,0,0,0,0,8.14,7.55,0.9,MIN,1.81,0,1.266,1.96,,148,7.55,1.37,1.19,21.06,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,16437
36215,"Kyle Farmer",2900,CLE,3B/SS,MIN,92793,620958,4.01,0.64,0.19,0.01,0.11,0.43,0.46,0,0.24,0,0,0,0,0,0,0,0,6.67,6.24,0.95,MIN,1.49,0,0.8202,1.84,,149,6.24,2.15,1.27,17.53,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,36215
37993,"Willi Castro",2400,CLE,3B/OF,MIN,92793,830274,3.9,0.58,0.22,0.01,0.08,0.43,0.41,0,0.2,0,0,0,0,0,0,0,0,6.24,5.82,0.89,MIN,1.37,0,0.9711,1.73,,150,5.82,2.43,0.93,16.38,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,37993
15798,"Max Kepler",3500,CLE,OF,MIN,92793,549507,3.72,0.34,0.23,0.01,0.1,0.43,0.39,0,0.42,0,0,0,0,0,0,0,0,6.4,5.75,0.68,MIN,1.23,0,0.7495,1.5,,151,5.75,1.64,1.08,16.21,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,15798
15541,"Christian Vazquez",2200,CLE,C,MIN,92793,455056,3.62,0.61,0.19,0,0.05,0.37,0.34,0,0.2,0,0,0,0,0,0,0,0,5.46,5.07,0.85,MIN,1.19,0,0.7235,1.56,,152,5.07,2.3,0.51,13.57,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,15541
11510,"Michael A. Taylor",2100,CLE,OF,MIN,92793,501492,3.59,0.54,0.13,0.01,0.08,0.37,0.32,0,0.22,0,0,0,0,0,0,0,0,5.29,4.94,0.76,MIN,1.15,0,1.1038,1.45,,153,4.94,2.35,0.62,14.61,0.0,0.0571,0.1564,0.1048,-0.0477,0.9,,11510
15806,"Brandon Nimmo",4400,TOR,OF,NYM,92786,597760,4.67,0.79,0.2,0.09,0.11,0.52,0.6,0.016,0.6,0,0,0,0,0,0,0,0,9.45,8.67,1.19,NYM,1.9,0,0.785,2.31,,154,8.67,1.97,2.97,21.66,4.45,0.0325,0.0157,0.0339,-0.0014,2.4,,15806
15953,"Francisco Lindor",4800,TOR,SS,NYM,92786,597754,4.59,0.64,0.19,0.05,0.16,0.52,0.54,0.035,0.44,0,0,0,0,0,0,0,0,8.66,8.07,1.04,NYM,1.81,0,0.8078,2.1,,155,8.07,1.68,1.87,22.11,6.17,0.0325,0.0157,0.0339,-0.0014,2.4,,15953
470026,"Jeff McNeil",3700,TOR,2B/OF,NYM,92786,709024,4.45,0.88,0.24,0.02,0.07,0.48,0.51,0.016,0.38,0,0,0,0,0,0,0,0,8.16,7.56,1.21,NYM,1.7,0,0.4474,2.2,,156,7.56,2.04,2.58,18.93,4.14,0.0325,0.0157,0.0339,-0.0014,2.4,,470026
894408,"Pete Alonso",5600,TOR,1B,NYM,92786,873981,4.28,0.57,0.14,0,0.21,0.48,0.49,0.005,0.4,0,0,0,0,0,0,0,0,7.84,7.31,0.92,NYM,1.69,0,0.8615,1.89,,157,7.31,1.31,1.3,20.64,2.35,0.0325,0.0157,0.0339,-0.0014,2.4,,894408
2173705,"Brett Baty",3300,TOR,3B,NYM,92786,1169583,4.23,0.65,0.15,0.01,0.12,0.44,0.44,0.008,0.38,0,0,0,0,0,0,0,0,7.02,6.51,0.93,NYM,1.46,0,0.9175,1.81,,158,6.51,1.97,1.49,18.08,4.03,0.0325,0.0157,0.0339,-0.0014,2.4,,2173705
13518,"Starling Marte",3700,TOR,OF,NYM,92786,503030,4.14,0.69,0.16,0.04,0.08,0.43,0.42,0.081,0.34,0,0,0,0,0,0,0,0,7.14,6.73,0.97,NYM,1.45,0,0.7789,1.82,,159,6.73,1.82,1.8,18,2.27,0.0325,0.0157,0.0339,-0.0014,2.4,,13518
16151,"Daniel Vogelbach",2600,TOR,1B,NYM,92786,597778,3.95,0.5,0.15,0,0.13,0.42,0.4,0.01,0.59,0,0,0,0,0,0,0,0,7.11,6.38,0.78,NYM,1.32,0,0.8577,1.6,,160,6.38,2.45,1.63,17.65,0.73,0.0325,0.0157,0.0339,-0.0014,2.4,,16151
15179,"Mark Canha",2500,TOR,OF,NYM,92786,526811,3.95,0.57,0.16,0.02,0.08,0.41,0.38,0.013,0.52,0,0,0,0,0,0,0,0,6.83,6.16,0.83,NYM,1.27,0,0.7654,1.62,,161,6.16,2.46,0.62,16.66,1.61,0.0325,0.0157,0.0339,-0.0014,2.4,,15179
