PLAYERID,PLAYER,SALARY,OPP,POS,TEAM,SCHEDULE_ID,PARTNERID,PA,1B,2B,3B,HR,RBI,R,SB,BB,IP,BBSP,K,W,ER,HA,HBP,QS,UNDERDOG,PRIZEPICKS,H,PARK,BASES,OUTS,BATK,HRRBI,PC,REFID,FPTS,FPTS/$,FLOOR,CEIL,POWN,SMASH,TOPVAL,TEAMOWN,DIFFERENCE,LEV,OWNERSHIP,RGID
2044739,"Jarren Duran",3100,TBR,OF,BOS,92791,119311,3.79,0.35,0.26,0.06,0.07,0.4,0.47,0.13,0.26,0,0,0,0,0,0,0,0,6.84,6.45,0.74,BOS,1.33,0,1.5072,1.61,,32,8.47,2.73,2.16,21.71,0.0,0,0,0,0,0,,2044739
18007,"Enrique Hernandez",2700,TBR,2B/SS/OF,BOS,92791,13792,3.85,0.38,0.18,0.02,0.1,0.37,0.43,0.019,0.42,0,0,0,0,0,0,0,0,6.26,5.68,0.68,BOS,1.2,0,1.0175,1.48,,33,7.58,2.81,1.55,21.38,0.0,0,0,0,0,0,,18007
3772857,"Triston Casas",2500,TBR,1B,BOS,92791,102303,3.72,0.27,0.12,0,0.16,0.36,0.41,0.009,0.5,0,0,0,0,0,0,0,0,6.18,5.57,0.55,BOS,1.15,0,1.2541,1.32,,34,7.55,3.02,0.76,22.57,0.0,0,0,0,0,0,,3772857
4061011,"Enmanuel Valdez",2600,TBR,3B,BOS,92791,181642,3.47,0.33,0.19,0,0.09,0.38,0.34,0.046,0.22,0,0,0,0,0,0,0,0,5.34,4.97,0.61,BOS,1.07,0,1.1118,1.33,,35,6.6,2.54,0.66,19.85,0.0,0,0,0,0,0,,4061011
2038622,"Connor Wong",2600,TBR,C,BOS,92791,102504,3.17,0.29,0.17,0.03,0.12,0.33,0.35,0.056,0.26,0,0,0,0,0,0,0,0,5.71,5.34,0.61,BOS,1.2,0,1.1716,1.29,,36,7.02,2.7,1.72,25.35,0.0,0,0,0,0,0,,2038622
1266421,"Nico Hoerner",3300,SDP,2B,CHC,92796,102301,4.61,0.71,0.19,0.04,0.09,0.4,0.43,0.128,0.29,0,0,0,0,0,0,0,0,7.55,7.2,1.03,SDP,1.57,0,0.6492,1.86,,37,9.14,2.77,2.23,24.55,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,1266421
35650,"Dansby Swanson",3200,SDP,SS,CHC,92796,68586,4.63,0.56,0.19,0.02,0.19,0.43,0.46,0.062,0.36,0,0,0,0,0,0,0,0,8.04,7.54,0.96,SDP,1.76,0,1.3066,1.85,,38,9.76,3.05,1.86,27.57,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,35650
36762,"Ian Happ",2900,SDP,OF,CHC,92796,79092,4.46,0.48,0.25,0.02,0.15,0.42,0.44,0.069,0.52,0,0,0,0,0,0,0,0,8.17,7.47,0.9,SDP,1.64,0,1.2779,1.76,,39,9.8,3.38,2.53,26.57,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,36762
3409991,"Seiya Suzuki",3200,SDP,OF,CHC,92796,167012,4.34,0.51,0.19,0.02,0.17,0.4,0.44,0.05,0.41,0,0,0,0,0,0,0,0,7.67,7.12,0.89,SDP,1.63,0,1.2259,1.73,,40,9.26,2.89,1.85,25.86,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,3409991
37230,"Mike Tauchman",2400,SDP,OF,CHC,92796,80847,4.24,0.46,0.13,0.01,0.09,0.34,0.36,0.106,0.56,0,0,0,0,0,0,0,0,6.66,6.07,0.69,SDP,1.11,0,1.252,1.39,,41,8.01,3.34,1.7,23.1,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,37230
2441503,"Christopher Morel",3600,SDP,OF/3B,CHC,92796,119318,4.08,0.39,0.16,0.05,0.27,0.42,0.44,0.065,0.32,0,0,0,0,0,0,0,0,8.2,7.78,0.87,SDP,1.94,0,1.4984,1.73,,42,10.08,2.8,1.66,27.9,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,2441503
4698717,"Matt Mervis",2600,SDP,1B,CHC,92796,182167,4.04,0.45,0.18,0.02,0.12,0.36,0.31,0.021,0.29,0,0,0,0,0,0,0,0,6.04,5.59,0.77,SDP,1.35,0,1.0631,1.44,,43,7.26,2.79,0.73,21.8,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,4698717
2039181,"Miles Mastrobuoni",2200,SDP,2B,CHC,92796,180208,3.91,0.48,0.18,0.02,0.09,0.34,0.31,0.059,0.38,0,0,0,0,0,0,0,0,6.27,5.78,0.77,SDP,1.26,0,0.9257,1.42,,44,7.49,3.4,1.62,21.04,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,2039181
14759,"Tucker Barnhart",2100,SDP,C,CHC,92796,13304,3.71,0.44,0.15,0,0.05,0.29,0.23,0.012,0.36,0,0,0,0,0,0,0,0,4.85,4.35,0.64,SDP,0.94,0,1.0484,1.16,,45,5.68,2.7,0.74,13.06,0.0,0.0693,0.0728,0.0516,0.0177,5.5,,14759
35086,"Tim Anderson",3000,DET,SS,CHW,92782,60672,4.43,0.88,0.15,0.01,0.09,0.55,0.6,0.044,0.21,0,0,0,0,0,0,0,0,7.59,7.27,1.13,CHW,1.57,0,0.8082,2.28,,46,9.4,3.13,2.46,25.99,0.0,0,0,0,0,0,,35086
35356,"Andrew Benintendi",2800,DET,OF,CHW,92782,68495,4.24,0.58,0.18,0.03,0.08,0.55,0.56,0.027,0.41,0,0,0,0,0,0,0,0,7.4,6.84,0.87,CHW,1.35,0,0.7251,1.98,,47,9.13,3.26,1.83,26.67,0.0,0,0,0,0,0,,35356
1558724,"Luis Robert",3400,DET,OF,CHW,92782,82734,4.2,0.65,0.19,0.01,0.18,0.58,0.61,0.031,0.22,0,0,0,0,0,0,0,0,8.1,7.72,1.03,CHW,1.78,0,0.8772,2.22,,48,10.12,2.98,2.17,29.04,0.0,0,0,0,0,0,,1558724
37999,"Eloy Jimenez",3300,DET,OF,CHW,92782,79093,4.07,0.63,0.14,0,0.2,0.55,0.63,0.009,0.33,0,0,0,0,0,0,0,0,8.08,7.62,0.97,CHW,1.71,0,0.8772,2.15,,49,10.07,3.05,2.19,29.37,0.0,0,0,0,0,0,,37999
35706,"Yoan Moncada",3000,DET,3B,CHW,92782,61553,4.02,0.41,0.17,0.02,0.11,0.53,0.52,0.015,0.5,0,0,0,0,0,0,0,0,7.12,6.47,0.71,CHW,1.25,0,1.0461,1.76,,50,8.8,2.93,1.73,26.19,0.0,0,0,0,0,0,,35706
2038711,"Andrew Vaughn",3300,DET,1B,CHW,92782,119495,3.9,0.53,0.16,0,0.13,0.52,0.5,0.002,0.32,0,0,0,0,0,0,0,0,6.85,6.38,0.82,CHW,1.37,0,0.7002,1.84,,51,8.48,2.57,1.26,25.01,0.0,0,0,0,0,0,,2038711
13483,"Yasmani Grandal",2700,DET,C,CHW,92782,13303,3.87,0.39,0.1,0,0.13,0.49,0.48,0.005,0.65,0,0,0,0,0,0,0,0,6.93,6.2,0.62,CHW,1.11,0,0.8277,1.59,,52,8.5,3.15,2.35,23.49,0.0,0,0,0,0,0,,13483
2440836,"Gavin Sheets",2900,DET,1B/OF,CHW,92782,82569,3.54,0.38,0.12,0,0.17,0.48,0.43,0.006,0.35,0,0,0,0,0,0,0,0,6.45,5.99,0.67,CHW,1.3,0,0.7253,1.58,,53,8.04,2.77,1.26,24.17,0.0,0,0,0,0,0,,2440836
10476,"Elvis Andrus",2500,DET,SS/2B,CHW,92782,5359,3.64,0.56,0.13,0.01,0.07,0.45,0.39,0.035,0.25,0,0,0,0,0,0,0,0,5.86,5.52,0.77,CHW,1.13,0,0.5388,1.61,,54,7.24,2.9,1.93,19.85,0.0,0,0,0,0,0,,10476
498052,"Kevin Newman",2900,MIL,SS,CIN,92787,79218,4.75,0.78,0.2,0.02,0.06,0.58,0.56,0.043,0.29,0,0,0,0,0,0,0,0,7.64,7.19,1.06,CIN,1.48,0,0.6124,2.2,,55,9.42,3.25,1.96,26.06,5.29,0.0413,0.0285,0.0798,-0.0385,1.2,,498052
4738878,"Matt McLain",3400,MIL,SS,CIN,92787,165507,4.55,0.53,0.15,0.01,0.13,0.58,0.57,0.038,0.55,0,0,0,0,0,0,0,0,7.97,7.3,0.82,CIN,1.38,0,1.2207,1.97,,56,9.86,2.9,1.91,28.95,2.53,0.0413,0.0285,0.0798,-0.0385,1.2,,4738878
2039490,"Jonathan India",3300,MIL,2B,CIN,92787,102308,4.44,0.63,0.2,0.01,0.17,0.61,0.65,0.048,0.56,0,0,0,0,0,0,0,0,9.26,8.54,1.01,CIN,1.74,0,0.9692,2.27,,57,11.39,3.45,3.38,29.89,13.48,0.0413,0.0285,0.0798,-0.0385,1.2,,2039490
1232642,"Jake Fraley",3200,MIL,OF,CIN,92787,102591,4.32,0.58,0.13,0,0.27,0.61,0.75,0.101,0.68,0,0,0,0,0,0,0,0,10.4,9.69,0.98,CIN,1.92,0,0.9577,2.34,,58,12.97,4.05,4.01,33.42,23.71,0.0413,0.0285,0.0798,-0.0385,1.2,,1232642
3769530,"Spencer Steer",3400,MIL,3B,CIN,92787,179272,4.32,0.58,0.23,0.02,0.16,0.61,0.63,0.013,0.45,0,0,0,0,0,0,0,0,8.7,8.04,0.99,CIN,1.74,0,0.9611,2.23,,59,10.73,3.16,2.36,29.32,9.25,0.0413,0.0285,0.0798,-0.0385,1.2,,3769530
873104,"Nick Senzel",2900,MIL,OF/2B/3B,CIN,92787,79108,4.21,0.62,0.14,0,0.08,0.51,0.48,0.061,0.41,0,0,0,0,0,0,0,0,7.04,6.55,0.84,CIN,1.22,0,0.8154,1.83,,60,8.68,2.99,1.86,23.59,1.68,0.0413,0.0285,0.0798,-0.0385,1.2,,873104
2039492,"Stuart Fairchild",2500,MIL,OF,CIN,92787,102295,3.66,0.41,0.21,0.02,0.12,0.5,0.46,0.051,0.43,0,0,0,0,0,0,0,0,7.22,6.64,0.76,CIN,1.37,0,1.0171,1.72,,61,8.89,3.56,0.89,28.64,2.42,0.0413,0.0285,0.0798,-0.0385,1.2,,2039492
3673261,"Will Benson",2000,MIL,OF,CIN,92787,79119,3.8,0.46,0.1,0.01,0.14,0.48,0.43,0.015,0.45,0,0,0,0,0,0,0,0,6.65,6.12,0.71,CIN,1.25,0,1.0909,1.62,,62,8.2,4.1,0.82,23.75,1.94,0.0413,0.0285,0.0798,-0.0385,1.2,,3673261
15040,"Curt Casali",2100,MIL,C,CIN,92787,17012,3.49,0.43,0.12,0,0.1,0.42,0.36,0.013,0.44,0,0,0,0,0,0,0,0,5.9,5.35,0.65,CIN,1.07,0,1.033,1.43,,63,7.18,3.42,1.51,21.53,1.21,0.0413,0.0285,0.0798,-0.0385,1.2,,15040
3202063,"Steven Kwan",2900,MIN,OF,CLE,92793,163666,4.93,0.8,0.24,0.15,0.04,0.43,0.49,0.072,0.53,0,0,0,0,0,0,0,0,9.17,8.47,1.23,MIN,1.89,0,0.5345,2.15,,64,10.78,3.72,4.11,26.64,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,3202063
36162,"Amed Rosario",2700,MIN,SS,CLE,92793,68589,4.82,0.8,0.19,0.13,0.07,0.41,0.43,0.053,0.28,0,0,0,0,0,0,0,0,7.95,7.54,1.19,MIN,1.85,0,1.066,2.03,,65,9.45,3.5,2.82,24.84,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,36162
16368,"Jose Ramirez",3400,MIN,3B,CLE,92793,38976,4.62,0.58,0.3,0.12,0.18,0.46,0.5,0.09,0.43,0,0,0,0,0,0,0,0,9.81,9.18,1.18,MIN,2.26,0,0.6222,2.14,,66,11.75,3.46,3.73,30.12,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,16368
1044326,"Josh Naylor",3000,MIN,1B,CLE,92793,79223,4.45,0.61,0.27,0,0.15,0.4,0.41,0.019,0.32,0,0,0,0,0,0,0,0,7.62,7.05,1.03,MIN,1.75,0,0.7417,1.84,,67,9.04,3.01,2.22,25.51,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,1044326
1452778,"Andres Gimenez",2600,MIN,2B,CLE,92793,82617,4.35,0.67,0.23,0.06,0.1,0.38,0.42,0.092,0.4,0,0,0,0,0,0,0,0,8.02,7.49,1.06,MIN,1.71,0,0.9024,1.86,,68,9.54,3.67,3.27,25.08,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,1452778
2039958,"Gabriel Arias",2400,MIN,1B/3B/SS,CLE,92793,102546,4.32,0.54,0.2,0.02,0.1,0.36,0.35,0.024,0.47,0,0,0,0,0,0,0,0,6.98,6.33,0.86,MIN,1.4,0,1.2437,1.57,,69,8.22,3.43,2.23,22.37,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,2039958
3832824,"Will Brennan",2400,MIN,OF,CLE,92793,180095,4.13,0.71,0.2,0.06,0.07,0.35,0.34,0.037,0.26,0,0,0,0,0,0,0,0,6.84,6.41,1.04,MIN,1.57,0,0.6852,1.73,,70,8.04,3.35,0.8,21.82,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,3832824
15860,"Mike Zunino",2300,MIN,C,CLE,92793,37983,3.84,0.26,0.14,0,0.14,0.32,0.24,0.003,0.41,0,0,0,0,0,0,0,0,5.35,4.81,0.54,MIN,1.1,0,1.5864,1.1,,71,6.41,2.79,0.64,21.16,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,15860
538921,"Myles Straw",2500,MIN,OF,CLE,92793,97257,4.01,0.6,0.17,0.05,0.01,0.31,0.28,0.077,0.44,0,0,0,0,0,0,0,0,6.19,5.65,0.83,MIN,1.13,0,0.7838,1.42,,72,7.22,2.89,0.72,21.61,0.0,0.078,0.1426,0.1506,-0.0726,0.9,,538921
11306,"Charlie Blackmon",3300,KCR,OF,COL,92790,13229,4.94,0.9,0.19,0.06,0.09,0.51,0.58,0.014,0.57,0,0,0,0,0,0,0,0,9.1,8.35,1.24,KCR,1.82,0,0.6314,2.33,,73,10.82,3.28,3.33,27.93,5.39,0.0387,0.0363,0.0352,0.0035,4.1,,11306
13551,"Jurickson Profar",2900,KCR,OF,COL,92790,13262,4.7,0.7,0.22,0.03,0.09,0.49,0.53,0.023,0.61,0,0,0,0,0,0,0,0,8.58,7.77,1.04,KCR,1.59,0,0.6205,2.06,,74,10.21,3.52,3.38,25.12,4.85,0.0387,0.0363,0.0352,0.0035,4.1,,13551
37483,"Ryan McMahon",3600,KCR,2B/3B,COL,92790,68514,4.75,0.68,0.2,0,0.15,0.5,0.52,0.013,0.62,0,0,0,0,0,0,0,0,8.63,7.83,1.03,KCR,1.68,0,0.9692,2.05,,75,10.32,2.87,3,28.54,4.51,0.0387,0.0363,0.0352,0.0035,4.1,,37483
22662,"Elias Diaz",3000,KCR,C,COL,92790,54307,4.56,0.72,0.2,0.02,0.16,0.5,0.53,0.001,0.42,0,0,0,0,0,0,0,0,8.47,7.86,1.1,KCR,1.82,0,0.7387,2.13,,76,10.2,3.4,3.02,26.63,2.54,0.0387,0.0363,0.0352,0.0035,4.1,,22662
15357,"Randal Grichuk",3200,KCR,OF,COL,92790,13909,4.51,0.75,0.22,0.04,0.19,0.51,0.56,0.008,0.31,0,0,0,0,0,0,0,0,8.82,8.3,1.2,KCR,2.07,0,0.7981,2.27,,77,10.68,3.34,3.11,27.86,4.17,0.0387,0.0363,0.0352,0.0035,4.1,,15357
1452976,"Elehuris Montero",2300,KCR,3B,COL,92790,102412,4.4,0.58,0.2,0.02,0.13,0.47,0.4,0.004,0.25,0,0,0,0,0,0,0,0,6.89,6.44,0.93,KCR,1.56,0,0.8675,1.8,,78,8.37,3.64,0.84,24.36,3.22,0.0387,0.0363,0.0352,0.0035,4.1,,1452976
4061195,"Brenton Doyle",2800,KCR,OF,COL,92790,146682,4.16,0.7,0.14,0.04,0.12,0.43,0.4,0.022,0.25,0,0,0,0,0,0,0,0,6.95,6.58,1,KCR,1.58,0,1.0247,1.83,,79,8.4,3,1.96,22.89,1.07,0.0387,0.0363,0.0352,0.0035,4.1,,4061195
2039541,"Alan Trejo",2300,KCR,SS,COL,92790,135288,4.13,0.73,0.19,0.01,0.09,0.42,0.38,0.012,0.26,0,0,0,0,0,0,0,0,6.68,6.24,1.02,KCR,1.5,0,0.8618,1.82,,80,7.98,3.47,0.8,20.9,2.65,0.0387,0.0363,0.0352,0.0035,4.1,,2039541
3202639,"Ezequiel Tovar",2600,KCR,SS,COL,92790,163674,3.94,0.57,0.23,0.05,0.12,0.45,0.4,0.011,0.31,0,0,0,0,0,0,0,0,7.42,6.89,0.97,KCR,1.66,0,0.8304,1.82,,81,8.9,3.42,2.39,22.67,2.75,0.0387,0.0363,0.0352,0.0035,4.1,,3202639
163067,"Zach McKinstry",2900,CHW,2B,DET,92782,118218,4.72,0.57,0.15,0.1,0.15,0.48,0.54,0.058,0.59,0,0,0,0,0,0,0,0,8.89,8.21,0.97,CHW,1.77,0,1.305,1.99,,82,10.75,3.71,3.54,27.03,0.0,0,0,0,0,0,,163067
