PLAYERID,PLAYER,SALARY,OPP,POS,TEAM,SCHEDULE_ID,PARTNERID,PA,1B,2B,3B,HR,RBI,R,SB,BB,IP,BBSP,K,W,ER,HA,HBP,QS,UNDERDOG,PRIZEPICKS,H,PARK,BASES,OUTS,BATK,HRRBI,PC,REFID,FPTS,FPTS/$,FLOOR,CEIL,POWN,SMASH,TOPVAL,TEAMOWN,DIFFERENCE,LEV,OWNERSHIP,RGID
17887,"Matt Olson",5600,ARI,1B,ATL,92833,657863,4.58,0.41,0.28,0,0.18,0.49,0.51,0.005,0.51,0,0,0,0,0,0,0,0,8.28,7.49,0.87,ARI,1.69,0,1.1237,1.87,,11,7.49,1.34,1.29,21.3,0.0,0,0,0,0,0,,17887
1023422,"Austin Riley",4700,ARI,3B,ATL,92833,874756,4.46,0.5,0.26,0.01,0.18,0.47,0.49,0.001,0.39,0,0,0,0,0,0,0,0,8,7.36,0.95,ARI,1.77,0,1.1281,1.91,,12,7.36,1.57,1.22,20.72,0.0,0,0,0,0,0,,1023422
1252110,"Sean Murphy",4600,ARI,C,ATL,92833,873680,4.32,0.44,0.3,0,0.14,0.46,0.48,0.002,0.43,0,0,0,0,0,0,0,0,7.77,7.04,0.88,ARI,1.6,0,1.0391,1.82,,13,7.04,1.53,1.29,19.56,0.0,0,0,0,0,0,,1252110
15912,"Eddie Rosario",2900,ARI,OF,ATL,92833,548299,4.2,0.49,0.25,0.02,0.09,0.42,0.4,0.011,0.23,0,0,0,0,0,0,0,0,6.39,5.92,0.85,ARI,1.41,0,0.9657,1.67,,14,5.92,2.04,0.59,17.35,0.0,0,0,0,0,0,,15912
37435,"Ozzie Albies",4400,ARI,2B,ATL,92833,830219,4.13,0.44,0.25,0.03,0.12,0.43,0.4,0.02,0.27,0,0,0,0,0,0,0,0,6.76,6.26,0.84,ARI,1.51,0,0.8,1.67,,15,6.26,1.42,0.7,18.42,0.0,0,0,0,0,0,,37435
14629,"Marcell Ozuna",3200,ARI,OF,ATL,92833,503013,4.05,0.4,0.19,0,0.17,0.42,0.38,0.005,0.28,0,0,0,0,0,0,0,0,6.53,6.07,0.76,ARI,1.46,0,1.0247,1.56,,16,6.07,1.9,0.45,18.32,0.0,0,0,0,0,0,,14629
16290,"Orlando Arcia",3600,ARI,SS,ATL,92833,596917,3.8,0.5,0.2,0,0.1,0.37,0.34,0.015,0.27,0,0,0,0,0,0,0,0,5.99,5.54,0.8,ARI,1.3,0,0.8331,1.51,,17,5.54,1.54,0.55,15.63,0.0,0,0,0,0,0,,16290
2042452,"Michael Harris",3000,ARI,OF,ATL,92833,1169617,3.82,0.5,0.25,0.02,0.1,0.39,0.36,0.047,0.26,0,0,0,0,0,0,0,0,6.69,6.23,0.87,ARI,1.46,0,0.9496,1.62,,18,6.23,2.08,1.42,19.09,0.0,0,0,0,0,0,,2042452
17869,"Adam Frazier",2800,SFG,2B,BAL,92832,737830,4.53,0.75,0.27,0.12,0.04,0.46,0.51,0.024,0.27,0,0,0,0,0,0,0,0,8.13,7.62,1.18,SFG,1.81,0,0.4861,2.15,,19,7.62,2.72,2.3,19.12,0.0,0,0,0,0,0,,17869
2106115,"Adley Rutschman",5400,SFG,C,BAL,92832,918713,4.62,0.57,0.34,0.02,0.15,0.5,0.56,0.011,0.49,0,0,0,0,0,0,0,0,9.08,8.26,1.08,SFG,1.91,0,0.7083,2.14,,20,8.26,1.53,2.41,20.57,0.0,0,0,0,0,0,,2106115
36502,"Anthony Santander",4400,SFG,OF,BAL,92832,659463,4.46,0.49,0.27,0.02,0.2,0.48,0.48,0.003,0.29,0,0,0,0,0,0,0,0,7.99,7.44,0.98,SFG,1.89,0,0.8458,1.94,,21,7.44,1.69,1.3,20.31,0.0,0,0,0,0,0,,36502
37558,"Austin Hays",3600,SFG,OF,BAL,92832,874219,4.37,0.52,0.27,0.07,0.14,0.47,0.49,0.011,0.24,0,0,0,0,0,0,0,0,7.79,7.29,1,SFG,1.83,0,0.9234,1.96,,22,7.29,2.03,1.45,20.11,0.0,0,0,0,0,0,,37558
2109143,"Gunnar Henderson",3400,SFG,3B,BAL,92832,1169580,4.24,0.47,0.26,0.13,0.15,0.49,0.54,0.021,0.39,0,0,0,0,0,0,0,0,8.8,8.17,1.01,SFG,1.98,0,1.0824,2.04,,23,8.17,2.4,2.07,20.79,0.0,0,0,0,0,0,,2109143
1451922,"Ryan Mountcastle",4500,SFG,1B,BAL,92832,874734,4.15,0.47,0.19,0.03,0.18,0.43,0.41,0.007,0.23,0,0,0,0,0,0,0,0,6.98,6.56,0.87,SFG,1.66,0,1.0846,1.71,,24,6.56,1.46,0.66,18.21,0.0,0,0,0,0,0,,1451922
14541,"Aaron Hicks",2500,SFG,OF,BAL,92832,454371,4.02,0.5,0.13,0.05,0.07,0.37,0.33,0.021,0.37,0,0,0,0,0,0,0,0,5.94,5.47,0.75,SFG,1.19,0,0.8779,1.45,,25,5.47,2.19,1.02,15.39,0.0,0,0,0,0,0,,14541
814904,"Ramon Urias",3100,SFG,2B/3B,BAL,92832,597169,3.93,0.49,0.17,0.02,0.1,0.38,0.34,0.006,0.3,0,0,0,0,0,0,0,0,6.06,5.59,0.78,SFG,1.29,0,0.9444,1.5,,26,5.59,1.8,0.98,15.64,0.0,0,0,0,0,0,,814904
36187,"Jorge Mateo",4100,SFG,SS,BAL,92832,657910,3.81,0.42,0.19,0.07,0.08,0.39,0.31,0.074,0.18,0,0,0,0,0,0,0,0,5.97,5.68,0.76,SFG,1.33,0,0.9705,1.46,,27,5.68,1.39,0.72,16.48,0.0,0,0,0,0,0,,36187
37543,"Alex Verdugo",5100,TBR,OF,BOS,92822,828699,4.48,0.7,0.2,0.04,0.07,0.5,0.54,0.011,0.37,0,0,0,0,0,0,0,0,7.54,6.98,1.01,BOS,1.5,0,0.7617,2.05,,28,6.98,1.37,1.68,19.03,2.8,0.0274,0.0073,0.0236,0.0038,4.8,,37543
37377,"Rafael Devers",5700,TBR,3B,BOS,92822,828312,4.34,0.53,0.21,0.02,0.18,0.53,0.56,0.01,0.35,0,0,0,0,0,0,0,0,7.98,7.44,0.94,BOS,1.73,0,1.0048,2.03,,29,7.44,1.31,1.2,21.15,3.79,0.0274,0.0073,0.0236,0.0038,4.8,,37377
11113,"Justin Turner",3800,TBR,1B/3B,BOS,92822,326827,4.23,0.62,0.18,0,0.13,0.48,0.52,0.008,0.43,0,0,0,0,0,0,0,0,7.6,6.99,0.93,BOS,1.5,0,0.7214,1.93,,30,6.99,1.84,1.77,19.18,2.52,0.0274,0.0073,0.0236,0.0038,4.8,,11113
4504237,"Masataka Yoshida",5400,TBR,OF,BOS,92822,907347,4.17,0.61,0.17,0.05,0.11,0.49,0.55,0.013,0.43,0,0,0,0,0,0,0,0,7.82,7.23,0.94,BOS,1.54,0,0.6298,1.98,,31,7.23,1.34,1.96,18.89,2.59,0.0274,0.0073,0.0236,0.0038,4.8,,4504237
2044739,"Jarren Duran",4000,TBR,OF,BOS,92822,1118975,4.02,0.48,0.19,0.09,0.06,0.48,0.46,0.044,0.29,0,0,0,0,0,0,0,0,6.83,6.39,0.82,BOS,1.37,0,1.3513,1.76,,32,6.39,1.6,0.93,17.91,2.18,0.0274,0.0073,0.0236,0.0038,4.8,,2044739
18007,"Enrique Hernandez",3300,TBR,SS,BOS,92822,501542,4.01,0.48,0.19,0.02,0.1,0.47,0.46,0.006,0.41,0,0,0,0,0,0,0,0,6.9,6.3,0.79,BOS,1.32,0,0.7753,1.72,,33,6.3,1.91,1.2,17.37,2.13,0.0274,0.0073,0.0236,0.0038,4.8,,18007
3772857,"Triston Casas",2800,TBR,1B,BOS,92822,1118539,3.9,0.36,0.09,0,0.13,0.42,0.4,0.003,0.57,0,0,0,0,0,0,0,0,6.29,5.63,0.58,BOS,1.06,0,1.1064,1.4,,34,5.63,2.01,0.56,16.6,1.13,0.0274,0.0073,0.0236,0.0038,4.8,,3772857
2038622,"Connor Wong",3200,TBR,C,BOS,92822,873978,3.61,0.4,0.2,0.04,0.14,0.45,0.41,0.021,0.27,0,0,0,0,0,0,0,0,6.68,6.24,0.78,BOS,1.48,0,0.9902,1.64,,35,6.24,1.95,1.07,16.58,2.52,0.0274,0.0073,0.0236,0.0038,4.8,,2038622
4061011,"Enmanuel Valdez",3100,TBR,2B,BOS,92822,917288,3.59,0.43,0.14,0,0.08,0.39,0.31,0.016,0.25,0,0,0,0,0,0,0,0,5.12,4.75,0.65,BOS,1.03,0,0.971,1.35,,36,4.75,1.53,0.42,15.36,2.11,0.0274,0.0073,0.0236,0.0038,4.8,,4061011
1266421,"Nico Hoerner",5000,SDP,2B,CHC,92834,1054431,4.75,0.81,0.22,0.01,0.09,0.5,0.54,0.028,0.39,0,0,0,0,0,0,0,0,8.08,7.5,1.13,SDP,1.64,0,0.5189,2.17,,37,7.5,1.5,2.51,18.7,0.0,0,0,0,0,0,,1266421
35650,"Dansby Swanson",4800,SDP,SS,CHC,92834,659260,4.77,0.63,0.23,0.01,0.2,0.55,0.6,0.015,0.52,0,0,0,0,0,0,0,0,9.21,8.48,1.07,SDP,1.92,0,1.0442,2.22,,38,8.48,1.77,2.43,21.84,0.0,0,0,0,0,0,,35650
36762,"Ian Happ",4100,SDP,OF,CHC,92834,827194,4.59,0.55,0.26,0,0.14,0.53,0.54,0.013,0.58,0,0,0,0,0,0,0,0,8.61,7.78,0.95,SDP,1.63,0,1.0743,2.02,,39,7.78,1.9,2.31,19.44,0.0,0,0,0,0,0,,36762
3409991,"Seiya Suzuki",4200,SDP,OF,CHC,92834,727362,4.47,0.63,0.22,0.01,0.16,0.51,0.58,0.012,0.56,0,0,0,0,0,0,0,0,8.81,8.04,1.02,SDP,1.74,0,0.9133,2.11,,40,8.04,1.91,2.64,20.57,0.0,0,0,0,0,0,,3409991
17649,"Trey Mancini",2500,SDP,1B,CHC,92834,708967,4.42,0.55,0.19,0,0.16,0.49,0.52,0.001,0.51,0,0,0,0,0,0,0,0,7.97,7.27,0.9,SDP,1.57,0,0.9643,1.91,,41,7.27,2.91,1.94,19.31,0.0,0,0,0,0,0,,17649
37230,"Mike Tauchman",2600,SDP,OF,CHC,92834,737856,4.27,0.52,0.12,0,0.08,0.41,0.39,0.018,0.56,0,0,0,0,0,0,0,0,6.48,5.82,0.72,SDP,1.08,0,0.9449,1.52,,42,5.82,2.24,1.5,15.43,0.0,0,0,0,0,0,,37230
16166,"Patrick Wisdom",3800,SDP,3B,CHC,92834,657868,4.16,0.3,0.16,0,0.22,0.5,0.42,0.008,0.46,0,0,0,0,0,0,0,0,7.24,6.63,0.68,SDP,1.5,0,1.2946,1.6,,43,6.63,1.74,0.66,18.39,0.0,0,0,0,0,0,,16166
13463,"Yan Gomes",2900,SDP,C,CHC,92834,501644,4.13,0.59,0.16,0,0.19,0.47,0.43,0.004,0.23,0,0,0,0,0,0,0,0,7.18,6.79,0.94,SDP,1.67,0,0.7064,1.84,,44,6.79,2.34,1.46,18.57,0.0,0,0,0,0,0,,13463
2441503,"Christopher Morel",5200,SDP,OF,CHC,92834,1053442,3.89,0.39,0.18,0.01,0.21,0.47,0.42,0.014,0.45,0,0,0,0,0,0,0,0,7.54,6.94,0.79,SDP,1.62,0,1.0882,1.68,,45,6.94,1.33,1.9,21.05,0.0,0,0,0,0,0,,2441503
35086,"Tim Anderson",4500,DET,SS,CHW,92827,737508,4.56,0.9,0.2,0.01,0.1,0.56,0.61,0.044,0.24,0,0,0,0,0,0,0,0,8.23,7.83,1.21,CHW,1.73,0,0.8471,2.38,,46,7.83,1.74,2.36,20.57,7.47,0.0399,0.0242,0.0606,-0.0207,2.4,,35086
2440835,"Jake Burger",3300,DET,3B,CHW,92827,915698,4.41,0.52,0.16,0.02,0.19,0.59,0.56,0.011,0.31,0,0,0,0,0,0,0,0,7.85,7.39,0.89,CHW,1.66,0,1.0503,2.04,,47,7.39,2.24,0.88,21.9,7.35,0.0399,0.0242,0.0606,-0.0207,2.4,,2440835
1558724,"Luis Robert",5200,DET,OF,CHW,92827,1051903,4.32,0.7,0.23,0.01,0.22,0.61,0.67,0.036,0.32,0,0,0,0,0,0,0,0,9.41,8.89,1.16,CHW,2.07,0,0.9344,2.44,,48,8.89,1.71,2.53,23.09,8.81,0.0399,0.0242,0.0606,-0.0207,2.4,,1558724
37999,"Eloy Jimenez",4400,DET,OF,CHW,92827,830373,4.19,0.62,0.15,0,0.19,0.55,0.61,0.009,0.44,0,0,0,0,0,0,0,0,8.42,7.84,0.96,CHW,1.68,0,0.9148,2.12,,49,7.84,1.78,1.99,20.73,5.37,0.0399,0.0242,0.0606,-0.0207,2.4,,37999
2038711,"Andrew Vaughn",3700,DET,1B,CHW,92827,1159930,4.11,0.56,0.2,0,0.14,0.54,0.56,0.003,0.44,0,0,0,0,0,0,0,0,7.84,7.2,0.9,CHW,1.52,0,0.742,2,,50,7.2,1.95,1.9,19.22,2.26,0.0399,0.0242,0.0606,-0.0207,2.4,,2038711
13483,"Yasmani Grandal",3800,DET,C,CHW,92827,392198,4.07,0.49,0.11,0,0.16,0.5,0.55,0.006,0.76,0,0,0,0,0,0,0,0,8.07,7.21,0.76,CHW,1.35,0,0.8448,1.81,,51,7.21,1.9,2,19.92,7.47,0.0399,0.0242,0.0606,-0.0207,2.4,,13483
37235,"Clint Frazier",2100,DET,OF,CHW,92827,737437,3.7,0.39,0.13,0.01,0.07,0.44,0.4,0.017,0.63,0,0,0,0,0,0,0,0,6.42,5.67,0.6,CHW,0.96,0,1.0043,1.44,,52,5.67,2.7,1.65,14.86,4.29,0.0399,0.0242,0.0606,-0.0207,2.4,,37235
3063544,"Romy Gonzalez",2400,DET,2B,CHW,92827,1119472,3.73,0.49,0.17,0.03,0.11,0.49,0.39,0.015,0.18,0,0,0,0,0,0,0,0,6.18,5.85,0.8,CHW,1.36,0,1.1532,1.68,,53,5.85,2.44,0.74,17.09,3.74,0.0399,0.0242,0.0606,-0.0207,2.4,,3063544
10476,"Elvis Andrus",2700,DET,2B/SS,CHW,92827,291792,3.74,0.55,0.15,0.01,0.09,0.46,0.39,0.034,0.31,0,0,0,0,0,0,0,0,6.21,5.79,0.8,CHW,1.24,0,0.6053,1.65,,54,5.79,2.14,1.54,15.87,3.97,0.0399,0.0242,0.0606,-0.0207,2.4,,10476
498052,"Kevin Newman",2500,MIL,2B/3B,CIN,92824,827183,4.71,0.81,0.23,0.01,0.04,0.6,0.6,0.059,0.31,0,0,0,0,0,0,0,0,7.88,7.39,1.09,CIN,1.46,0,0.5219,2.29,,55,7.39,2.96,2.04,18.91,10.84,0.0179,0.0087,0.0601,-0.0422,1,,498052
4738878,"Matt McLain",4400,MIL,SS,CIN,92824,1118776,4.52,0.55,0.18,0.01,0.07,0.57,0.57,0.053,0.59,0,0,0,0,0,0,0,0,7.81,7.09,0.81,CIN,1.22,0,1.0447,1.95,,56,7.09,1.61,1.95,19.05,2.79,0.0179,0.0087,0.0601,-0.0422,1,,4738878
2039490,"Jonathan India",5200,MIL,2B,CIN,92824,875832,4.4,0.65,0.23,0.01,0.09,0.6,0.64,0.067,0.6,0,0,0,0,0,0,0,0,8.96,8.19,0.98,CIN,1.5,0,0.8289,2.22,,57,8.19,1.58,2.99,20.77,6.28,0.0179,0.0087,0.0601,-0.0422,1,,2039490
1232642,"Jake Fraley",4500,MIL,OF,CIN,92824,857756,4.28,0.64,0.21,0,0.11,0.58,0.68,0.145,0.65,0,0,0,0,0,0,0,0,9.31,8.6,0.96,CIN,1.5,0,0.7975,2.22,,58,8.6,1.91,3.18,21.34,9.35,0.0179,0.0087,0.0601,-0.0422,1,,1232642
3769530,"Spencer Steer",4300,MIL,1B,CIN,92824,918663,4.29,0.6,0.27,0.02,0.09,0.61,0.63,0.019,0.48,0,0,0,0,0,0,0,0,8.45,7.72,0.98,CIN,1.56,0,0.8224,2.22,,59,7.72,1.8,2.42,20.33,1.37,0.0179,0.0087,0.0601,-0.0422,1,,3769530
1452544,"Tyler Stephenson",4000,MIL,C,CIN,92824,874242,4.1,0.69,0.22,0,0.07,0.54,0.57,0.009,0.5,0,0,0,0,0,0,0,0,7.84,7.13,0.98,CIN,1.41,0,0.8721,2.09,,60,7.13,1.78,2.65,17.88,9.99,0.0179,0.0087,0.0601,-0.0422,1,,1452544
873104,"Nick Senzel",4200,MIL,3B/OF,CIN,92824,873264,4.09,0.63,0.16,0,0.05,0.5,0.47,0.084,0.43,0,0,0,0,0,0,0,0,6.94,6.43,0.84,CIN,1.15,0,0.682,1.81,,61,6.43,1.53,1.85,16.57,3.35,0.0179,0.0087,0.0601,-0.0422,1,,873104
3673261,"Will Benson",2200,MIL,OF,CIN,92824,917927,3.77,0.51,0.16,0.01,0.06,0.48,0.42,0.022,0.43,0,0,0,0,0,0,0,0,6.34,5.77,0.74,CIN,1.1,0,0.9022,1.64,,62,5.77,2.62,0.58,15.67,3.17,0.0179,0.0087,0.0601,-0.0422,1,,3673261
4793712,"T.J. Hopkins",,MIL,,CIN,92824,n/a,3.67,0.42,0.18,0,0.07,0.48,0.36,0.001,0.35,0,0,0,0,0,0,0,0,5.75,5.23,0.67,CIN,1.06,0,0.643,1.51,,63,5.23,0,0.99,14.7,1.38,0.0179,0.0087,0.0601,-0.0422,1,,4793712
3202063,"Steven Kwan",4100,MIN,OF,CLE,92828,1054472,4.71,0.73,0.17,0.03,0.05,0.38,0.43,0.066,0.49,0,0,0,0,0,0,0,0,7.31,6.72,0.98,MIN,1.36,0,0.5307,1.79,,64,6.72,1.64,1.69,18.08,1.7,0.0199,0.0391,0.0204,-0.0005,3.3,,3202063
2038763,"Tyler Freeman",2000,MIN,2B/3B,CLE,92828,1055061,4.63,0.69,0.22,0,0.07,0.39,0.39,0.035,0.27,0,0,0,0,0,0,0,0,6.61,6.15,0.98,MIN,1.41,0,0.8097,1.76,,65,6.15,3.08,0.94,17.88,3.67,0.0199,0.0391,0.0204,-0.0005,3.3,,2038763
16368,"Jose Ramirez",5200,MIN,3B,CLE,92828,598784,4.42,0.52,0.21,0.03,0.21,0.43,0.47,0.08,0.39,0,0,0,0,0,0,0,0,8.42,7.89,0.97,MIN,1.87,0,0.6177,1.87,,66,7.89,1.52,1.61,21.68,3.45,0.0199,0.0391,0.0204,-0.0005,3.3,,16368
1044326,"Josh Naylor",3500,MIN,1B,CLE,92828,874243,4.26,0.55,0.19,0,0.18,0.39,0.42,0.016,0.3,0,0,0,0,0,0,0,0,7.16,6.69,0.92,MIN,1.65,0,0.7364,1.73,,67,6.69,1.91,0.94,19.81,0.82,0.0199,0.0391,0.0204,-0.0005,3.3,,1044326
1452778,"Andres Gimenez",3800,MIN,2B,CLE,92828,917114,4.16,0.6,0.16,0.02,0.12,0.36,0.4,0.084,0.37,0,0,0,0,0,0,0,0,7.01,6.57,0.9,MIN,1.46,0,0.8957,1.66,,68,6.57,1.73,1.62,18.03,1.37,0.0199,0.0391,0.0204,-0.0005,3.3,,1452778
2039958,"Gabriel Arias",2500,MIN,1B/OF,CLE,92828,1072529,4.13,0.49,0.18,0.01,0.14,0.37,0.36,0.02,0.37,0,0,0,0,0,0,0,0,6.68,6.15,0.82,MIN,1.44,0,1.2747,1.55,,69,6.15,2.46,1,17.93,0.91,0.0199,0.0391,0.0204,-0.0005,3.3,,2039958
3832824,"Will Brennan",2400,MIN,OF,CLE,92828,1159716,3.96,0.64,0.15,0.01,0.08,0.33,0.31,0.034,0.24,0,0,0,0,0,0,0,0,5.85,5.5,0.88,MIN,1.29,0,0.6802,1.52,,70,5.5,2.29,0.55,15.85,1.49,0.0199,0.0391,0.0204,-0.0005,3.3,,3832824
15860,"Mike Zunino",2600,MIN,C,CLE,92828,502422,3.67,0.24,0.12,0,0.18,0.34,0.27,0.002,0.32,0,0,0,0,0,0,0,0,5.42,4.98,0.54,MIN,1.2,0,1.6275,1.15,,71,4.98,1.92,0.5,16.54,1.6,0.0199,0.0391,0.0204,-0.0005,3.3,,15860
538921,"Myles Straw",2700,MIN,OF,CLE,92828,875569,3.83,0.54,0.16,0.01,0.02,0.3,0.26,0.067,0.35,0,0,0,0,0,0,0,0,5.25,4.81,0.73,MIN,0.97,0,0.8035,1.29,,72,4.81,1.78,0.48,12.31,0.65,0.0199,0.0391,0.0204,-0.0005,3.3,,538921
4061195,"Brenton Doyle",3500,KCR,OF,COL,92829,1169634,4.99,0.78,0.21,0.1,0.13,0.54,0.57,0.026,0.27,0,0,0,0,0,0,0,0,8.8,8.34,1.22,KCR,2.02,0,1.2269,2.33,,73,8.34,2.38,2.2,21.49,8.44,0.0932,0.2297,0.0787,0.0145,8.1,,4061195
13551,"Jurickson Profar",3700,KCR,OF,COL,92829,549315,4.73,0.61,0.29,0.1,0.1,0.54,0.61,0.024,0.66,0,0,0,0,0,0,0,0,9.75,8.83,1.1,KCR,1.89,0,0.6662,2.25,,74,8.83,2.39,3.29,20.78,13.3,0.0932,0.2297,0.0787,0.0145,8.1,,13551
37483,"Ryan McMahon",4800,KCR,3B,COL,92829,737539,4.77,0.58,0.28,0.01,0.2,0.55,0.59,0.013,0.6,0,0,0,0,0,0,0,0,9.58,8.72,1.07,KCR,1.97,0,1.0953,2.21,,75,8.72,1.82,2.81,21.98,11.05,0.0932,0.2297,0.0787,0.0145,8.1,,37483
11315,"Mike Moustakas",3000,KCR,1B/3B,COL,92829,388370,4.5,0.51,0.26,0,0.13,0.49,0.5,0.007,0.53,0,0,0,0,0,0,0,0,7.98,7.2,0.9,KCR,1.55,0,0.9104,1.89,,76,7.2,2.4,1.4,21.15,6.07,0.0932,0.2297,0.0787,0.0145,8.1,,11315
2038764,"Nolan Jones",3200,KCR,1B/OF,COL,92829,917941,4.33,0.59,0.25,0.04,0.12,0.48,0.51,0.009,0.47,0,0,0,0,0,0,0,0,8.18,7.47,1,KCR,1.69,0,1.0271,1.99,,77,7.47,2.33,2.37,18.92,7.36,0.0932,0.2297,0.0787,0.0145,8.1,,2038764
546217,"Harold Castro",2400,KCR,2B/OF,COL,92829,596288,4.3,0.8,0.24,0.05,0.06,0.45,0.45,0.005,0.22,0,0,0,0,0,0,0,0,7.34,6.89,1.15,KCR,1.67,0,0.6912,2.05,,78,6.89,2.87,0.69,17.17,5.03,0.0932,0.2297,0.0787,0.0145,8.1,,546217
1452976,"Elehuris Montero",2500,KCR,3B,COL,92829,872477,4.33,0.56,0.23,0.05,0.1,0.47,0.41,0.005,0.26,0,0,0,0,0,0,0,0,7.02,6.54,0.94,KCR,1.57,0,1.0272,1.82,,79,6.54,2.62,1.24,18.59,1.63,0.0932,0.2297,0.0787,0.0145,8.1,,1452976
3202639,"Ezequiel Tovar",3300,KCR,SS,COL,92829,1123331,4.08,0.57,0.3,0.04,0.08,0.46,0.41,0.012,0.28,0,0,0,0,0,0,0,0,7.27,6.69,0.99,KCR,1.61,0,0.8714,1.86,,80,6.69,2.03,0.67,17.48,2.32,0.0932,0.2297,0.0787,0.0145,8.1,,3202639
37988,"Austin Wynns",2200,KCR,C,COL,92829,707785,3.66,0.53,0.19,0,0.07,0.36,0.3,0.004,0.27,0,0,0,0,0,0,0,0,5.58,5.12,0.79,KCR,1.19,0,0.6976,1.45,,81,5.12,2.33,1.16,12.17,2.91,0.0932,0.2297,0.0787,0.0145,8.1,,37988
163067,"Zach McKinstry",4000,CHW,3B/OF,DET,92827,918920,4.77,0.44,0.16,0.05,0.19,0.47,0.51,0.115,0.66,0,0,0,0,0,0,0,0,9.05,8.34,0.84,CHW,1.67,0,1.406,1.82,,82,8.34,2.09,1.96,22.87,7.85,0.0425,0.1833,0.0305,0.012,6.7,,163067
15811,"Javier Baez",4200,CHW,SS,DET,92827,597757,4.68,0.54,0.12,0.04,0.26,0.46,0.49,0.081,0.34,0,0,0,0,0,0,0,0,8.54,8.16,0.96,CHW,1.94,0,1.3422,1.91,,83,8.16,1.94,1.44,22.51,3.54,0.0425,0.1833,0.0305,0.012,6.7,,15811
2500366,"Akil Baddoo",2700,CHW,OF,DET,92827,917953,4.5,0.47,0.14,0.08,0.15,0.43,0.48,0.175,0.7,0,0,0,0,0,0,0,0,8.97,8.31,0.84,CHW,1.59,0,1.3073,1.75,,84,8.31,3.08,2.57,21.54,8.18,0.0425,0.1833,0.0305,0.012,6.7,,2500366
