Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Julio E. Rodriguez,,OF,4000,SEA,@CLE,3.66,Civale,0.325,0%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,13.6,13.6,13.6,5.7,21.6,11.0,2.8,31.2,7.8
Jose Ramirez,1,3B,4000,CLE,SEA,3.84,Gilbert,0.269,-11%,R,S,0.379,2%,0.269,5%,3,,0,0%,-10%,-3%,13.6,13.6,13.6,3.0,24.3,11.7,2.9,6.0,1.5
Wander Franco,1,SS,4000,TB,OAK,4.63,Waldichuk,,-1%,L,L,0.402,3%,0.220,3%,2,2,1,-2%,0%,0%,19.2,19.2,19.2,8.3,30.2,11.7,2.9,18.7,4.7
Paul Goldschmidt,,1B,4000,STL,@MIL,3.90,Woodruff,0.284,-8%,R,R,0.373,-7%,0.213,-13%,3,3,0,5%,-14%,-2%,13.8,13.8,13.8,5.2,22.3,10.6,2.6,3.0,0.8
Trea Turner,0,SS,3900,PHI,CIN,4.31,Greene,0.332,1%,R,R,0.348,-6%,0.157,-17%,1,,0,2%,-7%,-4%,11.2,11.2,11.2,5.1,17.4,11.9,3.1,12.4,3.2
Randy Arozarena,3,OF,3900,TB,OAK,4.63,Waldichuk,0.397,8%,L,R,0.400,12%,0.260,29%,4,4,0,-5%,0%,0%,16.2,16.2,16.2,7.3,25.1,12.7,3.3,9.0,2.3
Kris Bryant,2,OF,3900,COL,WAS,5.85,Gore,0.328,2%,L,R,0.401,7%,0.265,20%,2,3,0,11%,-5%,0%,9.3,9.3,9.3,3.8,14.7,13.1,3.4,9.5,2.4
Mookie Betts,3,OF,3900,LAD,@ARI,5.41,Bumgarner,0.347,6%,L,R,0.364,0%,0.212,-7%,1,1,0,-2%,0%,0%,10.1,10.1,10.1,1.7,18.4,15.1,3.9,12.2,3.1
Charlie Blackmon,2,OF,3900,COL,WAS,5.85,Gore,,-4%,L,L,0.367,8%,0.168,0%,3,x,0,10%,-5%,0%,11.4,11.4,11.4,-0.5,23.2,11.7,3.0,6.0,1.5
Mike Trout,1,OF,3900,LAA,TOR,4.81,Bassitt,0.272,-11%,R,R,0.428,2%,0.352,12%,2,2,0,2%,-4%,0%,14.9,14.9,14.9,3.9,25.9,12.9,3.3,22.2,5.7
Vladimir Guerrero Jr.,1,1B,3900,TOR,@LAA,4.19,Sandoval,0.316,-1%,L,R,0.342,-9%,0.200,-17%,3,3,0,3%,-4%,0%,16.4,16.4,16.4,7.2,25.6,11.8,3.0,9.2,2.4
Marcus Semien,,2B,3800,TEX,@CHC,3.13,Stroman,0.281,-9%,R,R,0.344,-1%,0.237,4%,1,1,0,-1%,-8%,-9%,9.3,9.3,9.3,-0.4,19.1,9.4,2.5,0.0,0.0
Adolis Garcia,,OF,3800,TEX,@CHC,3.13,Stroman,0.281,-9%,R,R,0.330,3%,0.213,3%,4,4,0,0%,-9%,-10%,12.6,12.6,12.6,2.7,22.6,8.9,2.3,3.0,0.8
Peter Alonso,0,1B,3800,NYM,MIA,4.46,Cabrera,0.354,1%,R,R,0.365,1%,0.244,-7%,4,,0,-5%,-7%,-1%,13.9,13.9,13.9,-2.6,30.4,11.1,2.9,25.2,6.6
Bryan Reynolds,1,OF,3800,PIT,CWS,4.05,Giolito,0.279,-9%,R,S,0.375,3%,0.235,12%,2,,0,2%,-7%,0%,21.3,21.3,21.3,6.6,36.0,11.2,2.9,54.6,14.4
Xander Bogaerts,1,SS,3800,SD,@ATL,4.79,Shuster,,2%,L,R,0.390,5%,0.206,7%,1,1,2,9%,-5%,0%,17.4,17.4,17.4,8.0,26.9,12.1,3.2,6.5,1.7
George Springer,0,OF,3800,TOR,@LAA,4.19,Sandoval,0.316,-1%,L,R,0.364,1%,0.230,1%,1,1,0,3%,-4%,0%,9.8,9.8,9.8,-2.1,21.7,11.9,3.1,6.2,1.6
Austin Riley,0,3B,3800,ATL,SD,4.71,Martinez,0.307,-3%,R,R,0.372,-1%,0.237,-5%,3,3,0,2%,-7%,0%,13.0,13.0,13.0,5.6,20.3,11.8,3.1,18.5,4.9
Anthony Rizzo,0,1B,3700,NYY,@BAL,4.37,Kremer,0.328,3%,R,L,0.333,-3%,0.217,2%,3,3,0,3%,-8%,0%,12.5,12.5,12.5,3.0,22.0,11.0,3.0,3.0,0.8
Jorge Mateo,,SS,3700,BAL,NYY,4.13,Schmidt,0.252,-6%,R,R,0.291,1%,0.152,-1%,9,9,-1,1%,-6%,0%,20.5,20.5,20.5,9.6,31.5,7.9,2.1,15.2,4.1
Byron Buxton,0,OF,3700,MIN,HOU,3.94,Urquidy,0.325,1%,R,R,0.374,-1%,0.311,2%,1,3,2,-3%,-9%,-2%,9.8,9.8,9.8,4.3,15.2,12.1,3.3,9.2,2.5
Nolan Arenado,,3B,3700,STL,@MIL,3.90,Woodruff,0.284,-8%,R,R,0.349,-3%,0.214,-10%,4,4,0,5%,-14%,-2%,9.5,9.5,9.5,3.3,15.8,9.5,2.6,6.0,1.6
Joey Meneses,1,1B,3700,WAS,@COL,5.65,Urena,0.313,0%,R,R,0.345,-1%,0.188,-3%,3,2,0,27%,-5%,0%,4.9,4.9,4.9,0.2,9.6,12.9,3.5,18.2,4.9
Taylor Ward,1,OF,3700,LAA,TOR,4.81,Bassitt,0.272,-11%,R,R,0.363,3%,0.217,17%,1,1,0,2%,-4%,0%,17.2,17.2,17.2,5.4,29.0,10.9,2.9,6.2,1.7
Freddie Freeman,1,1B,3700,LAD,@ARI,5.41,Bumgarner,0.313,-2%,L,L,0.339,-10%,0.172,-10%,2,2,0,5%,0%,0%,12.2,12.2,12.2,2.8,21.7,12.9,3.5,6.0,1.6
Bo Bichette,1,SS,3700,TOR,@LAA,4.19,Sandoval,0.316,-1%,L,R,0.382,7%,0.215,14%,2,2,0,2%,-4%,0%,10.6,10.6,10.6,1.1,20.2,11.5,3.1,31.7,8.6
Jonathan India,,2B,3600,CIN,@PHI,3.19,Wheeler,0.267,-12%,R,R,0.344,-1%,0.179,8%,1,,0,-1%,-6%,-4%,16.7,16.7,16.7,9.6,23.7,9.4,2.6,0.0,0.0
Starling Marte,0,OF,3600,NYM,MIA,4.46,Cabrera,0.354,1%,R,R,0.360,3%,0.152,-6%,2,,0,-5%,-5%,-1%,9.1,9.1,9.1,-0.3,18.5,11.1,3.1,24.9,6.9
Luis Robert Jr.,1,OF,3600,CWS,@PIT,4.45,Hill,0.329,2%,L,R,0.425,10%,0.250,19%,2,2,0,-4%,-7%,0%,11.5,11.5,11.5,1.4,21.6,12.7,3.5,50.9,14.1
Travis d'Arnaud,,C,3600,ATL,SD,4.71,Martinez,0.307,-3%,R,R,0.302,-8%,0.183,-6%,x,x,-,0%,0%,0%,9.9,9.9,9.9,0.4,19.4,0.0,0.0,0.0,0.0
Juan Soto,1,OF,3600,SD,@ATL,4.79,Shuster,,-4%,L,L,0.356,-9%,0.193,-12%,2,3,0,1%,-5%,0%,9.4,9.4,9.4,-1.6,20.4,11.9,3.3,12.2,3.4
Francisco Lindor,1,SS,3500,NYM,MIA,4.46,Cabrera,0.276,-5%,R,S,0.334,1%,0.181,3%,3,,0,-5%,-6%,-1%,8.9,8.9,8.9,-0.2,17.9,10.1,2.9,34.2,9.8
Adley Rutschman,1,C,3500,BAL,NYY,4.13,Schmidt,0.392,3%,R,L,0.384,7%,0.219,14%,2,2,0,2%,-7%,0%,9.9,9.9,9.9,-7.0,26.8,10.3,2.9,15.7,4.5
Alec Bohm,0,3B,3500,PHI,CIN,4.31,Greene,0.332,1%,R,R,0.271,-11%,0.087,-26%,6,,0,2%,-7%,-4%,11.3,11.3,11.3,-2.5,25.2,8.1,2.3,3.0,0.9
Bryce Harper,,OF,3500,PHI,CIN,4.31,Greene,0.313,-1%,R,L,0.432,7%,0.324,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Schwarber,1,OF,3500,PHI,CIN,4.31,Greene,0.313,-1%,R,L,0.391,9%,0.345,27%,2,,0,1%,-9%,-6%,8.4,8.4,8.4,-2.4,19.2,12.2,3.5,9.5,2.7
Steven Kwan,0,OF,3500,CLE,SEA,3.84,Gilbert,0.269,-11%,R,L,0.354,4%,0.119,19%,1,,0,0%,-7%,-2%,12.2,12.2,12.2,1.1,23.3,9.9,2.8,0.0,0.0
Oneil Cruz,1,SS,3500,PIT,CWS,4.05,Giolito,0.279,-9%,R,L,0.358,7%,0.253,13%,1,,1,2%,-8%,0%,10.8,10.8,10.8,0.5,21.2,11.8,3.4,18.9,5.4
Jose Altuve,,2B,3500,HOU,@MIN,3.56,Gray,0.306,-3%,R,R,0.370,-2%,0.215,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manny Machado,3,3B,3500,SD,@ATL,4.79,Shuster,,2%,L,R,0.379,2%,0.258,10%,3,2,0,8%,-6%,0%,6.3,6.3,6.3,1.9,10.6,12.1,3.5,24.4,7.0
Fernando Tatis Jr.,,OF,3500,SD,@ATL,4.79,Shuster,,2%,L,R,0.415,2%,0.288,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daulton Varsho,1,OF,3500,TOR,@LAA,4.19,Sandoval,0.236,-16%,L,L,0.272,-11%,0.102,-33%,x,x,-,0%,0%,0%,13.3,13.3,13.3,6.8,19.8,0.0,0.0,0.0,0.0
J.T. Realmuto,0,C,3400,PHI,CIN,4.31,Greene,0.332,1%,R,R,0.351,0%,0.197,0%,3,,0,2%,-7%,-4%,7.9,7.9,7.9,-3.6,19.3,10.9,3.2,25.2,7.4
Andres Gimenez,0,2B/SS,3400,CLE,SEA,3.84,Gilbert,0.269,-11%,R,L,0.335,-2%,0.164,4%,7,,0,0%,-9%,-3%,13.4,13.4,13.4,4.0,22.7,9.2,2.7,18.2,5.4
Eloy Jimenez,0,OF,3400,CWS,@PIT,4.45,Hill,0.329,2%,L,R,0.327,-2%,0.193,0%,x,x,-,0%,0%,0%,8.8,8.8,8.8,-0.6,18.1,0.0,0.0,0.0,0.0
Ryan McMahon,1,2B/3B,3400,COL,WAS,5.85,Gore,,-4%,L,L,0.301,-8%,0.163,-15%,6,6,-1,9%,-5%,0%,8.8,8.8,8.8,3.3,14.2,10.7,3.1,18.7,5.5
Keibert Ruiz,1,C,3400,WAS,@COL,5.65,Urena,0.401,16%,R,S,0.311,2%,0.146,21%,5,5,0,19%,-5%,0%,7.7,7.7,7.7,-0.1,15.5,11.4,3.4,9.5,2.8
Lane Thomas,0,OF,3400,WAS,@COL,5.65,Urena,0.313,0%,R,R,0.289,-9%,0.150,-10%,7,6,-4,26%,-4%,0%,9.3,9.3,9.3,2.7,16.0,10.9,3.2,18.6,5.5
Matt Chapman,1,3B,3400,TOR,@LAA,4.19,Sandoval,0.316,-1%,L,R,0.343,4%,0.245,17%,4,5,1,3%,-4%,0%,14.3,14.3,14.3,7.3,21.4,10.2,3.0,3.0,0.9
Corey Seager,0,SS,3300,TEX,@CHC,3.13,Stroman,0.291,-7%,R,L,0.352,2%,0.196,-3%,2,2,0,-4%,-8%,-9%,6.2,6.2,6.2,0.6,11.7,9.1,2.8,12.0,3.6
Ian Happ,1,OF,3300,CHC,TEX,3.37,Eovaldi,0.289,-7%,R,S,0.345,2%,0.205,10%,3,,0,-1%,-8%,-9%,16.6,16.6,16.6,8.8,24.5,9.0,2.7,9.5,2.9
DJ LeMahieu,0,2B/1B/3B,3300,NYY,@BAL,4.37,Kremer,0.350,6%,R,R,0.324,-5%,0.115,-10%,1,1,0,3%,-7%,0%,13.6,13.6,13.6,8.5,18.7,9.8,3.0,6.0,1.8
Dansby Swanson,0,SS,3300,CHC,TEX,3.37,Eovaldi,0.322,0%,R,R,0.330,0%,0.179,0%,2,,0,-1%,-8%,-9%,14.8,14.8,14.8,12.3,17.4,9.4,2.8,9.2,2.8
Nathaniel Lowe,0,1B,3300,TEX,@CHC,3.13,Stroman,0.291,-7%,R,L,0.346,-1%,0.176,2%,3,3,0,-4%,-8%,-9%,11.0,11.0,11.0,0.9,21.2,8.8,2.7,3.0,0.9
Ryan Mountcastle,0,1B,3300,BAL,NYY,4.13,Schmidt,0.252,-6%,R,R,0.323,-1%,0.195,-3%,4,4,0,2%,-9%,0%,14.6,14.6,14.6,1.5,27.8,9.0,2.7,18.7,5.7
Jasrado Chisholm Jr.,1,OF,3300,MIA,@NYM,3.54,Megill,0.405,9%,R,L,0.348,6%,0.229,8%,4,,0,-6%,-6%,-1%,6.1,6.1,6.1,-1.0,13.2,10.9,3.3,3.0,0.9
Ty France,,1B,3300,SEA,@CLE,3.66,Civale,0.325,0%,R,R,0.347,1%,0.160,-2%,2,2,1,2%,-10%,-3%,14.7,14.7,14.7,3.9,25.4,9.3,2.8,6.5,2.0
Tim Anderson,1,SS,3300,CWS,@PIT,4.45,Hill,0.329,2%,L,R,0.396,11%,0.210,30%,1,1,0,-3%,-6%,0%,9.7,9.7,9.7,2.4,17.0,11.9,3.6,42.8,13.0
Brendan Donovan,0,2B,3300,STL,@MIL,3.90,Woodruff,0.248,-16%,R,L,0.347,0%,0.117,9%,1,1,0,2%,-10%,-2%,14.5,14.5,14.5,1.0,28.0,8.4,2.5,3.0,0.9
Jose Siri,1,OF,3300,TB,OAK,4.63,Waldichuk,0.397,8%,L,R,0.254,-2%,0.147,2%,7,7,1,-5%,0%,0%,18.4,18.4,18.4,10.7,26.1,9.7,2.9,6.2,1.9
Michael Harris II,1,OF,3300,ATL,SD,4.71,Martinez,0.318,-1%,R,L,0.400,8%,0.249,14%,x,x,-,0%,0%,0%,7.2,7.2,7.2,3.0,11.4,0.0,0.0,0.0,0.0
Brandon Nimmo,0,OF,3200,NYM,MIA,4.46,Cabrera,0.276,-5%,R,L,0.357,-1%,0.157,0%,1,,0,-5%,-5%,-1%,9.3,9.3,9.3,0.9,17.6,10.1,3.2,24.4,7.6
Nick Castellanos,0,OF,3200,PHI,CIN,4.31,Greene,0.332,1%,R,R,0.344,-3%,0.198,-6%,4,,1,2%,-7%,-5%,8.3,8.3,8.3,0.5,16.1,9.5,3.0,18.2,5.7
Giancarlo Stanton,0,OF,3200,NYY,@BAL,4.37,Kremer,0.350,6%,R,R,0.355,1%,0.261,5%,4,4,0,5%,-10%,0%,11.9,11.9,11.9,2.1,21.7,10.8,3.4,15.4,4.8
Mitch Garver,0,C,3200,TEX,@CHC,3.13,Stroman,0.281,-9%,R,R,0.341,-5%,0.214,-13%,7,7,0,-2%,-9%,-10%,17.4,17.4,17.4,-9.4,44.3,7.5,2.3,0.0,0.0
Austin Hays,0,OF,3200,BAL,NYY,4.13,Schmidt,0.252,-6%,R,R,0.307,-4%,0.173,-5%,8,7,-2,2%,-8%,0%,13.6,13.6,13.6,-4.9,32.1,7.7,2.4,6.5,2.0
Gunnar Henderson,1,3B/SS,3200,BAL,NYY,4.13,Schmidt,0.392,3%,R,L,0.370,4%,0.206,5%,5,5,0,1%,-7%,0%,8.6,8.6,8.6,0.3,16.9,9.4,2.9,15.7,4.9
Jose Abreu,,1B,3200,HOU,@MIN,3.56,Gray,0.306,-3%,R,R,0.350,-4%,0.158,-15%,4,4,0,-2%,-7%,-2%,8.0,8.0,8.0,2.9,13.0,8.7,2.7,3.0,0.9
Dominic Smith,0,1B,3200,WAS,@COL,5.65,Urena,0.401,16%,R,L,0.265,-10%,0.114,-7%,4,4,0,20%,-5%,0%,5.6,5.6,5.6,1.1,10.2,10.4,3.3,12.7,4.0
Nolan Gorman,0,2B,3200,STL,@MIL,3.90,Woodruff,0.248,-16%,R,L,0.334,1%,0.214,5%,7,6,-1,6%,-16%,-2%,17.5,17.5,17.5,2.0,33.0,7.8,2.4,0.0,0.0
Christian Yelich,1,OF,3200,MIL,STL,4.60,Flaherty,0.305,-3%,R,L,0.337,-1%,0.132,-16%,1,1,1,0%,-10%,-2%,9.7,9.7,9.7,4.0,15.4,10.6,3.3,12.7,4.0
Anthony Santander,0,OF,3100,BAL,NYY,4.13,Schmidt,0.392,3%,R,S,0.311,-3%,0.203,-2%,3,3,0,2%,-9%,0%,5.6,5.6,5.6,-0.4,11.7,9.4,3.0,9.2,3.0
Seiya Suzuki,,OF,3100,CHC,TEX,3.37,Eovaldi,0.322,0%,R,R,0.325,-2%,0.157,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Frazier,0,2B/OF,3100,BAL,NYY,4.13,Schmidt,0.392,3%,R,L,0.316,3%,0.088,-7%,7,8,1,0%,-5%,0%,15.5,15.5,15.5,-0.2,31.3,7.3,2.4,9.5,3.1
Bobby Witt Jr.,,SS/3B,3100,KC,@SF,3.25,Cobb,0.292,-6%,R,R,0.310,1%,0.158,-8%,x,x,-,0%,0%,0%,7.6,7.6,7.6,-3.6,18.7,0.0,0.0,0.0,0.0
Yoan Moncada,0,3B,3100,CWS,@PIT,4.45,Hill,0.329,2%,L,S,0.333,2%,0.163,4%,4,4,1,-3%,-6%,0%,15.5,15.5,15.5,2.0,29.0,10.1,3.3,6.2,2.0
Alex Bregman,,3B,3100,HOU,@MIN,3.56,Gray,0.306,-3%,R,R,0.355,-3%,0.193,-7%,2,2,0,-2%,-7%,-2%,5.7,5.7,5.7,-0.8,12.2,9.4,3.0,6.5,2.1
Jeremy Pena,,SS,3100,HOU,@MIN,3.56,Gray,0.306,-3%,R,R,0.292,-5%,0.156,-9%,1,1,0,-3%,-8%,-2%,12.0,12.0,12.0,1.9,22.2,8.9,2.9,0.0,0.0
Joey Gallo,,OF,3100,MIN,HOU,3.94,Urquidy,0.269,-11%,R,L,0.334,0%,0.256,1%,7,6,0,1%,-9%,-2%,16.5,16.5,16.5,-8.6,41.5,8.0,2.6,3.0,1.0
Jeimer Candelario,1,1B/3B,3100,WAS,@COL,5.65,Urena,0.401,16%,R,S,0.317,0%,0.159,1%,2,3,1,20%,-5%,0%,7.0,7.0,7.0,-1.0,15.0,12.2,3.9,22.2,7.2
Yandy Diaz,0,1B/3B,3100,TB,OAK,4.63,Waldichuk,0.397,8%,L,R,0.370,5%,0.185,29%,1,1,0,-5%,0%,0%,19.5,19.5,19.5,-0.8,39.9,11.2,3.6,0.0,0.0
Max Muncy,1,3B,3100,LAD,@ARI,5.41,Bumgarner,0.313,-2%,L,L,0.360,3%,0.240,3%,4,4,0,4%,0%,0%,8.3,8.3,8.3,0.7,15.8,11.3,3.6,6.0,1.9
Randal Grichuk,,OF,3100,COL,WAS,5.85,Gore,0.328,2%,L,R,0.351,12%,0.240,29%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elehuris Montero,2,3B,3100,COL,WAS,5.85,Gore,0.328,2%,L,R,0.327,3%,0.224,9%,5,5,1,11%,-5%,0%,8.8,8.8,8.8,0.6,17.0,10.9,3.5,6.2,2.0
Ozzie Albies,0,2B,3100,ATL,SD,4.71,Martinez,0.318,-1%,R,S,0.313,-8%,0.197,-8%,4,6,1,-2%,-6%,0%,7.2,7.2,7.2,-0.1,14.5,10.6,3.4,0.0,0.0
Ezequiel Tovar,3,SS,3100,COL,WAS,5.85,Gore,0.328,2%,L,R,,2%,,7%,9,9,0,11%,-4%,0%,4.1,4.1,4.1,1.0,7.3,8.9,2.9,12.7,4.1
Victor Robles,0,OF,3100,WAS,@COL,5.65,Urena,0.313,0%,R,R,0.249,-12%,0.085,-13%,9,9,-1,24%,-4%,0%,6.6,6.6,6.6,-0.2,13.4,8.6,2.8,18.0,5.8
Tyler O'Neill,,OF,3100,STL,@MIL,3.90,Woodruff,0.284,-8%,R,R,0.345,0%,0.220,2%,6,7,0,6%,-15%,-2%,10.1,10.1,10.1,-0.4,20.6,9.2,3.0,0.0,0.0
Jason Vosler,0,1B/3B,3000,CIN,@PHI,3.19,Wheeler,0.268,-12%,R,L,0.334,2%,0.236,9%,6,,-1,-7%,-7%,-5%,22.1,22.1,22.1,16.3,27.9,8.8,2.9,3.0,1.0
Jake Fraley,0,OF,3000,CIN,@PHI,3.19,Wheeler,0.268,-12%,R,L,0.368,8%,0.220,17%,3,,0,-6%,-6%,-4%,13.4,13.4,13.4,4.8,21.9,9.6,3.2,3.0,1.0
Brandon Marsh,1,OF,3000,PHI,CIN,4.31,Greene,0.313,-1%,R,L,0.320,7%,0.161,20%,9,,0,0%,-6%,-4%,13.1,13.1,13.1,2.5,23.8,7.4,2.5,6.5,2.2
Teoscar Hernandez,,OF,3000,SEA,@CLE,3.66,Civale,0.325,0%,R,R,0.332,-7%,0.185,-21%,5,5,-1,1%,-11%,-3%,8.9,8.9,8.9,-6.9,24.8,9.4,3.1,3.0,1.0
Salvador Perez,1,C,3000,KC,@SF,3.25,Cobb,0.292,-6%,R,R,0.328,-5%,0.225,-9%,3,4,0,-4%,-3%,0%,5.0,5.0,5.0,1.4,8.7,9.0,3.0,18.7,6.2
Andrew Vaughn,1,1B/OF,3000,CWS,@PIT,4.45,Hill,0.329,2%,L,R,0.368,9%,0.181,10%,3,3,2,-5%,-7%,0%,11.5,11.5,11.5,6.0,17.1,10.7,3.6,6.5,2.2
Joc Pederson,1,OF,3000,SF,KC,4.75,Keller,0.328,1%,R,L,0.347,3%,0.235,15%,4,4,0,-4%,-3%,0%,12.6,12.6,12.6,2.4,22.8,10.6,3.5,12.0,4.0
Mike Yastrzemski,1,OF,3000,SF,KC,4.75,Keller,0.328,1%,R,L,0.341,4%,0.238,9%,5,5,0,-4%,-3%,0%,14.6,14.6,14.6,-1.8,31.0,10.1,3.4,6.2,2.1
Myles Straw,1,OF,3000,CLE,SEA,3.84,Gilbert,0.327,1%,R,R,0.289,2%,0.073,16%,9,,0,0%,-5%,-2%,14.9,14.9,14.9,3.4,26.4,7.1,2.4,6.5,2.2
Thairo Estrada,,2B/SS,3000,SF,KC,4.75,Keller,0.353,7%,R,R,0.319,-1%,0.137,-8%,6,6,0,-1%,-3%,0%,14.8,14.8,14.8,2.6,27.0,10.1,3.4,6.0,2.0
Willson Contreras,,C,3000,STL,@MIL,3.90,Woodruff,0.284,-8%,R,R,0.339,-2%,0.185,-12%,5,5,0,5%,-13%,-2%,8.5,8.5,8.5,3.9,13.1,8.7,2.9,3.0,1.0
Alex Call,1,OF,3000,WAS,@COL,5.65,Urena,0.313,0%,R,R,0.361,1%,0.209,2%,1,x,3,24%,-4%,0%,8.2,8.2,8.2,0.0,16.5,12.2,4.1,28.7,9.6
J.D. Martinez,2,OF,3000,LAD,@ARI,5.41,Bumgarner,0.347,6%,L,R,0.409,10%,0.293,25%,3,3,2,-2%,0%,0%,10.8,10.8,10.8,-1.2,22.7,12.5,4.2,6.5,2.2
Yonathan Daza,2,OF,3000,COL,WAS,5.85,Gore,0.328,2%,L,R,0.321,4%,0.086,12%,8,2,-5,11%,-4%,0%,4.5,4.5,4.5,-0.8,9.8,9.1,3.0,12.7,4.2
Luis Garcia,3,2B/SS,3000,WAS,@COL,5.65,Urena,0.401,16%,R,L,0.298,5%,0.157,14%,6,1,-1,22%,-5%,0%,3.2,3.2,3.2,-0.9,7.2,11.4,3.8,12.4,4.1
Brian Anderson,1,3B/OF,3000,MIL,STL,4.60,Flaherty,0.312,-3%,R,R,0.324,3%,0.136,-9%,7,7,-1,1%,-12%,-2%,21.1,21.1,21.1,1.0,41.1,8.4,2.8,12.2,4.1
Elias Diaz,0,C,3000,COL,WAS,5.85,Gore,0.328,2%,L,R,0.312,3%,0.150,-6%,7,7,0,11%,-5%,0%,5.6,5.6,5.6,1.4,9.8,9.7,3.2,9.2,3.1
Ramon Laureano,,OF,3000,OAK,@TB,2.87,Eflin,0.298,-4%,R,R,0.294,-7%,0.189,0%,6,6,0,-5%,0%,0%,10.8,10.8,10.8,-0.4,22.1,7.7,2.6,9.0,3.0
Brendan Rodgers,,2B,3000,COL,WAS,5.85,Gore,0.328,2%,L,R,0.377,12%,0.217,29%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Bader,,OF,2900,NYY,@BAL,4.37,Kremer,0.350,6%,R,R,0.315,1%,0.155,-9%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramon Urias,0,3B,2900,BAL,NYY,4.13,Schmidt,0.252,-6%,R,R,0.339,4%,0.151,-3%,6,x,0,2%,-8%,0%,10.1,10.1,10.1,-2.6,22.8,7.8,2.7,24.9,8.6
Luis Arraez,1,2B/1B,2900,MIA,@NYM,3.54,Megill,0.405,9%,R,L,0.350,4%,0.097,14%,1,,0,-7%,-4%,-1%,9.2,9.2,9.2,4.8,13.7,9.2,3.2,12.2,4.2
