Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jeffrey Springs,,P,11000,TB,OAK,71%,2.86,6,0.307,22.0%,3.86,29.3%,3.05,3.12,L,0.332,0.255,1%,0%,0%,64.0,64.0,64.0,64.0,64.0,33.7,3.1,52.0,4.7
Joe Ryan,,P,10000,MIN,HOU,51%,3.72,6,0.325,23.6%,4.50,25.7%,3.89,4.25,R,0.272,0.297,0%,2%,0%,43.0,43.0,43.0,43.0,43.0,30.4,3.0,42.0,4.2
Koudai Senga,,P,9800,NYM,MIA,62%,3.47,6.5,0.321,21.8%,2.25,,,,R,,,1%,2%,0%,43.0,43.0,43.0,43.0,43.0,31.1,3.2,43.0,4.4
Nick Lodolo,1,P,9700,CIN,@PHI,44%,4.28,6,0.332,21.1%,3.29,30.1%,3.25,3.42,L,,0.344,2%,2%,0%,42.0,42.0,42.0,42.0,42.0,33.1,3.4,61.0,6.3
Tyler Anderson,,P,9500,LAA,TOR,55%,4.49,3.5,0.336,18.8%,4.62,19.2%,4.31,4.37,L,0.300,0.297,-1%,2%,0%,40.0,40.0,40.0,40.0,40.0,24.0,2.5,11.0,1.2
Brady Singer,,P,9400,KC,@SF,43%,4.31,5,0.339,22.5%,5.57,23.2%,3.85,3.69,R,0.325,0.303,2%,1%,0%,27.0,27.0,27.0,27.0,27.0,26.4,2.8,15.0,1.6
Mike Clevinger,,P,9300,CWS,@PIT,52%,4.15,5.5,0.315,25.3%,5.14,19.5%,4.44,4.74,R,0.312,0.316,1%,2%,0%,45.0,45.0,45.0,45.0,45.0,28.4,3.1,13.0,1.4
Jordan Montgomery,1,P,9200,STL,@MIL,59%,4.03,6,0.319,27.3%,6.00,23.0%,3.85,3.67,L,0.250,0.307,-1%,2%,0%,21.0,21.0,21.0,21.0,21.0,29.8,3.2,58.0,6.3
Martin Perez,,P,9100,TEX,@CHC,46%,3.64,4.5,0.326,21.4%,5.00,20.1%,4.24,4.04,L,0.284,0.327,1%,1%,0%,41.0,41.0,41.0,41.0,41.0,28.9,3.2,24.0,2.6
Noah Syndergaard,0,P,9000,LAD,@ARI,59%,4.30,4,0.314,20.5%,3.38,17.3%,4.32,4.22,R,0.315,0.305,-10%,0%,0%,37.0,37.0,37.0,37.0,37.0,23.2,2.6,0.0,0.0
Justin Steele,1,P,8900,CHC,TEX,54%,3.36,5,0.337,23.1%,5.14,24.7%,3.91,3.63,L,0.266,0.315,0%,1%,0%,46.0,46.0,46.0,46.0,46.0,29.8,3.3,34.0,3.8
Charlie Morton,1,P,8800,ATL,SD,59%,4.08,5.5,0.330,21.7%,4.50,27.9%,3.56,3.49,R,0.301,0.288,-1%,4%,0%,16.0,16.0,16.0,16.0,16.0,29.9,3.4,27.0,3.1
Luis Garcia,,P,8700,HOU,@MIN,49%,3.78,5.5,0.319,22.6%,3.86,25.2%,3.86,3.89,R,0.339,0.264,0%,2%,0%,18.0,18.0,18.0,18.0,18.0,27.1,3.1,12.0,1.4
Sean Manaea,,P,8700,SF,KC,56%,3.69,4.5,0.323,22.6%,2.50,24.5%,3.80,3.80,L,0.270,0.339,1%,1%,0%,0.0,0.0,0.0,0.0,0.0,25.3,2.9,43.0,4.9
Eric Lauer,1,P,8600,MIL,STL,41%,4.97,4,0.360,20.4%,4.14,23.9%,4.13,4.15,L,0.287,0.302,0%,3%,0%,34.0,34.0,34.0,34.0,34.0,24.7,2.9,6.0,0.7
Jose Berrios,0,P,8500,TOR,@LAA,45%,5.01,5,0.337,24.1%,5.14,23.1%,3.87,3.87,R,0.349,0.281,-2%,2%,0%,14.0,14.0,14.0,14.0,14.0,26.2,3.1,15.0,1.8
