Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Merrill Kelly,,P,8400,ARI,SD,43%,5.13,4.5,0.332,21.6%,3.64,20.9%,4.24,4.07,R,0.290,0.310,-2%,-1%,0%,27.0,27.0,27.0,18.6,35.4,26.4,3.1,24.0,2.9
Kyle Wright,1,P,8200,ATL,HOU,50%,4.23,5,0.318,21.8%,5.10,23.2%,3.66,3.53,R,0.330,0.273,-1%,2%,-2%,17.5,17.5,17.5,1.2,33.8,26.9,3.3,12.0,1.5
David Peterson,,P,8000,NYM,@SF,46%,4.43,6,0.319,25.5%,4.37,26.1%,3.85,3.55,L,0.319,0.334,1%,0%,0%,23.0,23.0,23.0,15.4,30.6,28.4,3.5,18.0,2.3
Kyle Freeland,,P,7900,COL,@PHI,38%,5.94,4,0.330,23.0%,4.33,18.1%,4.54,4.47,L,0.360,0.340,5%,0%,-5%,24.3,24.3,24.3,0.5,48.0,21.0,2.7,24.0,3.0
Miles Mikolas,,P,7700,STL,@SEA,40%,4.15,4.5,0.321,23.1%,4.50,18.6%,4.12,3.90,R,0.290,0.307,2%,0%,0%,15.8,15.8,15.8,7.9,23.6,26.1,3.4,19.0,2.5
Braxton Garrett,,P,7600,MIA,@CLE,44%,4.28,3.5,0.322,19.1%,4.21,22.8%,3.93,3.76,L,0.294,0.358,-3%,3%,0%,29.0,29.0,29.0,29.0,29.0,22.3,2.9,29.0,3.8
Zack Greinke,,P,7600,KC,@LAA,38%,5.36,3.5,0.333,23.4%,4.65,15.3%,4.64,4.33,R,0.277,0.334,-2%,0%,0%,23.0,23.0,23.0,16.4,29.6,19.8,2.6,9.0,1.2
Rich Hill,,P,7300,PIT,CIN,60%,4.00,4,0.331,21.3%,4.35,21.5%,4.34,4.49,L,0.270,0.336,0%,2%,0%,20.8,20.8,20.8,-1.0,42.5,26.6,3.6,39.0,5.3
Hayden Wesneski,,P,7000,CHC,LAD,47%,4.41,4,0.335,23.0%,5.00,22.8%,3.84,3.94,R,,,1%,5%,-8%,21.3,21.3,21.3,-4.4,47.1,23.2,3.3,7.0,1.0
Joey Wentz,,P,6800,DET,@BAL,38%,4.53,4,0.317,22.1%,5.32,19.6%,4.78,4.86,L,,0.295,-1%,4%,0%,13.7,13.7,13.7,-8.9,36.3,20.8,3.1,9.0,1.3
Cristopher Sanchez,,P,6500,PHI,COL,62%,4.56,1,0.332,20.6%,3.81,20.3%,4.03,4.12,L,,0.340,0%,0%,-2%,0.0,0.0,0.0,0.0,0.0,19.6,3.0,19.0,2.9
Zach Plesac,,P,6300,CLE,MIA,56%,3.72,3.5,0.316,20.3%,3.11,17.0%,4.60,4.56,R,0.326,0.306,-1%,2%,0%,14.3,14.3,14.3,-10.4,39.0,24.9,4.0,21.0,3.3
Chad Kuhl,,P,6200,WAS,@MIN,26%,4.79,4,0.327,24.1%,4.20,18.8%,4.91,4.94,R,0.355,0.363,-1%,6%,0%,9.7,9.7,9.7,4.6,14.7,21.0,3.4,23.0,3.7
Shintaro Fujinami,,P,6000,OAK,@TEX,30%,5.23,5.5,0.308,24.5%,6.11,,,,R,,,-3%,4%,0%,8.0,8.0,8.0,-9.6,25.6,19.9,3.3,-11.0,-1.8
Luis Cessa,,P,5800,CIN,@PIT,40%,5.00,3.5,0.306,23.9%,5.10,17.4%,4.38,4.31,R,0.320,0.325,4%,4%,0%,-3.0,-3.0,-3.0,-23.1,17.1,16.9,2.9,20.0,3.4
