Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Hunter Greene,,P,8700,CIN,CHC,47%,4.63,6.5,0.311,21.0%,5.60,31.3%,3.31,3.60,R,0.313,0.332,-1%,0%,0%,25.0,25.0,25.0,25.0,25.0,30.7,3.5,0.0,0.0
David Peterson,,P,8500,NYM,@MIL,45%,4.23,6,0.321,26.7%,6.20,26.2%,3.82,3.53,L,0.294,0.336,-1%,0%,0%,27.0,27.0,27.0,27.0,27.0,29.1,3.4,12.0,1.4
Mitch Keller,,P,8300,PIT,@BOS,41%,4.69,4.5,0.331,20.5%,6.80,20.2%,4.50,4.33,R,0.356,0.339,-5%,5%,1%,26.0,26.0,26.0,26.0,26.0,23.8,2.9,49.0,5.9
Eduardo Rodriguez,,P,8100,DET,@HOU,31%,4.54,5,0.352,,4.33,24.1%,3.97,3.82,L,0.343,0.319,1%,0%,0%,22.0,22.0,22.0,22.0,22.0,23.5,2.9,5.0,0.6
Miles Mikolas,,P,8000,STL,ATL,52%,4.42,4,0.336,22.3%,5.40,18.8%,4.07,3.88,R,0.275,0.302,1%,3%,0%,13.0,13.0,13.0,13.0,13.0,26.9,3.4,21.0,2.6
Kyle Muller,,P,7800,OAK,CLE,46%,4.19,3.5,0.325,17.0%,5.33,22.3%,4.84,4.66,L,,0.297,2%,2%,0%,21.0,21.0,21.0,21.0,21.0,21.5,2.8,26.0,3.3
Grayson Rodriguez,,P,7500,BAL,@TEX,37%,4.30,6,0.318,25.1%,6.20,,,,R,,,0%,2%,0%,0.0,0.0,0.0,0.0,0.0,26.6,3.5,24.0,3.2
Zack Greinke,,P,7400,KC,TOR,36%,4.63,3,0.341,21.1%,4.80,15.1%,4.67,4.36,R,0.266,0.341,-1%,6%,0%,22.0,22.0,22.0,22.0,22.0,19.8,2.7,31.0,4.2
Corey Kluber,,P,7100,BOS,PIT,59%,3.81,5,0.314,25.8%,3.80,21.4%,4.02,4.10,R,0.309,0.326,-2%,5%,1%,7.0,7.0,7.0,7.0,7.0,25.7,3.6,18.0,2.5
Chris Flexen,,P,6800,SEA,LAA,39%,3.91,4.5,0.314,26.8%,5.80,16.4%,4.84,4.78,R,0.281,0.341,1%,2%,0%,0.0,0.0,0.0,0.0,0.0,23.1,3.4,21.0,3.1
Patrick Corbin,,P,6500,WAS,TB,28%,5.29,3.5,0.331,19.1%,7.40,18.5%,4.49,4.27,L,0.317,0.388,2%,-1%,0%,12.0,12.0,12.0,12.0,12.0,19.9,3.1,9.0,1.4
Hunter Gaddis,,P,6200,CLE,@OAK,54%,3.81,5,0.306,24.1%,3.60,,,,R,,,4%,1%,0%,11.0,11.0,11.0,11.0,11.0,23.9,3.9,34.0,5.5
