Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jacob deGrom,0,P,58,TEX,NYY,67%,2.84,8,0.301,21.6%,4.31,43.8%,1.71,1.62,R,0.223,0.204,0%,0%,0%,27.4,27.4,27.4,15.0,39.9,28.0,4.8,13.2,2.3
Shane Bieber,,P,49,CLE,@BOS,54%,4.32,5,0.331,19.3%,5.62,26.8%,3.33,3.08,R,0.265,0.277,-4%,4%,0%,16.9,16.9,16.9,11.3,22.6,17.1,3.5,22.7,4.6
Luis Castillo,,P,48,SEA,@TOR,49%,4.29,5.5,0.340,21.2%,4.80,25.7%,3.70,3.41,R,0.305,0.282,-2%,0%,0%,26.7,26.7,26.7,16.5,36.9,17.8,3.7,11.8,2.5
Framber Valdez,1,P,47,HOU,PHI,57%,3.44,5.5,0.333,21.1%,4.38,23.1%,3.37,3.20,L,0.279,0.280,1%,0%,0%,24.2,24.2,24.2,19.3,29.1,20.7,4.4,13.8,2.9
Max Fried,,P,45,ATL,@NYM,55%,3.53,4,0.340,19.0%,4.69,23.3%,3.53,3.28,L,0.269,0.264,4%,3%,0%,18.8,18.8,18.8,9.8,27.8,17.8,4.0,29.4,6.5
Aaron Nola,0,P,45,PHI,@HOU,42%,4.06,6.5,0.311,22.9%,4.88,28.7%,3.14,3.16,R,0.277,0.292,2%,0%,0%,13.0,13.0,13.0,7.3,18.6,19.4,4.3,35.3,7.8
Alek Manoah,0,P,44,TOR,SEA,51%,4.21,5.5,0.322,23.7%,4.32,24.0%,4.00,4.18,R,0.308,0.228,0%,0%,0%,11.3,11.3,11.3,-5.2,27.8,16.9,3.8,15.1,3.4
Dustin May,,P,38,LAD,STL,55%,4.00,5.5,0.331,21.1%,4.50,24.9%,3.92,3.78,R,0.295,0.248,1%,1%,0%,17.6,17.6,17.6,6.8,28.4,15.9,4.2,16.7,4.4
Zach Eflin,0,P,37,TB,@CWS,60%,3.80,5,0.317,23.3%,3.88,22.0%,3.74,3.64,R,0.335,0.298,-2%,2%,0%,22.5,22.5,22.5,21.8,23.3,15.6,4.2,12.9,3.5
Tyler Anderson,0,P,34,LAA,@MIL,44%,4.80,5,0.319,27.4%,4.76,18.8%,4.39,4.46,L,0.304,0.306,1%,5%,0%,5.4,5.4,5.4,-7.6,18.4,14.3,4.2,24.8,7.3
Rich Hill,,P,33,PIT,@WAS,56%,3.97,4.5,,,3.88,21.6%,4.34,4.49,L,0.270,0.335,4%,4%,0%,13.7,13.7,13.7,0.0,27.5,16.5,5.0,0.0,0.0
Merrill Kelly,,P,33,ARI,@COL,54%,5.28,4.5,0.322,21.9%,3.77,21.0%,4.26,4.08,R,0.288,0.313,-3%,4%,0%,15.1,15.1,15.1,9.7,20.6,14.2,4.3,23.7,7.2
Jack Flaherty,,P,33,STL,@LAD,45%,4.50,4.5,0.336,21.0%,5.08,24.0%,4.47,4.44,R,0.318,0.301,1%,2%,0%,17.4,17.4,17.4,9.9,24.9,13.4,4.1,11.0,3.3
Wade Miley,,P,32,MIL,LAA,56%,4.20,4,0.351,23.6%,5.35,18.1%,4.51,4.18,L,0.233,0.322,0%,6%,0%,21.1,21.1,21.1,8.6,33.5,13.5,4.2,13.7,4.3
Nick Pivetta,,P,32,BOS,CLE,46%,4.68,4,0.326,18.0%,3.80,24.5%,4.19,4.28,R,0.342,0.316,-2%,3%,0%,16.0,16.0,16.0,5.2,26.7,12.9,4.0,9.8,3.1
Lucas Giolito,,P,29,CWS,TB,40%,4.70,5.5,0.319,20.8%,6.58,26.4%,3.76,3.78,R,0.282,0.343,0%,3%,0%,16.5,16.5,16.5,1.6,31.5,15.1,5.2,20.8,7.2
David Peterson,,P,28,NYM,ATL,45%,3.97,4.5,0.346,20.7%,5.15,26.2%,3.82,3.54,L,0.321,0.335,1%,3%,0%,12.2,12.2,12.2,6.3,18.2,16.9,6.0,13.6,4.9
Kyle Freeland,,P,28,COL,ARI,46%,5.72,3,0.333,18.3%,4.65,18.2%,4.52,4.45,L,0.357,0.341,-10%,11%,0%,14.1,14.1,14.1,-1.4,29.5,9.3,3.3,12.6,4.5
Luis Cessa,,P,26,CIN,@OAK,50%,4.51,3.5,0.315,25.1%,3.81,17.5%,4.36,4.26,R,0.322,0.326,8%,1%,0%,-3.0,-3.0,-3.0,-22.1,16.1,11.7,4.5,8.9,3.4
Clarke Schmidt,0,P,26,NYY,@TEX,33%,4.16,4.5,0.308,24.6%,6.24,23.5%,3.94,4.12,R,0.409,0.266,-1%,0%,0%,10.2,10.2,10.2,-0.9,21.3,13.6,5.2,10.2,3.9
Chad Kuhl,,P,25,WAS,PIT,44%,4.53,4,,,5.08,18.9%,4.92,4.96,R,0.352,0.367,3%,6%,0%,6.0,6.0,6.0,-0.5,12.6,12.3,4.9,0.0,0.0
Drew Rucinski,0,P,25,OAK,CIN,50%,4.49,4.5,0.314,24.0%,4.28,,,,R,,,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,13.1,5.2,2.2,0.9
