Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Kyle Schwarber,,OF,24,PHI,COL,5.36,Urena,0.410,18%,R,L,0.389,9%,0.333,24%,3,,0,1%,-4%,0%,8.1,7.7,7.7,0.2,15.1,10.6,4.4,9.7,4.0
Joey Gallo,,1B,23,MIN,WAS,5.20,Corbin,0.315,0%,L,L,0.329,-2%,0.249,-3%,7,,-2,1%,-11%,0%,10.7,10.7,10.7,-3.3,24.7,6.5,2.8,2.6,1.1
Mike Trout,1,OF,23,LAA,KC,5.58,Lyles,0.345,5%,R,R,0.430,3%,0.352,14%,2,3,1,2%,-1%,0%,7.2,10.1,10.1,2.2,18.1,11.3,4.9,24.6,10.7
Pete Alonso,,1B,23,NYM,@SF,4.70,Stripling,0.324,1%,R,R,0.365,0%,0.242,-9%,4,4,0,-1%,-2%,0%,12.8,11.3,11.3,1.5,21.2,8.8,3.8,0.0,0.0
Trea Turner,,SS,23,PHI,COL,5.36,Urena,0.322,1%,R,R,0.347,-5%,0.154,-17%,2,,0,2%,-3%,0%,8.0,8.0,8.0,0.2,15.8,9.7,4.2,14.2,6.2
Brandon Marsh,,OF,23,PHI,COL,5.36,Urena,0.410,18%,R,L,0.335,7%,0.170,16%,5,,0,0%,-3%,0%,8.8,10.0,10.0,2.6,17.4,8.2,3.6,21.3,9.3
Matt Chapman,,3B,23,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.322,-3%,0.194,-10%,5,,0,1%,-4%,1%,8.2,11.0,11.0,1.8,20.2,7.5,3.3,9.7,4.2
Matt Olson,,1B,23,ATL,HOU,4.25,Javier,0.300,-5%,R,L,0.366,3%,0.257,2%,2,,0,-2%,-6%,3%,9.2,10.8,10.8,1.4,20.3,8.9,3.9,2.6,1.1
Marcus Semien,1,2B,22,TEX,OAK,4.87,Muller,0.329,2%,L,R,0.345,-1%,0.207,-9%,1,,0,-1%,0%,0%,14.3,10.5,10.5,1.8,19.2,9.0,4.1,13.9,6.3
Ronald Acuna Jr.,,OF,22,ATL,HOU,4.25,Javier,0.249,-16%,R,R,0.375,0%,0.213,-1%,1,,0,1%,-5%,2%,13.4,12.5,12.5,5.7,19.2,9.6,4.4,13.9,6.3
Julio Rodriguez,,OF,21,SEA,STL,4.47,Flaherty,0.307,-3%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,8.7,9.7,9.7,3.1,16.3,8.2,3.9,5.2,2.5
Jack Suwinski,,OF,21,PIT,CIN,3.71,Greene,0.306,-2%,R,L,0.360,7%,0.259,11%,5,,1,2%,-10%,0%,10.4,8.3,8.3,-0.4,17.0,6.9,3.3,20.7,9.9
Brandon Nimmo,,OF,21,NYM,@SF,4.70,Stripling,0.284,-8%,R,L,0.367,0%,0.161,1%,1,1,0,1%,-1%,0%,12.8,10.5,10.5,3.0,18.0,8.3,4.0,1.9,0.9
Josh Lowe,,OF,21,TB,CWS,4.58,Giolito,0.281,-9%,R,L,0.365,6%,0.214,11%,x,x,-,0%,0%,0%,12.7,12.3,12.3,4.8,19.8,0.0,0.0,0.0,0.0
Max Muncy,,3B,20,LAD,@CHC,4.02,Stroman,0.290,-7%,R,L,0.355,-1%,0.245,-1%,3,3,1,-2%,-10%,0%,14.3,12.0,12.0,-0.3,24.3,7.6,3.8,16.1,8.1
J.T. Realmuto,,C,20,PHI,COL,5.36,Urena,0.322,1%,R,R,0.351,1%,0.198,0%,6,,0,2%,-4%,0%,7.7,7.0,7.0,-0.7,14.8,8.7,4.3,14.8,7.4
Vladimir Guerrero Jr.,1,1B,20,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.391,4%,0.255,8%,3,,0,1%,-4%,1%,8.1,9.4,9.4,2.7,16.0,9.0,4.5,16.1,8.1
Patrick Wisdom,,3B,19,CHC,LAD,3.48,Kershaw,0.268,-12%,L,R,0.368,7%,0.309,13%,5,,1,-1%,-12%,0%,13.1,11.4,11.4,0.6,22.3,6.7,3.5,2.6,1.4
Connor Joe,,OF,19,PIT,CIN,3.71,Greene,0.339,2%,R,R,0.331,-2%,0.143,-5%,x,x,-,0%,0%,0%,11.3,10.7,10.7,2.6,18.9,0.0,0.0,2.6,1.4
Byron Buxton,,OF,19,MIN,WAS,5.20,Corbin,0.388,14%,L,R,0.377,1%,0.283,-1%,3,,0,-3%,-11%,0%,7.1,7.7,7.7,2.2,13.3,9.3,4.9,2.6,1.4
Hunter Renfroe,,OF,19,LAA,KC,5.58,Lyles,0.345,5%,R,R,0.335,-4%,0.243,-5%,4,5,1,2%,-1%,0%,10.3,10.0,10.0,0.2,19.7,9.0,4.7,0.0,0.0
Jonah Heim,,C,19,TEX,OAK,4.87,Muller,0.329,2%,L,S,0.345,9%,0.221,16%,6,,0,-1%,0%,0%,13.9,10.5,10.5,1.5,19.5,7.3,3.8,2.6,1.4
Jose Ramirez,,3B,19,CLE,MIA,3.86,Luzardo,0.326,1%,L,S,0.352,-5%,0.231,-9%,3,,0,-1%,-8%,0%,7.5,8.6,8.6,1.7,15.5,8.8,4.6,25.1,13.2
Jake Burger,,3B,19,CWS,@TB,3.42,Eflin,0.303,-3%,R,R,0.323,-2%,0.223,0%,6,,-1,-11%,0%,0%,8.7,9.5,9.5,0.7,18.2,6.5,3.4,0.0,0.0
