Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Will Smith,,C,20,LAD,@CHC,5.52,Assad,,-1%,R,R,0.365,3%,0.232,6%,x,x,-,0%,0%,0%,10.3,11.2,11.2,3.8,18.6,0.0,0.0,0.0,0.0
Seiya Suzuki,0,OF,20,CHC,LAD,5.48,Grove,,-1%,R,R,0.325,-3%,0.161,-4%,4,,0,-1%,1%,27%,9.2,9.2,9.2,3.0,15.3,9.4,4.7,5.2,2.6
Rafael Devers,,3B,20,BOS,MIN,4.61,Maeda,0.294,-5%,R,L,0.396,10%,0.297,28%,2,,1,3%,-4%,0%,8.4,10.6,10.6,1.1,20.2,9.0,4.5,9.0,4.5
Shohei Ohtani,,OF,20,LAA,@NYY,3.88,Cortes,0.244,-16%,L,L,0.359,-4%,0.252,-7%,2,,0,-3%,-4%,0%,11.6,11.8,11.8,2.3,21.3,7.8,3.9,2.6,1.3
Fernando Tatis Jr.,,OF,19,SD,@ARI,5.66,Nelson,,-1%,R,R,0.404,-1%,0.334,5%,1,1,0,0%,1%,0%,0.0,0.0,0.0,0.0,0.0,11.8,6.2,0.0,0.0
Alec Bohm,,1B,19,PHI,COL,5.36,Feltner,0.381,9%,R,R,0.279,-10%,0.089,-25%,7,,0,2%,-1%,0%,9.0,8.7,8.7,-0.3,17.8,7.1,3.7,2.6,1.4
Francisco Lindor,,SS,19,NYM,@SF,4.37,Manaea,0.338,4%,L,S,0.334,0%,0.179,-1%,3,3,0,3%,-1%,0%,11.7,10.2,10.2,0.6,19.9,8.6,4.5,11.6,6.1
Jack Suwinski,,OF,19,PIT,CIN,5.31,Weaver,0.376,10%,R,L,0.356,7%,0.251,11%,6,,0,2%,3%,0%,8.8,8.0,8.0,-1.5,17.5,8.0,4.2,16.8,8.8
Freddie Freeman,0,1B,19,LAD,@CHC,5.52,Assad,,1%,R,L,0.398,6%,0.198,4%,2,,0,0%,1%,25%,7.4,8.9,8.9,0.3,17.4,11.5,6.1,6.8,3.6
Max Muncy,0,3B,19,LAD,@CHC,5.52,Assad,,1%,R,L,0.349,-2%,0.235,-3%,4,,0,-2%,1%,27%,14.1,10.8,10.8,-0.8,22.4,10.2,5.4,23.6,12.4
Dansby Swanson,0,SS,19,CHC,LAD,5.48,Grove,,-1%,R,R,0.327,-1%,0.174,0%,2,,0,-1%,1%,25%,7.9,8.8,8.8,2.8,14.9,9.6,5.1,7.8,4.1
Ian Happ,0,OF,19,CHC,LAD,5.48,Grove,,1%,R,S,0.348,3%,0.207,11%,3,,0,-1%,1%,25%,9.6,10.5,10.5,1.1,19.9,9.8,5.2,0.0,0.0
Cody Bellinger,0,OF,19,CHC,LAD,5.48,Grove,,1%,R,L,0.289,-2%,0.188,0%,5,,0,-1%,1%,26%,11.3,9.5,9.5,2.9,16.1,8.7,4.6,19.4,10.2
Mookie Betts,,OF,19,LAD,@CHC,5.52,Assad,,-1%,R,R,0.362,0%,0.236,5%,x,x,-,0%,0%,0%,9.0,8.5,8.5,1.6,15.5,0.0,0.0,2.6,1.4
Hunter Renfroe,,OF,19,LAA,@NYY,3.88,Cortes,0.273,-11%,L,R,0.374,7%,0.281,11%,5,,0,0%,-4%,0%,11.7,9.3,9.3,1.1,17.6,7.4,3.9,2.6,1.4
Aaron Judge,,OF,19,NYY,LAA,4.62,Sandoval,0.314,-2%,L,R,0.416,-2%,0.315,-1%,2,,0,1%,-4%,0%,10.1,10.2,10.2,2.0,18.4,10.5,5.5,9.0,4.7
Xander Bogaerts,,SS,18,SD,@ARI,5.66,Nelson,,-1%,R,R,0.365,-2%,0.179,-4%,4,4,-1,3%,1%,0%,6.6,8.9,8.9,2.5,15.3,8.3,4.6,20.6,11.4
Nick Castellanos,,OF,18,PHI,COL,5.36,Feltner,0.381,9%,R,R,0.346,-3%,0.196,-5%,4,,0,2%,-1%,0%,8.7,8.1,8.1,1.9,14.3,8.3,4.6,2.6,1.4
Michael Conforto,,OF,18,SF,NYM,4.13,Senga,,1%,R,L,0.347,5%,0.200,17%,3,3,0,-4%,-1%,0%,11.6,9.9,9.9,-0.1,19.9,7.5,4.2,4.5,2.5
J.D. Davis,,3B,18,SF,NYM,4.13,Senga,,-1%,R,R,0.371,3%,0.197,6%,4,4,0,-1%,-1%,0%,7.9,9.1,9.1,-1.1,19.3,7.0,3.9,2.6,1.4
Andrew McCutchen,,OF,18,PIT,CIN,5.31,Weaver,0.321,3%,R,R,0.304,-9%,0.146,-23%,3,,0,-2%,2%,0%,12.2,10.9,10.9,2.8,19.1,8.0,4.4,0.0,0.0
J.D. Martinez,0,1B,18,LAD,@CHC,5.52,Assad,,-1%,R,R,0.352,-5%,0.204,-14%,3,,0,-2%,1%,27%,9.3,8.8,8.8,-1.3,19.0,9.3,5.2,0.0,0.0
Anthony Rizzo,,1B,18,NYY,LAA,4.62,Sandoval,0.240,-15%,L,L,0.364,5%,0.203,-5%,3,,0,1%,-4%,0%,9.4,8.8,8.8,0.7,16.8,7.7,4.3,18.7,10.4
Corbin Carroll,,OF,17,ARI,SD,4.84,Wacha,0.304,-4%,R,L,0.390,5%,0.286,12%,3,3,2,2%,1%,0%,12.3,10.0,10.0,1.2,18.7,9.4,5.5,0.0,0.0
Kris Bryant,,OF,17,COL,@PHI,3.64,Strahm,0.288,-5%,L,R,0.408,9%,0.276,24%,2,,0,-7%,-1%,0%,8.5,7.9,7.9,1.4,14.4,7.7,4.5,2.6,1.5
Jonathan India,,2B,17,CIN,@PIT,4.19,Contreras,0.317,-1%,R,R,0.345,0%,0.176,8%,1,,0,-6%,2%,0%,9.0,9.0,9.0,3.6,14.5,7.9,4.6,18.4,10.8
Alex Verdugo,,OF,17,BOS,MIN,4.61,Maeda,0.294,-5%,R,L,0.352,6%,0.156,20%,1,,0,5%,-3%,0%,7.0,8.1,8.1,2.7,13.5,7.6,4.5,18.7,11.0
Juan Soto,,OF,16,SD,@ARI,5.66,Nelson,,1%,R,L,0.427,9%,0.250,13%,2,2,1,4%,1%,0%,7.7,8.3,8.3,1.0,15.6,11.1,6.9,4.5,2.8
Ketel Marte,,2B,16,ARI,SD,4.84,Wacha,0.304,-4%,R,S,0.318,-11%,0.159,-22%,x,x,-,0%,0%,0%,9.9,7.5,7.5,0.4,14.7,0.0,0.0,0.0,0.0
Josh Rojas,,3B,16,ARI,SD,4.84,Wacha,0.304,-4%,R,L,0.331,2%,0.140,9%,1,1,0,1%,0%,0%,7.0,7.7,7.7,0.4,15.1,8.5,5.3,13.5,8.4
J.T. Realmuto,,C,16,PHI,COL,5.36,Feltner,0.381,9%,R,R,0.352,1%,0.199,1%,6,,0,2%,-1%,0%,7.9,7.3,7.3,-0.7,15.4,9.0,5.6,2.6,1.6
Bryson Stott,,2B,16,PHI,COL,5.36,Feltner,0.331,5%,R,L,0.291,-3%,0.122,0%,1,,0,0%,-1%,0%,8.7,7.7,7.7,2.7,12.8,8.6,5.4,5.2,3.3
Thairo Estrada,,2B,16,SF,NYM,4.13,Senga,,-1%,R,R,0.325,0%,0.143,-7%,2,2,-1,-1%,-1%,0%,9.2,9.9,9.9,1.2,18.6,7.7,4.8,11.3,7.1
Carlos Santana,,1B,16,PIT,CIN,5.31,Weaver,0.376,10%,R,S,0.287,-10%,0.164,1%,4,,0,3%,2%,0%,7.0,7.7,7.7,0.4,15.1,7.6,4.8,2.6,1.6
Joey Gallo,,1B,16,MIN,@BOS,4.39,Houck,0.310,-6%,R,L,0.338,1%,0.259,2%,5,,2,3%,-4%,0%,11.9,11.9,11.9,-4.1,27.8,7.7,4.8,2.6,1.6
Mitch Haniger,,OF,15,SF,NYM,4.13,Senga,,-1%,R,R,0.318,-6%,0.200,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trayce Thompson,,OF,15,LAD,@CHC,5.52,Assad,,-1%,R,R,0.426,6%,0.317,9%,5,,1,-4%,1%,29%,4.7,9.0,9.0,-6.5,24.5,9.3,6.2,0.0,0.0
Ryan Jeffers,,C,15,MIN,@BOS,4.39,Houck,0.245,-15%,R,R,0.268,-7%,0.176,-2%,x,x,-,0%,0%,0%,6.8,6.8,6.8,1.6,12.0,0.0,0.0,0.0,0.0
Jorge Polanco,,2B,15,MIN,@BOS,4.39,Houck,0.310,-6%,R,S,0.359,6%,0.233,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gleyber Torres,,2B,15,NYY,LAA,4.62,Sandoval,0.314,-2%,L,R,0.358,9%,0.219,31%,4,,0,0%,-3%,0%,4.5,8.7,8.7,-1.2,18.6,7.8,5.2,7.1,4.7
Trent Grisham,,OF,14,SD,@ARI,5.66,Nelson,,1%,R,L,0.296,-3%,0.163,-4%,8,8,-5,5%,1%,0%,6.8,7.1,7.1,2.1,12.2,7.3,5.2,20.6,14.7
Charlie Blackmon,,OF,14,COL,@PHI,3.64,Strahm,0.274,-9%,L,L,0.366,8%,0.166,0%,x,x,-,0%,0%,0%,6.4,7.2,7.2,1.0,13.3,0.0,0.0,0.0,0.0
Starling Marte,,OF,14,NYM,@SF,4.37,Manaea,0.338,4%,L,R,0.336,-4%,0.171,6%,x,x,-,0%,0%,0%,7.7,7.4,7.4,-0.9,15.7,0.0,0.0,0.0,0.0
Mike Yastrzemski,,OF,14,SF,NYM,4.13,Senga,,1%,R,L,0.340,4%,0.236,9%,5,5,0,-4%,-1%,0%,6.6,8.2,8.2,-0.7,17.0,7.0,5.0,9.7,6.9
TJ Friedl,,OF,14,CIN,@PIT,4.19,Contreras,0.315,-1%,R,L,0.327,-1%,0.182,0%,2,,2,-1%,2%,0%,6.8,7.4,7.4,2.1,12.8,8.1,5.8,6.8,4.9
Spencer Steer,,3B,14,CIN,@PIT,4.19,Contreras,0.317,-1%,R,R,0.299,-3%,0.117,-9%,3,,1,-8%,2%,0%,8.7,8.8,8.8,2.9,14.7,7.4,5.3,1.9,1.4
Ji Hwan Bae,,SS,14,PIT,CIN,5.31,Weaver,0.376,10%,R,L,0.376,3%,0.175,2%,8,,-2,2%,2%,0%,8.6,8.5,8.5,0.8,16.1,7.5,5.4,0.0,0.0
Rodolfo Castro,,SS,14,PIT,CIN,5.31,Weaver,0.376,10%,R,L,0.281,-7%,0.132,-17%,7,,-1,2%,2%,0%,10.9,8.4,8.4,0.9,15.9,7.5,5.4,0.0,0.0
Yan Gomes,,C,14,CHC,LAD,5.48,Grove,,-1%,R,R,0.269,-11%,0.127,-24%,x,x,-,0%,0%,0%,8.3,8.3,8.3,-2.8,19.4,0.0,0.0,0.0,0.0
Edwin Rios,,3B,14,CHC,LAD,5.48,Grove,,1%,R,L,0.283,-2%,0.173,-1%,x,x,-,0%,0%,0%,4.0,4.0,4.0,-3.3,11.3,0.0,0.0,0.0,0.0
Taylor Ward,,OF,14,LAA,@NYY,3.88,Cortes,0.273,-11%,L,R,0.326,-2%,0.121,-17%,1,,0,-1%,-3%,0%,5.4,7.9,7.9,1.8,14.1,7.6,5.4,1.9,1.4
Logan O'Hoppe,,C,14,LAA,@NYY,3.88,Cortes,0.273,-11%,L,R,,2%,,7%,8,,1,0%,-4%,0%,7.2,7.7,7.7,1.4,14.1,5.5,3.9,14.2,10.1
Jake Cronenworth,,1B,13,SD,@ARI,5.66,Nelson,,1%,R,L,0.332,2%,0.179,6%,5,6,1,7%,1%,0%,7.2,7.2,7.2,-3.0,17.5,8.2,6.3,9.7,7.5
Pavin Smith,,1B,13,ARI,SD,4.84,Wacha,0.304,-4%,R,L,0.334,5%,0.176,20%,x,x,-,0%,0%,0%,13.7,13.7,13.7,3.8,23.6,0.0,0.0,0.0,0.0
Geraldo Perdomo,,SS,13,ARI,SD,4.84,Wacha,0.304,-4%,R,L,0.268,-1%,0.106,22%,9,9,-2,2%,0%,0%,9.9,9.2,9.2,0.3,18.2,5.7,4.4,14.2,10.9
Elias Diaz,,C,13,COL,@PHI,3.64,Strahm,0.288,-5%,L,R,0.313,1%,0.147,-9%,5,,1,-7%,-1%,0%,9.3,8.0,8.0,1.2,14.8,6.1,4.7,4.5,3.5
Edmundo Sosa,,3B,13,PHI,COL,5.36,Feltner,0.381,9%,R,R,0.310,-1%,0.107,-16%,x,x,-,0%,0%,0%,5.4,5.4,5.4,1.1,9.6,0.0,0.0,0.0,0.0
Tommy Pham,,OF,13,NYM,@SF,4.37,Manaea,0.338,4%,L,R,0.358,9%,0.160,8%,5,5,2,3%,-1%,0%,7.8,7.0,7.0,-3.5,17.5,7.5,5.8,0.0,0.0
Jeff McNeil,,2B,13,NYM,@SF,4.37,Manaea,0.271,-10%,L,L,0.332,-2%,0.086,-27%,6,6,0,1%,-1%,0%,7.1,6.2,6.2,1.5,11.0,6.5,5.0,28.4,21.8
LaMonte Wade Jr.,,OF,13,SF,NYM,4.13,Senga,,1%,R,L,0.352,8%,0.216,14%,1,1,3,-3%,-1%,0%,5.8,6.2,6.2,1.1,11.3,7.1,5.5,16.8,12.9
Jake Fraley,,OF,13,CIN,@PIT,4.19,Contreras,0.315,-1%,R,L,0.364,10%,0.206,18%,4,,0,0%,2%,0%,6.0,6.8,6.8,0.3,13.4,8.2,6.3,11.3,8.7
Justin Turner,,1B,13,BOS,MIN,4.61,Maeda,0.314,-3%,R,R,0.353,0%,0.169,-10%,3,,-1,6%,-3%,0%,7.8,7.2,7.2,1.5,12.8,7.3,5.6,2.6,2.0
Gio Urshela,,SS,13,LAA,@NYY,3.88,Cortes,0.273,-11%,L,R,0.341,5%,0.176,15%,x,x,-,0%,0%,0%,6.5,6.9,6.9,0.2,13.6,0.0,0.0,0.0,0.0
DJ LeMahieu,,3B,13,NYY,LAA,4.62,Sandoval,0.314,-2%,L,R,0.366,8%,0.148,15%,5,,-1,0%,-3%,0%,8.3,8.5,8.5,2.7,14.4,7.0,5.4,16.1,12.4
Manny Machado,,3B,12,SD,@ARI,5.66,Nelson,,-1%,R,R,0.362,-2%,0.216,-6%,3,3,-1,2%,1%,0%,4.5,5.5,5.5,0.4,10.6,8.8,7.3,0.0,0.0
Lourdes Gurriel Jr.,,OF,12,ARI,SD,4.84,Wacha,0.340,4%,R,R,,-1%,,-2%,2,5,1,0%,0%,0%,8.5,6.3,6.3,-2.2,14.8,7.3,6.1,11.6,9.7
C.J. Cron,,1B,12,COL,@PHI,3.64,Strahm,0.288,-5%,L,R,0.355,-1%,0.249,5%,4,,0,-6%,-1%,0%,4.3,7.1,7.1,-3.9,18.1,7.0,5.8,20.6,17.2
Ryan McMahon,,3B,12,COL,@PHI,3.64,Strahm,0.274,-9%,L,L,0.303,-8%,0.165,-15%,3,,2,-8%,-1%,0%,6.9,7.3,7.3,1.8,12.8,6.3,5.3,4.5,3.8
Elehuris Montero,,3B,12,COL,@PHI,3.64,Strahm,0.288,-5%,L,R,0.322,2%,0.212,9%,6,,1,-7%,-1%,0%,5.2,6.3,6.3,1.0,11.6,6.1,5.1,0.0,0.0
Tyler Stephenson,,C,12,CIN,@PIT,4.19,Contreras,0.317,-1%,R,R,0.348,0%,0.140,-1%,5,,-1,-7%,2%,0%,6.0,6.2,6.2,2.5,10.0,6.9,5.8,7.8,6.5
Ke'Bryan Hayes,,3B,12,PIT,CIN,5.31,Weaver,0.321,3%,R,R,0.283,-6%,0.093,-19%,1,,1,-1%,2%,0%,10.3,7.3,7.3,0.4,14.1,8.1,6.7,4.5,3.8
Connor Joe,,OF,12,PIT,CIN,5.31,Weaver,0.321,3%,R,R,0.325,-2%,0.137,-6%,5,,0,-1%,2%,0%,10.7,10.3,10.3,2.0,18.7,7.8,6.5,18.0,15.0
Carlos Correa,,SS,12,MIN,@BOS,4.39,Houck,0.245,-15%,R,R,0.348,-3%,0.187,-1%,2,,0,15%,-4%,0%,6.7,6.5,6.5,-1.4,14.3,8.3,6.9,2.6,2.2
Byron Buxton,,OF,12,MIN,@BOS,4.39,Houck,0.245,-15%,R,R,0.369,-1%,0.303,3%,x,x,-,0%,0%,0%,6.9,7.2,7.2,1.8,12.6,0.0,0.0,0.0,0.0
Anthony Rendon,,3B,12,LAA,@NYY,3.88,Cortes,0.273,-11%,L,R,0.379,7%,0.250,26%,4,,0,-1%,-3%,0%,7.8,7.3,7.3,3.2,11.4,6.8,5.7,0.0,0.0
Franchy Cordero,,OF,12,NYY,LAA,4.62,Sandoval,0.240,-15%,L,L,0.245,-7%,0.094,-20%,x,x,-,0%,0%,0%,8.1,8.4,8.4,0.2,16.6,0.0,0.0,0.0,0.0
Anthony Volpe,,SS,12,NYY,LAA,4.62,Sandoval,0.314,-2%,L,R,,2%,,7%,1,,2,0%,-3%,0%,8.7,7.2,7.2,0.9,13.4,7.6,6.3,7.1,5.9
Oswald Peraza,,2B,12,NYY,LAA,4.62,Sandoval,0.314,-2%,L,R,,2%,,7%,6,,0,0%,-3%,0%,7.1,7.1,7.1,7.1,7.1,6.7,5.6,10.9,9.1
Nelson Cruz,,1B,11,SD,@ARI,5.66,Nelson,,-1%,R,R,0.307,-11%,0.167,-21%,x,x,-,0%,0%,0%,9.0,8.2,8.2,-2.9,19.3,0.0,0.0,1.9,1.7
Christian Walker,,1B,11,ARI,SD,4.84,Wacha,0.340,4%,R,R,0.320,-2%,0.198,4%,4,4,0,-1%,1%,0%,6.6,5.5,5.5,0.1,11.0,8.0,7.3,10.4,9.5
Jake Cave,,OF,11,PHI,COL,5.36,Feltner,0.331,5%,R,L,0.274,2%,0.154,4%,8,,0,0%,-1%,0%,6.7,6.1,6.1,-0.3,12.4,6.9,6.3,2.6,2.4
Mark Canha,,OF,11,NYM,@SF,4.37,Manaea,0.338,4%,L,R,0.336,-1%,0.181,15%,2,2,3,3%,-1%,0%,7.3,7.0,7.0,-0.4,14.3,8.3,7.5,7.1,6.5
Wilmer Flores,,1B,11,SF,NYM,4.13,Senga,,-1%,R,R,0.320,-5%,0.176,-10%,6,x,-3,-1%,-1%,0%,8.7,8.1,8.1,1.8,14.3,6.4,5.8,0.0,0.0
David Villar,,2B,11,SF,NYM,4.13,Senga,,-1%,R,R,0.305,-3%,0.195,-2%,x,x,-,0%,0%,0%,6.5,8.1,8.1,-1.7,18.0,0.0,0.0,0.0,0.0
Wil Myers,,1B,11,CIN,@PIT,4.19,Contreras,0.317,-1%,R,R,0.311,-7%,0.145,-21%,6,,-1,-8%,2%,0%,8.8,6.7,6.7,-4.0,17.5,6.6,6.0,0.0,0.0
Jason Heyward,,OF,11,LAD,@CHC,5.52,Assad,,1%,R,L,0.277,4%,0.143,15%,x,x,-,0%,0%,0%,7.9,7.9,7.9,-0.2,16.0,0.0,0.0,4.5,4.1
Christian Vazquez,,C,11,MIN,@BOS,4.39,Houck,0.245,-15%,R,R,0.309,-1%,0.102,-25%,8,,0,14%,-4%,0%,5.9,5.8,5.8,0.1,11.5,6.1,5.5,6.4,5.8
Jarren Duran,,OF,11,BOS,MIN,4.61,Maeda,0.294,-5%,R,L,0.293,1%,0.162,5%,8,,0,5%,-3%,0%,10.2,10.2,10.2,8.7,11.8,6.2,5.6,13.5,12.3
Masataka Yoshida,,OF,11,BOS,MIN,4.61,Maeda,0.294,-5%,R,L,0.247,0%,0.133,0%,4,,1,3%,-4%,0%,5.9,7.2,7.2,-0.4,14.9,7.8,7.1,10.9,9.9
Enmanuel Valdez,,3B,11,BOS,MIN,4.61,Maeda,0.294,-5%,R,L,,1%,,2%,x,x,-,0%,0%,0%,5.2,5.2,5.2,5.2,5.2,0.0,0.0,0.0,0.0
Ha-Seong Kim,,2B,10,SD,@ARI,5.66,Nelson,,-1%,R,R,0.285,-5%,0.137,-2%,7,7,-1,4%,0%,0%,5.5,5.6,5.6,-1.3,12.4,7.0,7.0,0.0,0.0
Evan Longoria,,3B,10,ARI,SD,4.84,Wacha,0.340,4%,R,R,0.317,-7%,0.203,-3%,x,x,-,0%,0%,0%,7.4,7.4,7.4,-2.1,16.9,0.0,0.0,0.0,0.0
Jurickson Profar,,OF,10,COL,@PHI,3.64,Strahm,0.288,-5%,L,S,0.312,0%,0.121,-8%,1,,0,-7%,-1%,0%,7.0,5.3,5.3,-0.2,10.9,6.6,6.6,4.5,4.5
Randal Grichuk,,OF,10,COL,@PHI,3.64,Strahm,0.288,-5%,L,R,0.351,12%,0.240,29%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Stubbs,,C,10,PHI,COL,5.36,Feltner,0.331,5%,R,L,0.270,-3%,0.107,-8%,x,x,-,0%,0%,0%,3.5,3.5,3.5,0.5,6.6,0.0,0.0,0.0,0.0
Daniel Vogelbach,,1B,10,NYM,@SF,4.37,Manaea,0.271,-10%,L,L,0.231,-19%,0.094,-33%,x,x,-,0%,0%,0%,5.8,5.8,5.8,0.1,11.5,0.0,0.0,2.6,2.6
Joey Votto,,1B,10,CIN,@PIT,4.19,Contreras,0.315,-1%,R,L,0.377,9%,0.282,35%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canaan Smith-Njigba,,OF,10,PIT,CIN,5.31,Weaver,0.376,10%,R,L,0.260,0%,0.125,0%,x,x,-,0%,0%,0%,5.1,5.1,5.1,1.0,9.3,0.0,0.0,0.0,0.0
Tucker Barnhart,,C,10,CHC,LAD,5.48,Grove,,1%,R,L,0.281,4%,0.089,11%,9,,0,-1%,1%,21%,3.1,3.1,3.1,0.8,5.5,5.4,5.4,0.0,0.0
Reese McGuire,,C,10,BOS,MIN,4.61,Maeda,0.294,-5%,R,L,0.311,6%,0.107,9%,x,x,-,0%,0%,0%,6.0,6.0,6.0,1.8,10.2,0.0,0.0,0.0,0.0
Triston Casas,,1B,10,BOS,MIN,4.61,Maeda,0.294,-5%,R,L,0.286,-1%,0.213,6%,6,,0,3%,-3%,0%,4.8,5.0,5.0,-1.2,11.2,6.9,6.9,11.6,11.6
Josh Harrison,,3B,9,PHI,COL,5.36,Feltner,0.381,9%,R,R,0.316,1%,0.124,1%,9,,0,1%,-1%,0%,7.3,7.3,7.3,-1.9,16.5,6.6,7.3,5.2,5.8
Brett Baty,,3B,9,NYM,@SF,4.37,Manaea,0.271,-10%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,3.5,3.5,3.5,2.2,4.9,0.0,0.0,0.0,0.0
Brandon Crawford,,SS,9,SF,NYM,4.13,Senga,,1%,R,L,0.347,7%,0.182,15%,7,7,0,-3%,-1%,0%,4.1,5.4,5.4,-3.5,14.3,6.2,6.9,2.6,2.9
Joey Bart,,C,9,SF,NYM,4.13,Senga,,-1%,R,R,0.302,-1%,0.110,-11%,x,x,-,0%,0%,0%,5.5,5.5,5.5,1.8,9.3,0.0,0.0,0.0,0.0
Eric Hosmer,,1B,9,CHC,LAD,5.48,Grove,,1%,R,L,0.317,4%,0.124,6%,7,,0,-1%,1%,24%,5.7,5.9,5.9,-0.7,12.5,7.4,8.2,4.5,5.0
Trey Mancini,,1B,9,CHC,LAD,5.48,Grove,,-1%,R,R,0.306,-5%,0.149,-15%,8,,-3,-1%,1%,26%,5.2,4.7,4.7,-1.4,10.9,7.3,8.1,7.8,8.7
Nick Madrigal,,3B,9,CHC,LAD,5.48,Grove,,-1%,R,R,0.290,-2%,0.062,-10%,x,x,-,0%,0%,0%,5.5,5.5,5.5,1.0,10.0,0.0,0.0,0.0,0.0
Donovan Solano,,1B,9,MIN,@BOS,4.39,Houck,0.245,-15%,R,R,0.313,-5%,0.091,-19%,x,x,-,0%,0%,0%,6.1,5.5,5.5,2.0,9.0,0.0,0.0,5.2,5.8
Michael A. Taylor,,OF,9,MIN,@BOS,4.39,Houck,0.245,-15%,R,R,0.282,-4%,0.106,-11%,x,x,-,0%,0%,0%,7.7,5.8,5.8,-2.1,13.7,0.0,0.0,0.0,0.0
Kyle Farmer,,SS,9,MIN,@BOS,4.39,Houck,0.245,-15%,R,R,0.292,-7%,0.110,-24%,x,x,-,0%,0%,0%,5.2,5.2,5.2,-3.2,13.6,0.0,0.0,0.0,0.0
Josh Donaldson,,3B,9,NYY,LAA,4.62,Sandoval,0.314,-2%,L,R,0.359,9%,0.252,28%,x,x,-,0%,0%,0%,5.3,5.3,5.3,-0.9,11.5,0.0,0.0,0.0,0.0
Matt Carpenter,,1B,8,SD,@ARI,5.66,Nelson,,1%,R,L,0.332,1%,0.200,3%,6,5,0,5%,1%,0%,5.6,5.2,5.2,-1.2,11.6,8.1,10.1,18.7,23.4
Nick Ahmed,,SS,8,ARI,SD,4.84,Wacha,0.340,4%,R,R,0.253,-12%,0.087,-32%,8,x,-1,0%,0%,0%,6.4,6.4,6.4,0.3,12.5,5.9,7.4,2.6,3.3
