Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Mike Trout,0,OF,25,LAA,TOR,4.81,Bassitt,0.272,-11%,R,R,0.428,2%,0.352,12%,2,2,0,2%,-4%,0%,11.6,11.6,11.6,3.1,20.2,9.6,3.8,16.1,6.4
Aaron Judge,0,OF,24,NYY,@BAL,4.37,Kremer,0.350,6%,R,R,0.429,1%,0.316,0%,2,2,0,5%,-9%,0%,10.9,10.9,10.9,5.3,16.5,10.9,4.5,6.8,2.8
Xander Bogaerts,0,SS,23,SD,@ATL,4.79,Shuster,,2%,L,R,0.390,5%,0.206,7%,1,1,2,8%,-5%,0%,13.1,13.1,13.1,6.1,20.0,9.1,4.0,4.5,2.0
Ronald Acuna Jr.,0,OF,23,ATL,SD,4.71,Martinez,0.307,-3%,R,R,0.370,0%,0.218,-1%,1,1,0,1%,-5%,0%,13.0,13.0,13.0,5.1,20.9,10.2,4.4,14.8,6.4
Will Smith,,C,23,LAD,@ARI,5.41,Bumgarner,0.347,6%,L,R,0.337,-4%,0.192,-9%,x,x,-,0%,0%,0%,15.9,15.9,15.9,9.6,22.2,0.0,0.0,0.0,0.0
Julio Rodriguez,,OF,22,SEA,@CLE,3.66,Civale,0.325,0%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,10.3,10.3,10.3,4.3,16.4,8.0,3.6,22.9,10.4
Freddie Freeman,0,1B,22,LAD,@ARI,5.41,Bumgarner,0.313,-2%,L,L,0.339,-10%,0.172,-10%,2,2,0,5%,0%,0%,9.7,9.7,9.7,2.5,16.9,9.6,4.4,5.2,2.4
James Outman,0,OF,22,LAD,@ARI,5.41,Bumgarner,0.313,-2%,L,L,,-6%,,-16%,7,x,0,7%,0%,0%,12.4,12.4,12.4,2.1,22.7,7.6,3.5,16.8,7.6
Kyle Schwarber,0,OF,22,PHI,CIN,4.31,Greene,0.313,-1%,R,L,0.391,9%,0.345,27%,2,,0,1%,-9%,-6%,6.2,6.2,6.2,-1.9,14.3,9.2,4.2,7.1,3.2
Trea Turner,0,SS,22,PHI,CIN,4.31,Greene,0.332,1%,R,R,0.348,-6%,0.157,-17%,1,,0,2%,-6%,-4%,8.9,8.9,8.9,4.4,13.4,8.8,4.0,9.0,4.1
Vladimir Guerrero Jr.,0,1B,21,TOR,@LAA,4.19,Sandoval,0.316,-1%,L,R,0.342,-9%,0.200,-17%,3,3,0,3%,-4%,0%,12.5,12.5,12.5,5.8,19.2,9.0,4.3,7.1,3.4
Shohei Ohtani,1,OF,21,LAA,TOR,4.81,Bassitt,0.311,-2%,R,L,0.388,3%,0.289,6%,3,3,0,5%,-4%,0%,12.8,12.8,12.8,3.8,21.8,10.0,4.8,7.8,3.7
Wander Franco,0,SS,21,TB,OAK,4.63,Waldichuk,,-1%,L,L,0.402,3%,0.220,3%,2,2,1,-2%,0%,0%,14.4,14.4,14.4,6.1,22.8,8.6,4.1,14.2,6.8
Matt Olson,0,1B,21,ATL,SD,4.71,Martinez,0.318,-1%,R,L,0.363,2%,0.253,0%,2,2,0,-2%,-6%,0%,14.0,14.0,14.0,0.9,27.1,9.4,4.5,9.7,4.6
Austin Riley,0,3B,21,ATL,SD,4.71,Martinez,0.307,-3%,R,R,0.372,-1%,0.237,-5%,3,3,0,1%,-7%,0%,9.8,9.8,9.8,4.3,15.2,8.8,4.2,14.9,7.1
Bryan Reynolds,0,OF,21,PIT,CWS,4.05,Giolito,0.279,-9%,R,S,0.375,3%,0.235,12%,2,,0,2%,-7%,0%,16.1,16.1,16.1,5.0,27.1,8.4,4.0,37.9,18.0
Michael Conforto,0,OF,21,SF,KC,4.75,Keller,0.328,1%,R,L,0.346,5%,0.206,21%,2,2,1,-4%,-2%,0%,10.2,10.2,10.2,-2.1,22.5,8.1,3.9,2.6,1.2
Pete Alonso,,1B,21,NYM,MIA,4.46,Cabrera,0.354,1%,R,R,0.365,1%,0.244,-7%,4,,0,-4%,-7%,-1%,10.3,10.3,10.3,-1.7,22.4,8.2,3.9,18.7,8.9
Yordan Alvarez,0,OF,20,HOU,@MIN,3.56,Gray,0.276,-10%,R,L,0.398,-1%,0.292,2%,3,3,0,3%,-10%,-3%,12.5,12.5,12.5,5.9,19.2,8.5,4.3,5.2,2.6
Taylor Ward,0,OF,20,LAA,TOR,4.81,Bassitt,0.272,-11%,R,R,0.363,3%,0.217,17%,1,1,0,2%,-3%,0%,12.7,12.7,12.7,4.6,20.8,8.3,4.2,4.5,2.3
Jose Ramirez,0,3B,20,CLE,SEA,3.84,Gilbert,0.269,-11%,R,S,0.379,2%,0.269,5%,3,,0,0%,-10%,-3%,10.4,10.4,10.4,2.8,18.1,8.8,4.4,5.2,2.6
Kris Bryant,1,OF,20,COL,WAS,5.85,Gore,0.328,2%,L,R,0.401,7%,0.265,20%,2,3,0,10%,-4%,0%,7.2,7.2,7.2,3.2,11.2,9.8,4.9,7.1,3.5
Trayce Thompson,0,OF,20,LAD,@ARI,5.41,Bumgarner,0.347,6%,L,R,0.338,0%,0.276,8%,6,7,1,-4%,0%,0%,13.7,13.7,13.7,-12.0,39.3,8.5,4.3,2.6,1.3
Gleyber Torres,,2B,20,NYY,@BAL,4.37,Kremer,0.350,6%,R,R,0.314,-5%,0.137,-19%,5,5,-1,3%,-8%,0%,16.1,16.1,16.1,3.5,28.7,7.7,3.9,7.1,3.5
Brian Anderson,,3B,19,MIL,STL,4.60,Flaherty,0.312,-3%,R,R,0.324,3%,0.136,-9%,7,7,-1,1%,-12%,-2%,15.3,15.3,15.3,1.2,29.5,6.4,3.4,9.7,5.1
Brice Turang,,2B,19,MIL,STL,4.60,Flaherty,0.305,-3%,R,L,,1%,,2%,8,8,0,-1%,-9%,-2%,10.5,10.5,10.5,-3.5,24.5,5.3,2.8,5.2,2.7
