Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Logan Webb,,SP,10600,SF,MIA,60%,3.57,6.5,,,3.52,23.4%,3.34,3.09,R,0.313,0.256,1%,1%,0%,22.5,19.0,19.0,11.6,26.5,20.4,1.9,0.0,0.0
Max Scherzer,,SP,10300,NYM,CLE,60%,3.55,6.5,,,3.49,31.7%,3.04,3.40,R,0.290,0.244,1%,1%,0%,10.8,12.3,12.3,0.3,24.4,21.0,2.0,0.0,0.0
Zach Eflin,,SP,10000,TB,MIL,65%,3.13,5,,,4.26,22.8%,3.66,3.57,R,0.335,0.300,1%,0%,0%,20.1,20.2,20.2,10.9,29.6,16.6,1.7,0.0,0.0
Hunter Brown,,RP,9600,HOU,OAK,71%,3.23,5.5,,,3.84,25.8%,3.56,3.35,R,0.247,0.352,1%,-2%,0%,15.1,17.3,17.3,5.3,29.4,16.7,1.7,0.0,0.0
Logan Gilbert,,SP,9600,SEA,@ATL,,,5.5,,,5.30,24.5%,3.76,3.82,R,0.264,0.323,-5%,2%,0%,17.3,18.4,18.4,10.8,26.0,16.4,1.7,0.0,0.0
Mitch Keller,,SP,9300,PIT,ARI,53%,4.10,6,,,5.16,21.6%,4.29,4.13,R,0.339,0.324,1%,2%,0%,31.3,24.9,24.9,12.8,36.9,17.0,1.8,0.0,0.0
Aaron Nola,,SP,9200,PHI,CHC,60%,4.02,7,,,4.79,28.1%,3.19,3.23,R,0.275,0.292,0%,1%,0%,17.2,14.4,14.4,6.7,22.1,20.2,2.2,0.0,0.0
Lucas Giolito,,SP,9100,CWS,KC,61%,3.96,7,,,4.04,26.4%,3.74,3.77,R,0.282,0.337,0%,1%,0%,19.3,17.4,17.4,6.6,28.1,20.3,2.2,0.0,0.0
Grayson Rodriguez,,SP,8300,BAL,@TOR,43%,5.10,5.5,,,4.64,25.9%,4.13,3.85,R,,,1%,2%,0%,10.5,10.9,10.9,-2.1,23.8,15.3,1.8,0.0,0.0
Jon Gray,,SP,8300,TEX,COL,62%,3.90,6,,,4.50,23.9%,4.04,3.93,R,0.325,0.291,-1%,1%,0%,14.6,14.3,14.3,2.9,25.7,17.0,2.0,0.0,0.0
Louie Varland,,SP,8100,MIN,@LAA,47%,4.65,5.5,,,5.07,23.9%,3.78,3.72,R,,0.346,-4%,2%,0%,17.7,17.7,17.7,11.7,23.8,14.3,1.8,0.0,0.0
Eric Lauer,,SP,8000,MIL,@TB,35%,4.37,4,,,6.16,23.7%,4.22,4.26,L,0.282,0.313,6%,0%,0%,13.7,12.5,12.5,2.4,22.6,9.8,1.2,0.0,0.0
Chris Sale,,SP,7600,BOS,@SD,46%,4.17,7,,,3.91,28.0%,3.44,3.41,L,,0.338,4%,1%,0%,21.2,16.2,16.2,1.9,30.5,21.7,2.9,0.0,0.0
Joe Musgrove,,SP,7400,SD,BOS,54%,3.83,5.5,,,5.64,25.8%,3.62,3.63,R,0.295,0.291,2%,1%,0%,9.4,9.4,9.4,-1.5,20.3,15.4,2.1,0.0,0.0
Alek Manoah,,SP,7300,TOR,BAL,56%,4.40,5,,,5.00,23.4%,4.14,4.31,R,0.316,0.239,0%,3%,0%,8.9,7.8,7.8,-3.5,19.1,14.1,1.9,0.0,0.0
Jameson Taillon,,SP,7200,CHC,@PHI,40%,4.98,4.5,,,4.26,22.0%,4.05,4.20,R,0.321,0.305,0%,2%,0%,9.6,8.3,8.3,-0.6,17.3,12.9,1.8,0.0,0.0
Luke Weaver,,SP,7000,CIN,NYY,,,5,,,4.54,22.3%,4.08,4.19,R,0.370,0.344,-3%,2%,-2%,11.4,11.4,11.4,4.6,18.1,13.2,1.9,0.0,0.0
Patrick Sandoval,,SP,7000,LAA,MIN,53%,4.35,5.5,,,4.70,23.2%,4.10,3.86,L,0.254,0.306,-1%,2%,0%,13.5,13.8,13.8,7.3,20.3,15.4,2.2,0.0,0.0
Kyle Freeland,,SP,6800,COL,@TEX,38%,5.10,4.5,,,6.19,18.5%,4.48,4.41,L,0.352,0.336,10%,3%,0%,18.3,15.3,15.3,3.3,27.2,9.1,1.3,0.0,0.0
Miles Mikolas,,SP,6700,STL,LAD,50%,4.75,4.5,,,5.44,18.6%,4.18,3.97,R,0.292,0.304,2%,3%,4%,15.3,10.9,10.9,3.0,18.9,13.8,2.1,0.0,0.0
JP Sears,,RP,6600,OAK,@HOU,28%,5.27,5,,,4.44,20.3%,4.31,4.62,L,,0.321,0%,-3%,0%,13.8,12.7,12.7,4.7,20.7,13.6,2.1,0.0,0.0
