Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Alek Manoah,,P,8000,TOR,BAL,56%,4.40,5,,,5.00,23.4%,4.14,4.31,R,0.316,0.239,0%,2%,0%,20.4,19.2,19.2,3.6,34.9,27.2,3.4,0.0,0.0
Patrick Corbin,,P,7800,WAS,DET,51%,4.45,4.5,,,3.49,17.9%,4.50,4.26,L,0.313,0.381,1%,0%,0%,26.2,22.0,22.0,12.5,31.5,29.3,3.8,0.0,0.0
Miles Mikolas,,P,7600,STL,LAD,50%,4.75,4.5,,,5.44,18.6%,4.18,3.97,R,0.292,0.304,2%,2%,3%,29.0,23.1,23.1,11.6,34.6,26.7,3.5,0.0,0.0
JP Sears,,P,7400,OAK,@HOU,28%,5.27,5,,,4.44,20.3%,4.31,4.62,L,,0.321,0%,-2%,0%,26.0,24.1,24.1,11.8,36.5,25.9,3.5,0.0,0.0
Luke Weaver,,P,7300,CIN,NYY,,,5,,,4.54,22.3%,4.08,4.19,R,0.370,0.344,-2%,2%,-2%,22.4,22.4,22.4,13.7,31.1,26.1,3.6,0.0,0.0
Braxton Garrett,,P,7200,MIA,@SF,40%,4.43,4,,,4.42,22.7%,3.93,3.78,L,0.289,0.364,1%,1%,0%,18.8,21.7,21.7,6.2,37.2,23.6,3.3,0.0,0.0
Alex Faedo,,P,7000,DET,@WAS,49%,4.55,4.5,,,4.00,18.2%,4.92,5.06,R,0.343,,3%,0%,0%,22.5,22.5,22.5,6.2,38.8,25.4,3.6,0.0,0.0
Jameson Taillon,,P,6800,CHC,@PHI,40%,4.98,4.5,,,4.26,22.0%,4.05,4.20,R,0.321,0.305,0%,1%,0%,18.2,16.7,16.7,4.6,28.7,24.4,3.6,0.0,0.0
Noah Syndergaard,,P,6700,LAD,@STL,50%,4.75,3.5,,,5.09,16.8%,4.40,4.31,R,0.343,0.306,3%,2%,3%,11.2,16.6,16.6,0.3,33.0,19.9,3.0,0.0,0.0
Jhony Brito,,P,6500,NYY,@CIN,,,3,,,4.37,15.1%,5.22,5.41,R,,,-4%,2%,-2%,13.4,13.9,13.9,-3.7,31.4,16.3,2.5,0.0,0.0
Jordan Lyles,,P,6500,KC,@CWS,39%,5.04,4,,,4.24,18.5%,4.61,4.71,R,0.352,0.347,0%,2%,0%,11.0,17.3,17.3,3.0,31.7,23.0,3.5,0.0,0.0
Brandon Pfaadt,,P,6000,ARI,@PIT,47%,4.40,5,,,4.28,,,,R,,,3%,1%,0%,11.7,11.7,11.7,-1.8,25.1,28.7,4.8,0.0,0.0
Collin McHugh,,P,5500,ATL,SEA,,,1.5,,,4.44,26.9%,3.07,3.39,R,0.236,0.273,-1%,1%,0%,11.0,11.0,11.0,11.0,11.0,7.1,1.3,0.0,0.0
