Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ronald Acuna,1,OF,4600,ATL,MIA,4.58,Cabrera,0.355,2%,R,R,0.376,0%,0.214,-1%,1,1,0,2%,-5%,3%,18.5,16.7,16.7,7.5,25.8,13.8,3.0,3.0,0.7
Yordan Alvarez,,OF,4500,HOU,@TB,3.66,Bradley,,1%,R,L,0.394,-1%,0.288,1%,x,x,-,0%,0%,0%,12.7,15.1,15.1,5.4,24.7,0.0,0.0,0.0,0.0
Randy Arozarena,,OF,4400,TB,HOU,4.84,Urquidy,0.330,2%,R,R,0.330,-6%,0.162,-16%,3,3,0,-5%,0%,0%,14.8,15.0,15.0,4.6,25.4,11.4,2.6,31.4,7.1
Rafael Devers,,3B,4300,BOS,@BAL,4.09,Kremer,0.329,2%,R,L,0.394,10%,0.298,28%,2,2,1,2%,-8%,0%,12.6,14.0,14.0,1.3,26.7,12.3,2.9,22.2,5.2
Matt Chapman,1,3B,4300,TOR,CWS,5.02,Lynn,0.270,-11%,R,R,0.323,-3%,0.194,-10%,4,5,1,1%,0%,0%,9.2,14.4,14.4,2.0,26.8,10.4,2.4,9.5,2.2
Brandon Lowe,,2B,4200,TB,HOU,4.84,Urquidy,0.267,-12%,R,L,0.369,5%,0.260,4%,4,4,-1,-2%,0%,0%,11.9,13.9,13.9,-0.4,28.3,10.5,2.5,0.0,0.0
Aaron Judge,,OF,4200,NYY,@MIN,3.59,Gray,0.301,-5%,R,R,0.426,1%,0.316,1%,2,2,0,-6%,-9%,0%,8.7,11.7,11.7,1.0,22.4,12.3,2.9,6.0,1.4
Matt Olson,2,1B,4100,ATL,MIA,4.58,Cabrera,0.283,-4%,R,L,0.365,2%,0.256,1%,2,2,0,-1%,-6%,3%,11.0,14.0,14.0,1.1,26.8,11.9,2.9,18.4,4.5
Cedric Mullins,1,OF,4000,BAL,BOS,3.91,Sale,0.360,7%,L,S,0.297,-12%,0.139,-23%,7,9,-2,1%,-6%,0%,13.0,12.7,12.7,0.9,24.6,9.2,2.3,12.2,3.0
Adolis Garcia,,OF,4000,TEX,@CIN,4.05,Lodolo,0.355,7%,L,R,0.298,-6%,0.198,-6%,4,4,0,15%,-11%,2%,20.4,15.7,15.7,-5.5,36.9,11.4,2.9,6.2,1.6
Josh Lowe,,OF,4000,TB,HOU,4.84,Urquidy,0.267,-12%,R,L,0.365,6%,0.214,11%,7,7,-1,-2%,0%,0%,17.6,16.8,16.8,6.2,27.3,9.0,2.3,6.5,1.6
Jorge Mateo,1,SS,3900,BAL,BOS,3.91,Sale,0.360,7%,L,R,0.285,0%,0.156,3%,8,8,-1,1%,-5%,0%,12.8,15.4,15.4,5.2,25.5,9.0,2.3,9.2,2.4
Adley Rutschman,,C,3900,BAL,BOS,3.91,Sale,,-1%,L,L,0.287,-10%,0.094,-26%,2,2,0,2%,-6%,0%,9.8,12.0,12.0,0.4,23.6,9.8,2.5,3.0,0.8
Jose Ramirez,1,3B,3900,CLE,COL,4.64,Gomber,0.358,8%,L,S,0.353,-4%,0.234,-8%,3,3,0,0%,-9%,0%,12.3,12.5,12.5,1.9,23.0,12.7,3.3,0.0,0.0
