Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Spencer Strider,,RP,10900,ATL,@NYM,61%,3.29,8.5,,,4.52,38.5%,2.48,2.44,R,0.244,0.217,2%,1%,0%,30.0,30.0,30.0,18.6,41.4,0.0,0.0,0.0,0.0
Yu Darvish,,SP,10800,SD,SF,57%,8.88,6.5,0.336,25.2%,4.69,27.2%,3.49,3.70,R,0.272,0.282,2%,1%,0%,18.5,18.5,18.5,6.9,30.1,11.3,1.0,18.1,1.7
Drew Rasmussen,0,SP,10600,TB,@CWS,63%,3.86,5.5,0.315,23.1%,3.79,22.9%,3.77,3.55,R,0.260,0.282,-1%,4%,0%,19.1,19.1,19.1,3.3,34.9,16.1,1.5,5.3,0.5
Sonny Gray,1,SP,10400,MIN,KC,66%,3.09,6.5,0.308,24.7%,3.29,26.0%,3.79,3.66,R,0.273,0.301,0%,2%,0%,24.5,24.5,24.5,14.5,34.5,19.9,1.9,25.9,2.5
Nick Lodolo,,SP,10200,CIN,@OAK,56%,3.71,6.5,0.322,,3.86,29.7%,3.32,3.49,L,,0.367,4%,1%,0%,14.6,14.6,14.6,-2.7,32.0,19.3,1.9,15.7,1.5
Nestor Cortes,0,SP,10100,NYY,@TEX,53%,4.10,7,0.321,26.2%,6.04,26.6%,3.65,3.95,L,0.238,0.275,-1%,0%,0%,18.0,18.0,18.0,14.4,21.6,17.3,1.7,5.1,0.5
Alex Cobb,,SP,9100,SF,@SD,42%,10.62,5,0.345,21.2%,4.11,24.1%,3.39,3.07,R,0.299,0.293,2%,1%,0%,18.2,18.2,18.2,7.4,29.1,6.3,0.7,14.4,1.6
Martin Perez,0,SP,8700,TEX,NYY,47%,4.40,4,0.322,18.8%,4.07,20.0%,4.26,4.06,L,0.287,0.326,-1%,0%,0%,16.4,16.4,16.4,12.1,20.8,12.7,1.5,15.3,1.8
Tylor Megill,,SP,8700,NYM,ATL,39%,4.21,5,,,5.11,24.5%,3.96,3.98,R,0.396,0.259,1%,3%,0%,12.3,12.3,12.3,3.4,21.1,0.0,0.0,0.0,0.0
Chris Bassitt,1,SP,8400,TOR,SEA,66%,3.70,5.5,0.311,25.7%,4.07,23.1%,3.91,3.92,R,0.308,0.269,0%,0%,0%,13.1,13.1,13.1,-3.8,29.9,16.6,2.0,13.1,1.6
Johan Oviedo,1,SP,8200,PIT,@WAS,57%,3.86,5,0.299,20.8%,3.73,20.3%,4.62,4.57,R,0.309,0.305,3%,3%,0%,18.2,18.2,18.2,6.7,29.7,14.8,1.8,-13.3,-1.6
Marco Gonzales,,SP,8000,SEA,@TOR,34%,5.30,3,0.336,18.0%,4.59,15.7%,4.93,4.97,L,0.306,0.337,-4%,0%,0%,14.6,14.6,14.6,4.3,25.0,8.8,1.1,-4.7,-0.6
Chris Sale,1,SP,7800,BOS,CLE,53%,4.37,5,0.322,20.3%,3.96,27.4%,3.61,3.51,L,,0.367,-2%,2%,1%,9.6,9.6,9.6,-4.7,23.9,14.3,1.8,23.9,3.1
Brady Singer,,SP,7400,KC,@MIN,34%,4.41,5.5,0.328,24.4%,4.50,23.1%,3.85,3.67,R,0.328,0.310,2%,4%,0%,10.9,10.9,10.9,2.8,19.0,14.7,2.0,-5.4,-0.7
Noah Syndergaard,,SP,7400,LAD,STL,56%,4.86,3.5,0.331,19.9%,4.29,17.2%,4.37,4.29,R,0.341,0.308,1%,2%,0%,7.8,7.8,7.8,-5.7,21.3,11.3,1.5,5.2,0.7
Mike Clevinger,,SP,7200,CWS,TB,37%,5.14,5,0.313,24.6%,6.64,18.3%,4.75,5.04,R,0.314,0.330,-1%,10%,0%,9.6,9.6,9.6,-3.1,22.4,12.3,1.7,18.4,2.6
Ryne Nelson,,SP,7200,ARI,@COL,55%,5.66,4.5,0.312,22.2%,3.68,17.8%,4.88,4.90,R,,,-4%,2%,0%,8.9,8.9,8.9,3.0,14.9,10.3,1.4,-5.0,-0.7
Kyle Bradish,2,SP,7000,BAL,@DET,57%,3.88,5.5,0.298,27.5%,3.27,21.5%,4.21,4.02,R,0.318,0.350,1%,2%,0%,6.2,6.2,6.2,-13.8,26.1,14.6,2.1,9.7,1.4
Colin Rea,,RP,6800,MIL,LAA,53%,4.81,4,0.334,24.6%,5.18,,,,R,,,0%,0%,0%,7.8,7.8,7.8,-3.8,19.3,10.5,1.5,22.9,3.4
Ken Waldichuk,1,SP,6300,OAK,CIN,43%,4.29,5,0.314,22.3%,4.48,19.2%,4.59,4.80,L,,0.413,2%,1%,0%,4.3,4.3,4.3,-5.9,14.4,13.4,2.1,15.9,2.5
Josiah Gray,0,SP,6200,WAS,PIT,42%,4.64,5.5,0.306,21.9%,5.50,23.8%,4.39,4.72,R,0.378,0.323,3%,5%,0%,15.0,15.0,15.0,3.9,26.0,13.8,2.2,23.9,3.9
Logan Allen,1,SP,6000,CLE,@BOS,47%,4.63,4,0.314,,5.57,16.8%,4.85,4.94,L,,0.366,-8%,9%,2%,27.9,27.9,27.9,27.9,27.9,12.5,2.1,19.6,3.3
Jose Suarez,,SP,5900,LAA,@MIL,47%,5.19,5,0.314,27.7%,4.74,20.8%,4.32,4.27,L,0.350,0.316,1%,0%,0%,0.2,0.2,0.2,-1.1,1.5,12.2,2.1,24.3,4.1
Jake Woodford,,SP,5600,STL,@LAD,43%,5.64,3,0.340,22.2%,5.00,15.3%,4.67,4.69,R,0.348,0.289,1%,2%,0%,7.4,7.4,7.4,1.1,13.7,8.4,1.5,1.5,0.3
Spencer Turnbull,,SP,5200,DET,BAL,42%,4.62,3.5,0.326,21.4%,5.26,19.4%,4.42,4.40,R,0.293,0.290,0%,6%,0%,4.8,4.8,4.8,-6.5,16.2,11.0,2.1,6.8,1.3
Austin Gomber,,SP,5000,COL,ARI,45%,6.34,2.5,0.328,19.0%,5.04,19.9%,4.40,4.32,L,0.300,0.353,-10%,6%,0%,2.7,2.7,2.7,-11.7,17.1,7.7,1.5,20.5,4.1
