Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Aaron Judge,,OF,25,NYY,SF,4.48,Stripling,0.314,-2%,R,R,0.430,1%,0.316,-1%,2,,0,1%,-10%,0%,15.2,15.2,15.2,10.1,20.2,9.9,4.0,14.2,5.7
Mike Trout,,OF,23,LAA,@OAK,4.13,Waldichuk,,2%,L,R,0.401,-2%,0.262,-13%,2,2,0,-12%,-4%,0%,7.1,7.1,7.1,0.7,13.5,9.5,4.1,26.5,11.5
Shohei Ohtani,,OF,23,LAA,@OAK,4.13,Waldichuk,,-4%,L,L,0.356,-5%,0.246,-9%,3,3,0,-14%,-4%,0%,8.1,8.1,8.1,4.0,12.1,8.0,3.5,14.2,6.2
Ronald Acuna Jr.,,OF,23,ATL,@WAS,4.83,Gore,0.333,3%,L,R,0.369,1%,0.227,4%,1,,0,-1%,-8%,0%,11.8,11.8,11.8,8.4,15.2,9.9,4.3,7.1,3.1
Freddie Freeman,,1B,22,LAD,ARI,4.87,Davies,0.310,-3%,R,L,0.400,7%,0.204,7%,2,2,0,-2%,-3%,0%,5.6,5.6,5.6,0.6,10.6,9.8,4.5,7.8,3.5
Pete Alonso,,1B,22,NYM,@MIA,3.83,Rogers,0.317,-1%,L,R,0.363,0%,0.296,13%,4,,0,-2%,3%,0%,11.8,11.8,11.8,3.5,20.1,8.6,3.9,4.5,2.0
Julio Rodriguez,,OF,21,SEA,CLE,4.11,Quantrill,0.312,-2%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,7.9,7.9,7.9,0.6,15.1,7.9,3.8,16.8,8.0
Kyle Schwarber,,OF,21,PHI,@TEX,4.05,Perez,0.281,-7%,L,L,0.315,-12%,0.174,-36%,2,2,0,2%,0%,0%,0.9,0.9,0.9,-0.4,2.3,7.8,3.7,2.6,1.2
Oneil Cruz,,SS,21,PIT,@CIN,4.25,Ashcraft,0.254,-6%,R,L,0.371,7%,0.266,14%,1,,3,13%,-12%,0%,15.1,15.1,15.1,3.8,26.5,9.1,4.3,2.6,1.2
Taylor Ward,,OF,20,LAA,@OAK,4.13,Waldichuk,,2%,L,R,0.327,-3%,0.126,-16%,1,1,0,-10%,-3%,0%,16.9,16.9,16.9,2.6,31.2,8.0,4.0,9.7,4.8
Yordan Alvarez,,OF,20,HOU,CWS,4.37,Clevinger,0.310,-2%,R,L,0.400,-1%,0.291,1%,x,x,-,0%,0%,0%,15.2,15.2,15.2,12.2,18.2,0.0,0.0,0.0,0.0
Matt Olson,,1B,20,ATL,@WAS,4.83,Gore,,-3%,L,L,0.350,-2%,0.257,1%,2,,0,7%,-10%,0%,21.3,21.3,21.3,4.9,37.7,9.0,4.5,2.6,1.3
Manny Machado,,3B,20,SD,COL,4.65,Gomber,0.348,6%,L,R,0.380,2%,0.261,10%,2,2,1,-4%,-3%,1%,5.6,5.6,5.6,1.9,9.3,9.2,4.6,0.0,0.0
Adley Rutschman,,C,19,BAL,@BOS,4.22,Houck,0.299,-8%,R,L,0.394,7%,0.227,13%,2,,0,8%,-6%,0%,18.7,18.7,18.7,-1.4,38.8,8.4,4.4,0.0,0.0
Jose Ramirez,,3B,19,CLE,@SEA,3.89,Gonzales,0.337,3%,L,S,0.359,-3%,0.238,-7%,3,3,0,-2%,0%,0%,7.2,7.2,7.2,5.0,9.5,8.6,4.5,7.1,3.7
Trea Turner,,SS,19,PHI,@TEX,4.05,Perez,0.326,1%,L,R,0.411,11%,0.252,32%,1,1,0,-4%,0%,0%,13.3,13.3,13.3,11.9,14.6,9.1,4.8,7.8,4.1
Marcus Semien,,2B,19,TEX,PHI,4.45,Falter,0.342,4%,L,R,0.350,1%,0.213,-7%,1,1,0,-1%,0%,0%,14.7,14.7,14.7,9.9,19.4,8.9,4.7,7.1,3.7
Jeremy Pena,,SS,19,HOU,CWS,4.37,Clevinger,0.323,-1%,R,R,0.298,-4%,0.158,-7%,1,,0,-1%,0%,1%,9.4,9.4,9.4,5.2,13.6,8.1,4.3,4.5,2.4
George Springer,,OF,19,TOR,@STL,3.66,Montgomery,0.307,-3%,L,R,0.368,1%,0.235,1%,1,1,0,-6%,-5%,1%,11.3,11.3,11.3,-4.7,27.2,8.3,4.4,0.0,0.0
Bo Bichette,,SS,19,TOR,@STL,3.66,Montgomery,0.307,-3%,L,R,0.387,7%,0.221,15%,2,2,0,-7%,-5%,1%,11.9,11.9,11.9,2.4,21.5,7.9,4.2,2.6,1.4
Brandon Nimmo,,OF,19,NYM,@MIA,3.83,Rogers,0.296,-6%,L,L,0.362,0%,0.160,-1%,x,x,-,0%,0%,0%,10.0,10.0,10.0,3.4,16.6,0.0,0.0,0.0,0.0
Carlos Correa,,SS,18,MIN,@KC,4.86,Keller,0.353,7%,R,R,0.352,-3%,0.188,-1%,2,,0,2%,-2%,0%,2.6,2.6,2.6,2.6,2.6,8.6,4.8,4.5,2.5
Byron Buxton,,OF,18,MIN,@KC,4.86,Keller,0.353,7%,R,R,0.375,-1%,0.317,2%,3,,0,2%,-3%,0%,12.0,12.0,12.0,11.5,12.4,9.9,5.5,7.8,4.3
