Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Pablo Lopez,1,P,39,MIN,@MIA,53%,3.40,6.5,0.311,24.0%,1.67,25.3%,3.61,3.47,R,0.312,0.286,1%,-1%,0%,30.6,30.6,30.6,30.6,30.6,19.3,4.9,31.4,8.1
Aaron Nola,,P,38,PHI,@NYY,39%,3.66,6.5,0.323,23.4%,5.00,29.4%,3.04,3.06,R,0.272,0.293,-1%,3%,2%,3.6,3.6,3.6,3.6,3.6,20.7,5.4,14.8,3.9
Grayson Rodriguez,,P,33,BAL,@TEX,37%,4.30,6,0.318,25.1%,6.20,,,,R,,,-1%,3%,0%,0.0,0.0,0.0,0.0,0.0,15.9,4.8,16.5,5.0
Bryce Elder,,P,33,ATL,@STL,48%,4.58,1,0.324,19.6%,5.40,20.7%,4.34,4.16,R,,,4%,3%,-1%,0.0,0.0,0.0,0.0,0.0,11.0,3.3,28.6,8.7
Miles Mikolas,,P,32,STL,ATL,52%,4.42,4,0.336,22.3%,5.40,18.8%,4.07,3.88,R,0.275,0.302,2%,4%,-1%,2.1,2.1,2.1,2.1,2.1,15.2,4.8,11.0,3.4
David Peterson,,P,29,NYM,@MIL,45%,4.23,6,0.321,26.7%,6.20,26.2%,3.82,3.53,L,0.294,0.336,-1%,0%,0%,14.9,14.9,14.9,14.9,14.9,17.4,6.0,3.0,1.0
Eduardo Rodriguez,,P,27,DET,@HOU,31%,4.54,5,0.352,,4.33,24.1%,3.97,3.82,L,0.343,0.319,3%,0%,0%,15.5,15.5,15.5,15.5,15.5,13.2,4.9,0.8,0.3
Zack Greinke,,P,25,KC,TOR,36%,4.63,3,0.341,21.1%,4.80,15.1%,4.67,4.36,R,0.266,0.341,-2%,10%,0%,13.7,13.7,13.7,13.7,13.7,9.6,3.8,16.8,6.7
Mitch Keller,,P,25,PIT,@BOS,41%,4.69,4.5,0.331,20.5%,6.80,20.2%,4.50,4.33,R,0.356,0.339,-7%,8%,2%,13.0,13.0,13.0,13.0,13.0,12.7,5.1,31.6,12.6
Corey Kluber,,P,25,BOS,PIT,59%,3.81,5,0.314,25.8%,3.80,21.4%,4.02,4.10,R,0.309,0.326,-3%,7%,1%,-1.0,-1.0,-1.0,-1.0,-1.0,14.9,6.0,13.4,5.4
Hunter Gaddis,,P,25,CLE,@OAK,54%,3.81,5,0.306,24.1%,3.60,,,,R,,,5%,2%,0%,4.7,4.7,4.7,4.7,4.7,13.9,5.6,23.3,9.3
Kyle Muller,,P,25,OAK,CLE,46%,4.19,3.5,0.325,17.0%,5.33,22.3%,4.84,4.66,L,,0.297,3%,2%,0%,14.5,14.5,14.5,14.5,14.5,12.3,4.9,15.8,6.3
Chris Flexen,,P,25,SEA,LAA,39%,3.91,4.5,0.314,26.7%,5.80,16.4%,4.84,4.78,R,0.281,0.341,2%,3%,0%,0.0,0.0,0.0,0.0,0.0,12.7,5.1,15.4,6.2
Patrick Corbin,,P,25,WAS,TB,28%,5.29,3.5,0.331,19.1%,7.40,18.5%,4.49,4.27,L,0.317,0.388,3%,-2%,0%,2.0,2.0,2.0,2.0,2.0,9.0,3.6,3.0,1.2
