Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Adolis Garcia,0,OF,18,TEX,OAK,5.23,Fujinami,,-1%,R,R,0.324,3%,0.210,2%,4,4,0,-1%,-6%,0%,9.3,8.5,8.5,1.0,15.9,8.9,4.9,68.9,38.3
Yandy Diaz,,1B,17,TB,CWS,4.04,Cease,0.261,-13%,R,R,0.347,-2%,0.123,-18%,1,1,0,-4%,0%,0%,11.2,10.7,10.7,0.3,21.0,7.5,4.4,11.6,6.8
Brandon Lowe,,2B,17,TB,CWS,4.04,Cease,0.305,-4%,R,L,0.373,5%,0.263,4%,4,2,-2,-3%,0%,0%,13.4,11.5,11.5,1.5,21.6,8.0,4.7,0.0,0.0
Alex Verdugo,,OF,17,BOS,@MIL,4.00,Miley,0.231,-14%,L,L,0.302,-10%,0.091,-32%,1,1,0,-6%,0%,0%,10.4,9.3,9.3,3.0,15.6,6.6,3.9,0.0,0.0
J.D. Martinez,,1B,17,LAD,@CHC,4.41,Wesneski,,-1%,R,R,0.350,-5%,0.203,-14%,4,4,-1,-3%,-9%,20%,7.2,8.0,8.0,-2.0,18.0,7.6,4.5,14.2,8.4
Ian Happ,,OF,17,CHC,LAD,4.09,May,0.296,-6%,R,S,0.347,3%,0.206,11%,3,,0,-1%,-8%,19%,9.4,10.0,10.0,0.8,19.2,7.8,4.6,12.0,7.1
Mookie Betts,,OF,17,LAD,@CHC,4.41,Wesneski,,-1%,R,R,0.363,0%,0.235,5%,1,1,0,-3%,-9%,19%,7.4,7.9,7.9,1.1,14.7,9.6,5.6,8.7,5.1
Pavin Smith,,1B,17,ARI,SD,4.37,Musgrove,0.293,-6%,R,L,0.334,5%,0.175,20%,6,5,-1,1%,3%,0%,12.8,12.8,12.8,3.4,22.2,6.6,3.9,2.6,1.5
Corbin Carroll,,OF,17,ARI,SD,4.37,Musgrove,0.293,-6%,R,L,0.362,3%,0.258,10%,3,3,1,2%,3%,0%,9.2,9.2,9.2,0.5,17.8,8.5,5.0,9.7,5.7
Kris Bryant,,OF,17,COL,@PHI,4.56,Sanchez,0.340,3%,L,R,0.407,9%,0.275,25%,3,2,-1,-7%,0%,8%,8.4,7.5,7.5,1.2,13.8,8.8,5.2,0.0,0.0
Kyle Schwarber,,OF,17,PHI,COL,5.94,Freeland,0.360,6%,L,L,0.317,-12%,0.181,-33%,3,3,0,1%,0%,10%,8.4,8.0,8.0,0.6,15.4,9.9,5.8,0.0,0.0
Michael Conforto,,OF,17,SF,NYM,4.43,Peterson,0.319,-2%,L,L,0.312,-5%,0.134,-18%,3,3,0,-4%,1%,0%,11.8,9.5,9.5,-0.2,19.2,7.2,4.2,6.4,3.8
Thairo Estrada,,2B,17,SF,NYM,4.43,Peterson,0.334,3%,L,R,0.328,1%,0.171,10%,1,1,0,-1%,1%,0%,8.7,9.5,9.5,1.2,17.9,8.4,4.9,13.2,7.8
Stone Garrett,,OF,17,WAS,@MIN,2.71,Lopez,0.281,-9%,R,R,0.361,0%,0.204,-1%,x,x,-,0%,0%,0%,10.0,10.0,10.0,-2.4,22.5,0.0,0.0,0.0,0.0
Byron Buxton,,OF,17,MIN,WAS,4.79,Kuhl,0.363,9%,R,R,0.370,-1%,0.303,3%,1,,2,-3%,-13%,0%,5.9,7.2,7.2,2.0,12.4,9.6,5.6,16.8,9.9
Edouard Julien,,2B,17,MIN,WAS,4.79,Kuhl,0.355,7%,R,L,,1%,,2%,x,x,-,0%,0%,0%,7.4,7.4,7.4,-3.1,17.9,0.0,0.0,0.0,0.0
Carlos Santana,,1B,17,PIT,CIN,5.00,Cessa,0.320,0%,R,S,0.287,-10%,0.164,1%,4,4,0,3%,-5%,0%,7.3,7.5,7.5,0.4,14.5,7.4,4.4,7.1,4.2
Bobby Witt Jr.,,SS,17,KC,@LAA,4.14,Anderson,0.306,-3%,L,R,0.317,2%,0.236,15%,1,1,0,2%,0%,0%,10.5,8.4,8.4,0.1,16.6,9.1,5.4,4.5,2.6
Vinnie Pasquantino,,1B,17,KC,@LAA,4.14,Anderson,0.302,-5%,L,L,0.357,-5%,0.057,-24%,3,3,0,10%,0%,0%,8.0,7.4,7.4,1.1,13.8,8.2,4.8,4.5,2.6
Sean Murphy,,C,17,ATL,HOU,4.27,Valdez,0.278,-10%,L,R,0.339,3%,0.208,9%,4,4,0,2%,-5%,3%,14.1,10.4,10.4,-1.0,21.9,7.2,4.2,14.2,8.4
Jonah Heim,0,C,17,TEX,OAK,5.23,Fujinami,,1%,R,S,0.276,-7%,0.155,-11%,6,6,0,2%,-6%,0%,12.8,10.2,10.2,1.0,19.5,7.4,4.4,14.2,8.4
Wander Franco,,SS,16,TB,CWS,4.04,Cease,0.305,-4%,R,L,0.317,-7%,0.150,-11%,2,4,1,-2%,0%,0%,6.9,9.9,9.9,1.7,18.1,7.7,4.8,5.2,3.3
Willy Adames,,SS,16,MIL,BOS,4.50,Whitlock,0.272,-11%,R,R,0.348,6%,0.232,9%,3,3,-1,1%,0%,0%,9.4,9.1,9.1,1.1,17.2,8.2,5.1,7.8,4.9
Rowdy Tellez,,1B,16,MIL,BOS,4.50,Whitlock,0.293,-7%,R,L,0.332,2%,0.250,12%,4,4,0,0%,0%,0%,11.3,9.3,9.3,0.2,18.3,8.1,5.1,16.1,10.1
Dansby Swanson,,SS,16,CHC,LAD,4.09,May,0.255,-10%,R,R,0.328,-1%,0.173,0%,2,,0,-1%,-9%,19%,8.0,8.7,8.7,3.0,14.4,7.5,4.7,2.6,1.6
Seiya Suzuki,,OF,16,CHC,LAD,4.09,May,0.255,-10%,R,R,0.328,-3%,0.159,-5%,4,,0,-1%,-10%,20%,9.6,9.6,9.6,3.6,15.6,7.4,4.6,6.4,4.0
Josh Rojas,,3B,16,ARI,SD,4.37,Musgrove,0.293,-6%,R,L,0.331,2%,0.138,9%,1,1,0,1%,2%,0%,6.7,8.0,8.0,1.0,15.0,7.9,4.9,0.0,0.0
Ryan McMahon,,3B,16,COL,@PHI,4.56,Sanchez,,-3%,L,L,0.302,-8%,0.164,-16%,6,6,-1,-8%,0%,8%,8.3,7.8,7.8,1.8,13.9,7.4,4.6,1.9,1.2
Brandon Marsh,,OF,16,PHI,COL,5.94,Freeland,0.360,6%,L,L,0.251,-12%,0.079,-28%,8,x,-3,0%,0%,7%,8.3,9.8,9.8,2.3,17.4,7.0,4.4,12.3,7.7
Alec Bohm,,1B,16,PHI,COL,5.94,Freeland,0.340,4%,L,R,0.369,16%,0.177,41%,2,6,5,2%,0%,7%,6.2,8.2,8.2,-0.6,16.9,9.4,5.9,2.6,1.6
Jeff McNeil,,2B,16,NYM,@SF,4.07,Webb,0.319,-1%,R,L,0.349,2%,0.142,19%,5,5,0,0%,1%,0%,9.2,7.6,7.6,0.9,14.2,7.2,4.5,2.6,1.6
Mike Yastrzemski,,OF,16,SF,NYM,4.43,Peterson,0.319,-2%,L,L,0.300,-8%,0.176,-18%,x,x,-,0%,0%,0%,6.8,7.8,7.8,-0.8,16.4,0.0,0.0,0.0,0.0
J.D. Davis,,3B,16,SF,NYM,4.43,Peterson,0.334,3%,L,R,0.338,-4%,0.169,-6%,x,x,-,0%,0%,0%,7.2,8.1,8.1,-1.8,18.0,0.0,0.0,0.0,0.0
Carlos Correa,,SS,16,MIN,WAS,4.79,Kuhl,0.363,9%,R,R,0.346,-4%,0.185,-2%,3,,-1,-2%,-11%,0%,6.5,5.8,5.8,-1.7,13.3,7.9,4.9,12.3,7.7
Jonathan India,,2B,16,CIN,@PIT,4.00,Hill,0.336,3%,L,R,0.346,1%,0.127,-11%,1,1,0,-6%,-4%,0%,8.6,9.2,9.2,3.5,14.9,8.4,5.3,4.5,2.8
Teoscar Hernandez,,OF,16,SEA,STL,4.15,Mikolas,0.307,-3%,R,R,0.331,-7%,0.181,-22%,5,5,0,-1%,0%,0%,7.5,7.2,7.2,-1.7,16.1,7.2,4.5,16.1,10.1
Austin Hays,,OF,16,BAL,DET,4.53,Wentz,0.295,-1%,L,R,0.335,4%,0.192,4%,1,1,4,1%,-7%,0%,11.6,9.6,9.6,-1.2,20.4,8.3,5.2,2.6,1.6
Randy Arozarena,,OF,15,TB,CWS,4.04,Cease,0.261,-13%,R,R,0.327,-7%,0.160,-17%,3,3,0,-4%,0%,0%,8.5,10.5,10.5,3.7,17.4,8.0,5.3,25.1,16.7
Jake Cronenworth,0,1B,15,SD,@ARI,5.13,Kelly,0.290,-7%,R,L,0.331,2%,0.178,5%,6,5,-1,7%,3%,0%,7.4,7.0,7.0,-2.9,16.9,7.6,5.1,4.5,3.0
Geraldo Perdomo,,SS,15,ARI,SD,4.37,Musgrove,0.293,-6%,R,L,0.274,-1%,0.112,22%,9,9,-2,3%,2%,0%,9.1,9.9,9.9,1.6,18.3,5.4,3.6,0.0,0.0
Fernando Tatis Jr.,0,OF,15,SD,@ARI,5.13,Kelly,0.310,-3%,R,R,0.399,-1%,0.327,4%,2,1,-1,0%,4%,0%,1.3,1.3,1.3,-0.5,3.1,11.1,7.4,18.7,12.5
Charlie Blackmon,,OF,15,COL,@PHI,4.56,Sanchez,,-3%,L,L,0.366,7%,0.165,0%,1,3,2,-9%,0%,7%,6.6,7.1,7.1,1.2,13.1,8.1,5.4,7.1,4.7
C.J. Cron,,1B,15,COL,@PHI,4.56,Sanchez,0.340,3%,L,R,0.357,-1%,0.254,7%,4,4,0,-6%,0%,9%,6.1,7.5,7.5,-3.5,18.5,8.2,5.5,7.8,5.2
Nick Castellanos,,OF,15,PHI,COL,5.94,Freeland,0.340,4%,L,R,0.380,6%,0.229,11%,4,4,0,2%,0%,8%,6.3,7.6,7.6,1.6,13.7,9.1,6.1,33.6,22.4
Mitch Haniger,,OF,15,SF,NYM,4.43,Peterson,0.334,3%,L,R,0.372,8%,0.262,15%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Vazquez,,C,15,MIN,WAS,4.79,Kuhl,0.363,9%,R,R,0.309,-1%,0.102,-25%,8,,0,-1%,-9%,0%,5.9,5.9,5.9,0.4,11.3,5.8,3.9,2.6,1.7
Ryan Jeffers,,C,15,MIN,WAS,4.79,Kuhl,0.363,9%,R,R,0.269,-7%,0.177,-1%,x,x,-,0%,0%,0%,6.8,6.8,6.8,2.1,11.6,0.0,0.0,0.0,0.0
Ji Hwan Bae,,SS,15,PIT,CIN,5.00,Cessa,0.320,0%,R,L,0.366,3%,0.169,1%,7,8,-1,2%,-4%,0%,7.0,8.0,8.0,0.3,15.6,7.5,5.0,0.0,0.0
Rodolfo Castro,,SS,15,PIT,CIN,5.00,Cessa,0.320,0%,R,L,0.281,-6%,0.130,-17%,6,7,1,2%,-5%,0%,10.1,7.6,7.6,0.3,14.9,7.5,5.0,0.0,0.0
Jeremy Pena,,SS,15,HOU,@ATL,4.23,Wright,0.273,-9%,R,R,0.285,-7%,0.155,-11%,6,6,0,4%,-5%,3%,8.2,8.6,8.6,0.3,16.9,6.5,4.3,13.9,9.3
Eugenio Suarez,,3B,15,SEA,STL,4.15,Mikolas,0.307,-3%,R,R,0.323,-3%,0.219,-5%,3,3,0,-1%,0%,0%,7.1,7.1,7.1,1.8,12.3,7.2,4.8,6.4,4.3
Brent Rooker,,OF,15,OAK,@TEX,3.27,Heaney,0.334,3%,L,R,0.300,1%,0.135,-2%,4,4,-1,3%,-6%,0%,11.5,10.5,10.5,0.0,21.0,6.8,4.5,5.2,3.5
Kerry Carpenter,,OF,15,DET,@BAL,3.47,Gibson,0.338,4%,R,L,0.360,3%,0.264,11%,4,4,0,12%,-8%,0%,7.4,7.2,7.2,-0.5,14.9,7.4,4.9,2.6,1.7
Ryan Mountcastle,,1B,15,BAL,DET,4.53,Wentz,0.295,-1%,L,R,0.335,4%,0.225,10%,3,3,0,2%,-7%,0%,9.2,9.4,9.4,-1.8,20.5,8.0,5.3,4.5,3.0
Harold Ramirez,,OF,14,TB,CWS,4.04,Cease,0.261,-13%,R,R,0.305,-5%,0.119,-3%,5,x,0,-5%,0%,0%,10.7,9.2,9.2,-0.5,18.9,6.2,4.4,10.4,7.4
Taylor Walls,,2B,14,TB,CWS,4.04,Cease,0.305,-4%,R,L,0.263,-4%,0.126,3%,6,8,1,-2%,0%,0%,12.7,12.4,12.4,0.1,24.7,6.1,4.4,9.4,6.7
Christian Yelich,,OF,14,MIL,BOS,4.50,Whitlock,0.293,-7%,R,L,0.337,0%,0.138,-13%,1,1,0,0%,0%,0%,9.1,8.4,8.4,1.3,15.5,8.1,5.8,17.7,12.6
Trent Grisham,,OF,14,SD,@ARI,5.13,Kelly,0.290,-7%,R,L,0.296,-3%,0.163,-4%,1,8,4,5%,3%,0%,7.2,7.4,7.4,1.6,13.3,8.3,5.9,2.6,1.9
Ketel Marte,,2B,14,ARI,SD,4.37,Musgrove,0.293,-6%,R,S,0.320,-11%,0.159,-22%,2,2,0,2%,3%,0%,10.8,8.0,8.0,0.8,15.2,7.5,5.4,4.5,3.2
J.T. Realmuto,,C,14,PHI,COL,5.94,Freeland,0.340,4%,L,R,0.346,-1%,0.198,0%,5,5,1,2%,0%,8%,7.7,7.5,7.5,-0.3,15.2,9.7,6.9,0.0,0.0
Bryson Stott,,2B,14,PHI,COL,5.94,Freeland,0.360,6%,L,L,0.336,-1%,0.126,-10%,x,x,-,0%,0%,0%,7.5,7.3,7.3,2.4,12.3,0.0,0.0,0.0,0.0
Wilmer Flores,,1B,14,SF,NYM,4.43,Peterson,0.334,3%,L,R,0.355,6%,0.219,13%,4,2,0,-1%,1%,0%,6.2,7.3,7.3,1.1,13.5,7.5,5.4,18.7,13.4
Jeimer Candelario,,3B,14,WAS,@MIN,2.71,Lopez,0.308,-3%,R,S,0.319,1%,0.162,3%,2,3,2,0%,-11%,0%,7.2,6.9,6.9,0.1,13.6,6.0,4.3,13.5,9.6
Trevor Larnach,,OF,14,MIN,WAS,4.79,Kuhl,0.355,7%,R,L,0.316,3%,0.153,6%,6,,-2,1%,-10%,0%,5.1,7.0,7.0,-0.6,14.7,6.7,4.8,9.0,6.4
Spencer Steer,,3B,14,CIN,@PIT,4.00,Hill,0.336,3%,L,R,0.434,5%,0.235,10%,2,2,2,-8%,-5%,0%,8.7,8.2,8.2,2.4,14.0,8.1,5.8,5.2,3.7
Ke'Bryan Hayes,,3B,14,PIT,CIN,5.00,Cessa,0.325,0%,R,R,0.282,-6%,0.092,-19%,1,1,0,-1%,-4%,0%,10.5,6.8,6.8,0.0,13.5,7.9,5.6,12.3,8.8
Alex Bregman,,3B,14,HOU,@ATL,4.23,Wright,0.273,-9%,R,R,0.361,-2%,0.197,-5%,2,2,0,5%,-4%,3%,10.5,7.5,7.5,1.0,13.9,7.9,5.6,7.1,5.1
Travis d'Arnaud,,C,14,ATL,HOU,4.27,Valdez,0.278,-10%,L,R,0.369,10%,0.212,9%,x,x,-,0%,0%,0%,6.5,6.5,6.5,-0.5,13.4,0.0,0.0,0.0,0.0
Paul Goldschmidt,,1B,14,STL,@SEA,3.35,Castillo,0.283,-8%,R,R,0.371,-6%,0.210,-13%,3,3,0,1%,0%,0%,9.5,9.1,9.1,2.7,15.5,7.4,5.3,0.0,0.0
Nolan Gorman,,2B,14,STL,@SEA,3.35,Castillo,0.302,-4%,R,L,0.340,1%,0.225,5%,6,6,0,-9%,0%,0%,9.1,9.4,9.4,1.5,17.3,6.1,4.4,9.7,6.9
Lars Nootbaar,,OF,14,STL,@SEA,3.35,Castillo,0.302,-4%,R,L,0.329,-2%,0.211,1%,1,7,5,-9%,0%,0%,9.9,9.9,9.9,0.8,18.9,7.1,5.1,7.1,5.1
Vladimir Guerrero Jr.,,1B,14,TOR,@NYY,3.06,Cole,0.274,-10%,R,R,0.390,4%,0.255,8%,3,,0,1%,-4%,-10%,7.3,9.4,9.4,2.6,16.3,8.3,5.9,7.8,5.6
Bo Bichette,,SS,14,TOR,@NYY,3.06,Cole,0.274,-10%,R,R,0.348,-3%,0.177,-5%,2,,0,0%,-3%,-8%,6.5,8.9,8.9,0.9,16.9,7.6,5.4,5.2,3.7
Gleyber Torres,,2B,14,NYY,TOR,3.94,Manoah,0.230,-20%,R,R,0.309,-5%,0.134,-19%,4,,0,0%,-3%,-7%,4.7,8.3,8.3,-1.1,17.7,6.5,4.6,5.2,3.7
Mitch Garver,,C,14,TEX,OAK,5.23,Fujinami,,-1%,R,R,0.336,-6%,0.211,-13%,x,x,-,0%,0%,0%,9.2,9.2,9.2,-6.2,24.7,0.0,0.0,0.0,0.0
Brian Anderson,,3B,13,MIL,BOS,4.50,Whitlock,0.272,-11%,R,R,0.317,3%,0.129,-9%,6,5,-1,1%,0%,0%,5.0,7.7,7.7,-2.2,17.6,6.4,4.9,9.7,7.5
Elias Diaz,,C,13,COL,@PHI,4.56,Sanchez,0.340,3%,L,R,0.311,1%,0.146,-9%,5,5,1,-7%,0%,8%,9.0,7.3,7.3,0.6,14.0,7.0,5.4,5.2,4.0
Starling Marte,,OF,13,NYM,@SF,4.07,Webb,0.253,-15%,R,R,0.359,3%,0.154,-4%,2,2,0,5%,1%,0%,7.7,7.4,7.4,-0.9,15.7,8.3,6.4,7.1,5.5
Max Kepler,,OF,13,MIN,WAS,4.79,Kuhl,0.355,7%,R,L,0.317,3%,0.188,11%,4,,0,1%,-11%,0%,6.2,6.2,6.2,-1.1,13.5,7.5,5.8,7.1,5.5
Gio Urshela,,SS,13,LAA,KC,5.36,Greinke,0.334,3%,R,R,0.316,-3%,0.137,-10%,6,x,0,1%,0%,0%,6.1,6.7,6.7,0.1,13.2,7.1,5.5,2.6,2.0
Taylor Ward,0,OF,13,LAA,KC,5.36,Greinke,0.334,3%,R,R,0.352,3%,0.203,16%,x,x,-,0%,0%,0%,5.0,7.5,7.5,1.5,13.5,0.0,0.0,0.0,0.0
