Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Taylor Ward,3,OF,5000,LAA,KC,5.11,Clarke,0.333,1%,R,R,0.352,3%,0.204,16%,1,1,0,1%,2%,0%,5.0,7.7,7.7,1.3,14.1,9.0,1.8,5.0,1.0
Byron Buxton,,OF,5000,MIN,WAS,4.52,Williams,0.314,-1%,R,R,0.369,-1%,0.303,3%,3,3,0,-3%,-13%,0%,6.7,7.2,7.2,1.8,12.6,8.8,1.8,8.0,1.6
Trevor Story,,2B,5000,BOS,@MIL,3.97,Peralta,0.265,-12%,R,R,0.312,-10%,0.180,-18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yandy Diaz,1,1B,5000,TB,CWS,5.14,Kopech,0.292,-6%,R,R,0.346,-3%,0.124,-17%,1,1,0,-4%,0%,0%,10.7,10.6,10.6,-0.1,21.4,7.9,1.6,8.0,1.6
Sean Murphy,0,C,4900,ATL,HOU,4.34,Brown,,-1%,R,R,0.324,-1%,0.182,-4%,4,4,0,2%,-2%,0%,13.1,10.1,10.1,-1.4,21.7,6.9,1.4,6.0,1.2
Ryan Mountcastle,1,1B,4900,BAL,DET,5.17,Lorenzen,0.294,-5%,R,R,0.317,-2%,0.194,-5%,3,3,0,2%,1%,0%,9.7,9.8,9.8,-1.7,21.3,8.3,1.7,5.0,1.0
Corey Seager,,SS,4900,TEX,OAK,5.11,Sears,,-4%,L,L,0.336,-4%,0.209,2%,x,x,-,0%,0%,0%,8.6,8.8,8.8,1.8,15.8,0.0,0.0,0.0,0.0
Steven Kwan,,OF,4900,CLE,MIA,3.90,Garrett,0.294,-2%,L,L,0.292,-8%,0.033,-32%,1,1,0,0%,-5%,-3%,8.2,8.2,8.2,1.9,14.5,6.9,1.4,0.0,0.0
Nick Castellanos,,OF,4900,PHI,COL,5.32,Davis,,-1%,R,R,0.345,-3%,0.196,-5%,4,4,0,2%,-1%,0%,7.0,7.8,7.8,1.5,14.1,8.1,1.7,5.0,1.0
Alex Bregman,1,3B,4900,HOU,@ATL,4.16,Elder,0.298,-5%,R,R,0.359,-2%,0.196,-5%,2,2,0,5%,-2%,0%,9.5,7.1,7.1,0.8,13.3,7.8,1.6,12.0,2.4
Andrew McCutchen,1,OF,4900,PIT,CIN,4.56,Ashcraft,0.391,6%,R,R,0.303,-9%,0.145,-23%,3,3,0,-2%,1%,0%,11.7,10.1,10.1,1.6,18.6,7.8,1.6,4.0,0.8
Adam Duvall,,OF,4800,BOS,@MIL,3.97,Peralta,0.265,-12%,R,R,0.332,-1%,0.252,-3%,x,x,-,0%,0%,0%,18.3,18.3,18.3,2.4,34.1,0.0,0.0,0.0,0.0
Ty France,,1B,4800,SEA,STL,4.18,Matz,0.327,1%,L,R,0.337,-2%,0.171,6%,2,2,0,-2%,0%,0%,8.9,9.7,9.7,4.0,15.3,7.7,1.6,0.0,0.0
Christian Yelich,1,OF,4800,MIL,BOS,5.03,Pivetta,0.342,4%,R,L,0.337,0%,0.138,-13%,1,1,0,-1%,-7%,0%,9.0,8.8,8.8,1.4,16.2,8.6,1.8,5.0,1.0
Bobby Witt Jr.,,SS,4800,KC,@LAA,3.39,Ohtani,0.237,%,R,R,0.314,0%,0.159,-10%,1,1,0,2%,2%,0%,10.9,9.1,9.1,0.0,18.1,8.0,1.7,3.0,0.6
Jorge Soler,,OF,4800,MIA,@CLE,3.60,Plesac,0.306,-3%,R,R,0.308,-6%,0.179,-19%,4,4,0,2%,-9%,-5%,9.5,8.2,8.2,-0.5,16.9,6.2,1.3,0.0,0.0
Ryan McMahon,1,2B/3B,4800,COL,@PHI,3.18,Nola,0.274,-10%,R,L,0.346,5%,0.212,10%,5,5,0,-9%,-1%,0%,6.7,7.1,7.1,1.6,12.6,6.3,1.3,20.0,4.2
Luis Robert Jr.,,OF,4800,CWS,@TB,3.86,Faucher,,-1%,R,R,0.327,-8%,0.159,-16%,2,2,0,-10%,0%,0%,6.2,9.1,9.1,-0.5,18.6,8.1,1.7,0.0,0.0
Brandon Marsh,0,OF,4700,PHI,COL,5.32,Davis,,1%,R,L,0.333,7%,0.168,16%,5,5,0,0%,-1%,0%,10.5,10.0,10.0,2.0,18.0,7.7,1.6,7.0,1.5
Josh Rojas,1,3B,4700,ARI,SD,4.50,Lugo,0.299,-4%,R,L,0.332,2%,0.139,9%,1,1,0,2%,1%,0%,6.9,8.4,8.4,0.7,16.2,8.1,1.7,7.0,1.5
Gleyber Torres,2,2B,4700,NYY,TOR,4.49,Kikuchi,0.368,10%,L,R,0.357,9%,0.217,31%,4,4,0,1%,-4%,-8%,4.2,8.6,8.6,-1.2,18.4,7.9,1.7,2.0,0.4
Nathaniel Lowe,1,1B,4700,TEX,OAK,5.11,Sears,,-4%,L,L,0.359,2%,0.166,-4%,3,3,0,2%,-3%,0%,8.1,8.1,8.1,2.2,13.9,8.5,1.8,4.0,0.9
Teoscar Hernandez,3,OF,4700,SEA,STL,4.18,Matz,0.327,1%,L,R,0.404,13%,0.324,40%,4,4,1,-1%,0%,0%,7.1,6.4,6.4,-1.7,14.5,8.5,1.8,25.0,5.3
Carlos Correa,,SS,4700,MIN,WAS,4.52,Williams,0.314,-1%,R,R,0.348,-3%,0.186,-2%,2,2,0,-2%,-11%,0%,6.5,6.1,6.1,-1.4,13.7,7.8,1.7,0.0,0.0
Josh Lowe,1,OF,4700,TB,CWS,5.14,Kopech,0.303,-4%,R,L,0.369,6%,0.218,11%,5,7,2,-2%,0%,0%,13.4,13.1,13.1,5.7,20.4,7.9,1.7,19.0,4.0
Yoan Moncada,,3B,4700,CWS,@TB,3.86,Faucher,,1%,R,S,0.319,-2%,0.152,-2%,x,x,-,0%,0%,0%,8.7,8.7,8.7,-0.8,18.1,0.0,0.0,0.0,0.0
Jorge Mateo,,SS,4600,BAL,DET,5.17,Lorenzen,0.294,-5%,R,R,0.297,1%,0.157,0%,x,x,-,0%,0%,0%,10.5,12.1,12.1,4.3,19.9,0.0,0.0,0.0,0.0
Brandon Nimmo,2,OF,4600,NYM,@SF,4.20,DeSclafani,0.331,2%,R,L,0.365,0%,0.158,0%,1,1,0,0%,-1%,0%,12.6,10.5,10.5,2.4,18.6,8.8,1.9,8.0,1.7
Andres Gimenez,,2B,4600,CLE,MIA,3.90,Garrett,0.294,-2%,L,L,0.358,-1%,0.140,-13%,6,6,-1,0%,-6%,-3%,7.2,8.9,8.9,2.6,15.2,6.7,1.5,0.0,0.0
Joc Pederson,,OF,4600,SF,NYM,4.30,Lucchesi,,-5%,L,L,0.300,-9%,0.101,-32%,x,x,-,0%,0%,0%,8.3,8.3,8.3,1.9,14.7,0.0,0.0,0.0,0.0
Salvador Perez,,C,4600,KC,@LAA,3.39,Ohtani,0.237,%,R,R,0.325,-5%,0.221,-9%,4,3,0,3%,3%,0%,4.3,5.7,5.7,0.5,10.9,6.8,1.5,0.0,0.0
Manny Machado,1,3B,4600,SD,@ARI,4.50,Gallen,0.299,-5%,R,R,0.361,-2%,0.215,-6%,3,3,-1,2%,2%,0%,4.6,5.5,5.5,0.2,10.7,8.2,1.8,0.0,0.0
Michael Brantley,,OF,4600,HOU,@ATL,4.16,Elder,0.280,-5%,R,L,0.382,13%,0.146,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Fraley,0,OF,4600,CIN,@PIT,3.94,Keller,0.354,7%,R,L,0.364,10%,0.204,18%,4,4,0,0%,1%,0%,7.0,7.1,7.1,0.5,13.8,8.2,1.8,0.0,0.0
Alex Verdugo,,OF,4500,BOS,@MIL,3.97,Peralta,0.248,-16%,R,L,0.353,6%,0.158,20%,1,1,0,-6%,-7%,0%,8.6,8.9,8.9,2.9,14.9,6.9,1.5,21.0,4.7
Willson Contreras,,C,4500,STL,@SEA,3.82,Kirby,0.360,2%,R,R,0.337,-3%,0.180,-15%,5,5,0,1%,0%,0%,10.4,8.9,8.9,0.9,17.0,6.7,1.5,4.0,0.9
Ozzie Albies,,2B,4500,ATL,HOU,4.34,Brown,,1%,R,S,0.312,-8%,0.201,-6%,6,6,0,-2%,-2%,0%,8.7,6.9,6.9,0.0,13.9,6.9,1.5,13.0,2.9
Charlie Blackmon,,OF,4500,COL,@PHI,3.18,Nola,0.274,-10%,R,L,0.321,-6%,0.165,0%,3,3,0,-10%,-1%,0%,6.1,7.0,7.0,0.9,13.1,6.2,1.4,7.0,1.6
Tyler Stephenson,0,C,4500,CIN,@PIT,3.94,Keller,0.336,3%,R,R,0.349,0%,0.142,-1%,5,5,-1,-7%,1%,0%,5.7,6.3,6.3,2.7,9.9,7.0,1.6,5.0,1.1
Mitch Garver,,C,4400,TEX,OAK,5.11,Sears,0.321,1%,L,R,0.402,7%,0.318,15%,x,x,-,0%,0%,0%,9.2,9.2,9.2,-6.0,24.4,0.0,0.0,0.0,0.0
Jeremy Pena,,SS,4400,HOU,@ATL,4.16,Elder,0.298,-5%,R,R,0.287,-7%,0.156,-11%,6,6,0,5%,-2%,0%,9.6,9.2,9.2,0.7,17.6,6.7,1.5,0.0,0.0
Alec Bohm,1,1B/3B,4400,PHI,COL,5.32,Davis,,-1%,R,R,0.278,-10%,0.089,-25%,7,7,0,1%,-1%,0%,6.3,8.6,8.6,-0.7,17.8,6.8,1.5,3.0,0.7
Masataka Yoshida,,OF,4400,BOS,@MIL,3.97,Peralta,0.248,-16%,R,L,0.245,-1%,0.118,0%,4,4,1,-4%,-8%,0%,5.0,7.5,7.5,-0.2,15.2,6.8,1.5,7.0,1.6
Ketel Marte,0,2B,4400,ARI,SD,4.50,Lugo,0.299,-4%,R,S,0.318,-11%,0.159,-22%,2,2,-1,2%,2%,0%,10.0,7.6,7.6,0.4,14.9,7.6,1.7,17.0,3.9
Daulton Varsho,1,OF,4400,TOR,@NYY,4.01,German,0.287,-6%,R,L,0.332,5%,0.224,18%,5,5,-1,8%,-6%,-10%,5.1,7.2,7.2,1.7,12.7,7.5,1.7,4.0,0.9
Rhys Hoskins,,1B,4400,PHI,COL,5.32,Davis,,-1%,R,R,0.334,-9%,0.222,-12%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ke'Bryan Hayes,1,3B,4400,PIT,CIN,4.56,Ashcraft,0.391,6%,R,R,0.283,-6%,0.092,-19%,1,1,0,-1%,1%,0%,10.7,7.3,7.3,0.3,14.2,8.0,1.8,0.0,0.0
Anthony Rizzo,1,1B,4300,NYY,TOR,4.49,Kikuchi,0.257,-9%,L,L,0.368,6%,0.202,-5%,3,3,0,1%,-5%,-9%,10.5,9.2,9.2,1.2,17.3,8.1,1.9,0.0,0.0
DJ LeMahieu,3,3B,4300,NYY,TOR,4.49,Kikuchi,0.368,10%,L,R,0.366,7%,0.147,14%,5,5,-1,0%,-4%,-6%,8.2,8.9,8.9,2.9,14.9,6.8,1.6,0.0,0.0
Amed Rosario,,SS,4300,CLE,MIA,3.90,Garrett,0.358,8%,L,R,0.351,10%,0.173,31%,2,x,0,0%,-6%,-3%,8.6,7.5,7.5,1.8,13.2,7.9,1.8,0.0,0.0
Brendan Donovan,,1B/2B,4300,STL,@SEA,3.82,Kirby,0.253,-11%,R,L,0.347,0%,0.115,10%,1,1,0,-10%,0%,0%,6.9,8.1,8.1,0.2,16.1,6.5,1.5,0.0,0.0
Tyler O'Neill,,OF,4300,STL,@SEA,3.82,Kirby,0.360,2%,R,R,0.345,0%,0.217,2%,x,x,-,0%,0%,0%,7.7,7.8,7.8,0.7,14.9,0.0,0.0,0.0,0.0
MJ Melendez,,C/OF,4300,KC,@LAA,3.39,Ohtani,0.291,%,R,L,0.289,-4%,0.166,-1%,2,2,1,11%,3%,0%,5.3,5.4,5.4,-1.0,11.7,6.9,1.6,2.0,0.5
Isaac Paredes,1,3B,4300,TB,CWS,5.14,Kopech,0.292,-6%,R,R,0.298,-5%,0.199,1%,7,6,-2,-5%,0%,0%,6.0,7.2,7.2,-0.5,14.9,6.7,1.6,0.0,0.0
Joey Gallo,1,1B/OF,4200,MIN,WAS,4.52,Williams,0.343,5%,R,L,0.337,1%,0.258,1%,7,7,-1,1%,-13%,0%,10.5,10.5,10.5,-4.5,25.5,6.7,1.6,18.0,4.3
Corbin Carroll,4,OF,4200,ARI,SD,4.50,Lugo,0.299,-4%,R,L,0.378,4%,0.276,12%,3,3,2,2%,2%,0%,10.7,9.8,9.8,0.7,18.9,8.9,2.1,5.0,1.2
Luis Arraez,,2B,4200,MIA,@CLE,3.60,Plesac,0.326,1%,R,L,0.357,5%,0.103,16%,3,3,0,4%,-5%,-3%,9.9,9.1,9.1,1.7,16.5,7.3,1.7,0.0,0.0
Garrett Cooper,,1B,4200,MIA,@CLE,3.60,Plesac,0.306,-3%,R,R,0.339,-1%,0.170,-4%,2,2,0,1%,-7%,-4%,7.0,7.5,7.5,-0.1,15.0,6.2,1.5,0.0,0.0
Tommy Edman,,SS,4200,STL,@SEA,3.82,Kirby,0.253,-11%,R,S,0.297,-7%,0.103,-27%,9,9,-1,-10%,0%,0%,8.8,7.2,7.2,-2.9,17.3,6.0,1.4,0.0,0.0
Travis d'Arnaud,,C,4200,ATL,HOU,4.34,Brown,,-1%,R,R,0.300,-8%,0.182,-6%,x,x,-,0%,0%,0%,6.9,6.9,6.9,-0.5,14.3,0.0,0.0,0.0,0.0
Luis Urias,,2B/3B,4200,MIL,BOS,5.03,Pivetta,0.315,-1%,R,R,0.331,-1%,0.182,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Haniger,,OF,4200,SF,NYM,4.30,Lucchesi,0.310,0%,L,R,0.372,8%,0.262,15%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nolan Gorman,1,2B,4100,STL,@SEA,3.82,Kirby,0.253,-11%,R,L,0.343,2%,0.227,6%,6,6,0,-9%,0%,0%,9.9,9.9,9.9,2.1,17.7,6.3,1.5,0.0,0.0
Austin Hays,1,OF,4100,BAL,DET,5.17,Lorenzen,0.294,-5%,R,R,0.314,-2%,0.179,-3%,6,6,-1,1%,1%,0%,10.4,9.5,9.5,-1.9,20.8,7.4,1.8,14.0,3.4
J.D. Davis,,3B,4100,SF,NYM,4.30,Lucchesi,0.310,0%,L,R,0.340,-3%,0.170,-6%,4,4,0,-1%,-1%,0%,7.3,8.8,8.8,-1.2,18.8,7.2,1.8,0.0,0.0
Nelson Cruz,0,1B,4100,SD,@ARI,4.50,Gallen,0.299,-5%,R,R,0.307,-11%,0.167,-21%,6,x,-2,2%,2%,0%,9.4,7.8,7.8,-3.0,18.6,6.1,1.5,0.0,0.0
Mike Zunino,,C,4100,CLE,MIA,3.90,Garrett,0.358,8%,L,R,0.352,10%,0.293,13%,7,7,1,-1%,-9%,-5%,5.1,7.1,7.1,-1.8,16.0,6.5,1.6,0.0,0.0
Anthony Rendon,1,3B,4100,LAA,KC,5.11,Clarke,0.333,1%,R,R,0.313,-7%,0.121,-25%,3,4,1,1%,2%,0%,7.6,6.7,6.7,2.0,11.4,7.6,1.9,2.0,0.5
Jurickson Profar,,OF,4100,COL,@PHI,3.18,Nola,0.274,-10%,R,S,0.313,0%,0.136,4%,1,1,0,-9%,-1%,0%,5.5,5.3,5.3,0.0,10.5,6.3,1.5,4.0,1.0
Josh Naylor,,1B,4100,CLE,MIA,3.90,Garrett,0.294,-2%,L,L,0.243,-16%,0.072,-40%,8,x,-3,1%,-8%,-4%,3.1,5.4,5.4,-1.5,12.3,5.0,1.2,0.0,0.0
Adalberto Mondesi,,SS,4100,BOS,@MIL,3.97,Peralta,0.248,-16%,R,S,0.255,-3%,0.133,-5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ji Hwan Bae,,2B/OF,4100,PIT,CIN,4.56,Ashcraft,0.237,-10%,R,L,0.366,3%,0.169,1%,x,x,-,0%,0%,0%,7.2,8.3,8.3,0.2,16.3,0.0,0.0,0.0,0.0
Joey Votto,,1B,4100,CIN,@PIT,3.94,Keller,0.354,7%,R,L,0.377,9%,0.282,35%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rowdy Tellez,6,1B,4000,MIL,BOS,5.03,Pivetta,0.342,4%,R,L,0.330,2%,0.247,12%,4,4,0,0%,-10%,0%,10.4,8.6,8.6,-0.5,17.7,8.4,2.1,16.0,4.0
Michael Conforto,,OF,4000,SF,NYM,4.30,Lucchesi,,-5%,L,L,0.312,-5%,0.134,-18%,x,x,-,0%,0%,0%,11.6,9.3,9.3,-0.5,19.1,0.0,0.0,0.0,0.0
Gio Urshela,0,1B/SS,4000,LAA,KC,5.11,Clarke,0.333,1%,R,R,0.316,-3%,0.138,-10%,6,6,0,1%,2%,0%,6.9,7.3,7.3,0.4,14.2,7.1,1.8,3.0,0.8
