Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Dylan Cease,,P,53,CWS,@MIN,56%,3.50,8,0.305,24.2%,4.11,31.4%,3.50,3.58,R,0.305,0.261,1%,1%,0%,30.9,30.9,30.9,26.2,35.7,22.2,4.2,22.7,4.3
Sandy Alcantara,,P,53,MIA,@PHI,56%,3.74,6.5,0.320,24.4%,3.33,23.4%,3.59,3.42,R,0.273,0.267,-1%,2%,0%,23.0,23.0,23.0,2.8,43.3,20.3,3.8,-7.9,-1.5
Luis Castillo,0,P,51,SEA,@CHC,57%,4.11,6.5,0.310,23.3%,5.25,25.4%,3.73,3.44,R,0.304,0.289,-1%,0%,-7%,29.3,29.3,29.3,29.0,29.5,19.4,3.8,16.8,3.3
Framber Valdez,,P,51,HOU,@PIT,63%,3.43,5,0.332,20.8%,4.67,22.9%,3.36,3.19,L,0.274,0.280,0%,1%,0%,21.8,21.8,21.8,14.6,29.0,19.3,3.8,22.9,4.5
Julio Urias,0,P,51,LAD,@SF,59%,3.37,6.5,0.321,26.2%,5.22,25.3%,3.62,3.73,L,0.251,0.265,1%,1%,0%,27.5,27.5,27.5,24.7,30.3,20.2,4.0,30.6,6.0
Shane Bieber,,P,49,CLE,NYY,60%,3.35,6,0.323,21.8%,4.89,27.5%,3.22,2.99,R,0.264,0.270,-1%,2%,0%,20.5,20.5,20.5,17.8,23.2,20.0,4.1,21.8,4.4
Max Scherzer,,P,49,NYM,SD,54%,3.57,6,0.330,20.3%,5.00,32.0%,2.96,3.32,R,0.291,0.242,1%,2%,0%,11.8,11.8,11.8,-3.5,27.1,20.0,4.1,27.4,5.6
Zac Gallen,,P,48,ARI,MIL,56%,4.17,7,0.331,27.1%,5.33,26.5%,3.66,3.62,R,0.258,0.307,-4%,-2%,0%,9.3,9.3,9.3,8.6,10.1,18.5,3.9,43.4,9.0
Yu Darvish,,P,47,SD,@NYM,46%,3.93,5,0.333,19.3%,3.90,27.1%,3.47,3.70,R,0.269,0.290,1%,3%,-1%,10.9,10.9,10.9,10.9,10.9,17.2,3.7,11.8,2.5
Kenta Maeda,,P,42,MIN,CWS,44%,4.00,4,0.319,18.2%,5.20,25.9%,3.84,3.87,R,0.291,0.314,1%,1%,0%,28.3,28.3,28.3,28.3,28.3,16.1,3.8,8.8,2.1
Logan Webb,,P,42,SF,LAD,41%,4.13,4.5,0.343,20.9%,6.00,23.6%,3.34,3.06,R,0.315,0.254,1%,1%,0%,17.8,17.8,17.8,2.4,33.1,16.2,3.9,15.7,3.7
Bryce Elder,1,P,41,ATL,CIN,63%,3.62,5,0.318,26.7%,4.38,21.3%,4.35,4.19,R,,0.265,-1%,3%,0%,28.6,28.6,28.6,28.6,28.6,17.1,4.2,26.7,6.5
Andrew Heaney,1,P,34,TEX,KC,60%,3.76,5.5,0.317,21.2%,2.70,29.6%,3.38,3.70,L,0.318,0.340,-1%,0%,0%,-10.1,-10.1,-10.1,-10.1,-10.1,17.1,5.0,35.4,10.4
Kyle Gibson,,P,33,BAL,OAK,64%,3.60,5,0.308,,3.00,20.2%,4.23,4.05,R,0.334,0.296,-1%,3%,0%,17.7,17.7,17.7,6.5,28.9,16.5,5.0,21.8,6.6
Matt Strahm,,P,33,PHI,MIA,44%,4.26,1,0.328,20.8%,2.70,24.4%,3.54,4.10,L,,0.289,0%,2%,0%,16.2,16.2,16.2,16.2,16.2,11.1,3.4,26.5,8.0
Roansy Contreras,,P,33,PIT,HOU,37%,4.57,5,0.320,21.8%,4.70,20.8%,4.41,4.46,R,0.286,0.317,1%,1%,0%,19.4,19.4,19.4,19.4,19.4,13.0,3.9,-10.6,-3.2
Jose Suarez,,P,32,LAA,WAS,70%,3.87,4.5,0.318,20.9%,4.00,21.4%,4.15,4.08,L,0.343,0.301,-2%,2%,0%,1.8,1.8,1.8,1.8,1.8,15.4,4.8,-1.9,-0.6
Domingo German,,P,31,NYY,@CLE,40%,4.15,3.5,0.328,18.0%,5.00,22.6%,4.02,4.20,R,0.293,0.322,-2%,3%,0%,18.4,18.4,18.4,18.4,18.4,12.4,4.0,0.7,0.2
Zack Greinke,,P,31,KC,@TEX,40%,4.74,3.5,0.313,22.2%,5.22,15.1%,4.67,4.35,R,0.266,0.341,-1%,0%,0%,15.3,15.3,15.3,13.1,17.4,10.4,3.4,8.7,2.8
Nick Pivetta,,P,31,BOS,@TB,41%,4.67,4.5,0.318,21.1%,8.33,24.5%,4.19,4.29,R,0.343,0.314,6%,0%,0%,19.6,19.6,19.6,19.6,19.6,13.3,4.3,22.5,7.3
Wade Miley,,P,31,MIL,@ARI,43%,4.83,3.5,0.332,19.6%,5.00,17.9%,4.52,4.17,L,0.242,0.322,-15%,-6%,0%,22.6,22.6,22.6,22.6,22.6,10.3,3.3,7.8,2.5
Drew Smyly,,P,30,CHC,SEA,42%,4.89,4,0.340,24.2%,4.30,20.7%,4.28,4.35,L,0.306,0.332,1%,1%,-11%,-3.7,-3.7,-3.7,-3.7,-3.7,12.8,4.3,24.3,8.1
German Marquez,,P,30,COL,STL,44%,6.15,4.5,0.332,20.1%,4.00,21.2%,4.16,3.83,R,0.335,0.299,-6%,1%,0%,16.6,16.6,16.6,6.8,26.4,10.0,3.3,20.3,6.8
Graham Ashcraft,,P,29,CIN,@ATL,37%,4.88,4.5,0.322,23.8%,4.60,15.7%,4.19,4.06,R,0.246,0.386,-1%,4%,0%,30.5,30.5,30.5,30.5,30.5,12.3,4.2,19.9,6.9
Steven Matz,,P,28,STL,@COL,56%,5.35,4,0.335,19.4%,4.10,23.3%,3.89,3.73,L,0.321,0.325,-11%,1%,0%,12.1,12.1,12.1,12.1,12.1,12.0,4.3,3.1,1.1
JP Sears,,P,26,OAK,@BAL,36%,4.90,4.5,0.311,23.9%,5.00,18.1%,4.49,4.57,L,,0.323,-4%,3%,0%,9.9,9.9,9.9,9.9,9.9,12.7,4.9,12.5,4.8
Patrick Corbin,,P,25,WAS,@LAA,30%,6.13,3.5,0.344,20.7%,6.22,18.3%,4.49,4.27,L,0.317,0.390,-8%,3%,0%,2.5,2.5,2.5,1.8,3.2,8.5,3.4,8.0,3.2
Jalen Beeks,,P,25,TB,BOS,59%,3.83,1.5,0.323,,6.56,27.6%,3.20,3.30,L,,0.296,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,4.9,2.0,9.1,3.6
