Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Framber Valdez,,SP,10800,HOU,OAK,75%,3.04,6.5,,,3.74,23.6%,3.32,3.13,L,0.282,0.279,1%,0%,0%,22.6,21.6,21.6,12.2,31.1,21.7,2.0,0.0,0.0
Shohei Ohtani,,SP,10600,LAA,MIN,57%,3.65,7.5,,,4.72,31.8%,3.15,3.11,R,0.292,0.241,-1%,0%,0%,7.0,11.5,11.5,1.6,21.5,21.4,2.0,0.0,0.0
Clayton Kershaw,,SP,10200,LAD,@STL,57%,3.65,6.5,,,5.00,28.8%,3.06,2.88,L,0.237,0.270,1%,1%,0%,22.9,22.9,22.9,11.5,34.4,19.3,1.9,0.0,0.0
Max Scherzer,,SP,10100,NYM,CLE,56%,3.68,6.5,,,3.61,31.7%,3.04,3.39,R,0.290,0.244,1%,0%,0%,10.8,12.3,12.3,0.3,24.4,20.5,2.0,0.0,0.0
Kevin Gausman,1,SP,9800,TOR,BAL,64%,3.61,7,,,5.04,29.6%,3.10,2.94,R,0.270,0.296,0%,1%,0%,25.5,23.3,23.3,7.3,39.3,20.4,2.1,0.0,0.0
Merrill Kelly,,SP,9100,ARI,@PIT,53%,4.09,5.5,,,4.44,21.6%,4.17,3.99,R,0.288,0.305,5%,1%,0%,23.1,18.9,18.9,9.5,28.3,17.3,1.9,0.0,0.0
Jesus Luzardo,,SP,9100,MIA,@SF,46%,3.90,6.5,,,4.31,25.9%,4.02,4.04,L,0.297,0.333,1%,0%,0%,15.8,17.7,17.7,10.6,24.7,17.7,1.9,0.0,0.0
Tanner Bibee,,SP,8800,CLE,@NYM,43%,4.32,5.5,,,4.35,,,,R,,,4%,0%,0%,16.8,16.8,16.8,2.9,30.7,15.9,1.8,0.0,0.0
George Kirby,,SP,8700,SEA,@ATL,49%,4.82,6,,,5.27,23.4%,3.45,3.42,R,0.255,0.331,-5%,1%,0%,24.3,20.0,20.0,10.7,29.2,17.0,2.0,0.0,0.0
Pablo Lopez,,SP,8600,MIN,@LAA,42%,4.35,6,,,5.00,25.8%,3.58,3.49,R,0.312,0.289,-3%,0%,0%,14.2,19.5,19.5,9.6,29.4,16.9,2.0,0.0,0.0
Freddy Peralta,,SP,8500,MIL,@TB,44%,4.25,6.5,,,6.09,30.3%,3.58,3.74,R,0.252,0.278,4%,0%,0%,17.2,18.1,18.1,6.7,29.6,17.5,2.1,0.0,0.0
Jalen Beeks,,RP,8400,TB,MIL,56%,3.75,1.5,,,4.16,25.6%,3.53,3.63,L,0.299,0.283,1%,0%,0%,7.2,7.2,7.2,5.7,8.6,5.6,0.7,0.0,0.0
Justin Steele,,SP,8300,CHC,@PHI,47%,4.37,5.5,,,4.36,23.7%,4.02,3.82,L,0.278,0.304,0%,1%,2%,16.9,19.9,19.9,13.4,26.4,16.9,2.0,0.0,0.0
Taijuan Walker,,SP,8200,PHI,CHC,53%,4.13,4,,,4.87,21.4%,4.28,4.19,R,0.314,0.302,0%,1%,2%,6.1,9.5,9.5,-1.1,20.1,11.2,1.4,0.0,0.0
Josiah Gray,,SP,8000,WAS,DET,55%,4.03,6,,,3.56,23.3%,4.44,4.71,R,0.369,0.319,2%,1%,0%,20.5,16.1,16.1,7.6,24.6,17.2,2.1,0.0,0.0
Andrew Heaney,,SP,7700,TEX,COL,68%,3.59,6.5,,,4.46,29.4%,3.46,3.78,L,0.303,0.334,-1%,1%,0%,16.2,15.0,15.0,2.0,28.0,18.8,2.4,0.0,0.0
Roansy Contreras,,SP,7700,PIT,ARI,47%,4.41,5,,,5.09,19.9%,4.68,4.75,R,0.313,0.318,1%,1%,0%,14.0,11.7,11.7,-0.8,24.2,12.9,1.7,0.0,0.0
