Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Mike Trout,0,OF,4600,LAA,WAS,6.13,Corbin,0.390,15%,L,R,0.409,-2%,0.269,-12%,2,2,0,2%,-4%,0%,17.7,17.7,17.7,7.2,28.2,16.0,3.5,3.2,0.7
Yordan Alvarez,,OF,4500,HOU,@PIT,4.57,Contreras,0.286,-4%,R,L,0.398,-1%,0.293,2%,3,3,0,6%,-3%,0%,16.3,16.3,16.3,5.9,26.6,13.6,3.0,28.2,6.3
Rafael Devers,,3B,4500,BOS,@TB,3.83,Beeks,,-6%,L,L,0.318,-12%,0.147,-36%,2,2,0,-8%,0%,0%,16.7,16.7,16.7,1.1,32.3,10.7,2.4,0.0,0.0
Bryan Reynolds,,OF,4400,PIT,HOU,3.43,Valdez,0.280,-9%,L,S,0.343,-6%,0.170,-20%,2,2,0,-2%,-2%,0%,22.3,22.3,22.3,4.5,40.2,9.6,2.2,0.0,0.0
Ronald Acuna,0,OF,4400,ATL,CIN,4.88,Ashcraft,0.386,5%,R,R,0.366,0%,0.215,-2%,1,1,0,2%,-5%,0%,16.0,16.0,16.0,5.5,26.6,13.8,3.1,9.0,2.0
Matt Olson,,1B,4300,ATL,CIN,4.88,Ashcraft,0.246,-8%,R,L,0.365,2%,0.253,0%,2,2,0,-1%,-6%,0%,16.9,16.9,16.9,2.1,31.7,11.7,2.7,9.0,2.1
Aaron Judge,,OF,4300,NYY,@CLE,3.35,Bieber,0.270,-11%,R,R,0.432,1%,0.321,0%,2,2,0,-1%,-5%,0%,16.9,16.9,16.9,5.0,28.8,12.1,2.8,6.2,1.4
C.J. Cron,1,1B,4200,COL,STL,5.35,Matz,0.325,1%,L,R,0.357,-2%,0.254,6%,4,4,0,11%,-1%,0%,12.1,12.1,12.1,-8.4,32.6,12.6,3.0,3.0,0.7
Paul Goldschmidt,1,1B,4200,STL,@COL,6.15,Marquez,0.299,-5%,R,R,0.371,-7%,0.211,-14%,3,3,0,29%,-1%,0%,10.9,10.9,10.9,2.6,19.1,14.9,3.5,19.2,4.6
Will Smith,,C,4100,LAD,@SF,4.13,Webb,0.254,-15%,R,R,0.365,2%,0.235,6%,3,3,0,-3%,-2%,0%,18.5,18.5,18.5,8.5,28.5,9.9,2.4,6.2,1.5
