Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Bailey Falter,,P,30,PHI,@HOU,40%,5.00,4,0.345,21.1%,4.59,21.2%,3.90,4.11,L,0.313,0.331,3%,-2%,0%,13.0,13.0,13.0,6.9,19.1,14.5,4.8,1.1,0.4
Kyle Bradish,1,P,30,BAL,@DET,57%,3.88,5.5,0.298,27.5%,3.27,21.5%,4.21,4.02,R,0.318,0.350,1%,2%,0%,6.7,6.7,6.7,-15.5,28.9,16.6,5.5,10.8,3.6
Ryne Nelson,,P,29,ARI,@COL,55%,5.66,4.5,0.312,22.2%,3.68,17.8%,4.88,4.90,R,,,-4%,2%,0%,10.7,10.7,10.7,3.8,17.7,10.8,3.7,-5.0,-1.7
Jose Urquidy,,P,29,HOU,PHI,60%,4.00,4,0.330,23.1%,4.39,20.2%,4.26,4.37,R,0.269,0.333,1%,-2%,0%,9.6,9.6,9.6,-1.5,20.7,15.1,5.2,17.5,6.0
Colin Rea,,P,27,MIL,LAA,53%,4.81,4,0.334,24.6%,5.18,,,,R,,,0%,0%,0%,9.7,9.7,9.7,-3.1,22.4,11.9,4.4,25.4,9.4
Jose Suarez,0,P,26,LAA,@MIL,47%,5.19,5,0.314,27.7%,4.74,20.8%,4.32,4.27,L,0.350,0.316,1%,0%,0%,0.4,0.4,0.4,-1.4,2.3,13.3,5.1,26.5,10.2
Mike Clevinger,,P,25,CWS,TB,37%,5.14,5,0.313,24.6%,6.64,18.3%,4.75,5.04,R,0.314,0.330,-1%,9%,-1%,10.8,10.8,10.8,-2.6,24.3,12.4,5.0,19.8,7.9
Ken Waldichuk,,P,25,OAK,CIN,43%,4.29,5,0.314,22.3%,4.48,19.2%,4.59,4.80,L,,0.413,2%,1%,0%,5.3,5.3,5.3,-5.9,16.5,14.3,5.7,17.8,7.1
Austin Gomber,,P,25,COL,ARI,45%,6.34,2.5,0.328,18.9%,5.04,19.9%,4.40,4.32,L,0.300,0.353,-9%,6%,0%,3.4,3.4,3.4,-12.9,19.7,7.3,2.9,23.5,9.4
Jake Woodford,,P,25,STL,@LAD,43%,5.64,3,0.340,22.2%,5.00,15.3%,4.67,4.69,R,0.348,0.289,1%,2%,0%,8.6,8.6,8.6,1.7,15.5,8.9,3.6,1.8,0.7
Noah Syndergaard,,P,25,LAD,STL,56%,4.86,3.5,0.331,19.9%,4.29,17.2%,4.37,4.29,R,0.341,0.308,1%,2%,0%,9.4,9.4,9.4,-5.5,24.3,12.1,4.8,6.8,2.7
Spencer Turnbull,,P,25,DET,BAL,42%,4.62,3.5,0.326,21.4%,5.26,19.4%,4.42,4.40,R,0.293,0.290,0%,5%,0%,5.8,5.8,5.8,-6.7,18.3,11.8,4.7,7.7,3.1
