Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Pete Alonso,,1B,25,NYM,@OAK,4.75,Kaprielian,0.306,-3%,R,R,0.362,-1%,0.241,-9%,4,,0,-7%,-5%,0%,10.7,11.0,11.0,0.6,21.3,9.1,3.6,12.3,4.9
Matt Olson,0,1B,24,ATL,@KC,4.71,Singer,0.324,1%,R,L,0.364,2%,0.252,0%,2,,0,1%,0%,0%,10.4,11.5,11.5,1.3,21.7,9.6,4.0,20.6,8.6
Brandon Lowe,0,2B,23,TB,@TOR,4.67,Berrios,0.350,6%,R,L,0.374,5%,0.267,5%,2,,0,-7%,0%,0%,13.7,13.7,13.7,2.4,25.0,9.3,4.0,8.7,3.8
Wander Franco,,SS,23,TB,@TOR,4.67,Berrios,0.350,6%,R,L,0.321,-7%,0.153,-11%,4,,-1,-4%,0%,0%,10.2,12.2,12.2,3.5,20.9,8.2,3.6,2.6,1.1
Trayce Thompson,,OF,23,LAD,CHC,4.68,Steele,0.311,-2%,L,R,0.339,0%,0.269,6%,5,6,1,2%,-7%,0%,11.5,11.5,11.5,-6.2,29.2,7.6,3.3,0.0,0.0
Bryan Reynolds,,OF,23,PIT,@STL,4.01,Woodford,0.332,0%,R,S,0.375,4%,0.235,12%,2,,0,-11%,-1%,0%,14.3,12.7,12.7,0.0,25.5,8.4,3.7,2.6,1.1
Aaron Judge,0,OF,23,NYY,MIN,4.84,Varland,,-1%,R,R,0.429,1%,0.316,0%,2,,0,1%,2%,0%,8.5,9.9,9.9,1.3,18.5,11.1,4.8,14.2,6.2
Mike Trout,0,OF,22,LAA,@BOS,4.53,Houck,0.240,-15%,R,R,0.425,2%,0.354,13%,2,,0,10%,-4%,0%,11.3,10.6,10.6,2.3,18.9,9.6,4.4,7.8,3.5
Randy Arozarena,,OF,22,TB,@TOR,4.67,Berrios,0.283,-8%,R,R,0.326,-7%,0.163,-16%,3,,0,5%,0%,0%,10.9,11.4,11.4,4.2,18.6,8.8,4.0,5.2,2.4
James Outman,,OF,22,LAD,CHC,4.68,Steele,0.273,-9%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,10.8,11.3,11.3,2.4,20.3,0.0,0.0,0.0,0.0
Adley Rutschman,0,C,22,BAL,@CWS,4.67,Clevinger,0.316,-1%,R,L,0.392,6%,0.231,13%,2,,0,2%,2%,-2%,10.3,10.8,10.8,1.3,20.4,9.2,4.2,18.7,8.5
Gleyber Torres,,2B,22,NYY,MIN,4.84,Varland,,-1%,R,R,0.314,-5%,0.137,-19%,5,,-1,1%,2%,0%,11.1,11.3,11.3,0.6,22.1,7.7,3.5,0.0,0.0
Yordan Alvarez,0,OF,22,HOU,TEX,4.67,Perez,0.282,-7%,L,L,0.405,1%,0.279,-2%,3,,0,0%,0%,1%,11.0,11.7,11.7,4.2,19.2,9.2,4.2,14.2,6.5
Shohei Ohtani,0,OF,21,LAA,@BOS,4.53,Houck,0.309,-6%,R,L,0.388,3%,0.287,5%,3,,0,2%,-3%,0%,14.8,13.9,13.9,3.9,23.9,9.8,4.7,7.1,3.4
