Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Aaron Judge,,OF,25,NYY,PHI,4.20,Walker,0.298,-5%,R,R,0.430,1%,0.318,0%,2,2,0,1%,-8%,0%,14.8,14.8,14.8,11.2,18.4,9.9,4.0,7.1,2.8
Rafael Devers,,3B,24,BOS,PIT,5.20,Oviedo,0.315,-1%,R,L,0.396,10%,0.292,30%,2,2,0,3%,-7%,2%,11.0,11.0,11.0,7.6,14.4,9.8,4.1,16.8,7.0
Mike Trout,,OF,24,LAA,@SEA,3.28,Kirby,0.366,1%,R,R,0.426,2%,0.359,12%,2,2,0,-3%,0%,0%,13.6,13.6,13.6,1.5,25.6,8.4,3.5,14.9,6.2
Shohei Ohtani,,OF,24,LAA,@SEA,3.28,Kirby,0.245,-11%,R,L,0.387,3%,0.289,6%,3,3,0,-18%,0%,0%,10.1,10.1,10.1,5.5,14.7,7.8,3.3,16.1,6.7
Trea Turner,,SS,23,PHI,@NYY,3.30,Cortes,0.268,-12%,L,R,0.412,11%,0.252,31%,1,1,0,-1%,-6%,0%,11.4,11.4,11.4,8.1,14.7,8.0,3.5,5.2,2.3
Jose Ramirez,,3B,23,CLE,@OAK,4.08,Kaprielian,0.337,3%,R,S,0.378,2%,0.269,5%,3,3,0,-9%,-4%,0%,7.2,7.2,7.2,5.3,9.1,9.4,4.1,27.4,11.9
Marcus Semien,,2B,23,TEX,BAL,4.52,Bradish,0.350,4%,R,R,0.346,-1%,0.239,5%,1,1,0,-1%,0%,0%,12.1,12.1,12.1,6.6,17.6,8.6,3.7,0.0,0.0
Yordan Alvarez,,OF,23,HOU,DET,4.84,Boyd,0.246,-12%,L,L,0.405,1%,0.281,-2%,3,3,0,0%,2%,1%,15.2,15.2,15.2,12.2,18.2,9.4,4.1,19.9,8.7
Ronald Acuna Jr.,,OF,23,ATL,@STL,4.35,Woodford,0.269,-9%,R,R,0.367,0%,0.216,-2%,1,1,0,-7%,-1%,0%,10.2,10.2,10.2,6.6,13.9,9.1,4.0,30.3,13.2
Manny Machado,,3B,23,SD,ARI,4.28,Nelson,,-1%,R,R,0.371,-1%,0.222,-6%,3,2,0,-4%,-5%,0%,4.2,4.2,4.2,0.1,8.3,7.9,3.4,4.5,2.0
