Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Patrick Wisdom,4,3B/OF,4900,CHC,TEX,3.64,Perez,0.327,1%,L,R,0.360,6%,0.289,12%,5,7,1,-1%,-4%,0%,12.0,12.0,12.0,-0.7,24.7,7.1,1.4,19.0,3.9
J.T. Realmuto,2,C,4900,PHI,CIN,4.28,Lodolo,0.344,5%,L,R,0.348,-1%,0.196,-2%,3,3,0,2%,-8%,0%,8.7,8.7,8.7,-1.3,18.6,8.5,1.7,0.0,0.0
Corey Seager,,SS,4900,TEX,@CHC,3.36,Steele,0.266,-9%,L,L,0.334,-3%,0.209,3%,2,2,0,-4%,-4%,0%,5.4,5.4,5.4,1.5,9.4,7.0,1.4,12.0,2.4
Bobby Witt Jr.,3,SS,4900,KC,@SF,3.69,Manaea,0.339,4%,L,R,0.297,1%,0.215,12%,1,1,1,-2%,-1%,0%,5.7,5.7,5.7,-2.8,14.3,9.0,1.8,14.0,2.9
Gleyber Torres,2,2B,4900,NYY,@BAL,4.42,Irvin,0.317,-1%,L,R,0.356,8%,0.220,31%,5,3,-1,3%,-10%,0%,15.1,15.1,15.1,3.0,27.3,8.1,1.7,7.0,1.4
J.D. Martinez,,OF,4900,LAD,@ARI,5.20,Davies,0.349,6%,R,R,0.345,-7%,0.194,-17%,5,5,-1,-2%,1%,0%,7.5,7.5,7.5,-0.7,15.7,8.0,1.6,14.0,2.9
Joey Meneses,3,1B,4900,WAS,@COL,5.01,Gomber,0.347,6%,L,R,0.427,6%,0.264,12%,4,4,-1,26%,-5%,0%,5.1,5.1,5.1,0.2,10.1,9.7,2.0,5.0,1.0
Yandy Diaz,2,1B/3B,4800,TB,OAK,4.64,Fujinami,,-1%,R,R,0.341,-3%,0.114,-20%,1,1,0,-4%,0%,0%,11.7,11.7,11.7,-2.6,26.0,8.0,1.7,4.0,0.8
Salvador Perez,3,C,4800,KC,@SF,3.69,Manaea,0.339,4%,L,R,0.390,10%,0.307,19%,4,3,-1,-4%,-2%,0%,5.7,5.7,5.7,1.2,10.2,8.0,1.7,20.0,4.2
Trevor Story,,2B,4800,BOS,@DET,4.31,Wentz,,2%,L,R,0.394,14%,0.278,26%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Muncy,1,3B,4800,LAD,@ARI,5.20,Davies,0.311,-2%,R,L,0.343,-2%,0.229,-2%,4,4,0,3%,1%,0%,5.7,5.7,5.7,0.3,11.1,8.3,1.7,7.0,1.5
Ozzie Albies,,2B,4800,ATL,SD,4.92,Wacha,0.298,-5%,R,S,0.311,-8%,0.196,-8%,5,4,0,-2%,-12%,0%,5.0,5.0,5.0,-0.2,10.2,7.8,1.6,5.0,1.0
Hunter Renfroe,,OF,4800,LAA,TOR,5.01,Berrios,0.281,-9%,R,R,0.330,-4%,0.232,-7%,5,5,-1,2%,-5%,0%,4.0,4.0,4.0,1.1,6.9,7.6,1.6,23.0,4.8
Yoan Moncada,0,3B,4800,CWS,@PIT,4.35,Velasquez,0.359,8%,R,S,0.322,-1%,0.153,-2%,4,4,1,5%,-6%,0%,11.1,11.1,11.1,1.8,20.4,7.6,1.6,0.0,0.0
Alex Verdugo,1,OF,4700,BOS,@DET,4.31,Wentz,,-4%,L,L,0.300,-9%,0.093,-30%,6,6,-4,-10%,-6%,0%,9.4,9.4,9.4,4.0,14.9,6.3,1.3,14.0,3.0
Joc Pederson,3,1B/OF,4700,SF,KC,4.31,Singer,0.325,1%,R,L,0.348,3%,0.237,15%,4,4,0,-4%,-2%,0%,9.3,9.3,9.3,2.2,16.4,7.7,1.6,5.0,1.1
Adolis Garcia,,OF,4700,TEX,@CHC,3.36,Steele,0.315,-1%,L,R,0.298,-5%,0.197,-3%,4,4,0,0%,-4%,0%,8.4,8.4,8.4,1.0,15.9,7.5,1.6,2.0,0.4
Tyler Stephenson,,1B/C,4700,CIN,@PHI,3.72,Falter,0.343,4%,L,R,0.352,1%,0.153,4%,4,,0,-2%,-8%,0%,7.0,7.0,7.0,3.5,10.5,7.2,1.5,6.0,1.3
Anthony Rizzo,2,1B,4700,NYY,@BAL,4.42,Irvin,0.323,-1%,L,L,0.363,5%,0.204,-3%,3,x,0,3%,-10%,0%,8.2,8.2,8.2,2.0,14.4,8.1,1.7,4.0,0.9
Nico Hoerner,1,2B,4600,CHC,TEX,3.64,Perez,0.327,1%,L,R,0.311,0%,0.105,1%,1,1,0,0%,-3%,0%,8.0,8.0,8.0,1.4,14.6,7.6,1.7,15.0,3.3
Brandon Nimmo,2,OF,4600,NYM,MIA,4.53,Rogers,0.297,-6%,L,L,0.365,1%,0.158,0%,1,1,0,-5%,-6%,0%,8.4,8.4,8.4,1.8,15.0,7.7,1.7,4.0,0.9
Jean Segura,,3B,4600,MIA,@NYM,3.47,Senga,,-1%,R,R,0.311,-7%,0.101,-33%,5,6,1,-8%,-6%,0%,3.9,3.9,3.9,0.4,7.3,6.3,1.4,2.0,0.4
Christopher Morel,,2B/OF,4600,CHC,TEX,3.64,Perez,0.327,1%,L,R,0.282,-1%,0.140,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Blackmon,1,OF,4600,COL,WAS,5.99,Williams,0.346,5%,R,L,0.319,-6%,0.168,0%,1,3,2,10%,-4%,0%,8.3,8.3,8.3,0.3,16.3,9.6,2.1,5.0,1.1
Jake Cronenworth,1,1B/2B,4600,SD,@ATL,4.08,Morton,0.301,-5%,R,L,0.332,2%,0.178,6%,6,5,-1,0%,-11%,0%,6.5,6.5,6.5,-1.7,14.7,6.9,1.5,12.0,2.6
Thairo Estrada,1,2B/SS,4500,SF,KC,4.31,Singer,0.303,-4%,R,R,0.321,-1%,0.137,-8%,6,6,0,-1%,-1%,0%,10.8,10.8,10.8,2.2,19.5,7.4,1.6,14.0,3.1
MJ Melendez,,C/OF,4500,KC,@SF,3.69,Manaea,0.270,-10%,L,L,0.360,0%,0.183,-11%,3,x,-1,-8%,-2%,0%,5.4,5.4,5.4,-2.5,13.4,7.1,1.6,10.0,2.2
Matt Chapman,0,3B,4500,TOR,@LAA,4.49,Anderson,0.297,-5%,L,R,0.343,5%,0.243,17%,4,5,1,3%,-4%,0%,10.0,10.0,10.0,4.1,15.9,7.8,1.7,23.0,5.1
Ryan McMahon,3,2B,4500,COL,WAS,5.99,Williams,0.346,5%,R,L,0.346,5%,0.212,9%,4,5,1,9%,-5%,0%,7.6,7.6,7.6,3.0,12.3,9.6,2.1,7.0,1.6
Andres Gimenez,0,2B,4500,CLE,SEA,4.49,Gonzales,0.306,-3%,L,L,0.360,-2%,0.139,-14%,7,7,0,0%,-7%,-3%,10.6,10.6,10.6,4.3,17.0,7.3,1.6,12.0,2.7
Mitch Garver,2,C,4400,TEX,@CHC,3.36,Steele,0.315,-1%,L,R,0.401,6%,0.319,15%,7,7,0,-1%,-4%,0%,10.2,10.2,10.2,-6.6,27.0,6.6,1.5,4.0,0.9
Ryan Mountcastle,1,1B,4400,BAL,NYY,4.08,Brito,,-1%,R,R,0.322,-1%,0.194,-3%,4,4,0,2%,-11%,0%,11.3,11.3,11.3,2.6,20.0,7.1,1.6,0.0,0.0
Travis d'Arnaud,,C,4400,ATL,SD,4.92,Wacha,0.339,4%,R,R,0.302,-8%,0.183,-6%,4,5,1,2%,-13%,0%,7.9,7.9,7.9,0.5,15.3,7.4,1.7,0.0,0.0
Josh Rojas,1,2B/3B,4400,ARI,LAD,4.30,Syndergaard,0.315,-2%,R,L,0.328,1%,0.140,8%,1,1,0,2%,0%,0%,7.8,7.8,7.8,-3.6,19.1,8.3,1.9,17.0,3.9
Anthony Santander,,OF,4400,BAL,NYY,4.08,Brito,,1%,R,S,0.311,-3%,0.203,-2%,3,3,0,2%,-11%,0%,4.9,4.9,4.9,0.4,9.3,7.0,1.6,2.0,0.5
Nathaniel Lowe,,1B,4300,TEX,@CHC,3.36,Steele,0.266,-9%,L,L,0.361,2%,0.167,-4%,3,3,0,-4%,-3%,0%,7.4,7.4,7.4,0.2,14.6,7.0,1.6,12.0,2.8
Luis Arraez,1,2B,4300,MIA,@NYM,3.47,Senga,,1%,R,L,0.351,4%,0.098,14%,3,1,-2,-6%,-5%,0%,8.0,8.0,8.0,4.4,11.6,6.9,1.6,10.0,2.3
Sam Huff,,C,4300,TEX,@CHC,3.36,Steele,0.315,-1%,L,R,0.332,3%,0.236,11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dom Nunez,,C,4300,CHC,TEX,3.64,Perez,0.284,-7%,L,L,0.214,-8%,0.136,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Donovan,,2B/3B,4300,STL,@MIL,4.97,Lauer,0.287,-8%,L,L,0.358,-5%,0.046,-22%,x,x,-,0%,0%,0%,9.3,9.3,9.3,-0.3,19.0,0.0,0.0,0.0,0.0
Trent Grisham,,OF,4300,SD,@ATL,4.08,Morton,0.301,-5%,R,L,0.295,-3%,0.163,-3%,1,1,3,0%,-12%,0%,7.5,7.5,7.5,2.6,12.4,7.5,1.7,6.0,1.4
Nelson Cruz,,1B,4300,SD,@ATL,4.08,Morton,0.288,-7%,R,R,0.306,-12%,0.170,-20%,x,x,-,0%,0%,0%,7.3,7.3,7.3,-1.1,15.6,0.0,0.0,0.0,0.0
Andrew McCutchen,,OF,4300,PIT,CWS,4.15,Clevinger,0.316,-2%,R,R,0.300,-9%,0.140,-23%,3,3,0,-2%,-5%,0%,7.5,7.5,7.5,3.8,11.2,6.9,1.6,31.0,7.2
Ramon Laureano,,OF,4200,OAK,@TB,2.86,Springs,0.255,-15%,L,R,0.345,8%,0.189,1%,5,6,1,-5%,0%,0%,8.1,8.1,8.1,0.6,15.7,6.2,1.5,0.0,0.0
Javier Baez,,SS,4200,DET,BOS,3.69,Houck,0.246,-14%,R,R,0.294,-7%,0.173,-12%,3,3,0,0%,-7%,0%,2.3,2.3,2.3,0.1,4.6,6.7,1.6,0.0,0.0
Jon Berti,,3B/SS,4200,MIA,@NYM,3.47,Senga,,-1%,R,R,0.292,-1%,0.084,-23%,9,9,0,-7%,-4%,0%,2.3,2.3,2.3,0.4,4.3,6.1,1.5,3.0,0.7
Eduardo Escobar,2,3B,4200,NYM,MIA,4.53,Rogers,0.317,-1%,L,S,0.342,6%,0.231,13%,8,8,0,-5%,-8%,0%,1.7,1.7,1.7,-0.4,3.7,6.4,1.5,16.0,3.8
Leody Taveras,,OF,4200,TEX,@CHC,3.36,Steele,0.266,-9%,L,L,0.283,-2%,0.097,-14%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunnar Henderson,3,3B/SS,4200,BAL,NYY,4.08,Brito,,1%,R,L,0.376,5%,0.207,6%,5,5,0,1%,-9%,0%,7.2,7.2,7.2,0.8,13.5,7.1,1.7,7.0,1.7
Tyler O'Neill,1,OF,4200,STL,@MIL,4.97,Lauer,0.302,-4%,L,R,0.349,2%,0.206,1%,6,6,0,6%,-7%,0%,6.4,6.4,6.4,-0.7,13.5,8.4,2.0,7.0,1.7
Ketel Marte,,2B,4200,ARI,LAD,4.30,Syndergaard,0.315,-2%,R,S,0.315,-11%,0.154,-24%,2,2,0,1%,1%,0%,4.6,4.6,4.6,1.6,7.7,7.5,1.8,28.0,6.7
Eugenio Suarez,0,3B,4200,SEA,@CLE,4.01,Quantrill,0.315,-1%,R,R,0.323,-3%,0.222,-5%,3,4,1,0%,-9%,-4%,7.4,7.4,7.4,2.5,12.2,7.0,1.7,13.0,3.1
Amed Rosario,0,SS,4200,CLE,SEA,4.49,Gonzales,0.339,4%,L,R,0.351,11%,0.172,32%,2,2,0,0%,-7%,-3%,5.3,5.3,5.3,0.0,10.5,8.2,2.0,16.0,3.8
Jorge Soler,,OF,4100,MIA,@NYM,3.47,Senga,,-1%,R,R,0.303,-7%,0.173,-20%,4,2,-2,-6%,-9%,0%,9.0,9.0,9.0,-1.6,19.6,6.4,1.6,0.0,0.0
Riley Greene,0,OF,4100,DET,BOS,3.69,Houck,0.305,-7%,R,L,0.300,-1%,0.129,5%,2,2,0,-3%,-5%,0%,8.1,8.1,8.1,0.1,16.2,7.0,1.7,11.0,2.7
Alec Bohm,3,3B,4100,PHI,CIN,4.28,Lodolo,0.344,5%,L,R,0.379,18%,0.178,40%,5,5,1,1%,-8%,0%,7.9,7.9,7.9,-1.8,17.5,7.3,1.8,5.0,1.2
Justin Turner,2,1B,4100,BOS,@DET,4.31,Wentz,,2%,L,R,0.353,-1%,0.212,12%,3,3,0,-5%,-6%,0%,7.0,7.0,7.0,2.6,11.4,7.4,1.8,0.0,0.0
Jeff McNeil,1,2B/OF,4100,NYM,MIA,4.53,Rogers,0.297,-6%,L,L,0.331,-2%,0.086,-26%,6,7,-1,-5%,-6%,0%,4.6,4.6,4.6,0.4,8.8,6.3,1.5,11.0,2.7
Joey Votto,,1B,4100,CIN,@PHI,3.72,Falter,0.298,-3%,L,L,0.309,-11%,0.121,-42%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daulton Varsho,1,OF,4100,TOR,@LAA,4.49,Anderson,0.300,-6%,L,L,0.272,-11%,0.102,-33%,5,4,-1,17%,-5%,0%,10.3,10.3,10.3,4.9,15.6,7.6,1.9,2.0,0.5
Gio Urshela,,3B/SS,4100,LAA,TOR,5.01,Berrios,0.281,-9%,R,R,0.318,-3%,0.140,-10%,7,x,0,1%,-3%,0%,8.0,8.0,8.0,0.7,15.3,6.4,1.6,8.0,2.0
Willson Contreras,2,C,4100,STL,@MIL,4.97,Lauer,0.302,-4%,L,R,0.363,4%,0.257,19%,5,5,0,5%,-6%,0%,6.0,6.0,6.0,2.2,9.8,8.0,2.0,5.0,1.2
Josh Bell,,1B,4100,CLE,SEA,4.49,Gonzales,0.306,-3%,L,L,0.335,-1%,0.198,9%,4,4,0,0%,-8%,-3%,3.9,3.9,3.9,2.5,5.2,7.5,1.8,4.0,1.0
Kolten Wong,,2B,4100,SEA,@CLE,4.01,Quantrill,0.285,-8%,R,L,0.346,5%,0.193,18%,7,2,-3,7%,-7%,-3%,3.5,3.5,3.5,0.4,6.6,6.9,1.7,0.0,0.0
Kevin Newman,,SS,4000,CIN,@PHI,3.72,Falter,0.343,4%,L,R,0.311,12%,0.107,16%,5,,2,-1%,-6%,0%,6.5,6.5,6.5,-2.5,15.5,6.4,1.6,7.0,1.8
Mark Canha,3,OF,4000,NYM,MIA,4.53,Rogers,0.317,-1%,L,R,0.337,-1%,0.184,18%,5,6,1,-5%,-6%,0%,6.1,6.1,6.1,-4.1,16.4,7.0,1.8,8.0,2.0
Mitch Haniger,,OF,4000,SF,KC,4.31,Singer,0.303,-4%,R,R,0.318,-6%,0.200,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
