Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Gerrit Cole,0,P,58,NYY,MIN,60%,3.12,7.5,0.322,22.6%,4.20,32.8%,2.88,2.87,R,0.282,0.278,0%,1%,0%,30.6,30.6,30.6,21.2,40.0,26.2,4.5,48.3,8.3
Shane Bieber,0,P,55,CLE,@WAS,67%,3.63,6,0.301,20.6%,3.67,27.3%,3.26,3.03,R,0.265,0.270,4%,0%,0%,20.9,20.9,20.9,18.9,23.0,20.4,3.7,10.1,1.8
Julio Urias,0,P,53,LAD,CHC,67%,3.23,5.5,0.331,22.6%,5.38,25.4%,3.61,3.73,L,0.252,0.265,1%,1%,0%,28.5,28.5,28.5,25.8,31.2,20.0,3.8,16.9,3.2
Dylan Cease,0,P,52,CWS,BAL,54%,3.57,6,0.329,20.7%,5.73,31.3%,3.50,3.59,R,0.304,0.261,0%,4%,0%,28.2,28.2,28.2,22.4,34.0,20.8,4.0,14.1,2.7
Zac Gallen,0,P,51,ARI,@MIA,45%,3.70,6,0.320,21.6%,3.27,26.9%,3.62,3.57,R,0.258,0.302,6%,-1%,0%,20.7,20.7,20.7,1.0,40.4,18.6,3.6,35.3,6.9
Framber Valdez,0,P,51,HOU,TEX,65%,3.35,7,0.318,25.9%,5.36,22.8%,3.40,3.23,L,0.278,0.280,1%,0%,0%,22.2,22.2,22.2,17.0,27.3,22.8,4.5,24.6,4.8
Logan Webb,0,P,49,SF,@DET,63%,3.41,6.5,0.304,27.5%,3.57,23.6%,3.34,3.06,R,0.316,0.254,-1%,0%,0%,17.1,17.1,17.1,6.2,28.0,19.6,4.0,0.0,0.0
Luis Castillo,0,P,49,SEA,COL,73%,2.96,6,0.321,22.8%,4.20,25.4%,3.74,3.45,R,0.305,0.287,2%,0%,0%,25.1,25.1,25.1,17.9,32.3,22.0,4.5,41.2,8.4
Sandy Alcantara,,P,48,MIA,ARI,55%,3.30,6,0.306,22.5%,4.27,23.3%,3.61,3.42,R,0.275,0.271,1%,-2%,0%,12.7,12.7,12.7,-10.2,35.7,19.7,4.1,21.7,4.5
Shane McClanahan,0,P,48,TB,@TOR,55%,4.01,5,0.345,18.7%,5.27,29.0%,3.21,2.90,L,0.291,0.269,-1%,1%,0%,27.0,27.0,27.0,22.6,31.4,18.0,3.8,26.6,5.5
