Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Brandon Woodruff,,P,58,MIL,@CHC,52%,3.18,7,0.309,22.9%,4.00,30.2%,3.18,3.09,R,0.248,0.285,1%,4%,0%,0.0,0.0,0.0,0.0,0.0,21.6,3.7,28.4,4.9
Spencer Strider,0,P,57,ATL,@WAS,69%,3.53,7,0.301,20.2%,2.00,37.6%,2.47,2.40,R,0.248,0.226,3%,0%,0%,0.0,0.0,0.0,0.0,0.0,21.7,3.8,34.6,6.1
Clayton Kershaw,1,P,52,LAD,ARI,70%,3.11,6,0.332,,2.00,28.6%,3.04,2.85,L,0.235,0.269,1%,2%,0%,0.0,0.0,0.0,0.0,0.0,21.1,4.1,34.4,6.6
Zack Wheeler,,P,49,PHI,@TEX,53%,3.64,7,0.324,25.8%,11.00,28.2%,3.18,2.93,R,0.267,0.265,-1%,1%,0%,0.0,0.0,0.0,0.0,0.0,19.2,3.9,11.8,2.4
Nick Lodolo,0,P,47,CIN,PIT,57%,3.88,7.5,0.321,23.9%,5.00,29.7%,3.29,3.49,L,,0.344,-2%,4%,-1%,0.0,0.0,0.0,0.0,0.0,19.8,4.2,24.9,5.3
Kevin Gausman,,P,46,TOR,@STL,55%,3.78,5.5,0.327,20.7%,9.00,28.8%,3.18,3.03,R,0.267,0.301,2%,4%,0%,0.0,0.0,0.0,0.0,0.0,19.9,4.3,23.9,5.2
Logan Gilbert,,P,42,SEA,CLE,56%,3.26,4,0.329,16.2%,4.50,23.8%,3.85,3.94,R,0.267,0.330,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,16.7,4.0,25.5,6.1
Sonny Gray,,P,39,MIN,@KC,59%,3.59,5.5,0.311,23.3%,,25.6%,3.79,3.66,R,0.274,0.309,-2%,4%,0%,0.0,0.0,0.0,0.0,0.0,16.3,4.2,14.7,3.8
Patrick Sandoval,0,P,39,LAA,@OAK,61%,3.28,5.5,0.310,21.2%,2.00,24.5%,3.97,3.71,L,0.235,0.319,5%,1%,0%,0.0,0.0,0.0,0.0,0.0,18.8,4.8,17.4,4.5
Justin Steele,,P,38,CHC,MIL,48%,3.32,6.5,0.320,27.4%,,24.3%,3.98,3.71,L,0.268,0.319,0%,4%,0%,0.0,0.0,0.0,0.0,0.0,18.8,4.9,30.4,8.0
Nathan Eovaldi,,P,37,TEX,PHI,47%,3.86,5,0.326,24.3%,7.00,24.3%,3.58,3.47,R,0.288,0.321,-1%,2%,0%,0.0,0.0,0.0,0.0,0.0,17.1,4.6,17.8,4.8
Lucas Giolito,,P,37,CWS,@HOU,44%,4.55,5.5,0.337,,4.00,26.7%,3.75,3.71,R,0.279,0.344,3%,0%,0%,0.0,0.0,0.0,0.0,0.0,15.1,4.1,16.7,4.5
Edward Cabrera,,P,37,MIA,NYM,52%,4.17,4.5,0.340,18.4%,3.00,25.1%,4.41,4.39,R,0.283,0.345,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,13.4,3.6,4.8,1.3
Chris Sale,,P,36,BOS,BAL,57%,4.33,7.5,0.312,25.0%,10.00,27.4%,3.44,3.33,L,,0.354,-1%,1%,-1%,0.0,0.0,0.0,0.0,0.0,17.7,4.9,-2.0,-0.6
Alex Cobb,,P,36,SF,@NYY,43%,4.58,5.5,0.330,22.9%,5.00,24.3%,3.42,3.08,R,0.299,0.292,-2%,1%,-1%,0.0,0.0,0.0,0.0,0.0,14.8,4.1,16.5,4.6
Jose Urquidy,,P,36,HOU,CWS,56%,3.95,4.5,0.322,21.8%,3.00,20.3%,4.22,4.35,R,0.265,0.324,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,15.6,4.3,8.8,2.4
Aaron Civale,,P,35,CLE,@SEA,44%,3.74,5,0.319,22.7%,3.50,21.8%,4.02,4.02,R,0.291,0.328,5%,0%,0%,0.0,0.0,0.0,0.0,0.0,15.7,4.5,28.3,8.1
Zach Eflin,0,P,34,TB,DET,62%,3.23,6,0.309,27.6%,,21.7%,3.79,3.69,R,0.340,0.299,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,19.6,5.8,23.4,6.9
Tylor Megill,,P,34,NYM,@MIA,48%,4.33,1.5,0.328,20.5%,2.50,25.9%,3.71,3.72,R,0.397,0.252,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,13.2,3.9,21.8,6.4
Jack Flaherty,,P,33,STL,TOR,45%,4.22,4.5,0.344,23.2%,10.00,24.1%,4.26,4.26,R,0.307,0.314,2%,6%,0%,0.0,0.0,0.0,0.0,0.0,14.8,4.5,19.8,6.0
Michael Wacha,1,P,33,SD,COL,68%,3.19,4,0.322,23.0%,5.50,21.6%,4.03,3.95,R,0.296,0.338,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,16.9,5.1,9.9,3.0
