Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Christian Yelich,,OF,19,MIL,DET,4.77,Turnbull,0.297,-5%,R,L,0.337,0%,0.138,-13%,1,1,0,0%,-8%,0%,10.6,8.9,8.9,1.8,15.9,8.5,4.5,1.9,1.0
Willy Adames,0,SS,19,MIL,DET,4.77,Turnbull,0.283,-6%,R,R,0.348,6%,0.230,8%,3,3,0,1%,-11%,0%,7.6,8.6,8.6,0.9,16.2,8.2,4.3,5.2,2.7
Brian Anderson,,3B,19,MIL,DET,4.77,Turnbull,0.283,-6%,R,R,0.322,3%,0.140,-6%,6,6,-1,1%,-10%,0%,8.6,8.6,8.6,-1.9,19.1,6.7,3.5,0.0,0.0
Yandy Diaz,,1B,19,TB,HOU,4.28,Garcia,0.266,-12%,R,R,0.348,-2%,0.122,-18%,1,1,0,-4%,0%,0%,9.3,10.4,10.4,0.8,20.0,7.5,3.9,5.2,2.7
Randy Arozarena,,OF,19,TB,HOU,4.28,Garcia,0.266,-12%,R,R,0.332,-6%,0.165,-16%,3,3,0,-4%,0%,0%,11.2,11.5,11.5,3.9,19.2,8.2,4.3,2.6,1.4
J.D. Martinez,,1B,18,LAD,@PIT,4.33,Oviedo,0.304,-4%,R,R,0.351,-5%,0.206,-13%,x,x,-,0%,0%,0%,8.1,8.5,8.5,-1.1,18.2,0.0,0.0,0.0,0.0
Mookie Betts,,OF,18,LAD,@PIT,4.33,Oviedo,0.304,-4%,R,R,0.364,0%,0.238,5%,1,1,0,-4%,-5%,0%,8.0,8.9,8.9,1.2,16.6,8.8,4.9,0.0,0.0
Connor Joe,,OF,18,PIT,LAD,4.17,Syndergaard,0.301,-4%,R,R,0.331,-2%,0.143,-5%,6,5,-2,-1%,-4%,0%,11.3,10.7,10.7,2.6,18.9,6.7,3.7,0.0,0.0
Cody Bellinger,,OF,18,CHC,SD,3.55,Snell,0.262,-11%,L,L,0.308,3%,0.193,0%,x,x,-,0%,0%,0%,13.3,10.6,10.6,3.6,17.6,0.0,0.0,0.0,0.0
Hunter Renfroe,,OF,18,LAA,OAK,5.13,Miller,,-1%,R,R,0.335,-4%,0.243,-5%,x,x,-,0%,0%,0%,9.1,9.5,9.5,-0.1,19.0,0.0,0.0,0.0,0.0
Shohei Ohtani,,OF,18,LAA,OAK,5.13,Miller,,1%,R,L,0.384,3%,0.283,5%,3,3,0,5%,-4%,0%,11.3,12.4,12.4,1.0,23.8,10.2,5.7,8.4,4.7
Willson Contreras,,C,18,STL,@SF,4.72,Brebbia,0.327,1%,R,R,0.336,-4%,0.178,-15%,5,5,-1,0%,-1%,0%,11.5,8.2,8.2,0.6,15.7,7.5,4.2,5.2,2.9
Tommy Edman,,SS,18,STL,@SF,4.72,Brebbia,0.324,1%,R,S,0.297,-7%,0.105,-26%,9,9,-1,0%,-1%,0%,8.4,7.2,7.2,-2.7,17.2,6.9,3.8,16.1,8.9
Lars Nootbaar,,OF,18,STL,@SF,4.72,Brebbia,0.324,1%,R,L,0.332,-2%,0.216,2%,1,1,2,-2%,-1%,0%,10.3,10.3,10.3,1.9,18.7,8.8,4.9,0.0,0.0
Luis Arraez,,2B,18,MIA,@ATL,3.61,Morton,0.304,-4%,R,L,0.358,5%,0.104,16%,x,x,-,0%,0%,0%,10.1,9.1,9.1,2.2,16.1,0.0,0.0,0.0,0.0
Jarred Kelenic,,OF,18,SEA,@PHI,4.36,Falter,0.294,-4%,L,L,0.229,-12%,0.100,-30%,6,6,0,9%,-7%,0%,10.6,9.7,9.7,2.4,17.0,6.2,3.4,22.0,12.2
Kyle Schwarber,0,OF,18,PHI,SEA,4.64,Gonzales,0.309,-3%,L,L,0.315,-12%,0.179,-33%,3,3,0,1%,-7%,0%,7.4,7.7,7.7,0.5,15.0,8.2,4.6,4.5,2.5
Trea Turner,,SS,18,PHI,SEA,4.64,Gonzales,0.336,3%,L,R,0.404,10%,0.243,30%,2,1,0,2%,-6%,0%,8.7,8.3,8.3,0.5,16.0,9.3,5.2,0.0,0.0
Austin Hays,,OF,18,BAL,BOS,5.01,Kluber,0.322,0%,R,R,0.315,-2%,0.182,-1%,8,6,-5,1%,-7%,0%,6.9,8.7,8.7,-1.6,18.9,6.8,3.8,0.0,0.0
Harold Ramirez,,OF,18,TB,HOU,4.28,Garcia,0.266,-12%,R,R,0.311,-4%,0.128,0%,x,x,-,0%,0%,0%,11.2,9.8,9.8,0.8,18.7,0.0,0.0,0.0,0.0
Wander Franco,,SS,18,TB,HOU,4.28,Garcia,0.340,4%,R,L,0.321,-7%,0.152,-10%,2,2,1,-2%,0%,0%,7.7,10.5,10.5,2.1,18.9,8.2,4.6,5.2,2.9
Ketel Marte,,2B,18,ARI,KC,5.12,Singer,0.328,1%,R,S,0.321,-11%,0.160,-22%,2,2,0,2%,2%,0%,8.3,7.8,7.8,1.1,14.5,8.6,4.8,0.0,0.0
Geraldo Perdomo,,SS,18,ARI,KC,5.12,Singer,0.328,1%,R,L,0.276,0%,0.110,23%,9,9,-1,3%,1%,0%,6.8,9.3,9.3,1.1,17.4,6.2,3.4,7.8,4.3
Juan Soto,,OF,17,SD,@CHC,3.45,Steele,0.284,-9%,L,L,0.353,-10%,0.190,-13%,2,2,0,-1%,-8%,-9%,7.1,7.9,7.9,1.0,14.8,7.8,4.6,0.0,0.0
Ian Happ,,OF,17,CHC,SD,3.55,Snell,0.314,-2%,L,S,0.313,-5%,0.132,-20%,3,3,0,-1%,-8%,-9%,10.0,10.1,10.1,1.1,19.1,6.8,4.0,2.6,1.5
Jonah Heim,,C,17,TEX,@CIN,4.97,Weaver,0.372,9%,R,S,0.278,-6%,0.156,-10%,6,6,0,12%,-7%,0%,13.3,10.0,10.0,1.1,18.9,7.6,4.5,1.9,1.1
Jonathan India,,2B,17,CIN,TEX,4.53,Perez,0.328,1%,L,R,0.345,1%,0.125,-11%,1,1,0,4%,-5%,0%,7.7,8.9,8.9,2.9,14.8,8.3,4.9,6.4,3.8
Nolan Gorman,,2B,17,STL,@SF,4.72,Brebbia,0.324,1%,R,L,0.346,2%,0.230,6%,3,3,2,-5%,-1%,0%,8.6,9.6,9.6,1.8,17.5,8.0,4.7,0.0,0.0
Michael Conforto,,OF,17,SF,STL,4.78,Woodford,0.348,3%,R,L,0.342,4%,0.196,17%,2,2,1,-4%,-1%,0%,7.1,8.3,8.3,-0.8,17.4,8.0,4.7,5.2,3.1
Thairo Estrada,,2B,17,SF,STL,4.78,Woodford,0.290,-5%,R,R,0.327,0%,0.146,-5%,6,7,-4,-1%,-1%,0%,9.8,9.7,9.7,1.4,18.0,7.3,4.3,8.7,5.1
William Contreras,,C,17,MIL,DET,4.77,Turnbull,0.283,-6%,R,R,0.327,-6%,0.190,-5%,5,5,-1,1%,-11%,0%,7.3,6.3,6.3,2.5,10.1,7.5,4.4,4.5,2.6
Teoscar Hernandez,,OF,17,SEA,@PHI,4.36,Falter,0.336,3%,L,R,0.409,14%,0.332,41%,4,4,1,6%,-8%,0%,8.4,7.3,7.3,-1.5,16.1,8.5,5.0,16.1,9.5
Bo Bichette,,SS,17,TOR,CWS,5.22,Clevinger,0.320,-1%,R,R,0.346,-3%,0.176,-6%,2,2,0,1%,-8%,0%,5.8,8.3,8.3,0.6,15.9,8.8,5.2,2.6,1.5
Alex Verdugo,,OF,17,BOS,@BAL,3.99,Bradish,0.291,-1%,R,L,0.354,6%,0.161,21%,1,1,0,-1%,-6%,0%,10.4,8.9,8.9,2.7,15.1,7.3,4.3,2.6,1.5
Kyle Tucker,,OF,17,HOU,@TB,3.22,Rasmussen,0.258,-13%,R,L,0.377,4%,0.233,-2%,3,3,2,-4%,0%,0%,7.8,9.7,9.7,2.3,17.1,8.2,4.8,9.0,5.3
Bobby Witt Jr.,0,SS,17,KC,@ARI,4.38,Nelson,,-1%,R,R,0.314,1%,0.163,-8%,1,1,0,-2%,2%,0%,7.7,8.2,8.2,0.3,16.1,9.4,5.5,9.7,5.7
Vinnie Pasquantino,,1B,17,KC,@ARI,4.38,Nelson,,1%,R,L,0.367,1%,0.198,9%,2,4,1,1%,2%,0%,7.8,8.1,8.1,1.6,14.5,9.1,5.4,2.6,1.5
Josh Rojas,,3B,17,ARI,KC,5.12,Singer,0.328,1%,R,L,0.329,2%,0.137,9%,1,1,0,2%,1%,0%,4.8,7.3,7.3,0.3,14.3,8.9,5.2,1.9,1.1
Anthony Rizzo,,1B,17,NYY,@MIN,3.08,Ryan,0.274,-10%,R,L,0.336,-3%,0.221,4%,2,3,1,1%,-7%,0%,7.3,8.5,8.5,0.5,16.5,7.4,4.4,0.0,0.0
Aaron Judge,,OF,17,NYY,@MIN,3.08,Ryan,0.286,-8%,R,R,0.426,1%,0.315,1%,3,2,-1,-6%,-8%,0%,7.1,8.7,8.7,0.8,16.6,8.7,5.1,4.5,2.6
Andrew McCutchen,,OF,16,PIT,LAD,4.17,Syndergaard,0.301,-4%,R,R,0.302,-9%,0.144,-24%,3,3,0,-2%,-5%,0%,9.1,9.5,9.5,1.4,17.6,7.1,4.4,18.0,11.3
Dansby Swanson,,SS,16,CHC,SD,3.55,Snell,0.314,-2%,L,R,0.334,1%,0.171,-1%,2,2,0,-1%,-9%,-9%,6.7,8.0,8.0,2.1,13.8,7.1,4.4,5.2,3.3
Seiya Suzuki,,OF,16,CHC,SD,3.55,Snell,0.314,-2%,L,R,0.377,5%,0.195,9%,4,4,0,-1%,-9%,-10%,8.7,8.7,8.7,3.2,14.2,7.2,4.5,0.0,0.0
Kris Bryant,,OF,16,COL,@CLE,3.29,Battenfield,,-1%,R,R,0.345,-7%,0.172,-19%,3,3,-1,-11%,-8%,-2%,8.9,7.5,7.5,1.3,13.6,6.8,4.3,7.1,4.4
Jeff McNeil,,2B,16,NYM,WAS,4.99,Gray,0.382,12%,R,L,0.349,2%,0.141,19%,5,5,0,-5%,-4%,0%,8.4,7.3,7.3,0.9,13.8,7.6,4.8,0.0,0.0
Shea Langeliers,,C,16,OAK,@LAA,3.87,Canning,0.355,4%,R,R,0.315,0%,0.239,8%,7,7,-1,9%,-4%,0%,9.3,6.9,6.9,-1.0,14.8,6.7,4.2,16.8,10.5
Nathaniel Lowe,,1B,16,TEX,@CIN,4.97,Weaver,0.372,9%,R,L,0.345,-1%,0.175,2%,3,3,0,12%,-7%,0%,6.8,7.7,7.7,1.8,13.5,9.3,5.8,21.3,13.3
Mike Yastrzemski,,OF,16,SF,STL,4.78,Woodford,0.348,3%,R,L,0.342,4%,0.234,9%,5,6,1,-3%,-1%,0%,7.3,7.9,7.9,-0.2,16.0,7.3,4.6,23.2,14.5
Jorge Soler,,OF,16,MIA,@ATL,3.61,Morton,0.290,-7%,R,R,0.305,-7%,0.175,-20%,2,4,1,6%,-5%,0%,8.1,7.9,7.9,-0.4,16.1,7.3,4.6,4.5,2.8
Bryan De La Cruz,,OF,16,MIA,@ATL,3.61,Morton,0.290,-7%,R,R,0.335,3%,0.177,11%,3,5,1,6%,-4%,0%,7.1,6.8,6.8,-1.4,15.0,7.0,4.4,4.5,2.8
Austin Riley,,3B,16,ATL,MIA,5.39,Hoeing,,-1%,R,R,0.369,-2%,0.231,-6%,3,3,0,2%,-5%,0%,8.6,8.8,8.8,2.3,15.3,9.1,5.7,4.5,2.8
Travis d'Arnaud,,C,16,ATL,MIA,5.39,Hoeing,,-1%,R,R,0.300,-8%,0.182,-6%,x,x,-,0%,0%,0%,6.5,6.5,6.5,-0.5,13.4,0.0,0.0,0.0,0.0
Ty France,,1B,16,SEA,@PHI,4.36,Falter,0.336,3%,L,R,0.335,-2%,0.169,6%,2,2,0,5%,-6%,0%,7.0,8.9,8.9,3.2,14.6,7.8,4.9,0.0,0.0
Nick Castellanos,,OF,16,PHI,SEA,4.64,Gonzales,0.336,3%,L,R,0.384,7%,0.240,14%,4,4,0,2%,-6%,0%,8.9,8.6,8.6,0.7,16.6,7.9,4.9,5.2,3.3
Jake Burger,,3B,16,CWS,@TOR,3.78,Berrios,0.279,-9%,R,R,0.317,-3%,0.217,-1%,7,6,-1,-1%,-9%,0%,9.0,8.3,8.3,-0.3,16.9,6.3,3.9,2.6,1.6
Tim Anderson,,SS,16,CWS,@TOR,3.78,Berrios,0.279,-9%,R,R,0.323,-8%,0.124,-20%,x,x,-,0%,0%,0%,8.8,9.1,9.1,-0.7,18.9,0.0,0.0,0.0,0.0
Masataka Yoshida,,OF,16,BOS,@BAL,3.99,Bradish,0.291,-1%,R,L,0.348,2%,0.234,5%,4,4,0,1%,-7%,0%,8.0,9.1,9.1,-0.3,18.5,7.6,4.8,9.7,6.1
Ryan Mountcastle,,1B,16,BAL,BOS,5.01,Kluber,0.322,0%,R,R,0.316,-2%,0.193,-4%,4,3,-1,2%,-8%,0%,4.6,8.8,8.8,-1.7,19.2,7.8,4.9,5.2,3.3
Yordan Alvarez,,OF,16,HOU,@TB,3.22,Rasmussen,0.258,-13%,R,L,0.394,-1%,0.288,1%,x,x,-,0%,0%,0%,9.2,10.9,10.9,4.1,17.7,0.0,0.0,0.0,0.0
Taylor Walls,0,2B,16,TB,HOU,4.28,Garcia,0.340,4%,R,L,0.264,-4%,0.126,3%,7,x,0,-2%,0%,0%,13.4,12.1,12.1,0.4,23.9,6.1,3.8,2.6,1.6
Christian Walker,,1B,16,ARI,KC,5.12,Singer,0.312,-2%,R,R,0.324,-2%,0.202,5%,4,4,0,-1%,2%,0%,8.1,6.9,6.9,-0.1,13.9,8.3,5.2,1.9,1.2
Carlos Santana,,1B,15,PIT,LAD,4.17,Syndergaard,0.340,2%,R,S,0.287,-10%,0.164,1%,4,4,0,3%,-5%,0%,8.3,7.5,7.5,0.8,14.2,6.6,4.4,7.1,4.7
Michael Busch,,2B,15,LAD,@PIT,4.33,Oviedo,0.311,-2%,R,L,,1%,,2%,7,8,0,9%,-5%,0%,0.0,0.0,0.0,0.0,0.0,5.9,3.9,9.0,6.0
Fernando Tatis Jr.,,OF,15,SD,@CHC,3.45,Steele,0.305,-4%,L,R,0.412,2%,0.285,-2%,1,1,0,1%,-11%,-12%,6.0,6.0,6.0,-2.6,14.5,9.7,6.5,5.2,3.5
Jake Cronenworth,,1B,15,SD,@CHC,3.45,Steele,0.284,-9%,L,L,0.320,-2%,0.157,-8%,5,6,0,2%,-8%,-9%,8.6,7.5,7.5,-2.4,17.3,6.0,4.0,0.0,0.0
Ryan McMahon,,3B,15,COL,@CLE,3.29,Battenfield,,1%,R,L,0.347,6%,0.214,10%,4,5,1,-8%,-8%,-2%,6.7,7.5,7.5,1.6,13.4,6.8,4.5,2.6,1.7
Brent Rooker,,OF,15,OAK,@LAA,3.87,Canning,0.355,4%,R,R,0.320,-1%,0.226,5%,3,3,1,10%,-4%,0%,15.1,12.0,12.0,0.0,24.0,7.8,5.2,9.7,6.5
Josh Jung,,3B,15,TEX,@CIN,4.97,Weaver,0.322,3%,R,R,0.269,-5%,0.143,-8%,5,5,0,15%,-7%,0%,9.9,8.8,8.8,1.0,16.6,8.1,5.4,9.0,6.0
Spencer Steer,,3B,15,CIN,TEX,4.53,Perez,0.328,1%,L,R,0.419,5%,0.222,9%,2,2,1,5%,-6%,0%,8.3,8.1,8.1,2.0,14.2,8.1,5.4,0.0,0.0
Nolan Arenado,,3B,15,STL,@SF,4.72,Brebbia,0.327,1%,R,R,0.347,-4%,0.208,-11%,4,4,0,0%,-1%,0%,6.4,7.4,7.4,1.0,13.9,8.1,5.4,0.0,0.0
J.D. Davis,,3B,15,SF,STL,4.78,Woodford,0.290,-5%,R,R,0.370,4%,0.201,7%,3,5,1,-2%,-1%,0%,9.0,8.5,8.5,-1.3,18.3,7.4,4.9,2.6,1.7
Joc Pederson,,OF,15,SF,STL,4.78,Woodford,0.348,3%,R,L,0.349,3%,0.236,15%,4,4,0,-4%,-1%,0%,9.2,8.6,8.6,2.5,14.6,7.7,5.1,4.5,3.0
Mitch Haniger,,OF,15,SF,STL,4.78,Woodford,0.290,-5%,R,R,0.318,-6%,0.200,-10%,x,x,-,0%,0%,0%,4.5,4.5,4.5,4.5,4.5,0.0,0.0,0.0,0.0
Ozzie Albies,,2B,15,ATL,MIA,5.39,Hoeing,,1%,R,S,0.311,-8%,0.200,-8%,6,6,-1,-2%,-4%,0%,10.8,7.8,7.8,0.6,14.9,7.8,5.2,28.4,18.9
Kerry Carpenter,,OF,15,DET,@MIL,3.73,Lauer,0.282,-9%,L,L,,-6%,,-16%,9,x,-5,7%,-13%,0%,6.5,6.0,6.0,-1.3,13.4,5.6,3.7,18.0,12.0
Eugenio Suarez,,3B,15,SEA,@PHI,4.36,Falter,0.336,3%,L,R,0.354,6%,0.248,8%,3,3,0,7%,-7%,0%,6.2,6.9,6.9,1.9,12.0,8.0,5.3,7.1,4.7
Alec Bohm,,1B,15,PHI,SEA,4.64,Gonzales,0.336,3%,L,R,0.367,15%,0.175,40%,6,2,0,2%,-6%,0%,7.0,8.0,8.0,-0.4,16.5,7.2,4.8,9.0,6.0
Whit Merrifield,,OF,15,TOR,CWS,5.22,Clevinger,0.320,-1%,R,R,0.302,-2%,0.109,-17%,7,x,0,1%,-6%,0%,8.8,7.2,7.2,3.5,10.9,6.7,4.5,8.7,5.8
Justin Turner,,1B,15,BOS,@BAL,3.99,Bradish,0.348,4%,R,R,0.357,1%,0.171,-9%,3,3,0,-3%,-6%,0%,8.7,7.7,7.7,1.2,14.2,7.2,4.8,2.6,1.7
Jarren Duran,,OF,15,BOS,@BAL,3.99,Bradish,0.291,-1%,R,L,0.293,1%,0.157,5%,7,7,1,-3%,-6%,0%,8.6,8.6,8.6,2.8,14.4,5.9,3.9,31.5,21.0
Anthony Santander,0,OF,15,BAL,BOS,5.01,Kluber,0.317,-1%,R,S,0.309,-4%,0.201,-2%,3,4,1,3%,-8%,0%,6.1,5.7,5.7,1.3,10.1,7.8,5.2,2.6,1.7
Gunnar Henderson,,3B,15,BAL,BOS,5.01,Kluber,0.317,-1%,R,L,0.357,4%,0.182,5%,5,7,2,1%,-6%,0%,6.3,6.6,6.6,2.0,11.1,8.0,5.3,16.8,11.2
Christian Bethancourt,,C,15,TB,HOU,4.28,Garcia,0.266,-12%,R,R,0.317,-1%,0.204,6%,x,x,-,0%,0%,0%,10.8,9.2,9.2,2.1,16.3,0.0,0.0,0.0,0.0
Brandon Lowe,,2B,15,TB,HOU,4.28,Garcia,0.340,4%,R,L,0.366,4%,0.258,4%,x,x,-,0%,0%,0%,6.9,9.7,9.7,-0.4,19.9,0.0,0.0,0.0,0.0
Yan Gomes,,C,14,CHC,SD,3.55,Snell,0.314,-2%,L,R,0.352,12%,0.231,27%,8,8,0,-1%,-10%,-11%,9.8,8.7,8.7,-1.7,19.1,5.3,3.8,27.7,19.8
Charlie Blackmon,,OF,14,COL,@CLE,3.29,Battenfield,,1%,R,L,0.320,-6%,0.163,0%,1,1,1,-9%,-8%,-2%,5.4,6.8,6.8,1.3,12.4,6.6,4.7,23.2,16.6
Amed Rosario,,SS,14,CLE,COL,4.71,Feltner,0.370,8%,R,R,0.298,-6%,0.107,-19%,2,2,0,-1%,-7%,-2%,10.6,8.0,8.0,0.3,15.6,7.9,5.6,4.5,3.2
Steven Kwan,,OF,14,CLE,COL,4.71,Feltner,0.330,4%,R,L,0.348,4%,0.115,20%,1,1,0,0%,-5%,-1%,6.8,7.7,7.7,2.0,13.3,8.6,6.1,8.7,6.2
Stone Garrett,,OF,14,WAS,@NYM,3.51,Butto,,-1%,R,R,0.347,-1%,0.196,-1%,x,x,-,0%,0%,0%,9.1,9.1,9.1,-2.7,21.0,0.0,0.0,0.0,0.0
Starling Marte,,OF,14,NYM,WAS,4.99,Gray,0.325,1%,R,R,0.358,3%,0.152,-5%,2,2,0,-5%,-4%,0%,6.4,7.2,7.2,-0.6,15.0,8.8,6.3,0.0,0.0
Daniel Vogelbach,,1B,14,NYM,WAS,4.99,Gray,0.382,12%,R,L,0.371,13%,0.208,20%,6,7,0,-4%,-5%,0%,7.0,6.0,6.0,1.1,11.0,7.7,5.5,2.6,1.9
Taylor Ward,,OF,14,LAA,OAK,5.13,Miller,,-1%,R,R,0.352,3%,0.206,17%,1,1,0,2%,-3%,0%,5.6,7.8,7.8,1.5,14.1,8.7,6.2,7.1,5.1
