Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ronald Acuna,0,OF,4600,ATL,HOU,4.27,Valdez,0.278,-10%,L,R,0.371,0%,0.223,4%,1,1,0,2%,-4%,3%,16.4,16.2,16.2,6.7,25.7,12.3,2.7,24.0,5.2
Rafael Devers,,3B,4500,BOS,@MIL,4.00,Miley,0.231,-14%,L,L,0.318,-12%,0.154,-33%,4,4,-1,-3%,0%,0%,12.0,13.5,13.5,0.6,26.4,9.9,2.2,28.2,6.3
Yordan Alvarez,0,OF,4500,HOU,@ATL,4.23,Wright,0.330,2%,R,L,0.394,-1%,0.286,0%,3,3,0,-2%,-5%,4%,12.9,14.9,14.9,5.0,24.9,12.1,2.7,22.2,4.9
Matt Chapman,,3B,4400,TOR,@NYY,3.06,Cole,0.274,-10%,R,R,0.324,-3%,0.195,-9%,4,,1,1%,-4%,-9%,15.6,15.3,15.3,2.7,27.8,8.5,1.9,0.0,0.0
Peter Alonso,,1B,4400,NYM,@SF,4.07,Webb,0.253,-15%,R,R,0.366,0%,0.243,-9%,4,4,0,0%,1%,0%,18.2,16.0,16.0,2.6,29.4,11.1,2.5,0.0,0.0
Fernando Tatis Jr.,1,OF/SS,4400,SD,@ARI,5.13,Kelly,0.310,-3%,R,R,0.399,-1%,0.327,4%,2,1,-1,0%,4%,0%,1.5,1.5,1.5,-0.6,3.6,15.4,3.5,24.9,5.7
Patrick Wisdom,,3B,4300,CHC,LAD,4.09,May,0.255,-10%,R,R,0.321,-4%,0.242,-8%,6,,0,-1%,-12%,23%,18.5,16.2,16.2,1.4,31.0,9.3,2.2,0.0,0.0
Aaron Judge,,OF,4300,NYY,TOR,3.94,Manoah,0.230,-20%,R,R,0.430,1%,0.319,1%,2,,0,1%,-4%,-10%,9.9,12.9,12.9,2.4,23.4,12.1,2.8,0.0,0.0
Matt Olson,,1B,4300,ATL,HOU,4.27,Valdez,0.279,-11%,L,L,0.346,-3%,0.249,-2%,2,2,0,-1%,-5%,4%,12.9,14.9,14.9,1.8,28.0,9.5,2.2,6.2,1.4
Francisco Lindor,,SS,4200,NYM,@SF,4.07,Webb,0.319,-1%,R,S,0.332,0%,0.181,0%,3,3,0,-2%,1%,0%,16.3,13.6,13.6,0.2,26.9,10.9,2.6,0.0,0.0
Wander Franco,,SS,4200,TB,CWS,4.04,Cease,0.305,-4%,R,L,0.317,-7%,0.150,-11%,2,4,1,-2%,0%,0%,9.0,13.1,13.1,2.0,24.1,9.7,2.3,6.0,1.4
Max Muncy,,3B,4200,LAD,@CHC,4.41,Wesneski,,1%,R,L,0.351,-1%,0.238,-2%,3,3,1,-1%,-10%,21%,20.3,14.5,14.5,-1.7,30.6,10.4,2.5,43.9,10.5
Cedric Mullins,,OF,4100,BAL,DET,4.53,Wentz,0.295,-1%,L,S,0.299,-12%,0.141,-22%,9,x,-7,1%,-5%,0%,13.9,13.9,13.9,2.1,25.7,8.6,2.1,0.0,0.0
Mike Trout,1,OF,4100,LAA,KC,5.36,Greinke,0.334,3%,R,R,0.427,3%,0.348,13%,2,3,1,2%,0%,0%,8.0,12.4,12.4,2.0,22.8,14.7,3.6,28.7,7.0
Jorge Mateo,,SS,4100,BAL,DET,4.53,Wentz,0.295,-1%,L,R,0.285,0%,0.157,3%,x,x,-,0%,0%,0%,13.7,16.0,16.0,5.8,26.2,0.0,0.0,0.0,0.0
Brandon Lowe,,2B,4000,TB,CWS,4.04,Cease,0.305,-4%,R,L,0.373,5%,0.263,4%,4,2,-2,-2%,0%,0%,18.2,15.7,15.7,1.4,29.9,9.9,2.5,0.0,0.0
Randy Arozarena,,OF,4000,TB,CWS,4.04,Cease,0.261,-13%,R,R,0.327,-7%,0.160,-17%,3,3,0,-5%,0%,0%,11.6,14.4,14.4,4.7,24.0,10.0,2.5,35.2,8.8
Bryan Reynolds,,OF,4000,PIT,CIN,5.00,Cessa,0.320,0%,R,S,0.371,3%,0.230,12%,2,2,0,2%,-6%,0%,6.2,13.2,13.2,-1.7,28.0,12.7,3.2,15.5,3.9
Adley Rutschman,,C,4000,BAL,DET,4.53,Wentz,,-6%,L,L,0.284,-11%,0.098,-25%,2,2,0,2%,-5%,0%,12.2,12.5,12.5,0.6,24.3,9.8,2.5,15.7,3.9
Julio E. Rodriguez,,OF,4000,SEA,STL,4.15,Mikolas,0.307,-3%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,12.5,13.7,13.7,4.9,22.5,10.3,2.6,0.0,0.0
Nico Hoerner,,2B,3900,CHC,LAD,4.09,May,0.255,-10%,R,R,0.329,1%,0.115,4%,1,,0,-1%,-7%,16%,17.1,14.2,14.2,3.3,25.0,10.0,2.6,28.4,7.3
Sean Murphy,,C,3900,ATL,HOU,4.27,Valdez,0.278,-10%,L,R,0.339,3%,0.208,9%,4,4,0,2%,-5%,3%,18.8,13.8,13.8,-1.6,29.2,8.8,2.3,18.7,4.8
