Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Eric Lauer,,P,8800,MIL,@SEA,45%,4.47,5,0.337,24.6%,4.56,23.8%,4.17,4.19,L,0.289,0.307,3%,0%,0%,26.7,26.7,26.7,8.5,44.8,26.7,3.0,39.0,4.4
Alex Cobb,,P,8600,SF,@MIA,50%,4.00,5.5,0.313,23.0%,3.17,24.2%,3.39,3.06,R,0.301,0.297,0%,0%,0%,24.7,24.7,24.7,11.6,37.7,28.4,3.3,36.0,4.2
Luis Garcia,,P,8400,HOU,TOR,50%,4.50,4.5,0.336,20.2%,4.78,25.2%,3.88,3.92,R,0.342,0.270,1%,-1%,0%,17.0,17.0,17.0,12.4,21.6,27.5,3.3,58.0,6.9
Kyle Bradish,,P,8300,BAL,@WAS,56%,4.16,4.5,0.309,20.1%,3.65,21.9%,4.14,3.99,R,0.300,0.350,3%,1%,0%,11.0,11.0,11.0,11.0,11.0,24.6,3.0,46.0,5.5
Noah Syndergaard,,P,8200,LAD,NYM,44%,4.51,3,0.344,17.2%,4.61,17.7%,4.28,4.21,R,0.337,0.305,1%,2%,0%,25.7,25.7,25.7,3.4,47.9,24.1,2.9,22.0,2.7
Taijuan Walker,,P,8000,PHI,@CWS,51%,4.19,4.5,0.319,22.2%,4.50,21.3%,4.28,4.19,R,0.303,0.300,-1%,1%,0%,25.3,25.3,25.3,14.6,36.0,25.9,3.2,32.0,4.0
Jose Berrios,,P,7800,TOR,@HOU,50%,4.50,5,0.318,21.9%,4.89,23.2%,3.84,3.84,R,0.349,0.281,1%,-1%,0%,21.7,21.7,21.7,9.2,34.1,26.3,3.4,28.0,3.6
Marco Gonzales,,P,7600,SEA,MIL,55%,4.03,4.5,0.315,27.0%,5.00,15.3%,4.98,5.02,L,0.311,0.338,2%,0%,0%,20.5,20.5,20.5,0.0,41.0,25.4,3.3,43.0,5.7
Nick Martinez,,P,7400,SD,ATL,47%,4.66,5,0.330,23.7%,5.39,20.2%,4.25,4.19,R,0.317,0.315,1%,1%,0%,19.0,19.0,19.0,14.0,24.0,25.9,3.5,49.0,6.6
Brady Singer,1,P,7300,KC,TEX,51%,4.72,6,0.303,24.1%,5.88,23.2%,3.82,3.66,R,0.327,0.312,0%,1%,0%,19.0,19.0,19.0,12.1,25.9,27.5,3.8,12.0,1.6
Griffin Canning,,P,7100,LAA,@NYY,45%,4.99,4.5,0.319,21.8%,4.47,22.2%,4.58,4.66,R,0.331,0.355,1%,2%,-1%,21.0,21.0,21.0,21.0,21.0,22.4,3.2,22.0,3.1
Cal Quantrill,1,P,7000,CLE,@DET,56%,3.72,5,0.302,27.0%,3.44,17.7%,4.55,4.47,R,0.286,0.314,1%,3%,0%,16.0,16.0,16.0,10.4,21.6,27.3,3.9,40.0,5.7
Corey Kluber,,P,6900,BOS,MIN,44%,4.79,5,0.320,26.6%,3.94,21.5%,4.02,4.13,R,0.306,0.326,-2%,4%,0%,16.0,16.0,16.0,7.8,24.2,25.1,3.6,6.0,0.9
Spencer Turnbull,,P,6600,DET,CLE,44%,4.28,3,0.330,17.5%,4.28,20.5%,4.10,4.09,R,0.299,0.278,0%,3%,0%,12.0,12.0,12.0,-9.4,33.4,21.6,3.3,16.0,2.4
Jhony Brito,,P,6400,NYY,LAA,55%,4.51,3,0.343,23.9%,5.06,,,,R,,,0%,2%,-1%,14.7,14.7,14.7,-15.4,44.8,20.6,3.2,19.0,3.0
Austin Gomber,,P,6200,COL,PIT,48%,5.64,3.5,0.332,21.7%,4.72,20.2%,4.32,4.26,L,0.294,0.349,-5%,4%,0%,13.7,13.7,13.7,2.2,25.2,20.2,3.3,-18.0,-2.9
Jake Woodford,,P,6000,STL,ARI,65%,4.38,3.5,0.311,22.2%,4.61,15.6%,4.64,4.69,R,0.333,0.295,1%,0%,0%,16.3,16.3,16.3,5.4,27.3,21.0,3.5,12.0,2.0
Madison Bumgarner,,P,5700,ARI,@STL,35%,6.12,3,0.352,21.0%,4.28,17.7%,4.76,4.94,L,0.320,0.349,9%,0%,0%,9.7,9.7,9.7,-1.9,21.2,19.2,3.4,-6.0,-1.1
