Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Luke Weaver,,SP,7900,CIN,@BOS,38%,5.65,5,,,5.20,22.3%,4.05,4.17,R,0.363,0.347,-4%,1%,0%,11.4,12.2,12.2,4.4,19.9,12.3,1.6,0.0,0.0
Clarke Schmidt,1,SP,7700,NYY,@SEA,43%,4.02,5,,,4.51,23.9%,3.96,4.05,R,0.404,0.275,4%,1%,0%,13.9,11.4,11.4,2.8,20.0,15.3,2.0,0.0,0.0
Dane Dunning,,SP,7500,TEX,@DET,57%,4.13,5,,,3.79,20.5%,4.19,4.05,R,0.331,0.325,1%,-2%,0%,16.4,16.4,16.4,12.6,20.1,14.7,2.0,0.0,0.0
Julio Teheran,,SP,7400,MIL,@TOR,38%,5.39,5,,,4.80,,,,R,,,0%,-1%,0%,16.3,16.3,16.3,16.3,16.3,12.6,1.7,0.0,0.0
Noah Syndergaard,,SP,7000,LAD,WAS,68%,3.56,3.5,,,4.18,16.7%,4.42,4.31,R,0.333,0.314,1%,2%,0%,6.1,7.0,7.0,-2.6,16.6,11.0,1.6,0.0,0.0
Alek Manoah,,SP,6900,TOR,MIL,62%,4.11,4.5,,,4.00,23.5%,4.15,4.31,R,0.321,0.238,0%,-1%,0%,5.2,8.2,8.2,-2.1,18.5,13.8,2.0,0.0,0.0
Alex Wood,,SP,6800,SF,PIT,53%,3.62,4.5,,,4.30,24.6%,3.63,3.55,L,0.252,0.327,1%,1%,0%,12.9,11.8,11.8,6.2,17.3,14.5,2.1,0.0,0.0
Jared Shuster,,SP,6500,ATL,@OAK,68%,3.59,4.5,,,3.47,,,,L,,,5%,0%,0%,10.0,10.0,10.0,-1.4,21.4,14.6,2.2,0.0,0.0
Carlos Carrasco,,SP,6400,NYM,PHI,47%,4.37,4.5,,,4.20,21.8%,4.03,3.92,R,0.307,0.358,1%,1%,-1%,5.9,5.9,5.9,-3.7,15.5,14.2,2.2,0.0,0.0
Patrick Corbin,,SP,6200,WAS,@LAD,32%,5.44,4.5,,,5.59,17.9%,4.50,4.26,L,0.309,0.381,0%,3%,0%,14.1,10.5,10.5,4.4,16.6,11.7,1.9,0.0,0.0
Joey Wentz,,SP,6100,DET,TEX,42%,4.87,3.5,,,6.37,18.7%,4.77,4.82,L,,0.353,0%,-4%,0%,2.6,5.3,5.3,-5.9,16.6,7.9,1.3,0.0,0.0
Austin Voth,,RP,6000,BAL,CLE,,,1,,,3.48,21.6%,4.13,4.38,R,0.336,0.338,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,3.4,0.6,0.0,0.0
Tommy Henry,,SP,5700,ARI,COL,60%,4.46,4,,,4.57,15.5%,5.30,5.40,L,,0.328,-6%,-1%,0%,10.9,9.2,9.2,3.1,15.3,10.7,1.9,0.0,0.0
James Kaprielian,,SP,5400,OAK,ATL,32%,5.41,4.5,,,5.05,20.6%,4.72,4.94,R,0.353,0.309,4%,1%,0%,7.6,7.3,7.3,-0.8,15.5,11.2,2.1,0.0,0.0
Dinelson Lamet,,SP,5100,COL,@ARI,40%,5.54,5,,,5.02,27.7%,4.02,4.30,R,0.298,0.334,-7%,-1%,0%,0.0,0.0,0.0,0.0,0.0,11.0,2.2,0.0,0.0
