Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ronald Acuna Jr.,,OF,27,ATL,@NYM,3.97,Peterson,0.335,3%,L,R,0.370,-1%,0.218,1%,1,1,0,-9%,-6%,0%,11.1,12.2,12.2,5.5,18.8,9.3,3.4,6.4,2.4
Jack Suwinski,,OF,26,PIT,@WAS,4.53,Kuhl,0.352,7%,R,L,0.366,8%,0.256,11%,,5,,2%,-8%,0%,12.9,9.3,9.3,1.1,17.5,8.3,3.2,0.0,0.0
Bryan Reynolds,,OF,23,PIT,@WAS,4.53,Kuhl,0.352,7%,R,S,0.373,4%,0.231,12%,,2,,2%,-8%,0%,7.4,10.0,10.0,0.0,20.0,9.5,4.1,0.0,0.0
Matt Olson,,1B,23,ATL,@NYM,3.97,Peterson,0.321,-1%,L,L,0.346,-3%,0.247,-2%,2,2,0,-8%,-8%,0%,7.3,10.3,10.3,1.5,19.1,7.9,3.4,18.0,7.8
Corbin Carroll,,OF,23,ARI,@COL,5.72,Freeland,0.357,6%,L,L,0.340,-6%,0.164,-16%,6,6,-3,19%,-6%,0%,12.6,10.3,10.3,1.4,19.2,9.1,4.0,9.0,3.9
Mike Trout,,OF,23,LAA,@MIL,4.20,Miley,0.322,0%,L,R,0.400,-3%,0.257,-15%,2,2,0,1%,-8%,0%,8.4,9.9,9.9,1.9,17.9,9.6,4.2,2.6,1.1
Sean Murphy,,C,22,ATL,@NYM,3.97,Peterson,0.335,3%,L,R,0.340,3%,0.211,9%,5,5,-1,-10%,-7%,0%,8.0,10.2,10.2,-0.4,20.8,7.2,3.3,0.0,0.0
James Outman,,OF,22,LAD,STL,4.50,Flaherty,0.318,-1%,R,L,0.446,6%,0.376,16%,6,5,-2,-2%,-3%,0%,10.1,10.5,10.5,-0.5,21.6,8.1,3.7,4.5,2.0
Max Muncy,,3B,22,LAD,STL,4.50,Flaherty,0.318,-1%,R,L,0.355,-1%,0.248,0%,4,4,0,-2%,-3%,0%,12.7,12.2,12.2,0.2,24.2,8.3,3.8,14.2,6.5
Andrew McCutchen,,OF,21,PIT,@WAS,4.53,Kuhl,0.367,10%,R,R,0.302,-9%,0.146,-23%,,3,,2%,-8%,0%,10.6,9.8,9.8,2.0,17.7,8.3,4.0,0.0,0.0
Connor Joe,,OF,20,PIT,@WAS,4.53,Kuhl,0.367,10%,R,R,0.327,-2%,0.141,-7%,,6,,0%,-7%,0%,9.3,9.8,9.8,1.5,18.1,7.8,3.9,0.0,0.0
Ozzie Albies,,2B,20,ATL,@NYM,3.97,Peterson,0.335,3%,L,S,0.390,14%,0.252,15%,4,4,1,-11%,-7%,0%,11.0,8.4,8.4,0.3,16.4,7.5,3.8,0.0,0.0
Brent Rooker,,OF,20,OAK,CIN,4.51,Cessa,0.326,1%,R,R,0.331,0%,0.241,7%,3,3,0,-5%,-2%,0%,11.7,11.8,11.8,0.8,22.8,7.6,3.8,28.4,14.2
Yordan Alvarez,,OF,20,HOU,PHI,4.06,Nola,0.277,-10%,R,L,0.394,-1%,0.288,1%,x,x,-,0%,0%,0%,9.2,10.9,10.9,4.1,17.7,0.0,0.0,0.0,0.0
Pavin Smith,,1B,20,ARI,@COL,5.72,Freeland,0.357,6%,L,L,0.269,-10%,0.067,-33%,x,x,-,0%,0%,0%,8.6,9.9,9.9,1.4,18.4,0.0,0.0,2.6,1.3
Adolis Garcia,,OF,20,TEX,NYY,4.16,Schmidt,0.266,-5%,R,R,0.331,3%,0.220,3%,4,4,0,-1%,0%,0%,13.3,10.3,10.3,-3.8,24.5,7.8,3.9,7.1,3.5
Freddie Freeman,,1B,20,LAD,STL,4.50,Flaherty,0.318,-1%,R,L,0.398,6%,0.198,5%,2,2,0,-2%,-3%,0%,9.3,8.4,8.4,0.6,16.2,9.2,4.6,12.3,6.2
Randy Arozarena,,OF,20,TB,@CWS,4.70,Giolito,0.343,5%,R,R,0.330,-6%,0.163,-16%,3,3,0,7%,-4%,1%,10.8,10.5,10.5,2.9,18.2,9.3,4.7,5.2,2.6
Hunter Renfroe,,OF,20,LAA,@MIL,4.20,Miley,0.322,0%,L,R,0.369,5%,0.275,7%,5,5,0,1%,-9%,0%,11.3,9.9,9.9,0.3,19.5,7.8,3.9,0.0,0.0
Jose Ramirez,,3B,20,CLE,@BOS,4.68,Pivetta,0.342,4%,R,S,0.381,3%,0.269,5%,3,3,0,9%,-4%,0%,7.0,9.0,9.0,1.6,16.5,10.5,5.3,11.3,5.7
Carlos Santana,,1B,19,PIT,@WAS,4.53,Kuhl,0.352,7%,R,S,0.288,-10%,0.162,0%,,4,,2%,-7%,0%,8.4,7.6,7.6,1.2,14.1,7.5,3.9,0.0,0.0
Henry Ramos,,OF,19,CIN,@OAK,4.49,Rucinski,,1%,R,S,0.225,-1%,0.061,-3%,6,6,0,-13%,-1%,0%,9.9,9.9,9.9,7.4,12.3,6.7,3.5,12.3,6.5
Geraldo Perdomo,,SS,19,ARI,@COL,5.72,Freeland,0.357,6%,L,L,0.275,-4%,0.027,-34%,x,x,-,0%,0%,0%,6.7,9.2,9.2,1.3,17.0,0.0,0.0,4.5,2.4
Marcus Semien,,2B,19,TEX,NYY,4.16,Schmidt,0.266,-5%,R,R,0.351,1%,0.240,6%,1,1,0,-1%,0%,0%,13.3,10.3,10.3,2.3,18.4,8.4,4.4,9.7,5.1
Will Smith,,C,19,LAD,STL,4.50,Flaherty,0.301,-4%,R,R,0.365,3%,0.232,6%,3,3,0,1%,-3%,0%,10.3,11.2,11.2,3.8,18.6,8.2,4.3,6.4,3.4
Austin Riley,,3B,18,ATL,@NYM,3.97,Peterson,0.335,3%,L,R,0.388,3%,0.279,13%,3,3,0,-10%,-8%,0%,7.0,8.2,8.2,1.9,14.6,8.2,4.6,2.6,1.4
Travis d'Arnaud,,C,18,ATL,@NYM,3.97,Peterson,0.335,3%,L,R,0.369,10%,0.212,9%,x,x,-,0%,0%,0%,6.5,6.5,6.5,-0.5,13.4,0.0,0.0,0.0,0.0
Kyle Tucker,,OF,18,HOU,PHI,4.06,Nola,0.277,-10%,R,L,0.378,4%,0.232,-2%,3,5,1,0%,0%,1%,7.7,9.5,9.5,2.3,16.6,9.0,5.0,0.0,0.0
Paul Goldschmidt,,1B,18,STL,@LAD,4.00,May,0.248,-11%,R,R,0.373,-6%,0.213,-13%,2,2,0,7%,-3%,0%,9.7,9.5,9.5,1.4,17.6,8.3,4.6,19.1,10.6
J.D. Martinez,,1B,18,LAD,STL,4.50,Flaherty,0.301,-4%,R,R,0.351,-5%,0.206,-13%,x,x,-,0%,0%,0%,8.1,8.5,8.5,-1.1,18.2,0.0,0.0,0.0,0.0
Yandy Diaz,,1B,18,TB,@CWS,4.70,Giolito,0.343,5%,R,R,0.350,-2%,0.124,-17%,1,1,0,7%,-4%,1%,10.5,10.3,10.3,0.6,20.0,8.7,4.8,7.1,3.9
Wander Franco,,SS,18,TB,@CWS,4.70,Giolito,0.282,-9%,R,L,0.319,-7%,0.150,-11%,2,2,0,4%,-4%,1%,7.2,9.8,9.8,1.6,18.0,8.3,4.6,0.0,0.0
Jarred Kelenic,,OF,18,SEA,@TOR,4.21,Manoah,0.308,-3%,R,L,0.305,6%,0.239,19%,3,3,3,-1%,0%,0%,8.6,9.5,9.5,1.8,17.2,7.7,4.3,15.5,8.6
Matt Chapman,,3B,18,TOR,SEA,4.29,Castillo,0.282,-9%,R,R,0.324,-3%,0.193,-10%,4,3,0,0%,0%,0%,7.5,10.6,10.6,2.1,19.0,7.2,4.0,9.7,5.4
Shohei Ohtani,,OF,18,LAA,@MIL,4.20,Miley,0.233,-13%,L,L,0.358,-4%,0.249,-8%,3,3,0,-4%,-7%,0%,14.7,12.9,12.9,2.0,23.9,8.0,4.4,2.6,1.4
