Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Freddy Peralta,0,SP,10700,MIL,@SD,43%,4.04,5.5,0.333,20.3%,4.07,31.2%,3.49,3.67,R,0.245,0.261,3%,1%,0%,26.9,26.9,26.9,24.6,29.2,15.0,1.4,5.3,0.5
Tyler Mahle,0,SP,10100,MIN,@NYY,44%,4.55,6,0.326,24.4%,4.71,26.7%,3.80,3.81,R,0.263,0.352,-2%,1%,0%,17.9,17.9,17.9,9.7,26.0,14.8,1.5,11.6,1.1
Tyler Anderson,,SP,9700,LAA,@BOS,52%,4.64,4.5,0.316,21.8%,5.43,19.2%,4.33,4.39,L,0.298,0.301,-5%,1%,0%,12.2,12.2,12.2,-0.7,25.1,12.5,1.3,-6.2,-0.6
Kyle Gibson,1,SP,9400,BAL,@CWS,50%,4.50,4.5,0.320,21.6%,4.50,20.2%,4.25,4.07,R,0.336,0.295,0%,-2%,0%,16.7,16.7,16.7,9.4,23.9,13.0,1.4,0.6,0.1
Nick Pivetta,1,SP,9200,BOS,LAA,48%,4.86,4.5,0.347,23.7%,5.23,24.5%,4.19,4.29,R,0.342,0.312,-3%,1%,0%,18.9,18.9,18.9,17.1,20.8,12.4,1.3,-0.4,-0.0
Jon Gray,0,SP,9000,TEX,@HOU,38%,4.53,5,0.327,20.7%,4.86,24.9%,3.92,3.80,R,0.326,0.293,3%,0%,0%,18.0,18.0,18.0,14.3,21.7,15.1,1.7,5.3,0.6
Anthony DeSclafani,3,SP,8900,SF,@DET,56%,4.14,6,0.302,28.0%,3.31,22.2%,4.04,3.90,R,0.331,0.270,-1%,-1%,0%,24.1,24.1,24.1,23.5,24.6,14.8,1.7,17.4,2.0
Carlos Carrasco,1,SP,8600,NYM,@OAK,63%,4.06,5,0.310,22.9%,4.07,22.4%,3.95,3.79,R,0.315,0.353,3%,1%,0%,-1.3,-1.3,-1.3,-6.4,3.7,15.0,1.7,8.4,1.0
Ryne Nelson,0,SP,8500,ARI,@MIA,47%,4.37,4.5,0.310,24.1%,3.29,,,,R,,,8%,-2%,0%,9.9,9.9,9.9,4.2,15.6,13.6,1.6,16.5,1.9
Jameson Taillon,0,SP,8200,CHC,@LAD,43%,4.83,4.5,0.329,21.0%,5.79,21.8%,4.06,4.20,R,0.319,0.303,2%,2%,0%,8.6,8.6,8.6,-0.5,17.7,12.8,1.6,22.9,2.8
Kris Bubic,0,SP,8100,KC,ATL,44%,4.53,4.5,0.338,22.8%,5.21,20.0%,4.67,4.47,L,0.405,0.336,-1%,6%,0%,20.1,20.1,20.1,6.5,33.7,11.7,1.4,0.7,0.1
Hunter Brown,2,RP,8000,HOU,TEX,62%,3.47,6.5,0.303,24.5%,5.62,27.0%,3.39,3.27,R,,,1%,0%,0%,18.9,18.9,18.9,2.2,35.6,18.0,2.3,25.6,3.2
Yusei Kikuchi,,SP,7900,TOR,TB,53%,4.81,3.5,0.332,17.0%,7.43,25.4%,4.11,3.96,L,0.257,0.371,0%,1%,0%,9.3,9.3,9.3,1.5,17.1,11.3,1.4,30.5,3.9
Bryce Elder,0,SP,7700,ATL,@KC,56%,3.97,5,0.300,22.5%,3.36,22.0%,4.22,4.05,R,0.289,0.274,0%,5%,0%,25.0,25.0,25.0,23.7,26.3,14.8,1.9,12.0,1.6
George Kirby,2,SP,7700,SEA,COL,68%,3.17,5,0.323,22.5%,4.36,24.1%,3.39,3.41,R,0.256,0.362,2%,0%,0%,10.8,10.8,10.8,2.8,18.9,17.1,2.2,16.6,2.2
Domingo German,2,SP,7500,NYY,MIN,56%,3.95,4,0.323,22.6%,4.43,22.1%,4.15,4.31,R,0.289,0.327,-1%,1%,0%,9.6,9.6,9.6,0.3,18.8,14.7,2.0,36.5,4.9
Seth Lugo,3,RP,7400,SD,MIL,56%,3.46,5,0.330,23.6%,5.21,26.3%,3.36,3.54,R,0.291,0.306,2%,1%,0%,24.7,24.7,24.7,18.2,31.3,16.4,2.2,6.3,0.9
Michael Kopech,0,SP,7300,CWS,BAL,50%,4.50,4.5,0.323,20.8%,5.71,26.4%,4.00,4.25,R,0.296,0.288,0%,-2%,0%,9.2,9.2,9.2,-4.0,22.4,13.6,1.9,7.3,1.0
Graham Ashcraft,1,SP,7200,CIN,PHI,49%,4.79,5,0.319,24.0%,4.36,16.3%,4.17,4.04,R,0.243,0.388,-3%,0%,0%,22.4,22.4,22.4,16.3,28.5,12.2,1.7,20.7,2.9
Braxton Garrett,0,SP,7100,MIA,ARI,53%,4.13,4,0.338,,4.43,22.8%,3.95,3.77,L,0.297,0.361,1%,-2%,0%,14.5,14.5,14.5,14.5,14.5,13.2,1.9,17.1,2.4
Michael Grove,,RP,7100,LAD,CHC,56%,4.17,4.5,0.315,24.4%,5.75,18.7%,4.53,4.66,R,,,1%,2%,0%,-0.9,-0.9,-0.9,-14.2,12.5,11.8,1.7,20.4,2.9
Matt Strahm,,RP,7000,PHI,@CIN,51%,4.71,1.5,0.326,24.2%,4.46,24.8%,3.51,4.01,L,0.277,0.279,-3%,0%,0%,19.0,19.0,19.0,11.6,26.4,9.0,1.3,9.0,1.3
Steven Matz,4,SP,6900,STL,PIT,62%,3.88,4,0.333,20.6%,4.00,23.1%,3.91,3.73,L,0.320,0.327,1%,2%,0%,6.8,6.8,6.8,0.2,13.3,15.5,2.2,15.9,2.3
Roansy Contreras,,SP,6600,PIT,@STL,38%,5.12,4,0.327,19.5%,4.21,20.4%,4.53,4.55,R,0.300,0.326,3%,2%,0%,3.7,3.7,3.7,-14.1,21.6,10.4,1.6,16.1,2.4
Zach Plesac,0,SP,6500,CLE,@WAS,61%,4.16,4,0.299,20.8%,3.64,17.2%,4.60,4.57,R,0.324,0.309,7%,1%,0%,3.8,3.8,3.8,-19.3,26.9,12.7,2.0,9.1,1.4
Ryan Feltner,,SP,6200,COL,@SEA,32%,4.83,4,0.319,22.4%,4.57,19.7%,4.59,4.69,R,0.329,0.376,13%,0%,0%,7.5,7.5,7.5,5.2,9.8,11.8,1.9,3.5,0.6
