Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Mike Trout,0,OF,27,LAA,WAS,6.13,Corbin,0.390,15%,L,R,0.409,-2%,0.269,-12%,2,2,0,2%,-4%,0%,13.3,13.3,13.3,5.6,21.1,12.0,4.4,1.9,0.7
Shohei Ohtani,0,OF,26,LAA,WAS,6.13,Corbin,0.317,1%,L,L,0.360,-4%,0.254,-7%,3,3,0,5%,-4%,0%,13.3,13.3,13.3,4.7,21.9,10.4,4.0,2.6,1.0
Aaron Judge,,OF,24,NYY,@CLE,3.35,Bieber,0.270,-11%,R,R,0.432,1%,0.321,0%,2,2,0,-2%,-5%,0%,12.8,12.8,12.8,3.9,21.6,9.0,3.8,4.5,1.9
Rafael Devers,,3B,24,BOS,@TB,3.83,Beeks,,-6%,L,L,0.318,-12%,0.147,-36%,2,2,0,-9%,0%,0%,12.5,12.5,12.5,1.3,23.6,7.9,3.3,0.0,0.0
Paul Goldschmidt,0,1B,24,STL,@COL,6.15,Marquez,0.299,-5%,R,R,0.371,-7%,0.211,-14%,3,3,0,28%,-1%,0%,8.7,8.7,8.7,2.5,14.8,11.1,4.6,13.5,5.6
Nolan Arenado,0,3B,24,STL,@COL,6.15,Marquez,0.299,-5%,R,R,0.351,-3%,0.212,-11%,4,4,0,29%,-1%,0%,8.5,8.5,8.5,2.1,14.9,10.1,4.2,0.0,0.0
Taylor Ward,0,OF,23,LAA,WAS,6.13,Corbin,0.390,15%,L,R,0.325,-3%,0.123,-17%,1,1,0,2%,-3%,0%,10.3,10.3,10.3,2.9,17.7,10.0,4.3,5.2,2.3
Jose Ramirez,,3B,23,CLE,NYY,4.15,German,0.293,-5%,R,S,0.378,2%,0.267,5%,3,3,0,0%,-4%,0%,10.1,10.1,10.1,3.3,16.9,9.0,3.9,4.2,1.8
Wander Franco,,SS,23,TB,BOS,4.67,Pivetta,0.343,5%,R,L,0.324,-6%,0.153,-10%,4,4,-1,-2%,0%,0%,13.3,13.3,13.3,5.9,20.6,8.1,3.5,0.0,0.0
Ronald Acuna Jr.,,OF,23,ATL,CIN,4.88,Ashcraft,0.386,5%,R,R,0.366,0%,0.215,-2%,1,1,0,1%,-5%,0%,12.0,12.0,12.0,4.2,19.7,10.4,4.5,7.8,3.4
Julio Rodriguez,0,OF,23,SEA,@CHC,4.89,Smyly,0.332,2%,L,R,,2%,,7%,1,1,0,0%,0%,0%,11.1,11.1,11.1,4.5,17.7,9.4,4.1,5.2,2.3
Yordan Alvarez,,OF,23,HOU,@PIT,4.57,Contreras,0.286,-4%,R,L,0.398,-1%,0.293,2%,3,3,0,6%,-3%,0%,11.7,11.7,11.7,4.7,18.6,10.2,4.4,21.3,9.3
Jordan Walker,0,OF,23,STL,@COL,6.15,Marquez,0.299,-5%,R,R,0.433,1%,0.172,-2%,7,8,0,29%,-1%,0%,9.2,9.2,9.2,1.8,16.6,8.1,3.5,2.6,1.1
Matt Olson,0,1B,22,ATL,CIN,4.88,Ashcraft,0.246,-8%,R,L,0.365,2%,0.253,0%,2,2,0,-2%,-6%,0%,12.7,12.7,12.7,1.7,23.7,8.9,4.0,7.8,3.5
Pete Alonso,,1B,22,NYM,SD,3.93,Darvish,0.290,-7%,R,R,0.364,0%,0.242,-9%,4,4,0,-4%,-7%,2%,11.4,11.4,11.4,0.7,22.1,7.8,3.5,0.0,0.0
Freddie Freeman,,1B,22,LAD,@SF,4.13,Webb,0.315,-1%,R,L,0.404,7%,0.203,6%,2,2,0,-4%,-2%,0%,9.9,9.9,9.9,2.5,17.3,8.7,4.0,9.0,4.1
James Outman,,OF,22,LAD,@SF,4.13,Webb,0.315,-1%,R,L,0.502,5%,0.405,11%,7,6,0,-4%,-2%,0%,12.2,12.2,12.2,2.6,21.9,6.9,3.1,16.5,7.5
Masataka Yoshida,,OF,21,BOS,@TB,3.83,Beeks,,-6%,L,L,,-6%,,-16%,4,4,0,-8%,0%,0%,10.5,10.5,10.5,2.1,18.8,7.2,3.4,2.6,1.2
Randy Arozarena,,OF,21,TB,BOS,4.67,Pivetta,0.314,-2%,R,R,0.330,-6%,0.165,-15%,3,3,0,-4%,0%,0%,12.8,12.8,12.8,6.1,19.4,8.7,4.1,6.8,3.2
Xander Bogaerts,,SS,21,SD,@NYM,3.57,Scherzer,0.242,-17%,R,R,0.361,-3%,0.181,-5%,4,4,-1,-6%,-5%,1%,11.3,11.3,11.3,4.8,17.7,6.4,3.0,9.4,4.5
Will Smith,,C,21,LAD,@SF,4.13,Webb,0.254,-15%,R,R,0.365,2%,0.235,6%,3,3,0,-3%,-2%,0%,13.6,13.6,13.6,6.7,20.5,7.4,3.5,4.5,2.1
Kris Bryant,0,OF,21,COL,STL,5.35,Matz,0.325,1%,L,R,0.400,7%,0.264,21%,3,2,-1,10%,-1%,0%,6.5,6.5,6.5,2.9,10.2,9.7,4.6,2.6,1.2
Gio Urshela,,3B,20,LAA,WAS,6.13,Corbin,0.390,15%,L,R,0.339,3%,0.176,15%,7,8,0,1%,-3%,0%,7.8,7.8,7.8,1.9,13.7,7.6,3.8,7.1,3.5
