Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Dylan Cease,,P,11100,CWS,@MIN,56%,3.50,8,0.305,24.2%,4.11,31.4%,3.50,3.58,R,0.305,0.261,1%,1%,0%,46.0,46.0,46.0,40.3,51.7,36.4,3.3,36.0,3.2
Julio Urias,1,P,10900,LAD,@SF,59%,3.37,6.5,0.321,26.2%,5.22,25.3%,3.62,3.73,L,0.251,0.265,1%,1%,0%,43.0,43.0,43.0,38.8,47.2,32.2,3.0,49.0,4.5
Shane Bieber,1,P,10700,CLE,NYY,60%,3.35,6,0.323,21.8%,4.89,27.5%,3.22,2.99,R,0.264,0.270,-1%,1%,0%,32.5,32.5,32.5,30.4,34.6,33.1,3.1,37.0,3.5
Luis Castillo,0,P,10500,SEA,@CHC,57%,4.11,6.5,0.310,23.3%,5.25,25.4%,3.73,3.44,R,0.304,0.289,0%,0%,-4%,40.5,40.5,40.5,39.8,41.2,32.0,3.0,31.0,3.0
Sandy Alcantara,,P,10300,MIA,@PHI,56%,3.74,6.5,0.320,24.4%,3.33,23.4%,3.59,3.42,R,0.273,0.267,0%,1%,0%,33.0,33.0,33.0,6.1,59.9,33.4,3.2,-3.0,-0.3
Max Scherzer,0,P,10100,NYM,SD,54%,3.57,6,0.330,20.3%,5.00,32.0%,2.96,3.32,R,0.291,0.242,1%,2%,0%,22.0,22.0,22.0,0.8,43.2,33.9,3.4,39.0,3.9
Framber Valdez,1,P,10000,HOU,@PIT,63%,3.43,5,0.332,20.8%,4.67,22.9%,3.36,3.19,L,0.274,0.280,0%,1%,0%,36.5,36.5,36.5,23.1,49.9,32.5,3.3,40.0,4.0
Graham Ashcraft,,P,9800,CIN,@ATL,37%,4.88,4.5,0.322,23.8%,4.60,15.7%,4.19,4.06,R,0.246,0.386,-1%,3%,0%,46.0,46.0,46.0,46.0,46.0,22.5,2.3,37.0,3.8
Logan Webb,,P,9600,SF,LAD,41%,4.13,4.5,0.343,20.9%,6.00,23.6%,3.34,3.06,R,0.315,0.254,1%,1%,0%,28.5,28.5,28.5,9.4,47.6,28.6,3.0,24.0,2.5
Kenta Maeda,,P,9500,MIN,CWS,44%,4.00,4,0.319,18.2%,5.20,25.9%,3.84,3.87,R,0.291,0.314,0%,1%,0%,39.0,39.0,39.0,39.0,39.0,27.6,2.9,15.0,1.6
