Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Aaron Judge,2,OF,4500,NYY,PHI,4.20,Walker,0.298,-5%,R,R,0.430,1%,0.318,0%,2,2,0,1%,-8%,0%,19.9,19.9,19.9,15.0,24.7,13.4,3.0,9.2,2.0
Yordan Alvarez,1,OF,4300,HOU,DET,4.84,Boyd,0.246,-12%,L,L,0.405,1%,0.281,-2%,3,3,0,-1%,2%,1%,21.1,21.1,21.1,17.8,24.4,12.9,3.0,29.2,6.8
C.J. Cron,,1B,4200,COL,@LAD,3.47,Grove,,-1%,R,R,0.370,1%,0.235,-4%,4,4,0,-8%,-8%,0%,23.5,23.5,23.5,-1.6,48.7,9.4,2.2,0.0,0.0
Shohei Ohtani,1,OF,4200,LAA,@SEA,3.28,Kirby,0.245,-11%,R,L,0.387,3%,0.289,6%,3,3,0,-18%,0%,0%,13.6,13.6,13.6,6.9,20.4,10.4,2.5,22.2,5.3
Ronald Acuna,,OF,4100,ATL,@STL,4.35,Woodford,0.269,-9%,R,R,0.367,0%,0.216,-2%,1,1,0,-7%,-1%,0%,13.3,13.3,13.3,8.4,18.2,12.1,3.0,40.9,10.0
Kyle Tucker,1,OF,4100,HOU,DET,4.84,Boyd,0.246,-12%,L,L,0.340,-6%,0.250,5%,5,5,0,-1%,2%,1%,14.8,14.8,14.8,1.4,28.3,11.7,2.9,3.0,0.7
Matt Olson,1,1B,4100,ATL,@STL,4.35,Woodford,0.331,-2%,R,L,0.361,1%,0.251,-1%,2,2,0,-9%,-2%,0%,19.7,19.7,19.7,-1.8,41.2,11.2,2.7,9.7,2.4
Trea Turner,,SS,4100,PHI,@NYY,3.30,Cortes,0.268,-12%,L,R,0.412,11%,0.252,31%,1,1,0,-1%,-6%,0%,14.3,14.3,14.3,9.4,19.2,10.6,2.6,6.0,1.5
Cedric Mullins,2,OF,4000,BAL,@TEX,3.98,Gray,0.324,1%,R,S,0.363,7%,0.209,13%,1,1,2,2%,0%,0%,31.4,31.4,31.4,28.4,34.5,11.9,3.0,12.0,3.0
Vladimir Guerrero Jr.,,1B,4000,TOR,@KC,4.25,Singer,0.303,-4%,R,R,0.391,4%,0.256,7%,3,3,0,-1%,-3%,0%,12.6,12.6,12.6,5.8,19.3,11.5,2.9,15.5,3.9
Mookie Betts,1,OF,4000,LAD,COL,5.03,Feltner,0.372,7%,R,R,0.362,0%,0.240,5%,1,1,0,1%,-7%,0%,11.5,11.5,11.5,2.6,20.4,13.4,3.4,3.0,0.8
Rafael Devers,3,3B,4000,BOS,PIT,5.20,Oviedo,0.315,-1%,R,L,0.396,10%,0.292,30%,2,2,0,3%,-7%,2%,14.4,14.4,14.4,9.5,19.3,13.2,3.3,21.7,5.4
Julio E. Rodriguez,1,OF,4000,SEA,LAA,3.72,Detmers,0.321,0%,L,R,,2%,,7%,1,1,0,0%,0%,0%,13.1,13.1,13.1,3.5,22.7,11.0,2.8,18.4,4.6
Bo Bichette,,SS,3900,TOR,@KC,4.25,Singer,0.303,-4%,R,R,0.346,-3%,0.175,-6%,2,2,0,1%,-2%,0%,11.3,11.3,11.3,-0.6,23.2,10.8,2.8,21.7,5.6
Jose Altuve,,2B,3900,HOU,DET,4.84,Boyd,0.304,-5%,L,R,0.385,2%,0.251,10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adolis Garcia,1,OF,3900,TEX,BAL,4.52,Bradish,0.350,4%,R,R,0.329,3%,0.210,2%,4,4,0,-1%,0%,0%,12.7,12.7,12.7,1.3,24.1,10.8,2.8,0.0,0.0
Paul Goldschmidt,,1B,3900,STL,ATL,4.15,Morton,0.287,-8%,R,R,0.371,-7%,0.211,-14%,3,3,0,-3%,-1%,0%,14.3,14.3,14.3,5.3,23.3,10.7,2.7,24.7,6.3
Marcus Semien,1,2B,3900,TEX,BAL,4.52,Bradish,0.350,4%,R,R,0.346,-1%,0.239,5%,1,1,0,-1%,0%,0%,16.7,16.7,16.7,8.6,24.8,11.6,3.0,0.0,0.0
Jose Ramirez,1,3B,3900,CLE,@OAK,4.08,Kaprielian,0.337,3%,R,S,0.378,2%,0.269,5%,3,3,0,-10%,-5%,0%,9.1,9.1,9.1,6.6,11.6,12.5,3.2,37.4,9.6
Michael Harris II,1,OF,3800,ATL,@STL,4.35,Woodford,0.331,-2%,R,L,0.404,7%,0.255,14%,5,5,1,-8%,-1%,0%,9.3,9.3,9.3,6.3,12.3,11.1,2.9,6.2,1.6
George Springer,,OF,3800,TOR,@KC,4.25,Singer,0.303,-4%,R,R,0.362,0%,0.235,0%,1,1,0,0%,-2%,0%,10.4,10.4,10.4,-7.6,28.5,11.4,3.0,6.5,1.7
