Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
George Kirby,,SP,8100,SEA,@CLE,55%,3.80,3.5,0.332,16.4%,4.78,24.4%,3.35,3.37,R,0.258,0.365,-5%,4%,2%,5.2,5.2,5.2,5.2,5.2,12.8,1.6,16.5,2.0
Michael Kopech,,SP,8000,CWS,@PIT,45%,4.76,5,0.317,23.5%,5.12,26.5%,3.95,4.20,R,0.302,0.288,1%,3%,0%,-0.1,-0.1,-0.1,-0.1,-0.1,14.7,1.8,18.5,2.3
Hunter Brown,3,RP,7900,HOU,@MIN,53%,3.89,6,0.314,24.8%,4.50,,,,R,,,0%,1%,0%,7.1,7.1,7.1,7.1,7.1,15.7,2.0,30.8,3.9
Anthony DeSclafani,2,SP,7800,SF,KC,59%,3.82,4.5,0.303,23.2%,2.89,21.9%,4.07,3.93,R,0.336,0.273,1%,0%,0%,23.7,23.7,23.7,23.7,23.7,13.5,1.7,24.4,3.1
James Kaprielian,,SP,7700,OAK,@TB,28%,4.72,4.5,0.314,23.0%,8.00,20.5%,4.64,4.82,R,0.342,0.301,2%,0%,0%,5.8,5.8,5.8,5.8,5.8,11.5,1.5,1.3,0.2
Braxton Garrett,,SP,7600,MIA,@NYM,44%,4.52,3.5,0.337,18.7%,4.11,22.5%,4.00,3.84,L,0.286,0.360,2%,5%,0%,0.0,0.0,0.0,0.0,0.0,11.9,1.6,14.5,1.9
Connor Overton,,RP,7400,CIN,@PHI,37%,4.86,1,0.322,23.6%,3.25,16.3%,4.81,4.65,R,,,3%,4%,1%,3.6,3.6,3.6,3.6,3.6,10.5,1.4,3.6,0.5
Yusei Kikuchi,,SP,7400,TOR,@LAA,45%,5.29,4.5,0.349,21.8%,5.62,25.4%,4.12,3.96,L,0.250,0.369,-3%,1%,0%,14.8,14.8,14.8,14.8,14.8,10.4,1.4,3.8,0.5
Zach Plesac,,SP,7200,CLE,SEA,45%,4.20,4,0.320,23.0%,4.11,17.1%,4.62,4.61,R,0.326,0.311,-2%,5%,2%,-12.5,-12.5,-12.5,-12.5,-12.5,11.7,1.6,20.1,2.8
Kris Bubic,,SP,7000,KC,@SF,41%,4.68,4.5,0.320,23.3%,5.50,19.6%,4.74,4.53,L,0.410,0.340,3%,0%,0%,10.4,10.4,10.4,10.4,10.4,11.7,1.7,29.7,4.2
Michael Grove,,RP,6800,LAD,@ARI,55%,4.47,4.5,0.305,22.6%,4.33,18.8%,4.56,4.82,R,,,-12%,-1%,0%,8.6,8.6,8.6,8.6,8.6,10.5,1.5,-10.3,-1.5
Tyler Wells,,SP,6700,BAL,NYY,43%,4.02,4,0.329,23.7%,4.88,21.6%,4.09,4.44,R,0.228,0.315,-1%,5%,0%,0.0,0.0,0.0,0.0,0.0,10.4,1.6,13.9,2.1
Matthew Boyd,3,SP,6500,DET,BOS,48%,4.08,5,0.328,21.8%,6.88,20.3%,4.57,4.76,L,0.239,0.301,0%,3%,0%,8.8,8.8,8.8,8.8,8.8,11.9,1.8,9.1,1.4
Johan Oviedo,,SP,6200,PIT,CWS,55%,4.24,4.5,0.315,23.0%,5.78,19.6%,4.80,4.79,R,0.326,0.315,1%,4%,0%,4.5,4.5,4.5,4.5,4.5,12.4,2.0,26.0,4.2
Kutter Crawford,0,SP,5800,BOS,@DET,52%,3.92,1.5,0.301,26.8%,3.25,23.0%,4.20,4.49,R,0.414,0.326,2%,2%,0%,1.0,1.0,1.0,1.0,1.0,12.7,2.2,22.3,3.8
Jake Woodford,,SP,5400,STL,@MIL,41%,4.95,3.5,0.335,24.7%,5.25,15.3%,4.72,4.77,R,0.334,0.285,-3%,3%,0%,-2.3,-2.3,-2.3,-2.3,-2.3,10.6,2.0,9.7,1.8
