Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Byron Buxton,1,OF,5500,MIN,@NYY,3.95,German,0.327,0%,R,R,0.373,-1%,0.308,3%,3,,-1,5%,-1%,0%,7.5,8.3,8.3,3.1,13.5,8.7,1.6,0.0,0.0
Manny Machado,1,3B,5500,SD,MIL,4.04,Peralta,0.261,-13%,R,R,0.364,-2%,0.219,-6%,2,2,0,-4%,-2%,0%,7.7,6.8,6.8,1.1,12.5,7.8,1.4,5.0,0.9
Freddie Freeman,1,1B,5500,LAD,CHC,4.83,Taillon,0.319,-1%,R,L,0.401,7%,0.201,6%,2,2,0,-2%,-3%,0%,9.2,8.4,8.4,1.1,15.6,9.6,1.7,5.0,0.9
Ryan Mountcastle,,1B,5400,BAL,@CWS,4.50,Kopech,0.288,-7%,R,R,0.321,-2%,0.198,-5%,3,,0,1%,3%,0%,13.4,12.1,12.1,0.0,24.1,8.4,1.6,0.0,0.0
Luis Robert Jr.,,OF,5400,CWS,BAL,4.50,Gibson,0.295,-6%,R,R,0.331,-8%,0.161,-16%,2,,0,1%,3%,0%,12.6,10.5,10.5,-0.2,21.3,8.8,1.6,0.0,0.0
Xander Bogaerts,1,SS,5400,SD,MIL,4.04,Peralta,0.261,-13%,R,R,0.364,-2%,0.182,-4%,4,4,-1,-4%,-2%,0%,9.1,10.1,10.1,3.8,16.5,7.1,1.3,15.0,2.8
Dansby Swanson,1,SS,5400,CHC,@LAD,4.17,Grove,,-1%,R,R,0.327,-1%,0.175,0%,2,2,0,3%,-4%,0%,8.4,8.8,8.8,2.4,15.2,8.3,1.5,2.0,0.4
Matt Olson,1,1B,5300,ATL,@KC,4.53,Bubic,0.405,9%,L,L,0.348,-3%,0.254,0%,2,2,0,2%,-10%,0%,11.5,11.9,11.9,1.8,21.9,9.0,1.7,12.0,2.3
Willy Adames,,SS,5300,MIL,@SD,3.46,Lugo,0.306,-4%,R,R,0.349,6%,0.232,9%,3,3,-1,-8%,-2%,0%,11.8,10.1,10.1,1.8,18.3,7.5,1.4,3.0,0.6
Gleyber Torres,,2B,5300,NYY,MIN,4.55,Mahle,0.352,7%,R,R,0.312,-5%,0.137,-19%,5,,-1,1%,-1%,0%,10.0,10.5,10.5,-0.4,21.5,7.4,1.4,2.0,0.4
Tim Anderson,,SS,5300,CWS,BAL,4.50,Gibson,0.295,-6%,R,R,0.323,-8%,0.124,-20%,x,x,-,0%,0%,0%,9.5,9.7,9.7,-0.8,20.3,0.0,0.0,0.0,0.0
George Springer,0,OF,5300,TOR,TB,5.19,Faucher,,-1%,R,R,0.361,0%,0.234,0%,1,1,0,0%,-1%,0%,9.6,9.3,9.3,1.8,16.9,9.5,1.8,11.0,2.1
J.T. Realmuto,1,C,5300,PHI,@CIN,4.79,Ashcraft,0.388,6%,R,R,0.351,1%,0.200,2%,x,x,-,0%,0%,0%,4.6,6.3,6.3,-1.8,14.4,0.0,0.0,0.0,0.0
Marcus Semien,1,2B,5300,TEX,@HOU,3.47,Brown,,-1%,R,R,0.343,-1%,0.234,4%,1,1,0,-1%,0%,0%,6.2,7.8,7.8,0.5,15.0,8.1,1.5,5.0,0.9
Pete Alonso,0,1B,5200,NYM,@OAK,5.44,Fujinami,,-1%,R,R,0.363,-1%,0.239,-10%,4,4,0,-7%,-3%,0%,11.4,10.9,10.9,1.0,20.7,9.6,1.8,14.0,2.7
Jonathan India,1,2B,5200,CIN,PHI,4.71,Strahm,0.279,-6%,L,R,0.344,1%,0.128,-10%,1,1,0,4%,1%,0%,8.6,9.9,9.9,4.3,15.5,8.5,1.6,14.0,2.7
Giancarlo Stanton,1,OF,5200,NYY,MIN,4.55,Mahle,0.352,7%,R,R,0.355,1%,0.262,5%,4,,0,1%,-2%,0%,9.0,8.9,8.9,2.5,15.4,8.0,1.5,9.0,1.7
Bobby Witt Jr.,,SS,5200,KC,ATL,3.97,Elder,0.274,-7%,R,R,0.313,0%,0.157,-9%,1,2,1,1%,-9%,0%,11.4,9.1,9.1,-0.9,19.1,8.3,1.6,17.0,3.3
Kris Bryant,1,OF,5200,COL,@SEA,3.17,Kirby,0.362,2%,R,R,0.348,-6%,0.174,-18%,2,2,1,-13%,0%,0%,6.5,7.2,7.2,2.7,11.8,7.0,1.3,0.0,0.0
Jose Altuve,,2B,5200,HOU,TEX,4.53,Gray,0.293,-6%,R,R,0.370,-2%,0.215,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Ward,0,OF,5100,LAA,@BOS,4.86,Pivetta,0.312,-2%,R,R,0.359,3%,0.209,17%,1,1,0,11%,-1%,0%,6.9,8.9,8.9,2.0,15.9,9.4,1.8,2.0,0.4
Carlos Correa,,SS,5100,MIN,@NYY,3.95,German,0.327,0%,R,R,0.352,-3%,0.190,-1%,2,,0,3%,-1%,0%,8.0,8.0,8.0,-0.3,16.3,7.5,1.5,0.0,0.0
Seiya Suzuki,1,OF,5100,CHC,@LAD,4.17,Grove,,-1%,R,R,0.326,-2%,0.164,-5%,4,4,0,4%,-4%,0%,14.0,14.0,14.0,14.0,14.0,7.9,1.5,3.0,0.6
C.J. Cron,0,1B,5100,COL,@SEA,3.17,Kirby,0.362,2%,R,R,0.365,1%,0.233,-3%,4,4,0,-13%,0%,0%,4.6,7.9,7.9,-4.7,20.5,6.9,1.4,10.0,2.0
Brandon Lowe,,2B,5000,TB,@TOR,4.81,Kikuchi,0.257,-9%,L,L,0.322,-9%,0.233,-10%,x,x,-,0%,0%,0%,14.2,13.1,13.1,2.5,23.7,0.0,0.0,3.0,0.6
Starling Marte,1,OF,5000,NYM,@OAK,5.44,Fujinami,,-1%,R,R,0.363,3%,0.156,-5%,2,2,0,-3%,-2%,0%,8.7,9.3,9.3,0.0,18.6,10.1,2.0,7.0,1.4
Salvador Perez,0,C,5000,KC,ATL,3.97,Elder,0.274,-7%,R,R,0.325,-5%,0.223,-9%,4,4,0,0%,-12%,0%,5.5,5.6,5.6,-0.2,11.4,6.7,1.3,10.0,2.0
Bryce Harper,,OF,5000,PHI,@CIN,4.79,Ashcraft,0.243,-8%,R,L,0.432,7%,0.324,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Seager,,SS,5000,TEX,@HOU,3.47,Brown,,1%,R,L,0.360,3%,0.201,-2%,x,x,-,0%,0%,0%,8.6,8.8,8.8,1.8,15.8,0.0,0.0,0.0,0.0
Teoscar Hernandez,0,OF,5000,SEA,COL,4.83,Feltner,0.376,8%,R,R,0.332,-7%,0.184,-21%,5,5,0,-1%,0%,0%,9.6,7.4,7.4,-1.8,16.5,8.4,1.7,8.0,1.6
Adam Duvall,,OF,4900,BOS,LAA,4.64,Anderson,0.301,-5%,L,R,0.339,2%,0.273,6%,x,x,-,0%,0%,0%,18.3,18.3,18.3,2.4,34.1,0.0,0.0,0.0,0.0
Matt Chapman,1,3B,4900,TOR,TB,5.19,Faucher,,-1%,R,R,0.322,-3%,0.190,-11%,5,5,-1,0%,-1%,0%,14.1,13.3,13.3,3.5,23.1,7.9,1.6,7.0,1.4
Yandy Diaz,1,1B,4900,TB,@TOR,4.81,Kikuchi,0.371,11%,L,R,0.366,4%,0.183,25%,1,1,0,6%,-1%,0%,8.9,10.3,10.3,-1.5,22.0,9.3,1.9,2.0,0.4
Christian Yelich,,OF,4900,MIL,@SD,3.46,Lugo,0.291,-6%,R,L,0.338,0%,0.137,-14%,1,1,0,-4%,-1%,0%,9.2,8.7,8.7,2.0,15.4,7.4,1.5,12.0,2.4
Jazz Chisholm Jr.,1,OF,4900,MIA,ARI,4.37,Nelson,,1%,R,L,0.349,6%,0.231,9%,1,1,1,-3%,3%,-3%,7.8,7.7,7.7,-0.1,15.5,9.8,2.0,3.0,0.6
Adolis Garcia,1,OF,4900,TEX,@HOU,3.47,Brown,,-1%,R,R,0.327,3%,0.214,3%,4,4,0,0%,0%,0%,8.4,8.7,8.7,0.7,16.7,7.7,1.6,5.0,1.0
Francisco Lindor,1,SS,4800,NYM,@OAK,5.44,Fujinami,,1%,R,S,0.334,0%,0.182,1%,3,3,0,-5%,-2%,0%,12.6,10.4,10.4,-0.2,21.1,9.3,1.9,5.0,1.0
Josh Rojas,,3B,4800,ARI,@MIA,4.13,Garrett,0.297,-1%,L,L,0.316,-4%,0.105,-18%,2,2,-1,-7%,2%,-1%,9.7,9.7,9.7,0.8,18.6,7.9,1.6,5.0,1.0
Hunter Renfroe,1,OF,4800,LAA,@BOS,4.86,Pivetta,0.312,-2%,R,R,0.333,-5%,0.236,-7%,5,5,0,11%,-1%,0%,11.6,9.6,9.6,0.7,18.5,8.5,1.8,7.0,1.5
Anthony Rizzo,,1B,4800,NYY,MIN,4.55,Mahle,0.263,-13%,R,L,0.336,-3%,0.219,3%,3,,0,1%,-1%,0%,9.1,8.9,8.9,0.1,17.8,7.7,1.6,14.0,2.9
Brendan Donovan,,2B,4800,STL,PIT,5.12,Contreras,0.300,-2%,R,L,0.344,0%,0.116,10%,1,,0,-4%,-2%,0%,5.6,7.3,7.3,0.1,14.4,7.7,1.6,25.0,5.2
Eloy Jimenez,,OF,4800,CWS,BAL,4.50,Gibson,0.295,-6%,R,R,0.355,3%,0.204,2%,4,,0,2%,3%,0%,6.2,6.2,6.2,0.1,12.2,8.2,1.7,4.0,0.8
Ty France,0,1B,4800,SEA,COL,4.83,Feltner,0.376,8%,R,R,0.348,1%,0.156,-4%,2,2,0,-2%,0%,0%,11.0,10.8,10.8,4.5,17.1,8.3,1.7,6.0,1.3
Jorge Mateo,,SS,4700,BAL,@CWS,4.50,Kopech,0.288,-7%,R,R,0.290,1%,0.151,-1%,9,,-1,-1%,2%,0%,9.6,11.3,11.3,3.7,19.0,7.4,1.6,22.0,4.7
Masataka Yoshida,,OF,4700,BOS,LAA,4.64,Anderson,0.298,-6%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,8.9,8.9,8.9,0.6,17.2,0.0,0.0,0.0,0.0
Yoan Moncada,,3B,4700,CWS,BAL,4.50,Gibson,0.336,3%,R,S,0.319,-2%,0.152,-2%,x,x,-,0%,0%,0%,8.7,8.7,8.7,-0.8,18.1,0.0,0.0,0.0,0.0
MJ Melendez,,C/OF,4700,KC,ATL,3.97,Elder,0.289,-5%,R,L,0.297,-3%,0.172,-1%,2,1,0,0%,-9%,0%,7.8,6.8,6.8,-0.2,13.9,7.0,1.5,2.0,0.4
Ozzie Albies,1,2B,4700,ATL,@KC,4.53,Bubic,0.336,3%,L,S,0.382,13%,0.239,13%,5,5,0,0%,-9%,0%,4.2,5.3,5.3,0.2,10.4,8.3,1.8,17.0,3.6
Ian Happ,,OF,4700,CHC,@LAD,4.17,Grove,,1%,R,S,0.348,3%,0.207,11%,3,3,0,-3%,-3%,0%,11.1,11.4,11.4,1.4,21.5,8.2,1.7,0.0,0.0
Andres Gimenez,1,2B,4600,CLE,@WAS,5.34,Kuhl,0.352,7%,R,L,0.333,-2%,0.161,2%,6,5,-1,4%,-1%,0%,9.7,9.8,9.8,4.0,15.6,9.5,2.1,17.0,3.7
Jake Fraley,,OF,4600,CIN,PHI,4.71,Strahm,0.277,-10%,L,L,0.223,-14%,0.066,-29%,x,x,-,0%,0%,0%,8.6,8.7,8.7,1.9,15.6,0.0,0.0,0.0,0.0
Alex Verdugo,0,OF,4600,BOS,LAA,4.64,Anderson,0.298,-6%,L,L,0.302,-9%,0.093,-29%,1,,3,4%,-1%,0%,5.7,7.9,7.9,2.4,13.5,7.6,1.7,7.0,1.5
Gunnar Henderson,,3B/SS,4600,BAL,@CWS,4.50,Kopech,0.296,-6%,R,L,0.361,4%,0.192,5%,x,x,-,0%,0%,0%,6.8,6.7,6.7,1.9,11.4,0.0,0.0,2.0,0.4
Trevor Story,,2B,4600,BOS,LAA,4.64,Anderson,0.301,-5%,L,R,0.394,14%,0.278,26%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Bregman,,3B,4600,HOU,TEX,4.53,Gray,0.293,-6%,R,R,0.358,-3%,0.199,-5%,2,2,0,-1%,0%,0%,9.7,7.4,7.4,0.1,14.6,7.9,1.7,7.0,1.5
Michael Brantley,,OF,4600,HOU,TEX,4.53,Gray,0.326,1%,R,L,0.382,13%,0.146,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Kwan,1,OF,4500,CLE,@WAS,5.34,Kuhl,0.352,7%,R,L,0.350,3%,0.117,18%,1,1,0,3%,-1%,0%,8.6,8.1,8.1,1.5,14.8,10.0,2.2,7.0,1.6
Nelson Cruz,1,1B,4500,SD,MIL,4.04,Peralta,0.261,-13%,R,R,0.306,-12%,0.168,-22%,5,x,-1,-4%,-2%,0%,9.1,9.1,9.1,-3.3,21.6,5.8,1.3,16.0,3.6
Joc Pederson,,OF,4500,SF,@DET,4.86,Lorenzen,0.313,-3%,R,L,0.349,3%,0.237,15%,x,x,-,0%,0%,0%,8.3,8.3,8.3,1.9,14.7,0.0,0.0,0.0,0.0
DJ LeMahieu,,2B/3B,4500,NYY,MIN,4.55,Mahle,0.352,7%,R,R,0.324,-5%,0.114,-11%,1,,0,0%,-1%,0%,8.9,8.9,8.9,3.9,13.9,7.2,1.6,9.0,2.0
Tyler O'Neill,,OF,4500,STL,PIT,5.12,Contreras,0.326,-1%,R,R,0.343,0%,0.218,2%,x,x,-,0%,0%,0%,6.1,7.2,7.2,-0.2,14.6,0.0,0.0,0.0,0.0
Willson Contreras,,C,4500,STL,PIT,5.12,Contreras,0.326,-1%,R,R,0.333,-3%,0.179,-12%,x,x,-,0%,0%,0%,4.5,5.0,5.0,1.6,8.4,0.0,0.0,0.0,0.0
Max Muncy,2,3B,4500,LAD,CHC,4.83,Taillon,0.319,-1%,R,L,0.348,-2%,0.237,-2%,3,4,1,-2%,-4%,0%,14.0,11.9,11.9,-1.3,25.1,8.2,1.8,2.0,0.4
Nick Castellanos,,OF,4400,PHI,@CIN,4.79,Ashcraft,0.388,6%,R,R,0.347,-3%,0.201,-5%,4,4,0,10%,1%,0%,9.0,8.7,8.7,2.5,15.0,8.6,2.0,0.0,0.0
Daulton Varsho,1,OF,4400,TOR,TB,5.19,Faucher,,1%,R,L,0.335,5%,0.227,18%,4,4,1,-5%,-1%,0%,8.6,8.8,8.8,3.4,14.1,8.4,1.9,2.0,0.5
Andrew McCutchen,1,OF,4400,PIT,@STL,3.88,Matz,0.327,1%,L,R,0.378,14%,0.252,36%,3,3,0,-4%,-3%,0%,8.8,9.0,9.0,0.9,17.1,7.7,1.8,18.0,4.1
Amed Rosario,3,SS,4400,CLE,@WAS,5.34,Kuhl,0.361,8%,R,R,0.297,-6%,0.106,-19%,2,2,0,-3%,-1%,0%,7.6,7.1,7.1,1.4,12.7,9.1,2.1,13.0,3.0
Tyler Stephenson,1,C,4400,CIN,PHI,4.71,Strahm,0.279,-6%,L,R,0.351,2%,0.147,4%,4,4,0,5%,1%,0%,6.2,6.5,6.5,3.0,9.9,7.8,1.8,13.0,3.0
Joey Meneses,0,1B,4400,WAS,CLE,4.16,Plesac,0.309,-3%,R,R,0.339,-2%,0.180,-4%,3,3,1,0%,-2%,0%,4.8,4.7,4.7,0.5,8.9,7.8,1.8,10.0,2.3
Mitch Garver,,C,4400,TEX,@HOU,3.47,Brown,,-1%,R,R,0.336,-6%,0.211,-13%,x,x,-,0%,0%,0%,9.2,9.2,9.2,-6.0,24.4,0.0,0.0,0.0,0.0
J.D. Martinez,,OF,4400,LAD,CHC,4.83,Taillon,0.303,-4%,R,R,0.347,-7%,0.198,-16%,4,5,0,1%,-4%,0%,8.7,8.2,8.2,0.1,16.4,7.7,1.8,2.0,0.5
Thairo Estrada,1,2B/SS,4300,SF,@DET,4.86,Lorenzen,0.280,-8%,R,R,0.325,-1%,0.144,-8%,2,5,1,1%,1%,0%,11.5,11.5,11.5,1.7,21.2,8.9,2.1,10.0,2.3
Ramon Laureano,,OF,4300,OAK,NYM,4.06,Carrasco,0.353,6%,R,R,0.298,-6%,0.191,2%,4,4,0,-5%,-2%,0%,7.3,7.4,7.4,0.8,14.0,7.4,1.7,5.0,1.2
Anthony Rendon,1,3B,4300,LAA,@BOS,4.86,Pivetta,0.312,-2%,R,R,0.311,-7%,0.123,-24%,4,4,0,11%,-1%,0%,7.1,7.1,7.1,1.6,12.7,7.6,1.8,9.0,2.1
Travis d'Arnaud,,C,4300,ATL,@KC,4.53,Bubic,0.336,3%,L,R,0.369,10%,0.212,9%,x,x,-,0%,0%,0%,6.9,6.9,6.9,-0.5,14.3,0.0,0.0,0.0,0.0
Jake Cronenworth,1,1B,4300,SD,MIL,4.04,Peralta,0.245,-17%,R,L,0.330,2%,0.175,6%,6,5,-1,-3%,-1%,0%,7.4,5.9,5.9,-0.8,12.6,6.4,1.5,41.0,9.5
Anthony Santander,0,OF,4300,BAL,@CWS,4.50,Kopech,0.296,-6%,R,S,0.308,-4%,0.201,-2%,4,,0,4%,3%,0%,3.4,4.5,4.5,0.4,8.6,8.0,1.9,17.0,4.0
Nathaniel Lowe,1,1B,4300,TEX,@HOU,3.47,Brown,,1%,R,L,0.349,-1%,0.180,3%,3,3,0,-2%,0%,0%,9.1,9.2,9.2,2.9,15.4,7.6,1.8,3.0,0.7
Josh Lowe,,OF,4200,TB,@TOR,4.81,Kikuchi,0.257,-9%,L,L,0.165,-10%,0.021,-23%,x,x,-,0%,0%,0%,11.2,11.2,11.2,3.6,18.8,0.0,0.0,3.0,0.7
Austin Hays,,OF,4200,BAL,@CWS,4.50,Kopech,0.288,-7%,R,R,0.312,-3%,0.179,-3%,5,,0,0%,3%,0%,8.9,10.2,10.2,-2.3,22.7,7.7,1.8,17.0,4.0
Sean Murphy,1,C,4200,ATL,@KC,4.53,Bubic,0.336,3%,L,R,0.327,1%,0.189,3%,4,4,0,-1%,-9%,0%,10.1,9.2,9.2,-0.2,18.6,7.7,1.8,36.0,8.6
Alec Bohm,,1B/3B,4200,PHI,@CIN,4.79,Ashcraft,0.388,6%,R,R,0.275,-11%,0.089,-25%,6,7,0,8%,1%,0%,8.2,9.1,9.1,-0.8,19.1,7.4,1.8,7.0,1.7
Ketel Marte,2,2B,4200,ARI,@MIA,4.13,Garrett,0.361,8%,L,S,0.412,16%,0.268,32%,1,1,1,-3%,3%,-2%,7.8,6.5,6.5,-1.0,14.1,8.7,2.1,7.0,1.7
Tommy Edman,,SS,4200,STL,PIT,5.12,Contreras,0.300,-2%,R,S,0.296,-6%,0.103,-26%,8,,-1,-4%,-2%,0%,4.8,5.3,5.3,-1.2,11.8,7.3,1.7,5.0,1.2
Jeremy Pena,1,SS,4200,HOU,TEX,4.53,Gray,0.293,-6%,R,R,0.287,-6%,0.152,-11%,6,1,-1,-1%,0%,0%,7.4,7.6,7.6,1.1,14.2,6.8,1.6,14.0,3.3
Nolan Gorman,1,2B,4100,STL,PIT,5.12,Contreras,0.300,-2%,R,L,0.340,2%,0.223,6%,5,,1,-5%,-4%,0%,10.8,10.5,10.5,2.3,18.7,7.8,1.9,5.0,1.2
Luis Arraez,,2B,4100,MIA,ARI,4.37,Nelson,,1%,R,L,0.358,5%,0.105,16%,x,x,-,0%,0%,0%,10.8,10.4,10.4,2.5,18.4,0.0,0.0,5.0,1.2
Brandon Nimmo,1,OF,4100,NYM,@OAK,5.44,Fujinami,,1%,R,L,0.360,-1%,0.156,0%,1,1,0,-3%,-2%,0%,10.1,9.8,9.8,2.6,17.1,9.3,2.3,10.0,2.4
Jorge Soler,,OF,4100,MIA,ARI,4.37,Nelson,,-1%,R,R,0.302,-7%,0.173,-21%,x,x,-,0%,0%,0%,8.2,8.2,8.2,-1.4,17.7,0.0,0.0,0.0,0.0
William Contreras,,C,4100,MIL,@SD,3.46,Lugo,0.306,-4%,R,R,0.328,-6%,0.193,-3%,x,x,-,0%,0%,0%,6.3,6.0,6.0,3.5,8.5,0.0,0.0,0.0,0.0
Josh Naylor,2,1B,4100,CLE,@WAS,5.34,Kuhl,0.352,7%,R,L,0.352,11%,0.219,29%,4,4,0,4%,-1%,0%,6.9,6.4,6.4,-1.0,13.8,9.3,2.3,2.0,0.5
Mitch Haniger,,OF,4100,SF,@DET,4.86,Lorenzen,0.280,-8%,R,R,0.318,-6%,0.200,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Votto,,1B,4100,CIN,PHI,4.71,Strahm,0.277,-10%,L,L,0.309,-11%,0.121,-42%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan McMahon,,2B,4100,COL,@SEA,3.17,Kirby,0.256,-10%,R,L,0.346,5%,0.213,10%,5,5,-1,-21%,0%,0%,8.3,7.7,7.7,2.1,13.3,6.2,1.5,2.0,0.5
Geraldo Perdomo,,SS,4000,ARI,@MIA,4.13,Garrett,0.297,-1%,L,L,0.273,-4%,0.021,-35%,x,x,-,0%,0%,0%,11.1,11.1,11.1,1.5,20.8,0.0,0.0,0.0,0.0
Logan O'Hoppe,,C,4000,LAA,@BOS,4.86,Pivetta,0.312,-2%,R,R,0.287,-2%,0.189,-1%,x,x,-,0%,0%,0%,9.0,8.6,8.6,1.7,15.6,0.0,0.0,0.0,0.0
