Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Seth Lugo,,P,35,SD,@ARI,50%,4.50,4.5,0.316,20.1%,4.65,26.3%,3.35,3.53,R,0.299,0.309,-13%,-2%,0%,20.4,20.4,20.4,6.7,34.2,14.1,4.0,19.7,5.6
Braxton Garrett,,P,34,MIA,@CLE,46%,3.90,3.5,0.322,19.1%,4.21,22.8%,3.93,3.76,L,0.294,0.358,-4%,5%,2%,17.3,17.3,17.3,14.0,20.6,13.9,4.1,0.0,0.0
Domingo German,,P,33,NYY,TOR,55%,4.01,4,0.341,23.4%,4.58,22.9%,4.02,4.17,R,0.287,0.320,-1%,3%,2%,19.8,19.8,19.8,0.0,39.6,15.9,4.8,15.7,4.8
Tyler Wells,0,P,33,BAL,DET,63%,3.83,5.5,0.300,27.5%,3.35,21.5%,4.11,4.45,R,0.233,0.315,-1%,0%,0%,13.6,13.6,13.6,9.4,17.8,16.4,5.0,27.4,8.3
Mitch Keller,,P,32,PIT,CIN,56%,3.94,5.5,0.315,24.6%,4.47,20.3%,4.49,4.33,R,0.354,0.336,0%,-1%,0%,18.8,18.8,18.8,9.2,28.5,16.4,5.1,22.6,7.1
Steven Matz,,P,32,STL,@SEA,46%,4.18,5,0.336,24.5%,4.47,23.1%,3.94,3.75,L,0.317,0.327,2%,0%,0%,11.0,11.0,11.0,3.6,18.4,16.9,5.3,16.6,5.2
Drew Smyly,,P,31,CHC,LAD,40%,5.30,4.5,0.338,23.7%,5.25,20.9%,4.27,4.33,L,0.301,0.329,1%,3%,-13%,13.4,13.4,13.4,-1.6,28.4,11.7,3.8,46.1,14.9
Graham Ashcraft,,P,31,CIN,@PIT,43%,4.56,5,0.307,23.9%,5.15,16.3%,4.21,4.07,R,0.237,0.391,4%,-1%,0%,24.4,24.4,24.4,18.9,29.9,13.6,4.4,13.6,4.4
Anthony DeSclafani,,P,31,SF,NYM,51%,4.20,3.5,0.343,17.5%,4.85,22.1%,4.01,3.86,R,0.331,0.268,2%,1%,0%,25.4,25.4,25.4,21.2,29.6,13.6,4.4,8.9,2.9
Nick Pivetta,,P,30,BOS,@MIL,39%,5.03,4.5,0.327,22.2%,5.00,24.4%,4.20,4.31,R,0.342,0.315,3%,5%,0%,14.0,14.0,14.0,1.7,26.3,14.1,4.7,21.8,7.3
Yusei Kikuchi,,P,30,TOR,@NYY,45%,4.49,5,0.336,,4.63,25.7%,4.07,3.92,L,0.257,0.368,-1%,2%,2%,18.3,18.3,18.3,3.5,33.1,15.0,5.0,20.6,6.9
Michael Lorenzen,,P,30,DET,@BAL,37%,5.17,3.5,0.333,20.4%,5.50,20.1%,4.53,4.35,R,0.315,0.294,-3%,-1%,0%,3.0,3.0,3.0,3.0,3.0,11.1,3.7,19.4,6.5
Zach Plesac,,P,29,CLE,MIA,54%,3.60,3.5,0.324,21.3%,3.11,17.0%,4.60,4.56,R,0.326,0.306,-1%,4%,2%,6.7,6.7,6.7,-12.5,25.9,14.8,5.1,0.0,0.0
JP Sears,,P,29,OAK,@TEX,32%,5.11,5,0.318,26.3%,6.22,17.9%,4.51,4.69,L,,0.321,-5%,2%,0%,12.9,12.9,12.9,9.7,16.2,12.4,4.3,24.8,8.6
Michael Kopech,,P,29,CWS,@TB,37%,5.14,4.5,0.324,22.0%,7.00,26.1%,4.04,4.27,R,0.303,0.292,7%,0%,0%,9.9,9.9,9.9,-1.0,20.7,12.6,4.3,14.0,4.8
Noah Davis,,P,27,COL,@PHI,28%,5.32,4,0.324,23.6%,4.35,,,,R,,,9%,1%,0%,19.6,19.6,19.6,19.6,19.6,10.7,4.0,15.7,5.8
Taylor Clarke,,P,25,KC,@LAA,32%,5.11,1.5,0.297,24.6%,4.79,22.7%,3.60,4.01,R,0.318,0.333,-2%,-1%,0%,0.0,0.0,0.0,0.0,0.0,4.4,1.8,8.0,3.2
Calvin Faucher,,P,25,TB,CWS,63%,3.86,1,0.319,22.2%,4.37,19.6%,4.15,4.48,R,,,1%,0%,0%,7.3,7.3,7.3,7.3,7.3,9.8,3.9,1.5,0.6
Joey Lucchesi,,P,25,NYM,@SF,49%,4.30,1.5,0.328,25.9%,4.61,26.1%,3.79,4.03,L,,0.310,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,13.0,5.2,37.6,15.0
