Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Fernando Tatis Jr.,2,OF/SS,4500,SD,@ARI,5.66,Nelson,,-1%,R,R,0.404,-1%,0.334,5%,1,1,0,0%,1%,0%,0.0,0.0,0.0,0.0,0.0,16.4,3.6,0.0,0.0
Rafael Devers,,3B,4400,BOS,MIN,4.61,Maeda,0.294,-5%,R,L,0.396,10%,0.297,28%,2,,1,3%,-5%,0%,11.3,14.3,14.3,1.0,27.6,12.2,2.8,12.7,2.9
Peter Alonso,0,1B,4300,NYM,@SF,4.37,Manaea,0.338,4%,L,R,0.366,0%,0.300,13%,4,4,0,0%,-1%,0%,11.8,14.0,14.0,1.6,26.4,12.6,2.9,38.4,8.9
Mike Trout,,OF,4300,LAA,@NYY,3.88,Cortes,0.273,-11%,L,R,0.403,-3%,0.264,-12%,3,,-1,0%,-4%,0%,10.8,12.9,12.9,2.5,23.4,11.8,2.7,3.0,0.7
Francisco Lindor,,SS,4200,NYM,@SF,4.37,Manaea,0.338,4%,L,S,0.334,0%,0.179,-1%,3,3,0,3%,-1%,0%,16.1,13.9,13.9,-0.1,27.8,11.5,2.7,15.4,3.7
Aaron Judge,,OF,4200,NYY,LAA,4.62,Sandoval,0.314,-2%,L,R,0.416,-2%,0.315,-1%,2,,0,1%,-4%,0%,13.4,13.5,13.5,2.6,24.3,14.0,3.3,12.4,3.0
Bryan Reynolds,0,OF,4100,PIT,CIN,5.31,Weaver,0.376,10%,R,S,0.372,3%,0.232,12%,2,,0,2%,2%,0%,5.6,14.1,14.1,-1.3,29.5,13.4,3.3,6.2,1.5
Max Muncy,1,3B,4100,LAD,@CHC,5.52,Assad,,1%,R,L,0.349,-2%,0.235,-3%,4,,0,-1%,1%,28%,18.8,14.3,14.3,-1.9,30.6,13.3,3.2,30.7,7.5
Patrick Wisdom,0,3B,4000,CHC,LAD,5.48,Grove,,-1%,R,R,0.319,-5%,0.238,-9%,6,,0,-1%,1%,31%,15.0,16.0,16.0,1.6,30.4,12.0,3.0,0.0,0.0
Shohei Ohtani,,OF,3900,LAA,@NYY,3.88,Cortes,0.244,-16%,L,L,0.359,-4%,0.252,-7%,2,,0,-3%,-4%,0%,16.4,17.0,17.0,1.5,32.4,10.6,2.7,3.0,0.8
