Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Gerrit Cole,0,P,11300,NYY,MIN,60%,3.12,7.5,0.322,22.6%,4.20,32.8%,2.88,2.87,R,0.282,0.278,0%,0%,0%,48.3,48.3,48.3,34.8,61.9,42.1,3.7,67.0,5.9
Dylan Cease,,P,11100,CWS,BAL,54%,3.57,6,0.329,20.7%,5.73,31.3%,3.50,3.59,R,0.304,0.261,0%,3%,0%,42.7,42.7,42.7,35.6,49.7,35.2,3.2,31.0,2.8
Julio Urias,,P,10900,LAD,CHC,67%,3.23,5.5,0.331,22.6%,5.38,25.4%,3.61,3.73,L,0.252,0.265,0%,1%,0%,45.0,45.0,45.0,40.4,49.6,33.4,3.1,29.0,2.7
Shane Bieber,0,P,10700,CLE,@WAS,67%,3.63,6,0.301,20.6%,3.67,27.3%,3.26,3.03,R,0.265,0.270,3%,0%,0%,34.0,34.0,34.0,31.0,37.0,33.5,3.1,25.0,2.3
Luis Castillo,,P,10500,SEA,COL,73%,2.96,6,0.321,22.8%,4.20,25.4%,3.74,3.45,R,0.305,0.287,1%,0%,0%,37.3,37.3,37.3,31.8,42.8,35.8,3.4,58.0,5.5
Shane McClanahan,,P,10400,TB,@TOR,55%,4.01,5,0.345,18.7%,5.27,29.0%,3.21,2.90,L,0.291,0.269,-1%,0%,0%,43.7,43.7,43.7,40.5,46.9,30.8,3.0,43.0,4.1
Sandy Alcantara,0,P,10300,MIA,ARI,55%,3.30,6,0.306,22.5%,4.27,23.3%,3.61,3.42,R,0.275,0.271,1%,-1%,0%,21.0,21.0,21.0,-7.2,49.2,33.0,3.2,33.0,3.2
Framber Valdez,1,P,10000,HOU,TEX,65%,3.35,7,0.318,25.9%,5.36,22.8%,3.40,3.23,L,0.278,0.280,0%,0%,0%,37.7,37.7,37.7,28.0,47.4,37.9,3.8,40.0,4.0
Alek Manoah,,P,9900,TOR,TB,45%,4.49,5.5,0.310,23.0%,7.07,24.2%,3.97,4.16,R,0.311,0.221,0%,1%,0%,21.0,21.0,21.0,-1.1,43.1,28.4,2.9,8.0,0.8
Pablo Lopez,,P,9800,MIN,@NYY,40%,3.88,6,0.319,20.4%,4.80,25.7%,3.57,3.43,R,0.310,0.278,-1%,1%,0%,47.7,47.7,47.7,44.8,50.6,30.4,3.1,37.0,3.8
Aaron Nola,0,P,9700,PHI,@CIN,64%,3.99,6,0.310,21.8%,5.07,29.1%,3.06,3.08,R,0.276,0.293,-3%,2%,0%,19.7,19.7,19.7,9.3,30.1,33.3,3.4,34.0,3.5
Logan Webb,,P,9600,SF,@DET,63%,3.41,6.5,0.304,27.5%,3.57,23.6%,3.34,3.06,R,0.316,0.254,-1%,0%,0%,27.0,27.0,27.0,13.3,40.7,33.0,3.4,0.0,0.0
Reid Detmers,,P,9400,LAA,@BOS,49%,4.56,5.5,0.318,21.8%,5.67,22.3%,4.29,4.44,L,0.291,0.321,-2%,2%,0%,23.5,23.5,23.5,15.7,31.3,24.9,2.6,38.0,4.0
Yu Darvish,,P,9300,SD,MIL,62%,3.47,7,0.328,27.1%,5.07,26.9%,3.49,3.72,R,0.270,0.289,1%,1%,0%,20.0,20.0,20.0,18.6,21.4,35.5,3.8,58.0,6.2
Mitch Keller,,P,9000,PIT,@STL,42%,4.64,4.5,0.334,20.1%,4.13,20.5%,4.47,4.30,R,0.354,0.336,2%,4%,0%,37.3,37.3,37.3,25.8,48.8,25.7,2.9,22.0,2.4
Zac Gallen,0,P,8900,ARI,@MIA,45%,3.70,6,0.320,21.6%,3.27,26.9%,3.62,3.57,R,0.258,0.302,4%,-1%,0%,33.0,33.0,33.0,6.0,60.0,31.5,3.5,51.0,5.7
Kyle Wright,,P,8600,ATL,@KC,57%,4.08,5.5,0.315,21.8%,3.33,23.1%,3.65,3.54,R,0.331,0.276,0%,3%,0%,6.0,6.0,6.0,6.0,6.0,27.7,3.2,29.0,3.4
Wade Miley,,P,8500,MIL,@SD,38%,4.53,3,0.344,18.0%,4.44,17.8%,4.56,4.20,L,0.241,0.324,4%,2%,0%,26.0,26.0,26.0,10.4,41.6,22.6,2.7,55.0,6.5
Grayson Rodriguez,,P,8300,BAL,@CWS,46%,3.93,6,0.319,23.4%,4.67,,,,R,,,0%,3%,0%,20.0,20.0,20.0,14.3,25.7,28.3,3.4,27.0,3.3
Miles Mikolas,0,P,8100,STL,PIT,57%,3.86,5,0.299,24.5%,4.13,18.7%,4.10,3.89,R,0.287,0.306,1%,4%,0%,13.3,13.3,13.3,5.8,20.8,29.7,3.7,23.0,2.8
Garrett Whitlock,,P,8000,BOS,LAA,51%,4.44,4,0.335,22.2%,5.36,26.7%,3.09,3.24,R,0.295,0.275,-2%,2%,1%,15.0,15.0,15.0,15.0,15.0,23.8,3.0,43.0,5.4
Andrew Heaney,,P,7800,TEX,@HOU,35%,4.65,5,0.345,20.5%,5.07,30.1%,3.34,3.65,L,0.314,0.337,1%,0%,0%,22.0,22.0,22.0,-19.0,63.0,27.0,3.5,27.0,3.5
Zack Greinke,,P,7600,KC,ATL,42%,4.92,3.5,0.333,23.7%,5.47,15.1%,4.67,4.35,R,0.274,0.337,-1%,5%,0%,22.7,22.7,22.7,14.6,30.7,20.8,2.7,24.0,3.2
JP Sears,,P,7000,OAK,NYM,41%,4.66,3,0.345,18.7%,4.73,18.2%,4.50,4.67,L,,0.326,2%,1%,0%,19.0,19.0,19.0,17.6,20.4,22.3,3.2,25.0,3.6
Drew Smyly,,P,6900,CHC,@LAD,33%,4.77,4,0.343,24.5%,5.53,21.0%,4.25,4.32,L,0.304,0.329,1%,1%,0%,19.0,19.0,19.0,-0.8,38.8,21.3,3.1,29.0,4.2
Matt Boyd,,P,6800,DET,SF,37%,4.59,6,0.325,26.3%,4.93,20.2%,4.66,4.81,L,0.241,0.307,0%,0%,0%,18.0,18.0,18.0,15.2,20.8,26.5,3.9,0.0,0.0
Luis Cessa,,P,6700,CIN,PHI,36%,5.51,3.5,0.324,22.9%,4.07,18.1%,4.28,4.20,R,0.305,0.312,-3%,5%,0%,7.5,7.5,7.5,-4.5,19.5,17.9,2.7,-24.0,-3.6
Patrick Corbin,,P,6500,WAS,CLE,33%,5.37,4,0.324,,4.53,18.2%,4.51,4.28,L,0.316,0.390,2%,0%,0%,13.0,13.0,13.0,8.4,17.6,20.9,3.2,28.0,4.3
Jose Butto,,P,5600,NYM,@OAK,59%,3.84,1.5,0.310,23.8%,3.93,,,,R,,,1%,1%,0%,0.0,0.0,0.0,0.0,0.0,24.1,4.3,18.0,3.2
