Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Trevor Williams,,P,33,WAS,TB,38%,4.53,3.5,0.311,23.0%,7.00,22.4%,3.92,3.95,R,0.346,0.313,3%,2%,0%,0.0,0.0,0.0,0.0,0.0,12.2,3.7,8.7,2.6
Johan Oviedo,,P,31,PIT,@BOS,41%,5.20,3.5,0.335,20.1%,9.00,19.8%,4.75,4.71,R,0.315,0.314,-7%,6%,-1%,0.0,0.0,0.0,0.0,0.0,10.4,3.4,5.0,1.6
James Kaprielian,,P,31,OAK,CLE,42%,4.08,3.5,0.329,18.5%,4.25,20.5%,4.64,4.82,R,0.337,0.302,4%,4%,0%,0.0,0.0,0.0,0.0,0.0,12.2,3.9,6.9,2.2
Jake Woodford,,P,30,STL,ATL,48%,4.35,1,0.336,22.4%,5.00,15.4%,4.65,4.69,R,0.331,0.269,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,10.0,3.3,-2.0,-0.7
Johnny Cueto,,P,29,MIA,MIN,46%,3.90,4.5,0.325,24.4%,3.67,17.5%,4.46,4.33,R,0.336,0.315,2%,-2%,0%,0.0,0.0,0.0,0.0,0.0,14.2,4.9,-8.6,-3.0
Michael Grove,0,P,28,LAD,COL,66%,3.47,1,0.323,21.4%,4.00,,,,R,,,1%,3%,0%,0.0,0.0,0.0,0.0,0.0,12.9,4.6,10.4,3.7
Ryan Weathers,0,P,27,SD,ARI,56%,3.72,1,0.338,,1.75,17.8%,4.77,4.77,L,,0.369,2%,3%,0%,0.0,0.0,0.0,0.0,0.0,11.8,4.4,9.6,3.6
Kutter Crawford,,P,26,BOS,PIT,59%,4.30,1.5,0.316,26.4%,2.67,22.8%,4.20,4.44,R,0.400,0.318,-2%,3%,-1%,0.0,0.0,0.0,0.0,0.0,11.9,4.6,1.0,0.4
Anthony DeSclafani,,P,26,SF,@CWS,44%,4.27,3.5,0.323,20.4%,4.00,21.9%,4.10,3.97,R,0.337,0.279,-2%,3%,0%,0.0,0.0,0.0,0.0,0.0,9.9,3.8,27.3,10.5
Matthew Boyd,,P,26,DET,@HOU,31%,4.84,4,0.351,19.6%,4.25,20.5%,4.51,4.73,L,0.246,0.304,4%,-1%,0%,0.0,0.0,0.0,0.0,0.0,11.8,4.5,10.5,4.0
Ryan Feltner,,P,25,COL,@LAD,34%,5.03,3.5,0.337,21.2%,5.00,19.5%,4.49,4.61,R,0.334,0.372,12%,6%,0%,0.0,0.0,0.0,0.0,0.0,10.5,4.2,9.9,4.0
