Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Alex Cobb,,P,36,SF,@MIA,50%,4.00,5.5,0.313,23.0%,3.17,24.2%,3.39,3.06,R,0.301,0.297,1%,0%,0%,14.0,14.0,14.0,3.9,24.2,17.2,4.8,21.8,6.1
Taijuan Walker,,P,35,PHI,@CWS,51%,4.19,4.5,0.319,22.2%,4.50,21.3%,4.28,4.19,R,0.303,0.300,-1%,2%,0%,14.7,14.7,14.7,7.6,21.8,14.7,4.2,18.7,5.3
Cal Quantrill,,P,35,CLE,@DET,56%,3.72,5,0.302,27.0%,3.44,17.7%,4.55,4.47,R,0.286,0.314,1%,4%,0%,7.2,7.2,7.2,3.3,11.1,16.2,4.6,25.5,7.3
Johan Oviedo,,P,33,PIT,@COL,52%,5.36,5,0.311,22.2%,3.83,20.4%,4.59,4.53,R,0.318,0.306,-9%,4%,0%,22.4,22.4,22.4,7.2,37.6,14.6,4.4,26.6,8.1
Trevor Rogers,,P,32,MIA,SF,50%,4.00,5.5,0.325,26.1%,4.62,25.5%,3.93,3.82,L,0.295,0.315,1%,0%,0%,16.0,16.0,16.0,5.0,27.1,17.4,5.4,9.4,2.9
Jose Berrios,,P,32,TOR,@HOU,50%,4.50,5,0.318,21.9%,4.89,23.2%,3.84,3.84,R,0.349,0.281,3%,-1%,0%,12.7,12.7,12.7,1.7,23.8,14.9,4.7,18.5,5.8
Corey Kluber,,P,31,BOS,MIN,44%,4.79,5,0.320,26.6%,3.94,21.5%,4.02,4.13,R,0.306,0.326,-3%,5%,0%,9.3,9.3,9.3,0.3,18.3,14.0,4.5,0.0,0.0
Kyle Bradish,,P,31,BAL,@WAS,56%,4.16,4.5,0.309,20.1%,3.65,21.9%,4.14,3.99,R,0.300,0.350,5%,1%,0%,7.2,7.2,7.2,7.2,7.2,14.9,4.8,28.6,9.2
Noah Syndergaard,,P,29,LAD,NYM,44%,4.51,3,0.344,17.2%,4.61,17.7%,4.28,4.21,R,0.337,0.305,2%,3%,0%,14.1,14.1,14.1,-2.5,30.6,12.5,4.3,11.7,4.0
Griffin Canning,,P,29,LAA,@NYY,45%,4.99,4.5,0.319,21.8%,4.47,22.2%,4.58,4.66,R,0.331,0.355,0%,2%,-1%,13.6,13.6,13.6,13.6,13.6,12.4,4.3,13.7,4.7
MacKenzie Gore,1,P,29,WAS,BAL,43%,4.84,6,0.318,23.9%,5.59,24.2%,4.45,4.36,L,,0.318,2%,1%,0%,19.7,19.7,19.7,12.9,26.6,15.4,5.3,19.7,6.8
Jake Woodford,,P,28,STL,ARI,65%,4.38,3.5,0.311,22.2%,4.61,15.6%,4.64,4.69,R,0.333,0.295,2%,0%,-1%,7.6,7.6,7.6,-0.9,16.0,11.4,4.1,5.8,2.1
Nick Martinez,,P,27,SD,ATL,47%,4.66,5,0.330,23.7%,5.39,20.2%,4.25,4.19,R,0.317,0.315,2%,1%,0%,10.2,10.2,10.2,5.1,15.3,14.0,5.2,32.5,12.0
Mike Clevinger,,P,27,CWS,PHI,49%,4.31,5,0.325,22.9%,4.56,18.9%,4.62,4.89,R,0.313,0.309,0%,2%,0%,18.5,18.5,18.5,6.5,30.4,14.3,5.3,-1.3,-0.5
Jhony Brito,,P,27,NYY,LAA,55%,4.51,3,0.343,23.9%,5.06,,,,R,,,-1%,3%,-1%,8.8,8.8,8.8,-15.4,33.1,12.1,4.5,11.6,4.3
Spencer Turnbull,,P,27,DET,CLE,44%,4.28,3,0.330,17.5%,4.28,20.5%,4.10,4.09,R,0.299,0.278,0%,5%,0%,4.2,4.2,4.2,-13.1,21.6,11.5,4.3,9.7,3.6
Marco Gonzales,,P,27,SEA,MIL,55%,4.03,4.5,0.315,27.0%,5.00,15.3%,4.98,5.02,L,0.311,0.338,3%,0%,0%,11.3,11.3,11.3,-2.2,24.9,13.8,5.1,27.5,10.2
Austin Gomber,,P,27,COL,PIT,48%,5.64,3.5,0.332,21.7%,4.72,20.2%,4.32,4.26,L,0.294,0.349,-7%,6%,0%,6.1,6.1,6.1,-3.7,15.9,9.9,3.7,-20.8,-7.7
Madison Bumgarner,,P,25,ARI,@STL,35%,6.12,3,0.352,21.0%,4.28,17.7%,4.76,4.94,L,0.320,0.349,15%,0%,-1%,2.0,2.0,2.0,-5.0,9.0,8.2,3.3,-10.9,-4.4
