Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
C.J. Cron,2,1B,4200,COL,WAS,6.18,Gray,0.321,0%,R,R,0.368,1%,0.234,-3%,4,,0,11%,-11%,0%,15.7,15.7,15.7,-7.3,38.7,12.3,2.9,0.0,0.0
Ronald Acuna,1,OF,4200,ATL,SD,4.63,Snell,0.307,-3%,L,R,0.370,0%,0.224,2%,1,1,0,2%,-1%,0%,18.1,18.1,18.1,6.4,29.7,13.1,3.1,12.2,2.9
Rafael Devers,1,3B,4100,BOS,@DET,4.29,Turnbull,0.287,-5%,R,L,0.394,10%,0.292,30%,2,,0,-14%,-8%,0%,10.8,10.8,10.8,1.5,20.2,11.5,2.8,31.4,7.7
Mookie Betts,1,OF,4000,LAD,@ARI,4.69,Kelly,0.307,-3%,R,R,0.363,0%,0.239,5%,1,1,0,-2%,-2%,0%,11.3,11.3,11.3,2.8,19.7,12.7,3.2,3.0,0.8
Matt Olson,,1B,4000,ATL,SD,4.63,Snell,0.255,-13%,L,L,0.347,-3%,0.254,0%,2,2,0,-1%,-1%,0%,18.3,18.3,18.3,-0.9,37.5,11.0,2.8,22.2,5.5
George Springer,,OF,3900,TOR,@KC,5.09,Lyles,0.342,4%,R,R,0.359,-1%,0.231,0%,x,x,-,0%,0%,0%,9.8,9.8,9.8,-2.1,21.7,0.0,0.0,0.0,0.0
Vladimir Guerrero Jr.,4,1B,3900,TOR,@KC,5.09,Lyles,0.342,4%,R,R,0.391,4%,0.257,7%,2,,1,-1%,-10%,0%,14.5,14.5,14.5,6.1,22.9,12.7,3.3,27.9,7.2
Will Smith,1,C,3900,LAD,@ARI,4.69,Kelly,0.307,-3%,R,R,0.366,3%,0.236,6%,3,3,0,-3%,-2%,0%,23.4,23.4,23.4,14.0,32.8,11.3,2.9,12.2,3.1
Bo Bichette,1,SS,3800,TOR,@KC,5.09,Lyles,0.342,4%,R,R,0.345,-3%,0.176,-5%,1,,1,1%,-9%,0%,10.3,10.3,10.3,-0.1,20.7,12.0,3.2,12.7,3.3
Austin Riley,1,3B,3800,ATL,SD,4.63,Snell,0.307,-3%,L,R,0.388,3%,0.279,11%,3,3,0,2%,-1%,0%,13.5,13.5,13.5,5.6,21.5,11.5,3.0,9.5,2.5
