Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ronald Acuna Jr.,5,OF,6300,ATL,CIN,4.88,Ashcraft,0.386,5%,R,R,0.366,0%,0.215,-2%,1,1,0,2%,-5%,0%,12.4,12.4,12.4,4.6,20.2,10.6,1.7,9.0,1.4
Shohei Ohtani,5,1B/OF,6200,LAA,WAS,6.13,Corbin,0.317,1%,L,L,0.360,-4%,0.254,-7%,3,3,0,5%,-4%,0%,13.0,13.0,13.0,4.7,21.3,10.5,1.7,2.0,0.3
Rafael Devers,,3B,6200,BOS,@TB,3.83,Beeks,,-6%,L,L,0.318,-12%,0.147,-36%,2,2,0,-9%,0%,0%,12.6,12.6,12.6,1.5,23.6,8.2,1.3,0.0,0.0
Mike Trout,10,OF,6100,LAA,WAS,6.13,Corbin,0.390,15%,L,R,0.409,-2%,0.269,-12%,2,2,0,2%,-4%,0%,12.9,12.9,12.9,5.3,20.5,12.0,2.0,2.0,0.3
Randy Arozarena,,OF,6100,TB,BOS,4.67,Pivetta,0.314,-2%,R,R,0.330,-6%,0.165,-15%,3,3,0,-4%,0%,0%,12.9,12.9,12.9,6.5,19.3,8.9,1.5,8.0,1.3
Will Smith,1,C,6000,LAD,@SF,4.13,Webb,0.254,-15%,R,R,0.365,2%,0.235,6%,3,3,0,-3%,-2%,0%,13.4,13.4,13.4,6.2,20.6,7.6,1.3,5.0,0.8
Yordan Alvarez,,OF,6000,HOU,@PIT,4.57,Contreras,0.286,-4%,R,L,0.398,-1%,0.293,2%,3,3,0,6%,-3%,0%,11.6,11.6,11.6,4.4,18.7,10.3,1.7,21.0,3.5
Paul Goldschmidt,3,1B,5900,STL,@COL,6.15,Marquez,0.299,-5%,R,R,0.371,-7%,0.211,-14%,3,3,0,28%,-1%,0%,8.6,8.6,8.6,2.3,14.8,11.3,1.9,14.0,2.4
Mookie Betts,1,2B/OF,5900,LAD,@SF,4.13,Webb,0.254,-15%,R,R,0.361,0%,0.236,4%,1,1,0,-2%,-2%,0%,7.8,7.8,7.8,2.6,13.0,8.6,1.5,26.0,4.4
Trea Turner,,SS,5900,PHI,MIA,3.74,Alcantara,0.267,-12%,R,R,0.347,-6%,0.155,-18%,2,1,-1,2%,-4%,0%,7.7,7.7,7.7,2.4,12.9,8.4,1.4,22.0,3.7
Bryce Harper,,OF,5900,PHI,MIA,3.74,Alcantara,0.273,-11%,R,L,0.432,7%,0.324,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julio Rodriguez,4,OF,5800,SEA,@CHC,4.89,Smyly,0.332,2%,L,R,,2%,,7%,1,1,0,0%,0%,0%,11.5,11.5,11.5,4.8,18.2,10.1,1.7,4.0,0.7
Freddie Freeman,3,1B,5800,LAD,@SF,4.13,Webb,0.315,-1%,R,L,0.404,7%,0.203,6%,2,2,0,-4%,-2%,0%,9.9,9.9,9.9,2.4,17.4,9.0,1.6,10.0,1.7
Bryan Reynolds,,OF,5800,PIT,HOU,3.43,Valdez,0.280,-9%,L,S,0.343,-6%,0.170,-20%,2,2,0,-2%,-2%,0%,16.8,16.8,16.8,4.0,29.6,7.3,1.3,0.0,0.0
Dansby Swanson,,SS,5700,CHC,SEA,4.11,Castillo,0.289,-7%,R,R,0.328,-1%,0.178,1%,2,2,0,-1%,-1%,17%,9.9,9.9,9.9,5.1,14.7,7.8,1.4,0.0,0.0
C.J. Cron,3,1B,5700,COL,STL,5.35,Matz,0.325,1%,L,R,0.357,-2%,0.254,6%,4,4,0,11%,-1%,0%,9.1,9.1,9.1,-6.0,24.2,9.4,1.6,3.0,0.5
Cedric Mullins,,OF,5700,BAL,OAK,4.90,Sears,0.323,1%,L,S,0.295,-12%,0.141,-23%,1,1,0,1%,-4%,0%,10.3,10.3,10.3,-0.1,20.8,9.3,1.6,9.0,1.6
Pete Alonso,,1B,5600,NYM,SD,3.93,Darvish,0.290,-7%,R,R,0.364,0%,0.242,-9%,4,4,0,-5%,-7%,2%,11.2,11.2,11.2,0.6,21.8,7.8,1.4,0.0,0.0
Juan Soto,1,OF,5600,SD,@NYM,3.57,Scherzer,0.291,-7%,R,L,0.427,9%,0.247,12%,3,3,-1,-6%,-5%,1%,8.7,8.7,8.7,1.2,16.2,8.5,1.5,4.0,0.7
Manny Machado,0,3B,5600,SD,@NYM,3.57,Scherzer,0.242,-17%,R,R,0.367,-1%,0.219,-6%,2,2,1,-5%,-6%,1%,7.0,7.0,7.0,0.8,13.2,7.4,1.3,0.0,0.0
Wander Franco,,SS,5600,TB,BOS,4.67,Pivetta,0.343,5%,R,L,0.324,-6%,0.153,-10%,4,4,-1,-2%,0%,0%,13.4,13.4,13.4,6.3,20.6,8.2,1.5,0.0,0.0
Jonathan India,,2B,5500,CIN,@ATL,3.62,Elder,0.265,-6%,R,R,0.344,0%,0.178,8%,1,1,0,0%,-5%,0%,9.0,9.0,9.0,2.3,15.7,7.2,1.3,15.0,2.7
Austin Riley,4,3B,5500,ATL,CIN,4.88,Ashcraft,0.386,5%,R,R,0.372,-1%,0.235,-5%,3,3,0,2%,-7%,0%,8.7,8.7,8.7,3.0,14.4,9.0,1.6,7.0,1.3
Starling Marte,0,OF,5500,NYM,SD,3.93,Darvish,0.290,-7%,R,R,0.362,3%,0.156,-5%,x,x,-,0%,0%,0%,8.5,8.5,8.5,1.1,15.9,0.0,0.0,0.0,0.0
Oneil Cruz,,SS,5500,PIT,HOU,3.43,Valdez,0.274,-11%,L,L,0.248,-10%,0.136,-20%,x,x,-,0%,0%,0%,9.3,9.3,9.3,3.4,15.3,0.0,0.0,0.0,0.0
Matt Olson,1,1B,5400,ATL,CIN,4.88,Ashcraft,0.246,-8%,R,L,0.365,2%,0.253,0%,2,2,0,-1%,-7%,0%,12.5,12.5,12.5,1.7,23.3,8.7,1.6,6.0,1.1
Xander Bogaerts,,SS,5400,SD,@NYM,3.57,Scherzer,0.242,-17%,R,R,0.361,-3%,0.181,-5%,4,4,-1,-6%,-5%,1%,11.1,11.1,11.1,4.8,17.4,6.6,1.2,10.0,1.9
Kris Bryant,5,OF,5400,COL,STL,5.35,Matz,0.325,1%,L,R,0.400,7%,0.264,21%,3,2,-1,11%,-1%,0%,6.6,6.6,6.6,2.8,10.4,9.8,1.8,3.0,0.6
Seiya Suzuki,,OF,5400,CHC,SEA,4.11,Castillo,0.289,-7%,R,R,0.325,-2%,0.157,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Duvall,,OF,5400,BOS,@TB,3.83,Beeks,0.296,-2%,L,R,0.339,2%,0.273,6%,x,x,-,0%,0%,0%,18.3,18.3,18.3,2.4,34.1,0.0,0.0,0.0,0.0
Taylor Ward,3,OF,5300,LAA,WAS,6.13,Corbin,0.390,15%,L,R,0.325,-3%,0.123,-17%,1,1,0,1%,-3%,0%,10.4,10.4,10.4,2.7,18.2,9.9,1.9,5.0,0.9
Francisco Lindor,,SS,5300,NYM,SD,3.93,Darvish,0.269,-11%,R,S,0.334,1%,0.181,3%,2,3,1,-5%,-5%,1%,7.5,7.5,7.5,-1.0,16.0,7.6,1.4,13.0,2.5
Kyle Tucker,,OF,5300,HOU,@PIT,4.57,Contreras,0.286,-4%,R,L,0.375,4%,0.232,-4%,5,5,0,6%,-2%,0%,10.0,10.0,10.0,1.0,19.0,9.9,1.9,14.0,2.6
Ian Happ,2,OF,5200,CHC,SEA,4.11,Castillo,0.304,-4%,R,S,0.345,2%,0.204,10%,3,3,0,-1%,-1%,17%,10.6,10.6,10.6,5.0,16.2,7.6,1.5,9.0,1.7
Ty France,2,1B,5200,SEA,@CHC,4.89,Smyly,0.332,2%,L,R,0.337,-2%,0.170,5%,2,2,0,0%,-1%,17%,10.2,10.2,10.2,3.3,17.1,8.9,1.7,7.0,1.3
Willy Adames,2,SS,5200,MIL,@ARI,4.17,Gallen,0.307,-3%,R,R,0.348,6%,0.231,8%,2,3,1,-3%,5%,0%,9.9,9.9,9.9,1.5,18.3,8.4,1.6,0.0,0.0
Nolan Arenado,3,3B,5200,STL,@COL,6.15,Marquez,0.299,-5%,R,R,0.351,-3%,0.212,-11%,4,4,0,30%,-1%,0%,8.9,8.9,8.9,2.7,15.1,10.3,2.0,0.0,0.0
Jazz Chisholm Jr.,,OF,5200,MIA,@PHI,4.26,Strahm,,-6%,L,L,0.279,-10%,0.165,-19%,1,1,2,4%,-4%,0%,7.4,7.4,7.4,-0.1,15.0,8.7,1.7,3.0,0.6
Marcus Semien,4,2B,5100,TEX,KC,4.74,Greinke,0.341,4%,R,R,0.343,-1%,0.236,4%,1,1,0,-1%,0%,0%,7.4,7.4,7.4,0.5,14.4,9.4,1.8,2.0,0.4
Teoscar Hernandez,5,OF,5100,SEA,@CHC,4.89,Smyly,0.332,2%,L,R,0.408,14%,0.331,39%,4,3,1,-1%,-1%,19%,6.8,6.8,6.8,-3.3,16.9,10.1,2.0,3.0,0.6
Adley Rutschman,,C,5100,BAL,OAK,4.90,Sears,,-4%,L,L,0.279,-10%,0.083,-26%,2,2,0,2%,-5%,0%,10.0,10.0,10.0,-1.7,21.7,8.1,1.6,14.0,2.7
Kyle Schwarber,1,OF,5100,PHI,MIA,3.74,Alcantara,0.273,-11%,R,L,0.390,9%,0.342,27%,3,2,-1,1%,-5%,0%,5.8,5.8,5.8,-1.0,12.6,7.9,1.5,16.0,3.1
Patrick Wisdom,,3B/OF,5000,CHC,SEA,4.11,Castillo,0.289,-7%,R,R,0.317,-4%,0.232,-8%,7,6,-1,-1%,-1%,21%,11.3,11.3,11.3,-0.5,23.1,6.7,1.3,0.0,0.0
Jake Fraley,,OF,5000,CIN,@ATL,3.62,Elder,,-2%,R,L,0.368,9%,0.219,17%,3,3,0,-8%,-5%,0%,8.4,8.4,8.4,2.2,14.7,7.6,1.5,8.0,1.6
Salvador Perez,2,C,5000,KC,@TEX,3.76,Heaney,0.340,4%,L,R,0.388,9%,0.305,18%,4,4,0,-3%,0%,0%,7.2,7.2,7.2,1.0,13.4,8.5,1.7,0.0,0.0
Joey Meneses,1,1B,5000,WAS,@LAA,3.87,Suarez,0.301,-5%,L,R,0.422,6%,0.264,12%,4,4,-1,3%,-4%,0%,5.1,5.1,5.1,0.5,9.8,8.1,1.6,8.0,1.6
Masataka Yoshida,,OF,5000,BOS,@TB,3.83,Beeks,,-6%,L,L,,-6%,,-16%,4,4,0,-8%,0%,0%,10.5,10.5,10.5,1.9,19.1,7.4,1.5,3.0,0.6
J.T. Realmuto,,C,5000,PHI,MIA,3.74,Alcantara,0.267,-12%,R,R,0.351,1%,0.199,1%,x,x,-,0%,0%,0%,6.5,6.5,6.5,-2.8,15.8,0.0,0.0,0.0,0.0
J.D. Martinez,,OF,4900,LAD,@SF,4.13,Webb,0.254,-15%,R,R,0.347,-7%,0.197,-16%,5,5,-1,-1%,-2%,0%,9.5,9.5,9.5,1.0,18.0,6.7,1.4,0.0,0.0
Bobby Witt Jr.,2,SS,4900,KC,@TEX,3.76,Heaney,0.340,4%,L,R,0.304,1%,0.231,15%,1,1,1,-3%,0%,0%,6.0,6.0,6.0,-2.2,14.2,9.0,1.8,12.0,2.4
Yandy Diaz,,1B,4900,TB,BOS,4.67,Pivetta,0.314,-2%,R,R,0.340,-3%,0.113,-21%,1,1,0,-4%,0%,0%,10.6,10.6,10.6,-2.8,23.9,7.9,1.6,5.0,1.0
Alex Bregman,,3B,4900,HOU,@PIT,4.57,Contreras,0.317,-2%,R,R,0.353,-3%,0.190,-8%,2,2,0,-2%,-2%,0%,4.4,4.4,4.4,0.0,8.8,8.2,1.7,15.0,3.1
Jose Altuve,,2B,4900,HOU,@PIT,4.57,Contreras,0.317,-2%,R,R,0.370,-2%,0.215,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Yelich,,OF,4800,MIL,@ARI,4.17,Gallen,0.258,-14%,R,L,0.339,0%,0.135,-15%,1,1,1,4%,4%,0%,8.6,8.6,8.6,2.3,14.8,8.0,1.7,0.0,0.0
Joc Pederson,,1B,4800,SF,LAD,3.37,Urias,0.251,-16%,L,L,0.301,-8%,0.102,-32%,x,x,-,0%,0%,0%,8.0,8.0,8.0,1.3,14.7,0.0,0.0,0.0,0.0
Ryan McMahon,,2B,4800,COL,STL,5.35,Matz,0.321,-2%,L,L,0.304,-7%,0.168,-13%,x,x,-,0%,0%,0%,7.2,7.2,7.2,3.0,11.4,0.0,0.0,0.0,0.0
Corey Seager,3,SS,4800,TEX,KC,4.74,Greinke,0.266,-12%,R,L,0.354,2%,0.197,-3%,2,2,0,2%,0%,0%,6.6,6.6,6.6,2.4,10.7,8.8,1.8,26.0,5.4
