Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Aaron Judge,1,OF,4500,NYY,PHI,4.70,Strahm,0.305,-1%,L,R,0.422,-1%,0.321,1%,2,2,0,1%,-3%,0%,17.2,17.2,17.2,10.6,23.8,14.6,3.2,3.0,0.7
Yordan Alvarez,1,OF,4300,HOU,DET,4.64,Manning,0.310,-2%,R,L,0.400,0%,0.294,2%,3,3,0,-1%,2%,1%,23.1,23.1,23.1,18.3,28.0,13.9,3.2,3.0,0.7
C.J. Cron,,1B,4200,COL,@LAD,2.93,Urias,0.266,-12%,L,R,0.360,-1%,0.258,6%,4,4,0,-8%,-8%,0%,18.8,18.8,18.8,-5.4,43.0,8.5,2.0,0.0,0.0
Shohei Ohtani,,OF,4200,LAA,@SEA,3.28,Castillo,0.306,-3%,R,L,0.387,3%,0.291,6%,3,3,0,-18%,-6%,0%,15.8,15.8,15.8,8.8,22.7,10.4,2.5,3.0,0.7
Matt Olson,,1B,4100,ATL,@STL,4.44,Matz,0.330,-2%,L,L,0.349,-2%,0.256,2%,2,2,0,-9%,1%,1%,17.2,17.2,17.2,-1.0,35.4,11.4,2.8,0.0,0.0
Ronald Acuna,1,OF,4100,ATL,@STL,4.44,Matz,0.315,-1%,L,R,0.368,0%,0.226,2%,1,1,0,-7%,1%,1%,20.2,20.2,20.2,5.8,34.6,13.3,3.2,15.2,3.7
Trea Turner,,SS,4100,PHI,@NYY,3.80,German,0.327,0%,R,R,0.349,-6%,0.158,-17%,1,1,0,-1%,-3%,0%,12.2,12.2,12.2,6.5,18.0,11.2,2.7,15.5,3.8
Kyle Tucker,,OF,4100,HOU,DET,4.64,Manning,0.310,-2%,R,L,0.375,4%,0.230,-3%,5,5,0,-1%,2%,1%,12.5,12.5,12.5,-0.3,25.3,12.8,3.1,28.2,6.9
Vladimir Guerrero Jr.,1,1B,4000,TOR,@KC,5.86,Bubic,0.340,4%,L,R,0.341,-9%,0.201,-16%,3,3,0,-1%,0%,0%,13.3,13.3,13.3,7.6,19.0,14.0,3.5,6.0,1.5
Paul Goldschmidt,1,1B,4000,STL,ATL,5.06,Dodd,,2%,L,R,0.463,14%,0.327,30%,3,3,0,-3%,1%,1%,16.9,16.9,16.9,7.9,25.9,13.7,3.4,6.0,1.5
Mookie Betts,,OF,4000,LAD,COL,4.57,Marquez,0.298,-5%,R,R,0.361,0%,0.238,5%,1,1,0,1%,-7%,0%,9.8,9.8,9.8,1.2,18.4,12.5,3.1,18.4,4.6
Cedric Mullins,,OF,4000,BAL,@TEX,3.90,Heaney,0.334,3%,L,S,0.298,-12%,0.142,-23%,1,1,2,-3%,0%,0%,26.6,26.6,26.6,16.5,36.6,11.0,2.8,12.7,3.2
Rafael Devers,,3B,4000,BOS,PIT,4.64,Contreras,0.296,-2%,R,L,0.397,10%,0.294,30%,2,2,0,3%,-7%,-3%,16.3,16.3,16.3,10.8,21.7,12.8,3.2,0.0,0.0
Julio E. Rodriguez,,OF,4000,SEA,LAA,4.22,Suarez,0.294,-6%,L,R,,2%,,7%,1,1,0,0%,0%,0%,14.2,14.2,14.2,5.5,22.8,11.1,2.8,18.4,4.6
Peter Alonso,,1B,3900,NYM,@MIL,4.35,Miley,0.328,1%,L,R,0.363,0%,0.295,13%,4,4,0,8%,0%,-3%,10.6,10.6,10.6,-0.2,21.3,12.0,3.1,0.0,0.0
Bo Bichette,4,SS,3900,TOR,@KC,5.86,Bubic,0.340,4%,L,R,0.384,6%,0.218,14%,2,2,0,1%,0%,0%,13.9,13.9,13.9,2.9,24.9,13.7,3.5,6.2,1.6
Starling Marte,,OF,3900,NYM,@MIL,4.35,Miley,0.328,1%,L,R,0.340,-3%,0.177,9%,2,2,0,6%,0%,-3%,7.5,7.5,7.5,-1.5,16.6,11.7,3.0,3.0,0.8
Marcus Semien,,2B,3900,TEX,BAL,4.60,Gibson,0.296,-6%,R,R,0.345,-1%,0.238,5%,1,1,0,-1%,0%,0%,12.5,12.5,12.5,1.9,23.2,11.4,2.9,0.0,0.0
Jose Altuve,,2B,3900,HOU,DET,4.64,Manning,0.316,-2%,R,R,0.370,-2%,0.215,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Ramirez,,3B,3900,CLE,@OAK,4.01,Sears,0.315,0%,L,S,0.359,-3%,0.237,-8%,3,3,0,-9%,-4%,0%,14.8,14.8,14.8,1.9,27.6,11.7,3.0,9.5,2.4
Adolis Garcia,,OF,3900,TEX,BAL,4.60,Gibson,0.296,-6%,R,R,0.328,3%,0.209,2%,4,4,0,-1%,-1%,0%,9.5,9.5,9.5,-1.7,20.8,10.7,2.7,18.7,4.8
Austin Riley,1,3B,3800,ATL,@STL,4.44,Matz,0.315,-1%,L,R,0.384,2%,0.272,9%,3,3,0,-9%,1%,1%,10.8,10.8,10.8,2.6,19.1,11.7,3.1,22.2,5.8
Nolan Arenado,1,3B,3800,STL,ATL,5.06,Dodd,,2%,L,R,0.389,7%,0.293,22%,4,4,0,-4%,1%,1%,12.8,12.8,12.8,8.0,17.5,12.0,3.2,3.0,0.8
George Springer,3,OF,3800,TOR,@KC,5.86,Bubic,0.340,4%,L,R,0.366,1%,0.232,1%,1,1,0,0%,0%,0%,9.4,9.4,9.4,-5.4,24.3,14.1,3.7,15.0,3.9
J.T. Realmuto,,C,3800,PHI,@NYY,3.80,German,0.327,0%,R,R,0.353,1%,0.199,1%,x,x,-,0%,0%,0%,9.8,9.8,9.8,-2.3,22.0,0.0,0.0,0.0,0.0
Xander Bogaerts,,SS,3800,SD,ARI,3.83,Gallen,0.302,-4%,R,R,0.358,-4%,0.180,-6%,4,4,-1,-4%,-4%,0%,16.2,16.2,16.2,6.4,26.0,9.2,2.4,28.4,7.5
Mike Trout,,OF,3800,LAA,@SEA,3.28,Castillo,0.289,-7%,R,R,0.429,2%,0.358,12%,2,2,0,-4%,-7%,0%,17.7,17.7,17.7,4.9,30.5,10.6,2.8,6.2,1.6
Randy Arozarena,2,OF,3800,TB,@WAS,5.04,Kuhl,0.354,7%,R,R,0.326,-7%,0.162,-16%,3,3,1,4%,-1%,0%,14.9,14.9,14.9,5.0,24.8,13.2,3.5,25.2,6.6
Francisco Lindor,,SS,3700,NYM,@MIL,4.35,Miley,0.328,1%,L,S,0.329,-1%,0.168,-4%,3,3,0,7%,0%,-3%,6.7,6.7,6.7,5.3,8.1,10.8,2.9,0.0,0.0
Byron Buxton,,OF,3700,MIN,@MIA,3.14,Alcantara,0.270,-11%,R,R,0.375,-1%,0.312,2%,x,x,-,0%,0%,0%,11.4,11.4,11.4,6.9,16.0,0.0,0.0,0.0,0.0
Anthony Santander,1,OF,3700,BAL,@TEX,3.90,Heaney,0.334,3%,L,S,0.339,5%,0.213,3%,4,4,-1,-5%,-1%,0%,6.9,6.9,6.9,0.0,13.9,10.1,2.7,6.0,1.6
Kyle Schwarber,,OF,3700,PHI,@NYY,3.80,German,0.286,-6%,R,L,0.389,9%,0.340,27%,2,2,0,3%,-4%,0%,1.6,1.6,1.6,-0.3,3.5,11.7,3.2,25.2,6.8
Wander Franco,3,SS,3700,TB,@WAS,5.04,Kuhl,0.357,8%,R,L,0.322,-6%,0.144,-11%,4,4,-1,6%,-1%,0%,20.9,20.9,20.9,11.6,30.2,12.1,3.3,3.5,0.9
Will Smith,0,C,3700,LAD,COL,4.57,Marquez,0.298,-5%,R,R,0.363,2%,0.232,6%,3,3,0,1%,-7%,0%,21.3,21.3,21.3,11.8,30.8,10.9,2.9,31.7,8.6
Freddie Freeman,1,1B,3700,LAD,COL,4.57,Marquez,0.333,2%,R,L,0.403,7%,0.203,7%,2,2,0,-2%,-6%,0%,10.4,10.4,10.4,2.7,18.0,12.3,3.3,6.0,1.6
Juan Soto,,OF,3700,SD,ARI,3.83,Gallen,0.258,-14%,R,L,0.427,8%,0.246,11%,2,2,0,-3%,-4%,0%,10.1,10.1,10.1,-2.8,23.0,11.4,3.1,12.2,3.3
Michael Harris II,,OF,3600,ATL,@STL,4.44,Matz,0.330,-2%,L,L,0.284,-11%,0.122,-23%,6,7,0,-8%,1%,1%,8.5,8.5,8.5,5.7,11.4,10.1,2.8,0.0,0.0
Bobby Witt Jr.,1,SS/3B,3600,KC,TOR,4.64,Kikuchi,0.370,11%,L,R,0.303,1%,0.220,13%,1,1,1,1%,0%,0%,7.8,7.8,7.8,-4.1,19.7,12.5,3.5,0.0,0.0
Jonathan India,,2B,3600,CIN,CHC,4.48,Wesneski,,-1%,R,R,0.343,-1%,0.179,8%,1,1,0,5%,-1%,0%,17.0,17.0,17.0,8.9,25.1,10.7,3.0,15.4,4.3
Manny Machado,,3B,3600,SD,ARI,3.83,Gallen,0.302,-4%,R,R,0.370,-1%,0.221,-6%,3,3,0,-4%,-4%,0%,5.7,5.7,5.7,1.0,10.4,10.2,2.8,0.0,0.0
Bryce Harper,,OF,3600,PHI,@NYY,3.80,German,0.286,-6%,R,L,0.432,7%,0.324,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler O'Neill,1,OF,3500,STL,ATL,5.06,Dodd,,2%,L,R,0.355,2%,0.210,2%,6,2,0,-3%,1%,1%,12.5,12.5,12.5,1.0,23.9,11.2,3.2,3.0,0.9
Daulton Varsho,,OF,3500,TOR,@KC,5.86,Bubic,0.413,10%,L,L,0.271,-10%,0.103,-32%,5,4,-1,6%,0%,0%,10.1,10.1,10.1,3.5,16.7,11.9,3.4,21.7,6.2
Jasrado Chisholm Jr.,,OF,3500,MIA,MIN,3.86,Maeda,0.294,-5%,R,L,0.349,6%,0.231,8%,4,4,0,-3%,2%,-3%,7.3,7.3,7.3,0.2,14.5,11.4,3.3,0.0,0.0
Oneil Cruz,2,SS,3500,PIT,@BOS,3.86,Pivetta,0.341,4%,R,L,0.365,7%,0.261,13%,1,1,1,6%,-6%,-2%,12.5,12.5,12.5,-0.4,25.4,12.7,3.6,9.0,2.6
Adley Rutschman,,C,3500,BAL,@TEX,3.90,Heaney,0.316,-2%,L,L,0.255,-11%,0.088,-25%,2,2,0,2%,0%,0%,13.4,13.4,13.4,-7.4,34.1,9.9,2.8,3.0,0.9
Gleyber Torres,1,2B,3500,NYY,PHI,4.70,Strahm,0.305,-1%,L,R,0.355,8%,0.221,31%,3,6,2,0%,-3%,0%,23.3,23.3,23.3,3.8,42.7,10.7,3.1,6.0,1.7
Alex Bregman,,3B,3500,HOU,DET,4.64,Manning,0.316,-2%,R,R,0.354,-4%,0.194,-7%,2,2,0,-1%,2%,1%,5.5,5.5,5.5,-2.1,13.2,11.1,3.2,9.2,2.6
Anthony Rizzo,,1B,3500,NYY,PHI,4.70,Strahm,,-5%,L,L,0.364,6%,0.204,-4%,x,x,-,0%,0%,0%,14.8,14.8,14.8,5.7,24.0,0.0,0.0,0.0,0.0
Fernando Tatis Jr.,,OF,3500,SD,ARI,3.83,Gallen,0.302,-4%,R,R,0.404,-1%,0.334,5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Seager,,SS,3500,TEX,BAL,4.60,Gibson,0.334,3%,R,L,0.354,2%,0.197,-3%,2,2,0,2%,0%,0%,7.7,7.7,7.7,1.3,14.2,11.5,3.3,3.0,0.9
Travis d'Arnaud,1,C,3400,ATL,@STL,4.44,Matz,0.315,-1%,L,R,0.365,8%,0.214,8%,4,4,2,-8%,1%,1%,11.8,11.8,11.8,0.5,23.2,10.2,3.0,15.2,4.5
Nathaniel Lowe,,1B,3400,TEX,BAL,4.60,Gibson,0.334,3%,R,L,0.346,-1%,0.174,2%,3,3,0,2%,0%,0%,9.5,9.5,9.5,-2.6,21.7,11.0,3.2,18.7,5.5
Steven Kwan,,OF,3400,CLE,@OAK,4.01,Sears,,-5%,L,L,0.281,-9%,0.037,-30%,1,1,0,-7%,-3%,0%,12.2,12.2,12.2,-0.7,25.1,9.5,2.8,6.0,1.8
Bryan Reynolds,2,OF,3400,PIT,@BOS,3.86,Pivetta,0.341,4%,R,S,0.372,3%,0.230,11%,2,2,0,6%,-5%,-2%,18.7,18.7,18.7,0.9,36.5,11.5,3.4,31.2,9.2
Gunnar Henderson,,3B/SS,3400,BAL,@TEX,3.90,Heaney,0.316,-2%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,10.7,10.7,10.7,2.9,18.6,0.0,0.0,0.0,0.0
Andres Gimenez,1,2B/SS,3400,CLE,@OAK,4.01,Sears,,-5%,L,L,0.356,-2%,0.142,-14%,7,7,0,-9%,-4%,0%,13.6,13.6,13.6,3.3,24.0,9.3,2.7,6.0,1.8
Nick Castellanos,,OF,3400,PHI,@NYY,3.80,German,0.327,0%,R,R,0.346,-3%,0.200,-6%,5,5,0,-2%,-3%,0%,10.9,10.9,10.9,2.6,19.2,9.0,2.6,0.0,0.0
Alex Verdugo,,OF,3400,BOS,PIT,4.64,Contreras,0.296,-2%,R,L,0.352,6%,0.159,19%,1,1,1,5%,-5%,-2%,17.2,17.2,17.2,13.0,21.4,10.6,3.1,6.2,1.8
Brandon Nimmo,,OF,3300,NYM,@MIL,4.35,Miley,0.230,-13%,L,L,0.362,0%,0.160,0%,1,1,0,4%,0%,-3%,11.7,11.7,11.7,2.7,20.6,10.1,3.1,9.0,2.7
Ozzie Albies,1,2B,3300,ATL,@STL,4.44,Matz,0.315,-1%,L,S,0.384,11%,0.244,12%,5,5,0,-8%,1%,1%,10.2,10.2,10.2,1.7,18.6,10.6,3.2,3.0,0.9
Dansby Swanson,,SS,3300,CHC,@CIN,5.02,Cessa,0.315,-3%,R,R,0.329,0%,0.179,0%,2,2,0,14%,-1%,0%,14.7,14.7,14.7,11.8,17.6,12.1,3.7,15.4,4.7
Jose Abreu,,1B,3300,HOU,DET,4.64,Manning,0.316,-2%,R,R,0.350,-4%,0.158,-16%,4,4,0,-1%,2%,1%,9.9,9.9,9.9,5.3,14.6,10.2,3.1,3.0,0.9
Ryan Mountcastle,1,1B,3300,BAL,@TEX,3.90,Heaney,0.334,3%,L,R,0.329,2%,0.210,6%,3,3,1,-5%,-1%,0%,11.7,11.7,11.7,-1.3,24.7,10.5,3.2,31.7,9.6
Kris Bryant,,OF,3300,COL,@LAD,2.93,Urias,0.266,-12%,L,R,0.404,8%,0.268,21%,3,2,-1,-9%,-6%,0%,8.6,8.6,8.6,2.2,15.1,8.8,2.7,9.2,2.8
Ty France,,1B,3300,SEA,LAA,4.22,Suarez,0.294,-6%,L,R,0.338,-1%,0.171,5%,2,2,1,-2%,-6%,0%,13.7,13.7,13.7,0.8,26.7,9.6,2.9,15.4,4.7
Taylor Ward,,OF,3300,LAA,@SEA,3.28,Castillo,0.289,-7%,R,R,0.362,3%,0.219,17%,1,1,0,-5%,-6%,0%,20.4,20.4,20.4,7.2,33.7,8.9,2.7,15.2,4.6
Adam Duvall,,OF,3300,BOS,PIT,4.64,Contreras,0.322,-1%,R,R,0.329,-1%,0.246,-3%,5,5,0,6%,-8%,-3%,31.5,31.5,31.5,7.5,55.4,10.3,3.1,0.0,0.0
Alec Bohm,,3B,3300,PHI,@NYY,3.80,German,0.327,0%,R,R,0.271,-11%,0.088,-25%,3,7,3,-1%,-3%,0%,14.8,14.8,14.8,-1.7,31.2,8.2,2.5,3.0,0.9
Christian Yelich,,OF,3200,MIL,NYM,3.65,Scherzer,0.289,-7%,R,L,0.338,-1%,0.133,-16%,1,1,1,0%,0%,-3%,9.9,9.9,9.9,3.1,16.7,9.6,3.0,12.4,3.9
Salvador Perez,2,C,3200,KC,TOR,4.64,Kikuchi,0.370,11%,L,R,0.387,9%,0.301,16%,3,3,0,0%,0%,0%,7.0,7.0,7.0,3.5,10.5,11.9,3.7,0.0,0.0
Brendan Donovan,,2B,3200,STL,ATL,5.06,Dodd,,-4%,L,L,0.352,-5%,0.048,-22%,x,x,-,0%,0%,0%,16.6,16.6,16.6,2.1,31.2,0.0,0.0,3.0,0.9
Ian Happ,,OF,3200,CHC,@CIN,5.02,Cessa,0.291,-5%,R,S,0.342,2%,0.204,10%,3,3,0,16%,-1%,0%,13.8,13.8,13.8,8.4,19.3,11.7,3.7,27.9,8.7
Jose Siri,1,OF,3200,TB,@WAS,5.04,Kuhl,0.354,7%,R,R,0.301,1%,0.158,-1%,9,6,-2,4%,-1%,0%,17.0,17.0,17.0,15.5,18.5,10.1,3.2,30.9,9.7
Teoscar Hernandez,,OF,3200,SEA,LAA,4.22,Suarez,0.294,-6%,L,R,0.402,12%,0.320,36%,3,3,2,-1%,-7%,0%,2.4,2.4,2.4,-0.1,4.9,10.9,3.4,44.4,13.9
Max Muncy,0,3B,3200,LAD,COL,4.57,Marquez,0.333,2%,R,L,0.342,-2%,0.227,-2%,4,4,0,-2%,-6%,0%,4.6,4.6,4.6,0.6,8.6,10.3,3.2,21.7,6.8
Masataka Yoshida,,OF,3200,BOS,PIT,4.64,Contreras,0.296,-2%,R,L,,1%,,2%,4,4,0,4%,-6%,-2%,18.9,18.9,18.9,6.6,31.3,10.7,3.3,3.5,1.1
Jorge Mateo,1,SS,3200,BAL,@TEX,3.90,Heaney,0.334,3%,L,R,0.271,-1%,0.147,2%,8,8,0,-3%,0%,0%,23.8,23.8,23.8,17.4,30.1,8.6,2.7,28.4,8.9
Joey Meneses,,1B,3200,WAS,TB,3.96,Fleming,0.347,5%,L,R,0.449,7%,0.286,13%,2,2,0,0%,-1%,0%,3.9,3.9,3.9,-0.8,8.7,11.4,3.6,9.2,2.9
Willson Contreras,1,C,3100,STL,ATL,5.06,Dodd,,2%,L,R,0.364,4%,0.259,19%,5,5,0,-3%,1%,1%,9.2,9.2,9.2,3.8,14.6,10.8,3.5,6.5,2.1
Seiya Suzuki,,OF,3100,CHC,@CIN,5.02,Cessa,0.315,-3%,R,R,0.325,-2%,0.157,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Fraley,,OF,3100,CIN,CHC,4.48,Wesneski,,1%,R,L,0.369,8%,0.223,17%,3,3,0,6%,-1%,0%,15.6,15.6,15.6,6.8,24.5,11.3,3.6,6.5,2.1
