Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Eric Lauer,,P,7900,MIL,@SD,39%,4.79,4,0.343,19.9%,4.21,23.8%,4.17,4.19,L,0.287,0.306,3%,2%,0%,20.0,20.0,20.0,0.2,39.8,24.6,3.1,40.0,5.1
Jose Berrios,1,P,7500,TOR,TB,47%,4.67,5,0.322,22.3%,7.77,23.1%,3.87,3.86,R,0.350,0.283,0%,0%,0%,14.5,14.5,14.5,13.8,15.2,26.3,3.5,36.0,4.8
Trevor Rogers,,P,7300,MIA,ARI,59%,4.04,4.5,0.332,,4.69,25.4%,3.96,3.84,L,0.297,0.317,1%,0%,0%,18.0,18.0,18.0,15.2,20.8,27.1,3.7,46.0,6.3
Austin Gomber,,P,7200,COL,@SEA,39%,4.77,4,0.337,24.6%,4.54,20.4%,4.26,4.21,L,0.283,0.350,8%,2%,0%,19.5,19.5,19.5,11.7,27.3,23.7,3.3,2.0,0.3
Taijuan Walker,,P,7000,PHI,@CIN,57%,4.54,4.5,0.326,22.6%,4.58,21.4%,4.27,4.18,R,0.304,0.302,-4%,0%,0%,19.5,19.5,19.5,14.6,24.4,25.5,3.6,37.0,5.3
Cal Quantrill,,P,6900,CLE,@WAS,60%,4.03,4,0.300,20.8%,3.69,17.8%,4.53,4.45,R,0.285,0.316,4%,1%,0%,13.0,13.0,13.0,10.2,15.8,24.8,3.6,22.0,3.2
Trevor Williams,,P,6700,WAS,CLE,40%,4.97,3,0.328,17.7%,4.46,22.1%,3.95,3.99,R,0.344,0.314,2%,1%,0%,21.5,21.5,21.5,12.3,30.7,20.3,3.0,18.0,2.7
James Kaprielian,,P,6400,OAK,NYM,33%,4.75,3.5,0.334,19.0%,3.92,20.5%,4.65,4.86,R,0.347,0.306,2%,2%,0%,13.0,13.0,13.0,10.2,15.8,22.4,3.5,5.0,0.8
Connor Overton,,P,6300,CIN,PHI,42%,5.46,4,0.323,23.7%,4.08,16.8%,4.87,4.71,R,,0.254,-2%,0%,0%,12.0,12.0,12.0,12.0,12.0,19.6,3.1,-6.0,-1.0
Madison Bumgarner,,P,6200,ARI,@MIA,41%,4.96,3.5,0.333,21.1%,3.15,17.9%,4.75,4.94,L,0.320,0.348,7%,0%,0%,13.0,13.0,13.0,-1.1,27.1,22.0,3.5,3.0,0.5
Jake Woodford,,P,6100,STL,PIT,60%,4.01,1,0.314,24.2%,4.31,15.6%,4.69,4.75,R,0.332,0.293,1%,0%,0%,12.0,12.0,12.0,0.7,23.3,21.4,3.5,25.0,4.1
Joey Wentz,,P,5700,DET,SF,41%,4.66,4,0.329,25.7%,4.83,18.1%,5.07,5.12,L,,0.283,0%,-1%,0%,3.0,3.0,3.0,-15.4,21.4,20.0,3.5,35.0,6.1
