Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Kevin Gausman,0,P,11100,TOR,@HOU,52%,3.91,6,0.318,21.8%,4.81,28.9%,3.16,3.01,R,0.269,0.295,1%,0%,0%,48.0,48.0,48.0,43.4,52.6,32.5,2.9,8.0,0.7
Jacob deGrom,1,P,10600,TEX,@KC,66%,3.06,8,0.311,22.1%,3.38,43.7%,1.70,1.61,R,0.226,0.208,0%,1%,0%,40.3,40.3,40.3,19.3,61.4,43.2,4.1,27.0,2.5
Jesus Luzardo,,P,10400,MIA,SF,53%,3.38,7,0.326,25.6%,4.93,26.1%,3.99,3.94,L,0.305,0.322,1%,0%,0%,41.3,41.3,41.3,31.9,50.8,36.3,3.5,22.0,2.1
Max Fried,,P,10000,ATL,@SD,56%,3.91,4,0.343,18.8%,4.18,23.4%,3.53,3.27,L,0.272,0.265,3%,1%,0%,13.0,13.0,13.0,13.0,13.0,24.4,2.4,33.0,3.3
Corbin Burnes,0,P,10000,MIL,@SEA,57%,3.44,7.5,0.319,25.0%,4.62,32.2%,2.83,2.67,R,0.256,0.250,2%,0%,0%,24.7,24.7,24.7,-4.5,53.8,35.8,3.6,25.0,2.5
Cristian Javier,,P,9900,HOU,TOR,48%,4.09,6,0.343,23.3%,5.00,31.3%,3.49,3.90,R,0.300,0.250,1%,0%,0%,26.3,26.3,26.3,13.7,39.0,31.2,3.2,33.0,3.3
Zack Wheeler,,P,9700,PHI,@CWS,53%,3.89,6,,,4.62,28.1%,3.22,2.98,R,0.269,0.268,-1%,3%,0%,28.0,28.0,28.0,20.1,35.9,0.0,0.0,0.0,0.0
Logan Webb,,P,9600,SF,@MIA,47%,3.62,5,0.320,20.8%,3.06,23.6%,3.34,3.06,R,0.316,0.254,1%,0%,0%,27.0,27.0,27.0,13.3,40.7,30.8,3.2,26.0,2.7
Dustin May,,P,9500,LAD,NYM,56%,3.94,4.5,0.341,19.2%,4.69,26.4%,3.77,3.59,R,0.285,0.256,1%,2%,0%,32.0,32.0,32.0,20.6,43.4,25.8,2.7,5.0,0.5
Kyle Freeland,,P,9200,COL,PIT,56%,5.36,4,0.325,21.3%,4.12,18.3%,4.52,4.45,L,0.360,0.336,-5%,2%,0%,35.7,35.7,35.7,27.6,43.7,21.0,2.3,-10.0,-1.1
