Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jacob deGrom,1,P,11100,TEX,OAK,76%,2.63,8,0.310,23.0%,3.48,43.5%,1.73,1.65,R,0.225,0.204,0%,0%,0%,37.0,37.0,37.0,18.5,55.5,42.8,3.9,58.0,5.2
Kevin Gausman,,P,10600,TOR,@NYY,55%,4.00,5.5,0.323,20.8%,4.38,28.8%,3.18,3.04,R,0.271,0.299,0%,1%,0%,38.0,38.0,38.0,17.7,58.3,32.8,3.1,64.0,6.0
Clayton Kershaw,,P,10400,LAD,@CHC,56%,3.48,5.5,0.327,19.5%,5.90,28.5%,3.06,2.87,L,0.235,0.268,0%,4%,0%,40.5,40.5,40.5,22.4,58.6,34.6,3.3,43.0,4.1
Reid Detmers,,P,10200,LAA,KC,66%,3.92,6,0.314,,3.33,22.5%,4.25,4.41,L,0.284,0.324,-1%,0%,0%,28.3,28.3,28.3,18.3,38.3,29.7,2.9,29.0,2.8
Corbin Burnes,1,P,10000,MIL,BOS,61%,3.52,6.5,0.324,22.1%,5.45,32.0%,2.86,2.70,R,0.257,0.250,0%,0%,0%,24.8,24.8,24.8,1.0,48.5,33.6,3.4,24.0,2.4
Yu Darvish,,P,9900,SD,@ARI,59%,4.08,6.5,0.311,22.9%,4.77,27.2%,3.46,3.68,R,0.271,0.284,-7%,-1%,0%,32.7,32.7,32.7,10.7,54.6,31.4,3.2,35.0,3.5
Marcus Stroman,,P,9700,CHC,LAD,43%,4.02,4.5,0.335,21.9%,5.18,21.7%,3.84,3.52,R,0.290,0.274,1%,4%,0%,42.3,42.3,42.3,34.0,50.5,28.3,2.9,15.0,1.5
Jesus Luzardo,,P,9500,MIA,@CLE,47%,3.86,5.5,0.319,19.4%,3.95,26.2%,3.99,3.94,L,0.300,0.326,-2%,3%,0%,36.5,36.5,36.5,24.1,48.9,29.8,3.1,19.0,2.0
Zack Wheeler,,P,9300,PHI,COL,73%,3.14,5.5,0.311,21.5%,3.77,28.0%,3.23,3.00,R,0.270,0.269,0%,1%,0%,27.0,27.0,27.0,20.2,33.8,35.8,3.8,52.0,5.6
Cristian Javier,,P,9200,HOU,@ATL,44%,4.25,6.5,0.329,24.0%,4.95,31.2%,3.51,3.92,R,0.300,0.249,-3%,2%,-1%,28.0,28.0,28.0,17.1,38.9,30.6,3.3,49.0,5.3
Zach Eflin,,P,9000,TB,CWS,63%,3.42,4.5,0.321,22.7%,4.43,22.0%,3.75,3.64,R,0.335,0.303,1%,0%,0%,36.5,36.5,36.5,31.6,41.4,27.4,3.0,30.0,3.3
Max Fried,,P,8800,ATL,HOU,56%,3.75,4.5,0.345,20.3%,5.14,23.3%,3.52,3.27,L,0.269,0.265,-1%,2%,-1%,23.0,23.0,23.0,8.9,37.1,27.9,3.2,39.0,4.4
Lucas Giolito,,P,8700,CWS,@TB,37%,4.58,5.5,0.318,21.5%,6.90,26.6%,3.74,3.74,R,0.281,0.343,5%,0%,0%,29.0,29.0,29.0,7.7,50.3,28.0,3.2,24.0,2.8
Hunter Greene,1,P,8600,CIN,@PIT,51%,3.71,7.5,0.303,25.0%,4.95,30.9%,3.34,3.64,R,0.306,0.339,2%,3%,0%,25.8,25.8,25.8,12.9,38.6,32.6,3.8,37.0,4.3
Grayson Rodriguez,2,P,8500,BAL,DET,61%,3.30,7.5,0.299,27.2%,3.11,,,,R,,,0%,1%,0%,22.3,22.3,22.3,16.6,28.0,32.0,3.8,33.0,3.9
Tylor Megill,,P,8300,NYM,@SF,54%,4.30,5,0.341,22.4%,4.50,24.9%,3.92,3.96,R,0.398,0.254,1%,0%,0%,28.8,28.8,28.8,19.5,38.0,26.8,3.2,6.0,0.7
Eduardo Rodriguez,,P,8100,DET,@BAL,39%,4.20,6,0.311,24.6%,5.30,23.8%,3.98,3.82,L,0.336,0.318,-1%,2%,0%,29.8,29.8,29.8,4.9,54.6,27.0,3.3,43.0,5.3
Jack Flaherty,,P,7900,STL,@SEA,51%,4.47,5,0.322,23.0%,4.52,23.4%,4.54,4.48,R,0.314,0.307,2%,0%,0%,25.0,25.0,25.0,16.9,33.1,26.3,3.3,46.0,5.8
Jordan Lyles,,P,7600,KC,@LAA,34%,5.58,4.5,0.334,25.9%,4.81,18.7%,4.56,4.61,R,0.347,0.345,-2%,1%,0%,25.3,25.3,25.3,17.8,32.8,22.4,2.9,21.0,2.8
Drey Jameson,,P,7400,ARI,SD,41%,4.92,3.5,0.341,21.0%,3.70,23.8%,3.92,3.72,R,,,-2%,-1%,0%,19.0,19.0,19.0,11.9,26.1,21.3,2.9,-3.0,-0.4
Vincent Velasquez,,P,7300,PIT,CIN,49%,3.79,4.5,0.321,24.4%,4.19,22.7%,4.52,4.85,R,0.361,0.334,0%,4%,0%,24.0,24.0,24.0,0.7,47.3,26.6,3.6,61.0,8.4
Ross Stripling,,P,7100,SF,NYM,46%,4.70,3,0.345,17.2%,4.91,21.3%,3.98,4.07,R,0.284,0.324,1%,1%,0%,12.0,12.0,12.0,12.0,12.0,21.3,3.0,7.0,1.0
Brayan Bello,,P,6800,BOS,@MIL,39%,4.48,4.5,0.327,22.0%,4.90,21.0%,4.02,3.79,R,,0.376,1%,0%,0%,8.0,8.0,8.0,8.0,8.0,21.5,3.2,14.0,2.1
Clarke Schmidt,,P,6600,NYY,TOR,45%,4.50,3,0.337,20.3%,4.52,22.7%,4.05,4.26,R,0.409,0.268,0%,1%,-1%,12.3,12.3,12.3,8.4,16.1,20.3,3.1,41.0,6.2
Patrick Corbin,,P,6400,WAS,@MIN,30%,5.20,4,0.334,23.8%,4.19,18.2%,4.50,4.27,L,0.315,0.388,-1%,4%,0%,16.8,16.8,16.8,8.4,25.1,23.4,3.7,31.0,4.8
Kyle Muller,,P,6200,OAK,@TEX,24%,4.87,5,0.319,26.7%,6.70,20.5%,4.99,4.82,L,,0.329,-3%,0%,0%,13.3,13.3,13.3,1.2,25.3,23.6,3.8,12.0,1.9
Chris Flexen,,P,6000,SEA,STL,49%,4.53,3.5,0.327,24.0%,4.62,16.4%,4.85,4.79,R,0.278,0.348,2%,0%,0%,9.3,9.3,9.3,-10.9,29.5,22.3,3.7,3.0,0.5
Jose Urena,,P,5800,COL,@PHI,27%,5.36,3,0.330,23.0%,4.32,14.4%,5.11,4.87,R,0.410,0.322,6%,2%,0%,5.8,5.8,5.8,-7.1,18.6,16.7,2.9,-1.0,-0.2
Logan Allen,,P,5500,CLE,MIA,53%,3.64,1,0.329,22.7%,3.24,16.8%,4.85,4.94,L,,0.366,-1%,2%,0%,0.0,0.0,0.0,0.0,0.0,23.5,4.3,49.0,8.9
