Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Peyton Battenfield,,P,8100,CLE,COL,66%,3.29,4,0.316,21.8%,3.83,,,,R,,,-1%,3%,1%,27.0,27.0,27.0,17.1,36.9,26.0,3.2,14.0,1.7
Jose Berrios,1,P,7800,TOR,CWS,64%,3.78,5,0.317,22.7%,4.17,23.0%,3.86,3.86,R,0.347,0.279,0%,3%,0%,23.3,23.3,23.3,12.6,33.9,29.3,3.8,58.0,7.4
Blake Snell,1,P,7600,SD,@CHC,49%,3.55,6,0.332,23.2%,5.76,30.9%,3.71,3.57,L,0.262,0.314,0%,3%,2%,20.3,20.3,20.3,9.3,31.2,32.9,4.3,24.0,3.2
Marco Gonzales,,P,7600,SEA,@PHI,47%,4.64,4,0.329,24.0%,4.52,15.7%,4.92,4.96,L,0.309,0.336,-1%,3%,0%,28.0,28.0,28.0,8.5,47.5,23.3,3.1,24.0,3.2
Mason Miller,0,P,7500,OAK,@LAA,37%,5.13,7,0.336,23.2%,5.00,,,,R,,,-2%,1%,0%,22.0,22.0,22.0,22.0,22.0,24.9,3.3,18.0,2.4
Brady Singer,,P,7400,KC,@ARI,43%,5.12,4.5,0.318,20.1%,4.79,23.1%,3.86,3.68,R,0.328,0.312,-6%,-1%,0%,17.3,17.3,17.3,10.6,23.9,24.3,3.3,40.0,5.4
Luke Weaver,,P,7300,CIN,TEX,46%,4.97,6,0.307,24.1%,6.59,22.9%,4.00,4.04,R,0.372,0.322,-3%,5%,0%,30.0,30.0,30.0,30.0,30.0,25.4,3.5,23.0,3.2
Josiah Gray,,P,7200,WAS,@NYM,35%,4.99,4,0.344,17.2%,4.87,23.4%,4.43,4.76,R,0.382,0.325,0%,3%,0%,22.5,22.5,22.5,12.0,33.0,23.9,3.3,55.0,7.6
Corey Kluber,,P,7100,BOS,@BAL,40%,5.01,3.5,0.330,20.9%,5.14,21.4%,4.05,4.16,R,0.317,0.322,1%,4%,0%,13.5,13.5,13.5,5.2,21.8,22.2,3.1,34.0,4.8
Ryan Feltner,,P,7000,COL,@CLE,34%,4.71,3.5,0.327,17.8%,3.91,20.2%,4.59,4.69,R,0.330,0.370,2%,4%,1%,21.8,21.8,21.8,8.4,35.1,21.4,3.1,46.0,6.6
Bailey Falter,,P,6800,PHI,SEA,53%,4.36,5,0.328,24.6%,4.45,20.8%,3.95,4.16,L,0.294,0.336,0%,2%,0%,18.3,18.3,18.3,12.5,24.0,25.1,3.7,34.0,5.0
Jake Woodford,,P,6500,STL,@SF,49%,4.78,3,0.340,23.7%,4.50,15.1%,4.69,4.73,R,0.348,0.290,1%,0%,0%,15.3,15.3,15.3,6.0,24.5,19.9,3.1,22.0,3.4
Spencer Turnbull,,P,6200,DET,@MIL,39%,4.77,3.5,0.326,22.7%,4.78,19.9%,4.27,4.26,R,0.297,0.283,0%,5%,0%,13.0,13.0,13.0,-4.6,30.6,23.1,3.7,12.0,1.9
Jose Butto,,P,5500,NYM,WAS,65%,3.51,4,0.298,20.7%,3.62,,,,R,,,1%,2%,0%,18.0,18.0,18.0,18.0,18.0,27.0,4.9,11.0,2.0
John Brebbia,,P,5500,SF,STL,51%,4.72,1,0.332,20.0%,4.52,21.6%,3.81,4.38,R,0.324,0.327,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,5.8,1.1,10.0,1.8
