Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ronald Acuna,,OF,4700,ATL,HOU,4.34,Brown,,-1%,R,R,0.374,0%,0.212,-2%,1,1,0,2%,-2%,0%,16.7,16.3,16.3,6.5,26.0,12.3,2.6,15.2,3.2
Matt Chapman,,3B,4600,TOR,@NYY,4.01,German,0.320,-1%,R,R,0.324,-3%,0.195,-9%,4,4,1,1%,-5%,-10%,18.1,15.8,15.8,3.1,28.5,9.3,2.0,6.0,1.3
Yordan Alvarez,,OF,4500,HOU,@ATL,4.16,Elder,0.280,-5%,R,L,0.395,-1%,0.286,1%,3,3,0,-2%,-2%,0%,13.3,14.3,14.3,4.4,24.3,12.3,2.7,25.2,5.6
Fernando Tatis Jr.,1,OF/SS,4500,SD,@ARI,4.50,Gallen,0.299,-5%,R,R,0.399,-2%,0.330,4%,1,1,0,0%,2%,0%,0.0,0.0,0.0,0.0,0.0,14.3,3.2,3.0,0.7
Matt Olson,,1B,4400,ATL,HOU,4.34,Brown,,1%,R,L,0.367,3%,0.258,2%,2,2,0,-1%,-2%,0%,13.5,15.5,15.5,2.4,28.7,10.7,2.4,3.0,0.7
Rafael Devers,,3B,4400,BOS,@MIL,3.97,Peralta,0.248,-16%,R,L,0.396,10%,0.296,28%,2,2,1,-3%,-10%,0%,12.0,14.2,14.2,1.3,27.1,10.7,2.4,0.0,0.0
Peter Alonso,,1B,4300,NYM,@SF,4.20,DeSclafani,0.268,-11%,R,R,0.365,0%,0.241,-10%,4,4,0,0%,-1%,0%,15.0,15.2,15.2,2.0,28.4,11.0,2.6,32.2,7.5
Patrick Wisdom,,3B,4300,CHC,LAD,4.20,Urias,0.267,-12%,L,R,0.373,8%,0.314,15%,5,,1,-1%,-6%,24%,15.0,15.1,15.1,0.6,29.6,10.3,2.4,34.9,8.1
Wander Franco,,SS,4200,TB,CWS,5.14,Kopech,0.303,-4%,R,L,0.318,-7%,0.151,-11%,4,4,-1,-2%,0%,0%,10.6,13.6,13.6,2.6,24.7,10.7,2.5,3.0,0.7
Aaron Judge,1,OF,4200,NYY,TOR,4.49,Kikuchi,0.368,10%,L,R,0.415,-2%,0.313,-1%,2,2,0,1%,-5%,-10%,10.3,13.4,13.4,2.9,23.9,14.1,3.4,3.0,0.7
Francisco Lindor,,SS,4200,NYM,@SF,4.20,DeSclafani,0.331,2%,R,S,0.333,0%,0.182,1%,2,3,1,-2%,-1%,0%,17.6,13.9,13.9,0.4,27.5,11.4,2.7,6.2,1.5
Max Muncy,1,3B,4100,LAD,@CHC,5.30,Smyly,0.301,-4%,L,L,0.365,2%,0.251,3%,4,,0,-1%,-5%,21%,20.9,15.3,15.3,-1.0,31.5,11.7,2.9,0.0,0.0
Jorge Mateo,,SS,4100,BAL,DET,5.17,Lorenzen,0.294,-5%,R,R,0.297,1%,0.157,0%,x,x,-,0%,0%,0%,13.7,16.0,16.0,5.8,26.2,0.0,0.0,0.0,0.0
Brandon Lowe,,2B,4000,TB,CWS,5.14,Kopech,0.303,-4%,R,L,0.372,5%,0.260,4%,2,2,0,-2%,0%,0%,19.8,14.8,14.8,0.5,29.2,12.2,3.0,28.4,7.1
Bo Bichette,,SS,4000,TOR,@NYY,4.01,German,0.320,-1%,R,R,0.348,-3%,0.178,-5%,2,2,0,0%,-5%,-8%,8.7,11.8,11.8,0.9,22.7,10.3,2.6,9.2,2.3
Mike Trout,1,OF,4000,LAA,KC,5.11,Clarke,0.333,1%,R,R,0.427,3%,0.348,13%,x,x,-,0%,0%,0%,8.0,12.4,12.4,2.0,22.8,0.0,0.0,0.0,0.0
Bryan Reynolds,,OF,4000,PIT,CIN,4.56,Ashcraft,0.237,-10%,R,S,0.371,3%,0.231,12%,2,2,0,2%,2%,0%,5.9,13.7,13.7,-1.3,28.7,11.4,2.9,3.0,0.8
Julio E. Rodriguez,,OF,4000,SEA,STL,4.18,Matz,0.327,1%,L,R,,2%,,7%,1,1,0,0%,0%,0%,12.2,13.6,13.6,4.6,22.6,11.4,2.9,15.2,3.8
Randy Arozarena,,OF,4000,TB,CWS,5.14,Kopech,0.292,-6%,R,R,0.327,-7%,0.160,-17%,3,3,0,-5%,0%,0%,12.5,14.7,14.7,4.8,24.5,11.7,2.9,9.2,2.3
Nico Hoerner,,2B,3900,CHC,LAD,4.20,Urias,0.267,-12%,L,R,0.319,1%,0.103,1%,1,,0,-1%,-4%,16%,15.1,12.8,12.8,3.4,22.2,10.0,2.6,38.2,9.8
Cedric Mullins,,OF,3900,BAL,DET,5.17,Lorenzen,0.315,-2%,R,S,0.360,6%,0.203,13%,1,1,1,1%,1%,0%,12.7,14.0,14.0,1.8,26.2,12.7,3.3,12.0,3.1
