Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ronald Acuna,,OF,4600,ATL,MIA,4.32,Alcantara,0.271,-11%,R,R,0.375,0%,0.214,-1%,1,1,0,2%,-8%,0%,14.3,16.2,16.2,7.0,25.4,12.2,2.7,24.7,5.4
Yordan Alvarez,,OF,4500,HOU,@TB,3.91,Faucher,,1%,R,L,0.394,-1%,0.288,1%,x,x,-,0%,0%,0%,12.7,15.1,15.1,5.4,24.7,0.0,0.0,0.0,0.0
Max Muncy,,3B,4400,LAD,@PIT,4.57,Contreras,0.313,-1%,R,L,0.355,-1%,0.248,0%,x,x,-,0%,0%,0%,16.4,16.2,16.2,-0.4,32.9,0.0,0.0,0.0,0.0
Randy Arozarena,0,OF,4400,TB,HOU,4.09,Brown,,-1%,R,R,0.331,-6%,0.164,-16%,3,3,0,-5%,0%,0%,14.3,15.2,15.2,4.3,26.0,10.7,2.4,3.0,0.7
Patrick Wisdom,,3B/OF,4300,CHC,SD,4.07,Wacha,0.342,4%,R,R,0.321,-4%,0.241,-7%,7,6,-2,-1%,-10%,-11%,16.6,14.5,14.5,0.1,28.8,8.9,2.1,6.2,1.4
Rafael Devers,1,3B,4200,BOS,@BAL,4.06,Wells,0.229,-16%,R,L,0.394,10%,0.299,28%,2,,1,2%,-6%,0%,10.7,14.0,14.0,1.6,26.4,11.2,2.7,0.0,0.0
Mike Trout,1,OF,4200,LAA,OAK,5.82,Medina,,-1%,R,R,0.431,3%,0.355,14%,2,2,0,2%,-2%,0%,13.2,13.7,13.7,2.9,24.4,15.5,3.7,6.2,1.5
Peter Alonso,1,1B,4200,NYM,WAS,4.98,Gore,0.310,-1%,L,R,0.368,1%,0.304,15%,4,4,0,-5%,-8%,2%,13.0,14.0,14.0,0.4,27.6,11.7,2.8,0.0,0.0
Marcus Semien,,2B,4100,TEX,@CIN,4.26,Ashcraft,0.387,6%,R,R,0.351,1%,0.240,6%,1,,0,13%,-8%,1%,20.2,14.6,14.6,3.0,26.2,12.4,3.0,6.2,1.5
Matt Olson,1,1B,4100,ATL,MIA,4.32,Alcantara,0.275,-10%,R,L,0.365,2%,0.255,1%,2,2,0,-1%,-9%,0%,10.6,13.8,13.8,1.4,26.2,10.6,2.6,18.7,4.6
Vladimir Guerrero Jr.,1,1B,4000,TOR,CWS,5.69,Kopech,0.296,-6%,R,R,0.391,4%,0.256,8%,3,,0,1%,0%,0%,11.5,12.4,12.4,3.7,21.2,13.4,3.4,22.2,5.5
Leody Taveras,,OF,4000,TEX,@CIN,4.26,Ashcraft,0.237,-10%,R,L,0.271,-1%,0.121,6%,x,x,-,0%,0%,0%,11.2,10.2,10.2,0.1,20.3,0.0,0.0,6.2,1.6
Adolis Garcia,,OF,4000,TEX,@CIN,4.26,Ashcraft,0.387,6%,R,R,0.332,3%,0.221,4%,4,,0,15%,-9%,1%,20.3,15.1,15.1,-5.2,35.4,11.8,3.0,9.5,2.4
Josh Lowe,,OF,4000,TB,HOU,4.09,Brown,,1%,R,L,0.358,6%,0.204,10%,x,x,-,0%,0%,0%,16.6,15.3,15.3,4.6,25.9,0.0,0.0,0.0,0.0
Matt Chapman,1,3B,3900,TOR,CWS,5.69,Kopech,0.296,-6%,R,R,0.323,-3%,0.194,-10%,4,,1,1%,0%,0%,9.3,14.0,14.0,2.1,25.8,11.1,2.8,12.2,3.1
Bryan Reynolds,,OF,3900,PIT,LAD,3.93,Gonsolin,0.244,-17%,R,S,0.372,3%,0.231,12%,2,2,0,2%,-5%,0%,7.5,13.3,13.3,-1.2,27.7,10.4,2.7,9.5,2.4
Fernando Tatis Jr.,1,OF/SS,3900,SD,@CHC,3.93,Smyly,0.323,0%,L,R,0.413,2%,0.283,-2%,1,1,0,1%,-10%,-11%,7.4,7.4,7.4,-2.6,17.4,14.1,3.6,16.5,4.2
Aaron Judge,1,OF,3800,NYY,@MIN,3.75,Maeda,0.310,-4%,R,R,0.425,1%,0.314,0%,2,,0,-6%,-7%,0%,8.1,11.2,11.2,0.9,21.6,12.5,3.3,31.7,8.3
Jorge Mateo,,SS,3800,BAL,BOS,4.44,Houck,0.243,-15%,R,R,0.299,1%,0.161,1%,x,x,-,0%,0%,0%,15.9,15.4,15.4,5.6,25.2,0.0,0.0,0.0,0.0
Taylor Walls,,SS/3B/2B,3800,TB,HOU,4.09,Brown,,1%,R,L,0.264,-4%,0.125,3%,7,8,0,-2%,0%,0%,17.7,15.3,15.3,-0.4,31.0,7.3,1.9,0.0,0.0
Francisco Lindor,,SS,3800,NYM,WAS,4.98,Gore,0.310,-1%,L,S,0.334,1%,0.178,-1%,3,3,0,-5%,-6%,2%,9.3,12.4,12.4,-0.5,25.3,10.9,2.9,0.0,0.0
Julio E. Rodriguez,,OF,3800,SEA,@PHI,4.34,Walker,0.302,-4%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,11.6,12.1,12.1,3.0,21.3,11.4,3.0,18.7,4.9
Cody Bellinger,,OF,3800,CHC,SD,4.07,Wacha,0.308,-3%,R,L,0.293,-2%,0.193,0%,x,x,-,0%,0%,0%,17.6,14.2,14.2,5.1,23.4,0.0,0.0,0.0,0.0
Jonah Heim,,C,3700,TEX,@CIN,4.26,Ashcraft,0.237,-10%,R,S,0.276,-7%,0.155,-11%,6,,0,13%,-9%,1%,15.5,13.0,13.0,0.6,25.4,8.6,2.3,9.0,2.4
Jose Ramirez,,3B,3700,CLE,COL,4.25,Marquez,0.334,3%,R,S,0.379,3%,0.268,5%,3,,0,0%,-8%,-3%,10.1,11.7,11.7,1.2,22.1,12.4,3.4,18.2,4.9
Brandon Lowe,0,2B,3700,TB,HOU,4.09,Brown,,1%,R,L,0.366,4%,0.258,4%,4,4,-1,-2%,0%,0%,9.4,13.2,13.2,-1.1,27.5,9.8,2.6,3.0,0.8
Nico Hoerner,1,2B,3700,CHC,SD,4.07,Wacha,0.342,4%,R,R,0.331,1%,0.119,3%,1,1,0,-1%,-6%,-7%,16.3,14.7,14.7,4.0,25.4,10.3,2.8,12.5,3.4
Wander Franco,0,SS,3700,TB,HOU,4.09,Brown,,1%,R,L,0.321,-7%,0.153,-10%,2,2,0,-2%,0%,0%,9.8,13.5,13.5,2.3,24.6,10.1,2.7,0.0,0.0
Kyle Tucker,,OF,3700,HOU,@TB,3.91,Faucher,,1%,R,L,0.377,4%,0.232,-2%,3,3,1,-4%,0%,0%,11.2,12.9,12.9,3.0,22.7,12.8,3.5,6.0,1.6
Shohei Ohtani,3,OF,3700,LAA,OAK,5.82,Medina,,1%,R,L,0.383,3%,0.283,5%,3,3,0,5%,-1%,0%,15.7,17.5,17.5,0.1,34.9,15.1,4.1,28.7,7.8
Hunter Renfroe,2,OF,3700,LAA,OAK,5.82,Medina,,-1%,R,R,0.335,-4%,0.243,-5%,5,5,0,2%,-2%,0%,12.2,12.7,12.7,-0.3,25.7,12.0,3.2,31.1,8.4
Cedric Mullins,1,OF,3600,BAL,BOS,4.44,Houck,0.311,-5%,R,S,0.361,6%,0.205,13%,1,,4,1%,-4%,0%,15.0,13.4,13.4,1.6,25.2,11.9,3.3,21.7,6.0
Ryan Mountcastle,,1B,3600,BAL,BOS,4.44,Houck,0.243,-15%,R,R,0.317,-2%,0.192,-4%,4,,-1,2%,-6%,0%,4.9,11.8,11.8,-3.0,26.5,9.7,2.7,3.0,0.8
Adley Rutschman,,C,3600,BAL,BOS,4.44,Houck,0.311,-5%,R,L,0.384,6%,0.220,16%,2,,0,2%,-4%,0%,7.5,11.2,11.2,-0.1,22.6,10.8,3.0,9.5,2.6
Brandon Marsh,1,OF,3600,PHI,SEA,4.16,Gilbert,0.266,-12%,R,L,0.335,6%,0.170,14%,5,5,1,0%,-5%,4%,12.3,13.2,13.2,2.9,23.5,8.7,2.4,6.2,1.7
Sean Murphy,,C,3600,ATL,MIA,4.32,Alcantara,0.271,-11%,R,R,0.325,-2%,0.184,-5%,4,4,0,2%,-9%,0%,18.1,14.3,14.3,-0.3,29.0,8.9,2.5,3.0,0.8
Thairo Estrada,1,2B/SS,3600,SF,STL,4.50,Matz,0.327,1%,L,R,0.326,1%,0.167,8%,2,2,1,-1%,0%,0%,10.7,12.8,12.8,2.1,23.5,11.1,3.1,21.2,5.9
Yandy Diaz,1,1B/3B,3600,TB,HOU,4.09,Brown,,-1%,R,R,0.348,-2%,0.122,-18%,1,1,0,-5%,0%,0%,12.7,13.5,13.5,0.5,26.4,9.7,2.7,0.0,0.0
Mookie Betts,0,OF/2B,3600,LAD,@PIT,4.57,Contreras,0.314,-2%,R,R,0.362,0%,0.236,5%,1,1,0,-4%,-5%,0%,9.7,11.1,11.1,0.5,21.7,12.9,3.6,0.0,0.0
Will Smith,,C,3600,LAD,@PIT,4.57,Contreras,0.314,-2%,R,R,0.365,3%,0.232,6%,x,x,-,0%,0%,0%,13.8,15.2,15.2,4.6,25.7,0.0,0.0,0.0,0.0
Rowdy Tellez,,1B,3500,MIL,DET,4.99,Lorenzen,0.313,-2%,R,L,0.331,1%,0.251,11%,4,,0,0%,-12%,-2%,16.9,12.7,12.7,0.8,24.6,11.3,3.2,12.7,3.6
Jonathan India,,2B,3500,CIN,TEX,4.24,Gray,0.291,-7%,R,R,0.345,0%,0.175,8%,1,,0,5%,-7%,1%,9.3,11.8,11.8,4.0,19.5,10.3,2.9,6.0,1.7
Lars Nootbaar,,OF,3500,STL,@SF,4.50,DeSclafani,0.333,2%,R,L,0.331,-2%,0.214,2%,1,1,1,-3%,0%,0%,12.0,12.0,12.0,0.7,23.3,11.1,3.2,3.0,0.9
Freddie Freeman,3,1B,3500,LAD,@PIT,4.57,Contreras,0.313,-1%,R,L,0.397,6%,0.196,4%,2,2,0,8%,-5%,0%,10.9,10.8,10.8,0.4,21.2,12.9,3.7,21.7,6.2
Trea Turner,1,SS,3500,PHI,SEA,4.16,Gilbert,0.327,1%,R,R,0.348,-5%,0.156,-16%,2,2,0,2%,-6%,4%,10.2,10.4,10.4,-0.2,21.0,11.3,3.2,3.0,0.9
Xander Bogaerts,,SS,3500,SD,@CHC,3.93,Smyly,0.323,0%,L,R,0.383,3%,0.196,4%,4,4,0,1%,-8%,-9%,9.5,11.8,11.8,3.1,20.5,9.9,2.8,6.2,1.8
Chas McCormick,,OF,3500,HOU,@TB,3.91,Faucher,,-1%,R,R,0.305,-8%,0.148,-16%,x,x,-,0%,0%,0%,15.6,15.6,15.6,4.3,26.9,0.0,0.0,0.0,0.0
