Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Brandon Woodruff,0,SP,10300,MIL,@CHC,52%,3.18,7,0.309,22.9%,4.00,30.2%,3.18,3.09,R,0.248,0.285,1%,4%,0%,0.0,0.0,0.0,0.0,0.0,19.3,1.9,25.1,2.4
Zack Wheeler,0,SP,10100,PHI,@TEX,53%,3.64,7,0.324,25.8%,11.00,28.2%,3.18,2.93,R,0.267,0.265,-1%,1%,0%,0.0,0.0,0.0,0.0,0.0,17.7,1.8,10.9,1.1
Spencer Strider,0,RP,9700,ATL,@WAS,69%,3.53,7,0.301,20.2%,2.00,37.6%,2.47,2.40,R,0.248,0.226,3%,0%,0%,0.0,0.0,0.0,0.0,0.0,19.6,2.0,31.9,3.3
Kevin Gausman,0,SP,9400,TOR,@STL,55%,3.78,5.5,0.327,20.7%,9.00,28.8%,3.18,3.03,R,0.267,0.301,2%,4%,0%,0.0,0.0,0.0,0.0,0.0,17.6,1.9,22.1,2.4
Lucas Giolito,0,SP,9200,CWS,@HOU,44%,4.55,5.5,0.337,,4.00,26.7%,3.75,3.71,R,0.279,0.344,3%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.1,1.5,15.1,1.6
Nathan Eovaldi,,SP,9100,TEX,PHI,47%,3.86,5,0.326,24.3%,7.00,24.3%,3.58,3.47,R,0.288,0.321,-1%,2%,0%,0.0,0.0,0.0,0.0,0.0,15.1,1.7,16.4,1.8
Patrick Sandoval,0,SP,9000,LAA,@OAK,61%,3.28,5.5,0.310,21.2%,2.00,24.5%,3.97,3.71,L,0.235,0.319,5%,1%,0%,0.0,0.0,0.0,0.0,0.0,16.8,1.9,14.8,1.6
Clayton Kershaw,3,SP,8900,LAD,ARI,70%,3.11,6,0.332,,2.00,28.6%,3.04,2.85,L,0.235,0.269,1%,1%,0%,0.0,0.0,0.0,0.0,0.0,19.1,2.1,31.1,3.5
Nick Lodolo,0,SP,8800,CIN,PIT,57%,3.88,7.5,0.321,23.9%,5.00,29.7%,3.29,3.49,L,,0.344,-2%,4%,-1%,0.0,0.0,0.0,0.0,0.0,18.1,2.1,23.9,2.7
Jose Urquidy,,SP,8500,HOU,CWS,56%,3.95,4.5,0.322,21.8%,3.00,20.3%,4.22,4.35,R,0.265,0.324,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.3,1.7,8.2,1.0
Sonny Gray,0,SP,8300,MIN,@KC,59%,3.59,5.5,0.311,23.3%,,25.6%,3.79,3.66,R,0.274,0.309,-2%,4%,0%,0.0,0.0,0.0,0.0,0.0,14.6,1.8,13.1,1.6
Logan Gilbert,0,SP,8100,SEA,CLE,56%,3.26,4,0.329,16.2%,4.50,23.8%,3.85,3.94,R,0.267,0.330,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.9,1.8,22.5,2.8
Aaron Civale,1,SP,7900,CLE,@SEA,44%,3.74,5,0.319,22.7%,3.50,21.8%,4.02,4.02,R,0.291,0.328,6%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.0,1.8,24.0,3.0
Edward Cabrera,,SP,7700,MIA,NYM,52%,4.17,4.5,0.340,18.4%,3.00,25.1%,4.41,4.39,R,0.283,0.345,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,12.0,1.6,4.2,0.5
Michael Wacha,1,SP,7600,SD,COL,68%,3.19,4,0.322,23.0%,5.50,21.6%,4.03,3.95,R,0.296,0.338,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,14.9,2.0,8.1,1.1
Zach Eflin,0,SP,7500,TB,DET,62%,3.23,6,0.306,27.1%,,21.7%,3.79,3.69,R,0.340,0.299,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,17.4,2.3,20.9,2.8
