Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Bryan Reynolds,,OF,23,PIT,CWS,4.76,Kopech,0.302,-5%,R,S,0.378,4%,0.239,12%,2,,0,2%,-6%,0%,18.1,18.1,18.1,5.7,30.6,8.2,3.6,2.6,1.1
Vladimir Guerrero Jr.,,1B,22,TOR,@LAA,4.71,Detmers,0.319,-1%,L,R,0.343,-9%,0.198,-17%,3,3,0,3%,-2%,0%,11.6,11.6,11.6,5.5,17.7,9.5,4.3,11.6,5.3
Kyle Tucker,,OF,22,HOU,@MIN,4.11,Mahle,0.264,-13%,R,L,0.378,4%,0.234,-4%,5,,0,3%,-3%,0%,10.5,10.5,10.5,1.2,19.8,8.8,4.0,6.8,3.1
Xander Bogaerts,,SS,22,SD,@ATL,4.33,Dodd,,2%,L,R,0.388,4%,0.205,7%,1,1,2,8%,-5%,0%,11.5,11.5,11.5,4.8,18.3,8.8,4.0,9.0,4.1
Matt Olson,,1B,22,ATL,SD,4.67,Lugo,0.294,-5%,R,L,0.364,2%,0.253,0%,2,2,0,-2%,-7%,0%,13.3,13.3,13.3,1.9,24.8,8.7,4.0,7.1,3.2
Bo Bichette,,SS,21,TOR,@LAA,4.71,Detmers,0.319,-1%,L,R,0.383,7%,0.216,13%,2,2,0,2%,-2%,0%,11.5,11.5,11.5,2.3,20.7,9.2,4.4,9.0,4.3
Wander Franco,,SS,21,TB,OAK,4.72,Kaprielian,0.342,4%,R,L,0.323,-6%,0.149,-11%,2,,1,-2%,0%,0%,13.2,13.2,13.2,5.3,21.0,8.5,4.0,14.2,6.8
Austin Riley,,3B,21,ATL,SD,4.67,Lugo,0.304,-5%,R,R,0.373,-1%,0.236,-5%,3,3,0,1%,-7%,0%,9.3,9.3,9.3,3.1,15.4,8.3,4.0,5.2,2.5
Freddie Freeman,,1B,21,LAD,@ARI,5.03,Nelson,,1%,R,L,0.402,6%,0.203,6%,2,2,0,5%,1%,0%,10.5,10.5,10.5,2.9,18.1,10.2,4.9,4.5,2.1
Will Smith,,C,21,LAD,@ARI,5.03,Nelson,,-1%,R,R,0.366,3%,0.236,6%,x,x,-,0%,0%,0%,14.9,14.9,14.9,8.6,21.2,0.0,0.0,4.5,2.1
Gleyber Torres,,2B,20,NYY,@BAL,4.02,Wells,0.315,-4%,R,R,0.314,-5%,0.136,-19%,5,,-1,3%,-7%,0%,13.9,13.9,13.9,2.6,25.3,6.8,3.4,0.0,0.0
Taylor Ward,,OF,20,LAA,TOR,5.29,Kikuchi,0.369,10%,L,R,0.328,-3%,0.124,-17%,1,1,0,2%,-2%,0%,10.7,10.7,10.7,2.8,18.5,9.1,4.5,7.1,3.5
Teoscar Hernandez,,OF,20,SEA,@CLE,4.20,Plesac,0.311,-2%,R,R,0.332,-7%,0.184,-21%,5,,0,0%,-7%,-3%,5.9,5.9,5.9,-4.1,15.9,6.8,3.4,15.8,7.9
Adam Duvall,,OF,20,BOS,@DET,4.08,Boyd,0.301,-5%,L,R,0.337,2%,0.273,7%,5,,0,-6%,-6%,0%,20.5,20.5,20.5,4.7,36.3,7.4,3.7,2.6,1.3
Masataka Yoshida,,OF,20,BOS,@DET,4.08,Boyd,0.239,-14%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,10.5,10.5,10.5,2.1,18.8,0.0,0.0,0.0,0.0
Kyle Schwarber,,OF,20,PHI,CIN,4.86,Overton,,1%,R,L,0.391,9%,0.344,27%,2,,0,1%,-8%,-3%,5.6,5.6,5.6,-1.7,12.8,9.0,4.5,7.1,3.5
Trea Turner,,SS,20,PHI,CIN,4.86,Overton,,-1%,R,R,0.349,-6%,0.156,-17%,1,,0,2%,-6%,-2%,8.1,8.1,8.1,3.7,12.5,8.5,4.3,0.0,0.0
Alex Call,,OF,20,WAS,@COL,5.51,Feltner,0.371,8%,R,R,0.382,2%,0.246,5%,1,1,2,22%,-3%,0%,8.9,8.9,8.9,1.5,16.3,10.3,5.2,11.6,5.8
Kris Bryant,,OF,20,COL,WAS,6.49,Kuhl,0.358,8%,R,R,0.349,-6%,0.179,-16%,3,,-1,10%,-3%,0%,6.7,6.7,6.7,2.9,10.5,9.5,4.8,5.2,2.6
Eugenio Suarez,,3B,19,SEA,@CLE,4.20,Plesac,0.311,-2%,R,R,0.323,-3%,0.222,-5%,3,,1,0%,-6%,-3%,7.5,7.5,7.5,3.0,12.1,6.8,3.6,2.6,1.4
Randy Arozarena,,OF,19,TB,OAK,4.72,Kaprielian,0.301,-5%,R,R,0.328,-6%,0.164,-15%,3,,0,-4%,0%,0%,12.7,12.7,12.7,5.6,19.8,8.7,4.6,13.2,6.9
Manny Machado,,3B,19,SD,@ATL,4.33,Dodd,,2%,L,R,0.381,2%,0.259,10%,2,2,1,8%,-6%,0%,5.9,5.9,5.9,-0.1,12.0,9.0,4.7,11.6,6.1
Oneil Cruz,,SS,19,PIT,CWS,4.76,Kopech,0.302,-5%,R,L,0.359,6%,0.250,12%,1,,1,2%,-6%,0%,9.5,9.5,9.5,2.7,16.3,8.5,4.5,6.8,3.6
Lane Thomas,,OF,19,WAS,@COL,5.51,Feltner,0.371,8%,R,R,0.289,-9%,0.149,-10%,7,6,-3,25%,-3%,0%,7.6,7.6,7.6,2.8,12.4,8.7,4.6,5.2,2.7
C.J. Cron,,1B,19,COL,WAS,6.49,Kuhl,0.358,8%,R,R,0.366,1%,0.232,-3%,x,x,-,0%,0%,0%,9.2,9.2,9.2,-5.9,24.3,0.0,0.0,0.0,0.0
Mookie Betts,,OF,19,LAD,@ARI,5.03,Nelson,,-1%,R,R,0.361,0%,0.237,4%,1,1,0,-2%,1%,0%,8.5,8.5,8.5,2.8,14.3,9.9,5.2,4.5,2.4
Ryan Mountcastle,,1B,18,BAL,NYY,3.48,Cortes,0.270,-11%,L,R,0.333,2%,0.216,7%,3,,1,2%,-8%,0%,9.9,9.9,9.9,0.9,18.9,7.4,4.1,7.1,3.9
Cedric Mullins,,OF,18,BAL,NYY,3.48,Cortes,0.270,-11%,L,S,0.298,-12%,0.143,-22%,1,,1,1%,-6%,0%,11.3,11.3,11.3,1.3,21.2,7.6,4.2,0.0,0.0
George Springer,,OF,18,TOR,@LAA,4.71,Detmers,0.319,-1%,L,R,0.362,1%,0.228,0%,1,1,0,3%,-2%,0%,8.3,8.3,8.3,-0.1,16.7,9.4,5.2,9.0,5.0
Matt Chapman,,3B,18,TOR,@LAA,4.71,Detmers,0.319,-1%,L,R,0.343,5%,0.243,17%,4,4,1,3%,-2%,0%,11.3,11.3,11.3,4.1,18.6,8.3,4.6,35.7,19.8
Ty France,,1B,18,SEA,@CLE,4.20,Plesac,0.311,-2%,R,R,0.346,1%,0.159,-2%,2,,0,1%,-6%,-3%,10.4,10.4,10.4,3.1,17.6,7.0,3.9,7.1,3.9
Steven Kwan,,OF,18,CLE,SEA,3.80,Kirby,0.258,-9%,R,L,0.351,4%,0.118,19%,1,,0,0%,-4%,-2%,7.4,7.4,7.4,0.2,14.6,7.5,4.2,17.5,9.7
Willy Adames,,SS,18,MIL,STL,4.95,Woodford,0.285,-6%,R,R,0.345,6%,0.227,7%,3,,0,1%,-3%,0%,7.6,7.6,7.6,2.7,12.5,7.7,4.3,27.7,15.4
Brian Anderson,,3B,18,MIL,STL,4.95,Woodford,0.285,-6%,R,R,0.326,3%,0.136,-9%,7,,-1,1%,-3%,0%,12.7,12.7,12.7,-0.4,25.9,6.2,3.4,2.6,1.4
Brice Turang,,2B,18,MIL,STL,4.95,Woodford,0.334,0%,R,L,,1%,,2%,8,,0,-1%,-2%,0%,9.6,9.6,9.6,-3.0,22.3,5.9,3.3,2.6,1.4
Jeremy Pena,,SS,18,HOU,@MIN,4.11,Mahle,0.349,6%,R,R,0.289,-5%,0.154,-9%,6,,-4,-3%,-3%,0%,8.7,8.7,8.7,1.0,16.4,6.7,3.7,11.6,6.4
Byron Buxton,,OF,18,MIN,HOU,3.89,Brown,,-1%,R,R,0.374,-1%,0.308,2%,1,,1,-3%,-3%,0%,9.1,9.1,9.1,3.9,14.4,8.8,4.9,4.5,2.5
Francisco Lindor,,SS,18,NYM,MIA,4.52,Garrett,0.360,8%,L,S,0.329,-1%,0.172,-3%,3,,0,-5%,-7%,-1%,8.6,8.6,8.6,0.2,17.1,7.8,4.3,0.0,0.0
Brandon Nimmo,,OF,18,NYM,MIA,4.52,Garrett,0.286,-3%,L,L,0.365,1%,0.158,0%,x,x,-,0%,0%,0%,8.2,8.2,8.2,1.8,14.7,0.0,0.0,0.0,0.0
Jonathan India,,2B,18,CIN,@PHI,3.64,Walker,0.301,-5%,R,R,0.343,-1%,0.179,8%,1,,0,-1%,-5%,-2%,9.4,9.4,9.4,2.3,16.5,7.4,4.1,7.1,3.9
Yoan Moncada,,3B,18,CWS,@PIT,4.24,Oviedo,0.326,1%,R,S,0.322,-1%,0.153,-2%,4,,1,5%,-5%,0%,9.6,9.6,9.6,-0.2,19.5,7.5,4.2,0.0,0.0
Michael Conforto,,OF,18,SF,KC,4.68,Bubic,0.410,10%,L,L,0.307,-5%,0.120,-23%,3,3,-1,-3%,0%,0%,8.9,8.9,8.9,-1.9,19.6,7.7,4.3,22.9,12.7
Ryan McMahon,,2B,18,COL,WAS,6.49,Kuhl,0.352,7%,R,L,0.346,5%,0.212,9%,4,,1,9%,-3%,0%,7.6,7.6,7.6,3.2,12.1,9.3,5.2,4.5,2.5
Giancarlo Stanton,,OF,17,NYY,@BAL,4.02,Wells,0.315,-4%,R,R,0.355,1%,0.260,5%,4,,0,5%,-9%,0%,10.4,10.4,10.4,3.8,17.0,7.2,4.2,4.5,2.6
Anthony Rizzo,,1B,17,NYY,@BAL,4.02,Wells,0.228,-16%,R,L,0.333,-3%,0.216,2%,3,,0,3%,-7%,0%,7.8,7.8,7.8,1.4,14.2,7.2,4.2,7.8,4.6
Logan O'Hoppe,,C,17,LAA,TOR,5.29,Kikuchi,0.369,10%,L,R,,2%,,7%,9,8,0,2%,-2%,0%,9.5,9.5,9.5,1.8,17.3,6.7,3.9,14.2,8.4
AJ Pollock,,OF,17,SEA,@CLE,4.20,Plesac,0.311,-2%,R,R,0.316,-8%,0.156,-25%,7,,0,1%,-6%,-3%,9.8,9.8,9.8,-6.4,26.1,5.8,3.4,5.2,3.1
Cal Raleigh,,C,17,SEA,@CLE,4.20,Plesac,0.326,1%,R,L,0.303,0%,0.246,6%,4,,0,9%,-7%,-4%,6.5,6.5,6.5,1.8,11.2,7.0,4.1,20.6,12.1
Jake Rogers,,C,17,DET,BOS,3.92,Crawford,0.326,4%,R,R,0.302,-2%,0.189,-3%,x,x,-,0%,0%,0%,9.8,9.8,9.8,3.6,16.0,0.0,0.0,0.0,0.0
Riley Greene,,OF,17,DET,BOS,3.92,Crawford,0.414,11%,R,L,0.300,-1%,0.129,5%,2,,0,-3%,-4%,0%,8.2,8.2,8.2,0.9,15.5,7.6,4.5,2.6,1.5
Paul Goldschmidt,,1B,17,STL,@MIL,4.05,Peralta,0.262,-13%,R,R,0.373,-7%,0.212,-13%,3,3,0,5%,-3%,0%,9.4,9.4,9.4,3.3,15.5,8.6,5.1,2.6,1.5
Joey Wiemer,,OF,17,MIL,STL,4.95,Woodford,0.285,-6%,R,R,,-1%,,-2%,9,,0,1%,-3%,0%,7.9,7.9,7.9,2.7,13.1,5.4,3.2,4.5,2.6
Juan Soto,,OF,17,SD,@ATL,4.33,Dodd,,-4%,L,L,0.355,-9%,0.192,-13%,3,3,-1,0%,-5%,0%,8.6,8.6,8.6,0.5,16.6,8.7,5.1,12.3,7.2
Marcus Semien,,2B,17,TEX,@CHC,4.22,Taillon,0.304,-4%,R,R,0.342,-1%,0.236,4%,1,1,0,-1%,-2%,0%,6.1,6.1,6.1,-0.3,12.4,9.0,5.3,15.4,9.1
Adolis Garcia,,OF,17,TEX,@CHC,4.22,Taillon,0.304,-4%,R,R,0.329,3%,0.212,2%,4,4,0,0%,-2%,0%,7.5,7.5,7.5,0.7,14.3,8.5,5.0,0.0,0.0
Dansby Swanson,,SS,17,CHC,TEX,4.28,Gray,0.296,-6%,R,R,0.328,-1%,0.178,0%,2,,0,-1%,-2%,0%,10.9,10.9,10.9,8.2,13.7,7.9,4.6,0.0,0.0
Nico Hoerner,,2B,17,CHC,TEX,4.28,Gray,0.296,-6%,R,R,0.324,1%,0.114,3%,1,,0,-1%,-2%,0%,8.2,8.2,8.2,2.1,14.3,7.7,4.5,2.6,1.5
Starling Marte,,OF,17,NYM,MIA,4.52,Garrett,0.360,8%,L,R,0.338,-4%,0.175,7%,2,,0,-5%,-6%,-1%,8.2,8.2,8.2,0.9,15.5,8.3,4.9,9.4,5.5
Ji Hwan Bae,,2B,17,PIT,CWS,4.76,Kopech,0.302,-5%,R,L,0.416,4%,0.182,2%,x,x,-,0%,0%,0%,8.2,8.2,8.2,-1.5,17.9,0.0,0.0,0.0,0.0
Salvador Perez,,C,17,KC,@SF,3.82,DeSclafani,0.273,-9%,R,R,0.327,-5%,0.224,-10%,4,4,-1,-4%,1%,0%,7.5,7.5,7.5,0.6,14.4,7.0,4.1,4.5,2.6
Thairo Estrada,,2B,17,SF,KC,4.68,Bubic,0.340,4%,L,R,0.331,2%,0.172,11%,1,1,5,-1%,0%,0%,10.7,10.7,10.7,2.8,18.6,8.9,5.2,0.0,0.0
J.D. Martinez,,OF,17,LAD,@ARI,5.03,Nelson,,-1%,R,R,0.345,-7%,0.194,-17%,4,5,0,-2%,1%,0%,8.3,8.3,8.3,0.2,16.4,7.7,4.5,20.6,12.1
Josh Rojas,,3B,17,ARI,LAD,4.47,Grove,,1%,R,L,0.328,1%,0.140,8%,1,1,0,2%,1%,0%,9.2,9.2,9.2,-0.9,19.3,8.4,4.9,15.8,9.3
Adley Rutschman,,C,16,BAL,NYY,3.48,Cortes,0.250,-16%,L,L,0.260,-11%,0.086,-25%,2,,0,2%,-6%,0%,8.1,8.1,8.1,-2.6,18.7,7.3,4.6,23.9,14.9
Gio Urshela,,3B,16,LAA,TOR,5.29,Kikuchi,0.369,10%,L,R,0.339,4%,0.176,14%,8,x,-1,1%,-1%,0%,7.5,7.5,7.5,1.2,13.8,6.7,4.2,9.7,6.1
Josh Naylor,,1B,16,CLE,SEA,3.80,Kirby,0.258,-9%,R,L,0.363,12%,0.227,30%,4,,1,1%,-6%,-3%,8.2,8.2,8.2,-1.1,17.5,7.2,4.5,8.3,5.2
Andres Gimenez,,2B,16,CLE,SEA,3.80,Kirby,0.258,-9%,R,L,0.336,-2%,0.165,4%,5,,2,0%,-5%,-3%,10.5,10.5,10.5,4.5,16.5,7.3,4.6,16.1,10.1
Spencer Torkelson,,1B,16,DET,BOS,3.92,Crawford,0.326,4%,R,R,0.267,-3%,0.112,-8%,5,,0,-1%,-5%,0%,5.7,5.7,5.7,-3.2,14.6,6.3,3.9,7.1,4.4
Kerry Carpenter,,OF,16,DET,BOS,3.92,Crawford,0.414,11%,R,L,0.367,3%,0.264,9%,4,,1,-5%,-5%,0%,7.3,7.3,7.3,1.6,13.0,7.7,4.8,0.0,0.0
Nolan Arenado,,3B,16,STL,@MIL,4.05,Peralta,0.262,-13%,R,R,0.350,-3%,0.213,-11%,4,4,0,5%,-4%,0%,8.7,8.7,8.7,1.9,15.5,7.7,4.8,7.1,4.4
Christian Yelich,,OF,16,MIL,STL,4.95,Woodford,0.334,0%,R,L,0.336,-1%,0.132,-16%,1,,1,0%,-2%,0%,7.0,7.0,7.0,3.0,11.0,7.9,4.9,21.3,13.3
Alex Bregman,,3B,16,HOU,@MIN,4.11,Mahle,0.349,6%,R,R,0.354,-3%,0.192,-7%,2,,0,-1%,-2%,0%,4.4,4.4,4.4,0.0,8.7,8.1,5.1,5.2,3.3
Yandy Diaz,,1B,16,TB,OAK,4.72,Kaprielian,0.301,-5%,R,R,0.341,-3%,0.114,-20%,x,x,-,0%,0%,0%,10.8,10.8,10.8,-2.6,24.1,0.0,0.0,0.0,0.0
Corey Seager,,SS,16,TEX,@CHC,4.22,Taillon,0.317,-1%,R,L,0.354,3%,0.197,-3%,2,2,0,-4%,-2%,0%,6.4,6.4,6.4,1.7,11.1,8.9,5.6,9.7,6.1
Ian Happ,,OF,16,CHC,TEX,4.28,Gray,0.323,0%,R,S,0.345,2%,0.205,10%,3,,0,-1%,-2%,0%,11.8,11.8,11.8,6.5,17.1,8.0,5.0,5.2,3.3
Patrick Wisdom,,3B,16,CHC,TEX,4.28,Gray,0.296,-6%,R,R,0.317,-4%,0.232,-7%,x,x,-,0%,0%,0%,13.2,13.2,13.2,1.6,24.8,0.0,0.0,0.0,0.0
Tim Anderson,,SS,16,CWS,@PIT,4.24,Oviedo,0.315,-1%,R,R,0.325,-8%,0.125,-20%,1,,0,-3%,-5%,0%,11.1,11.1,11.1,1.4,20.9,8.0,5.0,0.0,0.0
Andrew Benintendi,,OF,16,CWS,@PIT,4.24,Oviedo,0.326,1%,R,L,0.338,1%,0.140,4%,2,,2,5%,-4%,0%,8.1,8.1,8.1,4.1,12.0,8.2,5.1,0.0,0.0
J.D. Davis,,1B,16,SF,KC,4.68,Bubic,0.340,4%,L,R,0.345,-2%,0.176,-2%,4,4,1,-1%,0%,0%,11.6,11.6,11.6,0.6,22.6,7.9,4.9,0.0,0.0
David Villar,,3B,16,SF,KC,4.68,Bubic,0.340,4%,L,R,0.411,6%,0.303,13%,5,5,0,-2%,0%,0%,11.3,11.3,11.3,-2.3,24.9,7.8,4.9,2.6,1.6
Keibert Ruiz,,C,16,WAS,@COL,5.51,Feltner,0.338,5%,R,S,0.313,2%,0.144,21%,4,5,1,17%,-3%,0%,6.3,6.3,6.3,0.8,11.8,8.9,5.6,4.5,2.8
Joey Meneses,,1B,16,WAS,@COL,5.51,Feltner,0.371,8%,R,R,0.353,-1%,0.192,-2%,x,x,-,0%,0%,0%,5.1,5.1,5.1,0.3,9.9,0.0,0.0,0.0,0.0
CJ Abrams,,SS,16,WAS,@COL,5.51,Feltner,0.338,5%,R,L,0.309,3%,0.097,-7%,6,7,2,21%,-3%,0%,6.6,6.6,6.6,-2.2,15.5,8.5,5.3,0.0,0.0
Charlie Blackmon,,OF,16,COL,WAS,6.49,Kuhl,0.352,7%,R,L,0.319,-6%,0.168,0%,2,,1,10%,-3%,0%,7.8,7.8,7.8,0.3,15.4,9.1,5.7,7.1,4.4
Corbin Carroll,,OF,16,ARI,LAD,4.47,Grove,,1%,R,L,0.365,3%,0.255,8%,5,5,0,2%,1%,0%,9.1,9.1,9.1,-0.3,18.5,8.4,5.3,4.5,2.8
Gunnar Henderson,,3B,15,BAL,NYY,3.48,Cortes,0.250,-16%,L,L,0.206,-8%,0.077,-18%,8,,-3,2%,-6%,0%,7.5,7.5,7.5,2.0,13.1,5.8,3.9,2.6,1.7
Daulton Varsho,,OF,15,TOR,@LAA,4.71,Detmers,0.295,-6%,L,L,0.272,-11%,0.102,-33%,5,5,-1,17%,-2%,0%,9.2,9.2,9.2,4.0,14.3,7.8,5.2,7.1,4.7
Amed Rosario,,SS,15,CLE,SEA,3.80,Kirby,0.365,2%,R,R,0.296,-7%,0.104,-20%,2,,0,0%,-5%,-2%,6.0,6.0,6.0,0.5,11.5,6.9,4.6,1.9,1.3
Alex Verdugo,,OF,15,BOS,@DET,4.08,Boyd,0.239,-14%,L,L,0.300,-9%,0.093,-30%,4,,-2,-11%,-4%,0%,9.6,9.6,9.6,4.5,14.7,6.3,4.2,2.6,1.7
Rowdy Tellez,,1B,15,MIL,STL,4.95,Woodford,0.334,0%,R,L,0.323,1%,0.240,11%,4,,0,0%,-4%,0%,5.9,5.9,5.9,1.0,10.8,7.6,5.1,9.0,6.0
Garrett Mitchell,,OF,15,MIL,STL,4.95,Woodford,0.334,0%,R,L,0.382,4%,0.225,6%,6,,0,-1%,-3%,0%,11.4,11.4,11.4,2.4,20.5,7.0,4.7,0.0,0.0
Chas McCormick,,OF,15,HOU,@MIN,4.11,Mahle,0.349,6%,R,R,0.302,-8%,0.145,-17%,1,,5,-3%,-2%,0%,9.6,9.6,9.6,0.3,19.0,7.5,5.0,22.5,15.0
Jake Cronenworth,,1B,15,SD,@ATL,4.33,Dodd,,-4%,L,L,0.313,-4%,0.146,-13%,5,6,0,0%,-5%,0%,7.3,7.3,7.3,-0.8,15.3,6.7,4.5,7.1,4.7
Orlando Arcia,,2B,15,ATL,SD,4.67,Lugo,0.304,-5%,R,R,0.300,-1%,0.157,-1%,8,8,1,2%,-6%,0%,8.1,8.1,8.1,-1.2,17.4,5.9,3.9,11.6,7.7
Ozzie Albies,,2B,15,ATL,SD,4.67,Lugo,0.294,-5%,R,S,0.311,-8%,0.196,-8%,4,4,1,-2%,-6%,0%,4.8,4.8,4.8,-0.1,9.7,7.3,4.9,2.6,1.7
Nathaniel Lowe,,1B,15,TEX,@CHC,4.22,Taillon,0.317,-1%,R,L,0.345,-2%,0.176,2%,3,3,0,-4%,-2%,0%,7.8,7.8,7.8,1.2,14.5,8.6,5.7,5.2,3.5
Josh Jung,,3B,15,TEX,@CHC,4.22,Taillon,0.304,-4%,R,R,0.245,-5%,0.155,-5%,5,5,0,-1%,-2%,0%,7.9,7.9,7.9,1.2,14.6,7.3,4.9,0.0,0.0
Garrett Cooper,,1B,15,MIA,@NYM,3.98,Carrasco,0.350,6%,R,R,0.344,1%,0.171,-5%,2,,1,-7%,-6%,-1%,7.8,7.8,7.8,-0.1,15.7,6.9,4.6,23.2,15.5
Francisco Alvarez,,C,15,NYM,MIA,4.52,Garrett,0.360,8%,L,R,,2%,,7%,8,,0,-4%,-7%,-1%,0.0,0.0,0.0,0.0,0.0,5.8,3.9,4.5,3.0
Tyler Stephenson,,C,15,CIN,@PHI,3.64,Walker,0.301,-5%,R,R,0.354,0%,0.151,-1%,4,,0,-2%,-6%,-2%,6.6,6.6,6.6,3.2,9.9,6.6,4.4,9.0,6.0
Jake Fraley,,OF,15,CIN,@PHI,3.64,Walker,0.306,-3%,R,L,0.367,9%,0.219,17%,3,,0,-5%,-6%,-2%,7.4,7.4,7.4,1.4,13.4,7.7,5.1,16.1,10.7
Jason Vosler,,1B,15,CIN,@PHI,3.64,Walker,0.306,-3%,R,L,0.330,1%,0.232,8%,6,,-1,-6%,-6%,-3%,11.3,11.3,11.3,2.9,19.7,6.7,4.5,9.0,6.0
J.T. Realmuto,,C,15,PHI,CIN,4.86,Overton,,-1%,R,R,0.353,1%,0.201,1%,3,,0,2%,-6%,-3%,7.2,7.2,7.2,-2.1,16.5,7.9,5.3,0.0,0.0
Luis Robert Jr.,,OF,15,CWS,@PIT,4.24,Oviedo,0.315,-1%,R,R,0.332,-8%,0.157,-17%,x,x,-,0%,0%,0%,12.3,12.3,12.3,0.9,23.6,0.0,0.0,0.0,0.0
Andrew McCutchen,,OF,15,PIT,CWS,4.76,Kopech,0.288,-7%,R,R,0.300,-9%,0.140,-23%,x,x,-,0%,0%,0%,11.0,11.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0
Carlos Santana,,1B,15,PIT,CWS,4.76,Kopech,0.302,-5%,R,S,0.288,-9%,0.167,2%,4,,0,3%,-5%,0%,8.6,8.6,8.6,-0.5,17.8,6.3,4.2,0.0,0.0
Bobby Witt Jr.,,SS,15,KC,@SF,3.82,DeSclafani,0.273,-9%,R,R,0.310,1%,0.158,-8%,2,1,-1,-2%,0%,0%,6.7,6.7,6.7,-1.4,14.9,8.2,5.5,0.0,0.0
Joc Pederson,,OF,15,SF,KC,4.68,Bubic,0.410,10%,L,L,0.302,-8%,0.102,-32%,x,x,-,0%,0%,0%,8.9,8.9,8.9,2.1,15.7,0.0,0.0,2.6,1.7
Stone Garrett,,OF,15,WAS,@COL,5.51,Feltner,0.371,8%,R,R,0.356,0%,0.267,1%,5,x,0,24%,-4%,0%,23.2,23.2,23.2,4.1,42.3,9.2,6.1,7.1,4.7
Elehuris Montero,,3B,15,COL,WAS,6.49,Kuhl,0.358,8%,R,R,0.303,-2%,0.176,-2%,6,,0,11%,-4%,0%,6.5,6.5,6.5,0.6,12.3,8.1,5.4,7.1,4.7
Max Muncy,,3B,15,LAD,@ARI,5.03,Nelson,,1%,R,L,0.343,-2%,0.229,-2%,5,4,-1,3%,1%,0%,6.1,6.1,6.1,1.2,11.0,8.4,5.6,5.2,3.5
Oswaldo Cabrera,,OF,14,NYY,@BAL,4.02,Wells,0.228,-16%,R,L,0.325,1%,0.190,4%,6,,0,3%,-6%,0%,6.6,6.6,6.6,-1.8,15.1,5.9,4.2,0.0,0.0
Jorge Mateo,,SS,14,BAL,NYY,3.48,Cortes,0.270,-11%,L,R,0.280,0%,0.158,5%,7,,1,1%,-5%,0%,14.2,14.2,14.2,7.3,21.2,6.4,4.6,0.0,0.0
