Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jeffrey Springs,1,P,48,TB,DET,70%,2.88,6,0.317,26.1%,1.00,28.4%,3.14,3.21,L,0.337,0.262,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,20.5,4.3,45.1,9.4
Luis Garcia,,P,47,HOU,CWS,57%,3.63,5,0.322,20.4%,3.33,25.4%,3.84,3.87,R,0.335,0.263,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,18.6,4.0,8.0,1.7
Joe Ryan,,P,46,MIN,@KC,56%,4.14,6,0.306,22.4%,,25.7%,3.89,4.25,R,0.280,0.291,-2%,1%,0%,0.0,0.0,0.0,0.0,0.0,16.8,3.7,27.5,6.0
Tyler Anderson,,P,44,LAA,@OAK,59%,3.37,4.5,0.309,21.0%,1.50,19.3%,4.30,4.34,L,0.302,0.297,6%,2%,0%,0.0,0.0,0.0,0.0,0.0,17.8,4.0,23.7,5.4
Kodai Senga,,P,42,NYM,@MIA,52%,3.67,5.5,0.316,19.8%,2.33,,,,R,,,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,16.0,3.8,28.6,6.8
Eric Lauer,,P,41,MIL,@CHC,46%,4.68,5,0.325,21.3%,2.50,23.8%,4.14,4.16,L,0.289,0.300,1%,4%,0%,0.0,0.0,0.0,0.0,0.0,14.8,3.6,21.7,5.3
Ross Stripling,,P,39,SF,@NYY,45%,4.48,4,0.326,23.2%,5.00,21.2%,3.99,4.07,R,0.283,0.314,-3%,6%,0%,0.0,0.0,0.0,0.0,0.0,13.5,3.5,4.9,1.3
Jared Shuster,,P,39,ATL,@WAS,62%,3.67,4,0.316,19.6%,1.50,,,,L,,,7%,5%,0%,0.0,0.0,0.0,0.0,0.0,16.3,4.2,-1.9,-0.5
Joey Wentz,,P,38,DET,@TB,30%,4.62,3.5,0.330,19.9%,8.00,20.0%,4.58,4.56,L,,,4%,0%,0%,0.0,0.0,0.0,0.0,0.0,11.4,3.0,11.5,3.0
Jameson Taillon,,P,38,CHC,MIL,54%,4.32,5,0.328,24.0%,1.50,21.9%,4.05,4.19,R,0.312,0.305,1%,5%,0%,0.0,0.0,0.0,0.0,0.0,15.0,3.9,2.8,0.7
Martin Perez,,P,37,TEX,PHI,54%,4.05,4.5,0.331,21.2%,5.00,20.0%,4.25,4.05,L,0.281,0.326,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,15.8,4.3,23.1,6.2
Cal Quantrill,,P,36,CLE,@SEA,47%,4.11,4.5,0.319,23.2%,2.33,18.0%,4.50,4.41,R,0.284,0.312,7%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.8,4.1,3.0,0.8
Chris Bassitt,,P,36,TOR,@STL,48%,3.84,4.5,0.329,20.2%,6.50,23.6%,3.80,3.82,R,0.300,0.272,3%,3%,-1%,0.0,0.0,0.0,0.0,0.0,15.9,4.4,-17.0,-4.7
Jordan Montgomery,,P,36,STL,TOR,52%,3.66,4,0.336,18.3%,5.50,23.1%,3.83,3.66,L,0.246,0.307,2%,3%,-1%,0.0,0.0,0.0,0.0,0.0,14.8,4.1,12.7,3.5
Ken Waldichuk,,P,34,OAK,LAA,41%,4.13,4,0.344,20.6%,7.00,22.6%,3.95,4.26,L,,,2%,2%,0%,0.0,0.0,0.0,0.0,0.0,14.2,4.2,3.1,0.9
Tanner Houck,,P,33,BOS,BAL,56%,4.22,1,0.335,19.6%,9.00,26.9%,3.43,3.43,R,0.299,0.246,-2%,3%,0%,0.0,0.0,0.0,0.0,0.0,11.9,3.6,17.6,5.3
Bailey Falter,,P,33,PHI,@TEX,46%,4.45,4,0.338,23.3%,13.50,22.1%,3.79,4.08,L,0.298,0.342,-2%,0%,0%,0.0,0.0,0.0,0.0,0.0,13.4,4.1,11.7,3.5
Noah Syndergaard,0,P,33,LAD,ARI,63%,3.63,4,0.309,22.4%,1.67,16.9%,4.38,4.28,R,0.326,0.306,1%,2%,0%,0.0,0.0,0.0,0.0,0.0,14.7,4.5,24.4,7.4
Trevor Rogers,,P,33,MIA,NYM,48%,3.83,4,0.332,19.3%,4.00,25.6%,3.94,3.79,L,0.296,0.317,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,14.1,4.3,7.8,2.4
Jhony Brito,,P,31,NYY,SF,55%,4.02,1,0.336,23.6%,3.50,,,,R,,,-1%,5%,0%,0.0,0.0,0.0,0.0,0.0,12.8,4.1,28.3,9.1
Cole Irvin,,P,29,BAL,@BOS,44%,4.78,3.5,0.328,21.7%,9.00,16.8%,4.61,4.58,L,0.318,0.316,-6%,8%,0%,0.0,0.0,0.0,0.0,0.0,11.3,3.9,-1.0,-0.3
Marco Gonzales,,P,29,SEA,CLE,53%,3.89,3,0.328,18.9%,3.67,15.4%,4.96,5.01,L,0.308,0.337,4%,0%,0%,0.0,0.0,0.0,0.0,0.0,12.9,4.4,1.8,0.6
Vince Velasquez,,P,29,PIT,@CIN,45%,4.75,4.5,0.319,23.5%,5.00,23.1%,4.42,4.76,R,0.355,0.342,-6%,7%,0%,0.0,0.0,0.0,0.0,0.0,12.5,4.3,8.6,3.0
Graham Ashcraft,,P,29,CIN,PIT,55%,4.25,4.5,0.312,23.3%,3.50,15.3%,4.22,4.09,R,0.254,0.387,-3%,7%,0%,0.0,0.0,0.0,0.0,0.0,13.5,4.7,30.5,10.5
Austin Gomber,,P,29,COL,@SD,35%,4.65,3,0.337,17.9%,3.67,20.5%,4.26,4.18,L,0.282,0.348,16%,2%,0%,0.0,0.0,0.0,0.0,0.0,11.4,3.9,15.5,5.3
Mike Clevinger,,P,28,CWS,@HOU,42%,4.37,4.5,0.312,21.8%,4.67,18.8%,4.49,4.76,R,0.310,0.323,3%,0%,0%,0.0,0.0,0.0,0.0,0.0,12.3,4.4,27.8,9.9
Seth Lugo,1,P,26,SD,COL,65%,3.35,4.5,0.321,22.3%,5.00,26.6%,3.30,3.55,R,0.293,0.316,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,16.9,6.5,33.4,12.8
Brad Keller,,P,25,KC,MIN,43%,4.86,4.5,0.320,26.2%,2.00,18.0%,4.70,4.46,R,0.328,0.353,-1%,2%,0%,0.0,0.0,0.0,0.0,0.0,12.1,4.8,13.0,5.2
Zach Davies,,P,25,ARI,@LAD,37%,4.87,3.5,0.344,21.4%,6.33,17.4%,5.06,4.81,R,0.310,0.350,12%,3%,0%,0.0,0.0,0.0,0.0,0.0,10.0,4.0,15.6,6.2
MacKenzie Gore,,P,25,WAS,ATL,38%,4.83,5,0.344,22.5%,7.00,23.3%,4.43,4.42,L,,0.333,2%,5%,0%,0.0,0.0,0.0,0.0,0.0,13.4,5.4,23.7,9.5
