Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Kevin Gausman,3,SP,10100,TOR,DET,71%,3.42,8,0.297,28.1%,3.00,28.8%,3.19,3.04,R,0.266,0.299,0%,0%,0%,25.0,25.0,25.0,20.9,29.1,21.0,2.1,31.0,3.1
Clayton Kershaw,1,SP,9900,LAD,@SF,57%,3.44,7,0.331,26.3%,4.82,28.6%,3.05,2.86,L,0.239,0.271,1%,1%,0%,19.3,19.3,19.3,2.6,36.0,19.9,2.0,17.3,1.7
Zack Wheeler,4,SP,9700,PHI,MIA,65%,3.77,5,0.319,19.5%,3.17,28.1%,3.21,2.96,R,0.269,0.269,0%,-1%,0%,12.1,12.1,12.1,10.5,13.7,17.2,1.8,19.9,2.1
Spencer Strider,3,RP,9300,ATL,CIN,71%,3.04,9,0.314,27.2%,4.50,37.8%,2.53,2.48,R,0.247,0.233,-1%,1%,0%,25.5,25.5,25.5,16.4,34.6,26.0,2.8,19.6,2.1
Tylor Megill,,SP,9200,NYM,SD,53%,4.38,4.5,0.332,20.2%,4.50,25.6%,3.76,3.76,R,0.401,0.244,1%,-1%,0%,20.5,20.5,20.5,20.4,20.5,13.6,1.5,13.7,1.5
Janson Junk,,SP,9100,MIL,@ARI,45%,5.01,1,0.310,22.5%,4.50,,,,R,,,-9%,-2%,0%,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.1,0.1
Marcus Stroman,1,SP,8800,CHC,SEA,48%,5.62,5,0.319,24.9%,4.50,21.6%,3.84,3.52,R,0.292,0.277,1%,-1%,-14%,27.9,27.9,27.9,25.1,30.7,13.4,1.5,17.3,2.0
Logan Gilbert,,SP,8500,SEA,@CHC,52%,5.38,5.5,0.309,22.0%,5.90,24.0%,3.82,3.90,R,0.271,0.326,-1%,-1%,-13%,16.4,16.4,16.4,7.7,25.0,13.4,1.6,28.0,3.3
Sonny Gray,2,SP,8300,MIN,CWS,59%,3.85,4.5,0.316,20.1%,4.92,25.7%,3.81,3.69,R,0.276,0.301,1%,-1%,0%,24.9,24.9,24.9,8.1,41.7,15.3,1.8,22.3,2.7
Blake Snell,0,SP,8200,SD,@NYM,47%,4.62,5,0.338,19.3%,3.83,31.3%,3.63,3.49,L,0.257,0.311,1%,-1%,0%,7.9,7.9,7.9,-5.7,21.5,15.4,1.9,8.7,1.1
Nathan Eovaldi,0,SP,8200,TEX,KC,60%,4.01,5,0.311,22.4%,2.83,24.5%,3.58,3.47,R,0.290,0.320,-1%,1%,0%,16.8,16.8,16.8,16.3,17.3,15.2,1.9,7.3,0.9
Lucas Giolito,3,SP,8000,CWS,@MIN,41%,4.65,6.5,0.312,24.9%,4.00,26.4%,3.76,3.74,R,0.284,0.346,1%,-1%,0%,4.4,4.4,4.4,-10.6,19.5,15.9,2.0,20.7,2.6
Alex Cobb,,SP,7900,SF,LAD,42%,4.06,4.5,0.342,18.8%,5.75,24.4%,3.39,3.05,R,0.300,0.291,1%,2%,0%,17.4,17.4,17.4,14.4,20.4,13.7,1.7,2.9,0.4
Jack Flaherty,,SP,7500,STL,@COL,61%,5.69,4.5,0.313,21.6%,4.50,23.4%,4.56,4.54,R,0.305,0.315,-11%,-2%,0%,12.8,12.8,12.8,4.9,20.8,10.3,1.4,18.4,2.5
Griffin Canning,1,SP,7400,LAA,WAS,61%,3.93,4.5,0.301,20.9%,3.83,22.4%,4.66,4.72,R,0.328,0.370,-1%,3%,0%,0.0,0.0,0.0,0.0,0.0,13.4,1.8,11.7,1.6
Chris Sale,,SP,7400,BOS,@TB,45%,4.50,4.5,0.331,17.5%,7.55,28.0%,3.51,3.40,L,,0.367,5%,0%,0%,8.9,8.9,8.9,-5.5,23.3,12.9,1.7,5.6,0.8
Edward Cabrera,,SP,7300,MIA,@PHI,35%,5.23,6,0.326,24.0%,4.45,24.4%,4.78,4.68,R,0.279,0.353,-1%,-1%,0%,5.0,5.0,5.0,3.9,6.1,13.1,1.8,10.4,1.4
Drey Jameson,1,SP,6900,ARI,MIL,55%,4.49,5,0.330,28.7%,5.00,24.2%,3.75,3.56,R,,,-4%,-1%,0%,0.0,0.0,0.0,0.0,0.0,14.5,2.1,15.2,2.2
Hunter Greene,,SP,6900,CIN,@ATL,28%,4.96,7,0.327,23.5%,4.83,31.0%,3.40,3.70,R,0.312,0.334,-1%,1%,0%,12.2,12.2,12.2,11.5,12.9,15.6,2.3,22.7,3.3
MacKenzie Gore,0,SP,6700,WAS,@LAA,39%,5.07,5.5,0.336,23.8%,5.64,23.7%,4.44,4.39,L,,0.319,-5%,3%,0%,21.5,21.5,21.5,21.2,21.9,13.2,2.0,11.4,1.7
Brad Keller,1,SP,6700,KC,@TEX,40%,4.99,5,0.301,27.1%,6.00,18.1%,4.72,4.46,R,0.325,0.353,-1%,1%,0%,14.8,14.8,14.8,11.5,18.1,11.4,1.7,28.0,4.2
Clarke Schmidt,,SP,6200,NYY,@CLE,51%,4.71,3,0.330,15.8%,4.58,22.7%,4.10,4.22,R,0.401,0.249,-2%,0%,0%,4.3,4.3,4.3,-0.8,9.4,9.6,1.5,4.8,0.8
Ken Waldichuk,,SP,6100,OAK,@BAL,36%,5.22,5,0.311,23.8%,5.64,20.7%,4.31,4.72,L,,0.433,-4%,-1%,0%,-3.8,-3.8,-3.8,-12.3,4.6,11.8,1.9,11.4,1.9
Eduardo Rodriguez,,SP,5800,DET,@TOR,28%,5.58,4,0.331,19.5%,5.73,23.7%,4.03,3.88,L,0.348,0.320,0%,0%,0%,6.4,6.4,6.4,-3.1,15.8,10.4,1.8,12.7,2.2
Jose Urena,,SP,5500,COL,STL,39%,7.31,3,0.339,22.0%,4.45,14.2%,5.14,4.88,R,0.405,0.319,-13%,-4%,0%,-7.1,-7.1,-7.1,-8.6,-5.6,5.0,0.9,13.7,2.5
Dean Kremer,0,SP,5500,BAL,OAK,64%,3.78,4.5,0.309,,3.27,17.8%,4.77,4.85,R,0.335,0.345,-1%,-1%,0%,2.5,2.5,2.5,-3.1,8.1,13.0,2.4,-1.0,-0.2
Peyton Battenfield,,RP,4800,CLE,NYY,49%,4.79,1,0.321,24.3%,5.18,,,,R,,,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,9.1,1.9,12.1,2.5
Taj Bradley,1,SP,4000,TB,BOS,55%,4.00,4,0.322,20.9%,5.55,,,,R,,,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,11.6,2.9,21.6,5.4
