Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Brendan Donovan,1,2B,3100,STL,PIT,5.21,Velasquez,0.365,9%,R,L,0.343,0%,0.113,10%,1,,0,-4%,-1%,0%,10.0,10.0,10.0,-0.7,20.7,10.5,3.4,9.0,2.9
Andrew McCutchen,,OF,3100,PIT,@STL,3.29,Montgomery,0.304,-4%,L,R,0.378,14%,0.251,36%,2,3,1,-4%,-1%,0%,12.2,12.2,12.2,0.9,23.6,9.7,3.1,15.7,5.1
Alex Verdugo,,OF,3100,BOS,@TB,3.17,Springs,0.330,-7%,L,L,0.301,-9%,0.093,-29%,1,,3,-9%,0%,0%,9.3,11.2,11.2,3.8,18.5,8.8,2.8,0.0,0.0
Jake Fraley,,OF,3000,CIN,PHI,4.58,Falter,0.294,-4%,L,L,0.226,-14%,0.067,-29%,x,x,-,0%,0%,0%,12.2,12.2,12.2,2.7,21.7,0.0,0.0,0.0,0.0
Jason Vosler,,1B,3000,CIN,PHI,4.58,Falter,0.294,-4%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,10.4,10.4,10.4,-0.8,21.7,0.0,0.0,0.0,0.0
Spencer Steer,2,3B,3000,CIN,PHI,4.58,Falter,0.340,4%,L,R,0.428,5%,0.276,10%,2,,4,6%,1%,0%,11.2,11.2,11.2,2.2,20.1,11.0,3.7,15.7,5.2
Alec Burleson,1,OF,3000,STL,PIT,5.21,Velasquez,0.365,9%,R,L,0.310,0%,0.164,1%,2,,0,-5%,-1%,0%,10.4,10.4,10.4,-1.4,22.2,10.7,3.6,3.0,1.0
DJ LeMahieu,,2B/1B/3B,3000,NYY,MIN,4.81,Ryan,0.290,-8%,R,R,0.324,-5%,0.114,-11%,x,x,-,0%,0%,0%,11.7,11.7,11.7,5.2,18.2,0.0,0.0,0.0,0.0
Isaac Paredes,,3B,3000,TB,BOS,4.83,Kluber,0.324,1%,R,R,0.305,-5%,0.205,0%,x,x,-,0%,0%,0%,12.9,12.3,12.3,1.1,23.5,0.0,0.0,0.0,0.0
Austin Hays,,OF,3000,BAL,OAK,5.97,Oller,0.378,10%,R,R,0.310,-3%,0.180,-3%,5,,0,2%,2%,0%,14.9,13.5,13.5,-3.8,30.9,11.0,3.7,15.4,5.1
Whit Merrifield,,2B,2900,TOR,DET,5.79,Turnbull,,-3%,R,R,0.299,-2%,0.107,-18%,7,,-1,1%,0%,0%,8.4,8.4,8.4,2.4,14.3,9.8,3.4,9.0,3.1
J.T. Realmuto,,C,2900,PHI,@CIN,4.42,Lodolo,0.335,3%,L,R,0.342,-1%,0.193,-2%,5,,-2,8%,1%,0%,7.4,7.4,7.4,-3.2,18.0,11.3,3.9,3.0,1.0
Trevor Larnach,,OF,2900,MIN,@NYY,4.19,Brito,,1%,R,L,0.321,3%,0.151,5%,4,,0,0%,4%,1%,10.3,10.2,10.2,-0.1,20.4,9.0,3.1,3.5,1.2
Harrison Bader,,OF,2900,NYY,MIN,4.81,Ryan,0.290,-8%,R,R,0.315,1%,0.155,-9%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryson Stott,,2B,2900,PHI,@CIN,4.42,Lodolo,,-2%,L,L,0.340,-1%,0.127,-10%,1,,4,11%,1%,0%,10.8,10.0,10.0,4.5,15.4,9.9,3.4,3.0,1.0
Riley Greene,,OF,2900,DET,@TOR,3.71,Bassitt,0.309,-3%,R,L,0.296,-1%,0.122,5%,3,,-1,-4%,-1%,0%,9.0,8.7,8.7,-0.4,17.8,9.0,3.1,0.0,0.0
Gunnar Henderson,1,3B/SS,2900,BAL,OAK,5.97,Oller,0.388,11%,R,L,0.363,4%,0.193,5%,4,,2,1%,2%,0%,8.6,8.6,8.6,2.2,15.0,12.0,4.1,15.4,5.3
Ramon Laureano,,OF,2900,OAK,@BAL,4.03,Irvin,0.318,-1%,L,R,0.342,7%,0.186,-1%,2,,3,9%,2%,0%,11.7,10.6,10.6,1.6,19.6,11.5,4.0,0.0,0.0
Adam Frazier,1,2B/OF,2900,BAL,OAK,5.97,Oller,0.388,11%,R,L,0.315,3%,0.087,-7%,6,,1,0%,1%,0%,10.8,10.8,10.8,-1.0,22.6,9.1,3.1,9.7,3.3
Harold Ramirez,,OF,2900,TB,BOS,4.83,Kluber,0.324,1%,R,R,0.298,-5%,0.115,-5%,6,,-1,-5%,0%,0%,10.0,10.0,10.0,-4.2,24.2,8.8,3.0,28.7,9.9
Ramon Urias,,3B,2900,BAL,OAK,5.97,Oller,0.378,10%,R,R,0.342,5%,0.151,-2%,x,x,-,0%,0%,0%,9.6,9.6,9.6,-0.2,19.5,0.0,0.0,0.0,0.0
Jorge Polanco,,2B,2800,MIN,@NYY,4.19,Brito,,1%,R,S,0.359,6%,0.233,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Winker,1,OF,2800,MIL,@SD,4.10,Martinez,0.314,-1%,R,L,0.369,5%,0.191,8%,x,x,-,0%,0%,0%,10.4,10.4,10.4,0.5,20.3,0.0,0.0,0.0,0.0
Kevin Kiermaier,1,OF,2800,TOR,DET,5.79,Turnbull,0.299,-3%,R,L,0.309,0%,0.163,20%,x,x,-,0%,0%,0%,10.8,10.8,10.8,-0.9,22.5,0.0,0.0,0.0,0.0
Ji-Hwan Bae,,2B,2800,PIT,@STL,3.29,Montgomery,0.247,-14%,L,L,,-6%,,-16%,8,x,-3,-10%,-1%,0%,12.8,12.8,12.8,0.4,25.2,7.0,2.5,6.2,2.2
Brice Turang,,2B,2800,MIL,@SD,4.10,Martinez,0.314,-1%,R,L,0.358,2%,0.121,0%,8,8,0,-4%,-4%,0%,9.3,9.3,9.3,-5.0,23.7,7.8,2.8,0.0,0.0
Triston Casas,,1B,2800,BOS,@TB,3.17,Springs,0.330,-7%,L,L,0.332,-6%,0.148,-16%,4,,2,-7%,0%,0%,7.3,7.3,7.3,-3.0,17.6,8.7,3.1,3.0,1.1
Anthony Santander,,OF,2800,BAL,OAK,5.97,Oller,0.388,11%,R,S,0.310,-4%,0.203,-1%,x,x,-,0%,0%,0%,6.2,6.5,6.5,1.0,12.0,0.0,0.0,0.0,0.0
Justin Turner,,1B/3B,2800,BOS,@TB,3.17,Springs,0.252,-15%,L,R,0.350,-1%,0.208,11%,2,,1,-14%,0%,0%,6.2,8.0,8.0,2.0,14.0,9.2,3.3,21.7,7.8
Luke Raley,1,OF,2800,TB,BOS,4.83,Kluber,0.308,-3%,R,L,0.307,1%,0.172,3%,5,,0,-2%,0%,0%,11.3,11.3,11.3,-3.6,26.3,9.0,3.2,6.0,2.1
Austin Meadows,,OF,2700,DET,@TOR,3.71,Bassitt,0.309,-3%,R,L,0.350,9%,0.237,22%,x,x,-,0%,0%,0%,4.2,4.2,4.2,-0.8,9.2,0.0,0.0,0.0,0.0
Rowdy Tellez,2,1B,2700,MIL,@SD,4.10,Martinez,0.314,-1%,R,L,0.324,1%,0.242,12%,3,4,0,-6%,-6%,1%,8.4,8.4,8.4,0.0,16.9,10.5,3.9,31.7,11.7
Josh Donaldson,,3B,2700,NYY,MIN,4.81,Ryan,0.290,-8%,R,R,0.312,-5%,0.162,-17%,x,x,-,0%,0%,0%,7.0,7.0,7.0,-1.2,15.2,0.0,0.0,0.0,0.0
Luis Urias,,3B,2700,MIL,@SD,4.10,Martinez,0.314,-2%,R,R,0.331,-1%,0.182,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Grisham,1,OF,2700,SD,MIL,4.90,Rea,,1%,R,L,0.294,-3%,0.160,-4%,1,1,3,-3%,-5%,1%,9.9,9.0,9.0,2.3,15.7,10.5,3.9,22.2,8.2
Alejandro Kirk,1,C,2700,TOR,DET,5.79,Turnbull,,-3%,R,R,0.337,-1%,0.139,-3%,5,,1,1%,-1%,0%,8.7,8.7,8.7,-1.3,18.6,10.5,3.9,3.0,1.1
Carlos Correa,,SS,2700,MIN,@NYY,4.19,Brito,,-1%,R,R,0.349,-3%,0.186,-1%,2,,0,3%,4%,1%,5.8,5.8,5.8,-0.2,11.8,10.6,3.9,27.9,10.3
Connor Joe,,OF,2700,PIT,@STL,3.29,Montgomery,0.304,-4%,L,R,0.341,3%,0.155,9%,5,6,1,-4%,-1%,0%,12.3,12.3,12.3,1.3,23.2,8.4,3.1,21.7,8.0
Enrique Hernandez,,SS/OF,2700,BOS,@TB,3.17,Springs,0.252,-15%,L,R,0.337,8%,0.202,21%,6,,0,-15%,0%,0%,10.0,9.1,9.1,-1.6,19.8,7.7,2.9,3.5,1.3
Carlos Santana,,1B,2600,PIT,@STL,3.29,Montgomery,0.304,-4%,L,S,0.359,13%,0.162,-1%,3,4,1,-4%,-1%,0%,9.3,8.8,8.8,-1.9,19.5,8.3,3.2,18.5,7.1
Anthony Volpe,,SS,2600,NYY,MIN,4.81,Ryan,0.290,-8%,R,R,0.183,-4%,0.036,-7%,9,,-1,0%,3%,1%,5.8,6.1,6.1,0.6,11.5,8.1,3.1,3.0,1.2
Jake Cronenworth,2,1B/2B,2600,SD,MIL,4.90,Rea,,1%,R,L,0.331,2%,0.176,6%,6,5,-1,-3%,-5%,1%,9.8,8.5,8.5,-0.6,17.6,9.6,3.7,0.0,0.0
Javier Baez,,SS/2B,2600,DET,@TOR,3.71,Bassitt,0.273,-11%,R,R,0.292,-7%,0.170,-12%,6,,-3,1%,-1%,0%,3.4,3.4,3.4,0.0,6.8,8.4,3.2,6.0,2.3
Tommy Edman,1,SS,2600,STL,PIT,5.21,Velasquez,0.365,9%,R,S,0.298,-6%,0.103,-26%,9,,-3,-4%,-1%,0%,7.6,7.8,7.8,-0.7,16.2,9.3,3.6,0.0,0.0
Tyler Stephenson,2,C,2600,CIN,PHI,4.58,Falter,0.340,4%,L,R,0.350,1%,0.150,5%,4,,0,5%,1%,0%,9.4,8.8,8.8,3.7,13.9,10.5,4.0,9.5,3.7
William Contreras,1,C,2600,MIL,@SD,4.10,Martinez,0.314,-2%,R,R,0.328,-5%,0.197,-3%,4,5,0,-9%,-6%,1%,6.8,6.8,6.8,3.8,9.9,9.9,3.8,6.0,2.3
Seth Brown,,1B,2600,OAK,@BAL,4.03,Irvin,0.322,-1%,L,L,0.225,-13%,0.116,-26%,x,x,-,0%,0%,0%,7.3,7.3,7.3,-1.4,16.0,0.0,0.0,0.0,0.0
T.J. Friedl,,OF,2500,CIN,PHI,4.58,Falter,0.294,-4%,L,L,0.430,-3%,0.257,-12%,x,x,-,0%,0%,0%,11.1,10.4,10.4,3.1,17.6,0.0,0.0,3.0,1.2
Jake Rogers,,C,2500,DET,@TOR,3.71,Bassitt,0.273,-11%,R,R,0.291,-3%,0.175,-4%,9,,0,1%,-1%,0%,11.3,11.3,11.3,2.8,19.9,7.4,3.0,15.7,6.3
Spencer Torkelson,,1B,2500,DET,@TOR,3.71,Bassitt,0.273,-11%,R,R,0.266,-3%,0.109,-8%,5,,0,2%,-1%,0%,8.5,7.7,7.7,-2.8,18.2,7.8,3.1,9.2,3.7
Jose Trevino,,C,2500,NYY,MIN,4.81,Ryan,0.290,-8%,R,R,0.271,-5%,0.114,-13%,x,x,-,0%,0%,0%,7.1,7.1,7.1,0.2,14.0,0.0,0.0,0.0,0.0
Tyrone Taylor,,OF,2500,MIL,@SD,4.10,Martinez,0.314,-2%,R,R,0.317,-1%,0.214,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akil Baddoo,1,OF,2500,DET,@TOR,3.71,Bassitt,0.309,-3%,R,L,0.323,6%,0.169,22%,7,,-6,-4%,0%,0%,7.1,7.1,7.1,3.5,10.6,8.7,3.5,9.2,3.7
Juan Yepez,,1B,2500,STL,PIT,5.21,Velasquez,0.340,4%,R,R,0.322,-1%,0.202,3%,x,x,-,0%,0%,0%,9.2,9.2,9.2,-1.6,20.0,0.0,0.0,0.0,0.0
Jose Miranda,,3B/1B,2500,MIN,@NYY,4.19,Brito,,-1%,R,R,0.313,-2%,0.110,-18%,5,,-2,3%,4%,1%,4.6,4.9,4.9,0.2,9.6,9.0,3.6,19.2,7.7
Ke'Bryan Hayes,,3B,2500,PIT,@STL,3.29,Montgomery,0.304,-4%,L,R,0.339,10%,0.153,28%,1,1,3,-4%,-1%,0%,5.6,5.2,5.2,-1.1,11.4,9.0,3.6,12.2,4.9
Kevin Newman,1,SS,2500,CIN,PHI,4.58,Falter,0.340,4%,L,R,0.311,12%,0.106,16%,7,,0,4%,1%,0%,7.4,7.4,7.4,-2.5,17.3,8.5,3.4,6.2,2.5
Adam Duvall,,OF,2500,BOS,@TB,3.17,Springs,0.252,-15%,L,R,0.339,2%,0.273,6%,x,x,-,0%,0%,0%,24.8,24.8,24.8,3.2,46.3,0.0,0.0,0.0,0.0
Adalberto Mondesi,,SS,2500,BOS,@TB,3.17,Springs,0.252,-15%,L,S,0.308,3%,0.197,10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Margot,,OF,2500,TB,BOS,4.83,Kluber,0.324,1%,R,R,0.282,-10%,0.114,-7%,x,x,-,0%,0%,0%,8.6,8.6,8.6,-1.7,18.9,0.0,0.0,9.7,3.9
Tony Kemp,,2B,2500,OAK,@BAL,4.03,Irvin,0.322,-1%,L,L,0.305,-4%,0.104,-12%,x,x,-,0%,0%,0%,7.8,8.5,8.5,2.4,14.6,0.0,0.0,0.0,0.0
Oswaldo Cabrera,1,SS/3B/OF,2400,NYY,MIN,4.81,Ryan,0.273,-10%,R,L,0.318,1%,0.176,3%,6,,0,0%,4%,1%,8.4,8.4,8.4,-1.8,18.5,8.9,3.7,0.0,0.0
Wil Myers,1,OF,2400,CIN,PHI,4.58,Falter,0.340,4%,L,R,0.366,9%,0.236,27%,5,,0,6%,1%,0%,5.6,5.6,5.6,0.7,10.5,10.3,4.3,13.0,5.4
Matt Vierling,,OF,2400,DET,@TOR,3.71,Bassitt,0.273,-11%,R,R,0.286,-3%,0.117,-1%,x,x,-,0%,0%,0%,7.9,7.9,7.9,-3.4,19.2,0.0,0.0,0.0,0.0
Kerry Carpenter,1,OF,2400,DET,@TOR,3.71,Bassitt,0.309,-3%,R,L,0.362,3%,0.257,9%,4,,1,-4%,-1%,0%,8.8,8.8,8.8,0.1,17.6,9.7,4.0,3.0,1.3
Ha-seong Kim,,2B,2400,SD,MIL,4.90,Rea,,-1%,R,R,0.287,-5%,0.140,-3%,7,7,0,-4%,-5%,1%,10.5,9.8,9.8,-0.5,20.1,8.6,3.6,0.0,0.0
Luke Voit,,1B,2400,MIL,@SD,4.10,Martinez,0.314,-2%,R,R,0.330,3%,0.208,10%,7,x,-1,0%,0%,0%,4.9,4.9,4.9,-2.1,11.9,0.0,0.0,3.0,1.3
Willson Contreras,1,C,2400,STL,PIT,5.21,Velasquez,0.340,4%,R,R,0.333,-3%,0.181,-12%,5,,0,-3%,-1%,0%,5.9,5.9,5.9,1.7,10.1,10.6,4.4,12.0,5.0
Joey Votto,,1B,2400,CIN,PHI,4.58,Falter,0.294,-4%,L,L,0.309,-11%,0.121,-42%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler O'Neill,3,OF,2400,STL,PIT,5.21,Velasquez,0.340,4%,R,R,0.345,0%,0.219,2%,7,,-1,-3%,-1%,0%,10.3,10.3,10.3,-0.2,20.9,11.0,4.6,6.0,2.5
Miguel Cabrera,,1B,2400,DET,@TOR,3.71,Bassitt,0.273,-11%,R,R,0.286,-7%,0.110,-4%,x,x,-,0%,0%,0%,5.3,5.3,5.3,1.4,9.2,0.0,0.0,0.0,0.0
Danny Jansen,,C,2400,TOR,DET,5.79,Turnbull,,-3%,R,R,0.354,7%,0.263,11%,x,x,-,0%,0%,0%,2.7,2.7,2.7,0.3,5.1,0.0,0.0,0.0,0.0
Ryan Jeffers,,C,2400,MIN,@NYY,4.19,Brito,,-1%,R,R,0.270,-7%,0.178,-2%,x,x,-,0%,0%,0%,11.6,11.6,11.6,5.3,18.0,0.0,0.0,0.0,0.0
Nick Senzel,,OF,2300,CIN,PHI,4.58,Falter,0.340,4%,L,R,0.299,4%,0.127,20%,6,,0,4%,1%,0%,0.0,0.0,0.0,0.0,0.0,8.4,3.7,0.0,0.0
Matt Carpenter,2,1B/3B/OF,2300,SD,MIL,4.90,Rea,,1%,R,L,0.337,1%,0.206,3%,x,x,-,0%,0%,0%,8.7,8.7,8.7,-1.3,18.6,0.0,0.0,6.2,2.7
Joey Wiemer,,OF,2300,MIL,@SD,4.10,Martinez,0.314,-2%,R,R,0.264,-2%,0.000,-8%,x,x,-,0%,0%,0%,9.0,8.7,8.7,1.9,15.5,0.0,0.0,0.0,0.0
