Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jeffrey Springs,0,RP,9900,TB,BOS,68%,3.17,6.5,0.315,24.2%,5.67,29.2%,3.10,3.14,L,0.330,0.252,1%,0%,0%,35.5,35.5,35.5,27.9,43.1,18.4,1.9,14.2,1.4
Nick Lodolo,4,SP,9400,CIN,PHI,52%,4.42,6.5,0.331,21.2%,4.25,30.9%,3.19,3.34,L,,0.335,-2%,0%,0%,30.3,30.3,30.3,21.2,39.4,18.3,1.9,17.3,1.8
Joe Ryan,2,SP,8800,MIN,@NYY,44%,4.81,6.5,0.323,24.0%,5.08,26.3%,3.83,4.19,R,0.273,0.290,-2%,-2%,-1%,25.8,25.8,25.8,24.0,27.6,14.9,1.7,36.0,4.1
Jordan Montgomery,1,SP,8500,STL,PIT,70%,3.29,5,0.328,21.8%,4.25,23.2%,3.83,3.67,L,0.247,0.304,1%,0%,0%,22.9,22.9,22.9,6.1,39.7,16.4,1.9,15.5,1.8
Chris Bassitt,5,SP,8200,TOR,DET,69%,3.71,6.5,0.304,29.3%,3.00,23.2%,3.88,3.88,R,0.309,0.273,0%,0%,0%,1.4,1.4,1.4,-23.9,26.7,17.3,2.1,18.7,2.3
Jhony Brito,1,SP,7700,NYY,MIN,56%,4.19,4,0.322,23.3%,3.92,,,,R,,,-1%,-3%,-1%,19.9,19.9,19.9,11.9,27.8,12.1,1.6,-16.7,-2.2
Nick Martinez,0,RP,7400,SD,MIL,57%,4.10,5.5,0.331,27.8%,4.83,20.8%,4.17,4.14,R,0.314,0.314,2%,3%,0%,9.0,9.0,9.0,3.5,14.6,14.2,1.9,6.7,0.9
Cole Irvin,0,SP,7100,BAL,OAK,67%,4.03,4,0.316,,3.67,16.9%,4.63,4.61,L,0.322,0.318,-1%,-1%,0%,4.3,4.3,4.3,-3.2,11.9,13.5,1.9,0.2,0.0
Corey Kluber,0,SP,7000,BOS,@TB,32%,4.83,4.5,0.316,22.7%,7.67,21.3%,4.05,4.14,R,0.308,0.324,8%,0%,0%,5.2,5.2,5.2,-2.9,13.2,11.7,1.7,13.5,1.9
Bailey Falter,,RP,7000,PHI,@CIN,48%,4.58,4,0.324,22.2%,4.45,21.4%,3.84,4.10,L,0.294,0.340,-6%,-1%,0%,10.3,10.3,10.3,9.6,11.1,11.3,1.6,3.1,0.4
Adam Oller,,SP,6800,OAK,@BAL,33%,5.97,1,0.324,21.6%,5.50,13.7%,5.81,6.10,R,0.388,0.378,-6%,-2%,0%,0.0,0.0,0.0,0.0,0.0,7.4,1.1,-10.8,-1.6
Vince Velasquez,1,SP,6400,PIT,@STL,30%,5.21,3.5,0.337,21.1%,4.67,22.5%,4.52,4.84,R,0.365,0.340,4%,1%,0%,-0.5,-0.5,-0.5,-11.1,10.0,8.5,1.3,26.5,4.1
Spencer Turnbull,0,SP,5800,DET,@TOR,31%,5.79,3,0.339,19.4%,5.58,19.9%,4.19,4.20,R,0.299,,0%,1%,0%,-5.0,-5.0,-5.0,-12.0,2.0,8.5,1.5,21.1,3.6
Colin Rea,1,RP,4000,MIL,@SD,42%,4.90,,0.325,20.1%,4.31,,,,R,,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,10.3,2.6,21.0,5.3
