Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Aaron Judge,1,OF,25,NYY,PHI,4.70,Strahm,0.305,-1%,L,R,0.422,-1%,0.321,1%,2,2,0,1%,-3%,0%,12.9,12.9,12.9,8.0,17.8,10.8,4.3,2.6,1.0
Mike Trout,,OF,23,LAA,@SEA,3.28,Castillo,0.289,-7%,R,R,0.429,2%,0.358,12%,2,2,0,-3%,-7%,0%,13.9,13.9,13.9,4.0,23.8,7.9,3.4,4.5,2.0
Rafael Devers,1,3B,22,BOS,PIT,4.64,Contreras,0.296,-2%,R,L,0.397,10%,0.294,30%,2,2,0,3%,-6%,-3%,12.4,12.4,12.4,8.4,16.5,9.4,4.3,0.0,0.0
Kyle Schwarber,1,OF,22,PHI,@NYY,3.80,German,0.286,-6%,R,L,0.389,9%,0.340,27%,2,2,0,3%,-4%,0%,1.1,1.1,1.1,-0.2,2.5,8.8,4.0,18.7,8.5
Trea Turner,1,SS,22,PHI,@NYY,3.80,German,0.327,0%,R,R,0.349,-6%,0.158,-17%,1,1,0,-1%,-3%,0%,9.9,9.9,9.9,5.8,14.0,8.4,3.8,11.3,5.1
Jose Ramirez,1,3B,22,CLE,@OAK,4.01,Sears,0.315,0%,L,S,0.359,-3%,0.237,-8%,3,3,0,-8%,-4%,0%,11.2,11.2,11.2,2.1,20.4,8.9,4.0,7.1,3.2
Julio Rodriguez,1,OF,22,SEA,LAA,4.22,Suarez,0.294,-6%,L,R,,2%,,7%,1,1,0,0%,0%,0%,10.7,10.7,10.7,4.2,17.3,8.1,3.7,14.2,6.5
Wander Franco,1,SS,22,TB,@WAS,5.04,Kuhl,0.357,8%,R,L,0.322,-6%,0.144,-11%,4,4,-1,7%,-1%,0%,15.8,15.8,15.8,9.1,22.6,9.1,4.1,1.9,0.9
Jazz Chisholm Jr.,,OF,22,MIA,MIN,3.86,Maeda,0.294,-5%,R,L,0.349,6%,0.231,8%,4,4,0,-3%,2%,-3%,6.0,6.0,6.0,0.5,11.4,8.5,3.9,0.0,0.0
Oneil Cruz,1,SS,21,PIT,@BOS,3.86,Pivetta,0.341,4%,R,L,0.365,7%,0.261,13%,1,1,1,6%,-5%,-2%,9.5,9.5,9.5,0.2,18.8,9.3,4.4,6.8,3.2
Pete Alonso,1,1B,21,NYM,@MIL,4.35,Miley,0.328,1%,L,R,0.363,0%,0.295,13%,4,4,0,7%,0%,-3%,8.0,8.0,8.0,0.0,16.0,9.0,4.3,0.0,0.0
Shohei Ohtani,,OF,21,LAA,@SEA,3.28,Castillo,0.306,-3%,R,L,0.387,3%,0.291,6%,3,3,0,-18%,-6%,0%,11.6,11.6,11.6,6.8,16.4,7.8,3.7,2.6,1.2
Marcus Semien,1,2B,21,TEX,BAL,4.60,Gibson,0.296,-6%,R,R,0.345,-1%,0.238,5%,1,1,0,-1%,0%,0%,9.1,9.1,9.1,1.6,16.6,8.6,4.1,0.0,0.0
Freddie Freeman,1,1B,21,LAD,COL,4.57,Marquez,0.333,2%,R,L,0.403,7%,0.203,7%,2,2,0,-2%,-6%,0%,8.3,8.3,8.3,2.3,14.3,9.3,4.4,5.2,2.5
Paul Goldschmidt,1,1B,21,STL,ATL,5.06,Dodd,,2%,L,R,0.463,14%,0.327,30%,3,3,0,-3%,1%,1%,13.2,13.2,13.2,6.5,19.8,10.1,4.8,5.2,2.5
Nolan Arenado,1,3B,21,STL,ATL,5.06,Dodd,,2%,L,R,0.389,7%,0.293,22%,4,4,0,-3%,1%,1%,9.0,9.0,9.0,5.8,12.2,8.9,4.2,2.6,1.2
George Springer,1,OF,20,TOR,@KC,5.86,Bubic,0.340,4%,L,R,0.366,1%,0.232,1%,1,1,0,0%,0%,0%,6.8,6.8,6.8,-4.0,17.5,10.7,5.3,11.0,5.5
Bo Bichette,1,SS,20,TOR,@KC,5.86,Bubic,0.340,4%,L,R,0.384,6%,0.218,14%,2,2,0,1%,0%,0%,10.8,10.8,10.8,2.7,18.9,10.2,5.1,4.5,2.3
Yordan Alvarez,1,OF,20,HOU,DET,4.64,Manning,0.310,-2%,R,L,0.400,0%,0.294,2%,3,3,0,0%,2%,1%,16.4,16.4,16.4,13.0,19.8,10.4,5.2,2.6,1.3
Mookie Betts,1,OF,20,LAD,COL,4.57,Marquez,0.298,-5%,R,R,0.361,0%,0.238,5%,1,1,0,1%,-7%,0%,7.8,7.8,7.8,1.1,14.5,9.3,4.7,14.2,7.1
Will Smith,1,C,20,LAD,COL,4.57,Marquez,0.298,-5%,R,R,0.363,2%,0.232,6%,3,3,0,1%,-7%,0%,15.6,15.6,15.6,9.7,21.6,8.1,4.0,23.2,11.6
Matt Olson,1,1B,20,ATL,@STL,4.44,Matz,0.330,-2%,L,L,0.349,-2%,0.256,2%,2,2,0,-8%,1%,1%,12.9,12.9,12.9,-0.7,26.5,8.5,4.3,0.0,0.0
Xander Bogaerts,,SS,20,SD,ARI,3.83,Gallen,0.302,-4%,R,R,0.358,-4%,0.180,-6%,4,4,-1,-4%,-4%,0%,12.4,12.4,12.4,5.1,19.7,6.9,3.5,20.6,10.3
Vladimir Guerrero Jr.,1,1B,19,TOR,@KC,5.86,Bubic,0.340,4%,L,R,0.341,-9%,0.201,-16%,3,3,0,-1%,0%,0%,9.9,9.9,9.9,6.4,13.4,10.6,5.6,5.2,2.7
Bryan Reynolds,1,OF,19,PIT,@BOS,3.86,Pivetta,0.341,4%,R,S,0.372,3%,0.230,11%,2,2,0,6%,-5%,-2%,14.2,14.2,14.2,0.9,27.5,8.7,4.6,23.9,12.6
J.T. Realmuto,,C,19,PHI,@NYY,3.80,German,0.327,0%,R,R,0.353,1%,0.199,1%,x,x,-,0%,0%,0%,7.8,7.8,7.8,-1.8,17.5,0.0,0.0,0.0,0.0
Gleyber Torres,,2B,19,NYY,PHI,4.70,Strahm,0.305,-1%,L,R,0.355,8%,0.221,31%,3,6,2,0%,-3%,0%,17.2,17.2,17.2,2.7,31.6,8.0,4.2,5.2,2.7
Steven Kwan,,OF,19,CLE,@OAK,4.01,Sears,,-5%,L,L,0.281,-9%,0.037,-30%,1,1,0,-6%,-3%,0%,8.5,8.5,8.5,-0.2,17.1,7.5,3.9,5.2,2.7
Taylor Ward,,OF,19,LAA,@SEA,3.28,Castillo,0.289,-7%,R,R,0.362,3%,0.219,17%,1,1,0,-4%,-5%,0%,14.9,14.9,14.9,5.9,23.9,6.8,3.6,12.3,6.5
Cedric Mullins,1,OF,19,BAL,@TEX,3.90,Heaney,0.334,3%,L,S,0.298,-12%,0.142,-23%,1,1,2,-3%,0%,0%,19.2,19.2,19.2,12.4,25.9,8.3,4.4,9.0,4.7
Jose Abreu,,1B,19,HOU,DET,4.64,Manning,0.316,-2%,R,R,0.350,-4%,0.158,-16%,4,4,0,-1%,2%,1%,7.8,7.8,7.8,4.2,11.4,7.7,4.1,2.6,1.4
Jeremy Pena,,SS,19,HOU,DET,4.64,Manning,0.316,-2%,R,R,0.294,-4%,0.155,-7%,1,1,0,-1%,2%,1%,7.8,7.8,7.8,4.1,11.5,7.8,4.1,0.0,0.0
James Outman,,OF,19,LAD,COL,4.57,Marquez,0.333,2%,R,L,,1%,,2%,7,8,0,-2%,-6%,0%,15.6,15.6,15.6,4.2,26.9,6.8,3.6,2.6,1.4
Ozzie Albies,,2B,19,ATL,@STL,4.44,Matz,0.315,-1%,L,S,0.384,11%,0.244,12%,5,5,0,-8%,1%,1%,7.8,7.8,7.8,1.9,13.6,7.9,4.2,2.6,1.4
Ronald Acuna Jr.,1,OF,19,ATL,@STL,4.44,Matz,0.315,-1%,L,R,0.368,0%,0.226,2%,1,1,0,-7%,1%,1%,15.3,15.3,15.3,4.8,25.7,10.0,5.3,11.3,5.9
Tyler O'Neill,1,OF,19,STL,ATL,5.06,Dodd,,2%,L,R,0.355,2%,0.210,2%,6,2,0,-3%,1%,1%,9.5,9.5,9.5,1.2,17.8,8.3,4.4,2.6,1.4
Juan Soto,,OF,19,SD,ARI,3.83,Gallen,0.258,-14%,R,L,0.427,8%,0.246,11%,2,2,0,-2%,-3%,0%,7.3,7.3,7.3,-2.1,16.8,8.8,4.6,9.7,5.1
Adam Duvall,,OF,18,BOS,PIT,4.64,Contreras,0.322,-1%,R,R,0.329,-1%,0.246,-3%,5,5,0,6%,-8%,-3%,23.2,23.2,23.2,5.4,41.0,7.5,4.2,0.0,0.0
Giancarlo Stanton,,OF,18,NYY,PHI,4.70,Strahm,0.305,-1%,L,R,0.345,0%,0.221,-5%,4,4,0,1%,-4%,0%,10.5,10.5,10.5,3.2,17.8,8.1,4.5,2.6,1.4
Anthony Volpe,,SS,18,NYY,PHI,4.70,Strahm,0.305,-1%,L,R,,2%,,7%,9,9,0,0%,-2%,0%,8.0,8.0,8.0,5.4,10.6,5.7,3.2,2.6,1.4
Teoscar Hernandez,,OF,18,SEA,LAA,4.22,Suarez,0.294,-6%,L,R,0.402,12%,0.320,36%,3,3,2,-1%,-7%,0%,2.1,2.1,2.1,-0.1,4.3,7.9,4.4,32.2,17.9
Adley Rutschman,,C,18,BAL,@TEX,3.90,Heaney,0.316,-2%,L,L,0.255,-11%,0.088,-25%,2,2,0,2%,0%,0%,10.0,10.0,10.0,-5.4,25.4,7.8,4.3,2.6,1.4
Kyle Tucker,1,OF,18,HOU,DET,4.64,Manning,0.310,-2%,R,L,0.375,4%,0.230,-3%,5,5,0,0%,2%,1%,9.4,9.4,9.4,0.4,18.3,9.6,5.3,21.3,11.8
Joey Meneses,1,OF,18,WAS,TB,3.96,Fleming,0.347,5%,L,R,0.449,7%,0.286,13%,2,2,0,0%,-1%,0%,2.9,2.9,2.9,-0.6,6.4,8.7,4.8,7.1,3.9
Travis d'Arnaud,,C,18,ATL,@STL,4.44,Matz,0.315,-1%,L,R,0.365,8%,0.214,8%,4,4,2,-8%,1%,1%,8.7,8.7,8.7,0.6,16.8,7.7,4.3,12.3,6.8
Manny Machado,,3B,18,SD,ARI,3.83,Gallen,0.302,-4%,R,R,0.370,-1%,0.221,-6%,3,3,0,-4%,-4%,0%,4.3,4.3,4.3,0.7,7.8,7.5,4.2,0.0,0.0
Salvador Perez,1,C,17,KC,TOR,4.64,Kikuchi,0.370,11%,L,R,0.387,9%,0.301,16%,3,3,0,0%,0%,0%,6.1,6.1,6.1,3.1,9.1,8.8,5.2,0.0,0.0
Ji Hwan Bae,,2B,17,PIT,@BOS,3.86,Pivetta,0.341,4%,R,L,0.428,3%,0.121,0%,8,8,0,9%,-4%,-2%,7.5,7.5,7.5,-5.5,20.6,6.7,3.9,16.1,9.5
Justin Turner,,3B,17,BOS,PIT,4.64,Contreras,0.322,-1%,R,R,0.356,0%,0.176,-8%,3,3,0,6%,-5%,-2%,9.3,9.3,9.3,5.1,13.6,7.7,4.5,5.2,3.1
Masataka Yoshida,,OF,17,BOS,PIT,4.64,Contreras,0.296,-2%,R,L,,1%,,2%,4,4,0,3%,-5%,-2%,13.4,13.4,13.4,4.7,22.2,7.5,4.4,1.9,1.1
Francisco Lindor,1,SS,17,NYM,@MIL,4.35,Miley,0.328,1%,L,S,0.329,-1%,0.168,-4%,3,3,0,6%,0%,-3%,5.4,5.4,5.4,4.5,6.4,8.2,4.8,0.0,0.0
Starling Marte,1,OF,17,NYM,@MIL,4.35,Miley,0.328,1%,L,R,0.340,-3%,0.177,9%,2,2,0,5%,0%,-3%,5.8,5.8,5.8,-1.1,12.8,8.7,5.1,2.6,1.5
Anthony Rizzo,,1B,17,NYY,PHI,4.70,Strahm,,-5%,L,L,0.364,6%,0.204,-4%,x,x,-,0%,0%,0%,11.3,11.3,11.3,4.7,17.9,0.0,0.0,0.0,0.0
Eugenio Suarez,,3B,17,SEA,LAA,4.22,Suarez,0.294,-6%,L,R,0.354,6%,0.254,8%,4,4,1,-1%,-6%,0%,6.6,6.6,6.6,0.8,12.4,7.2,4.2,9.0,5.3
Adolis Garcia,,OF,17,TEX,BAL,4.60,Gibson,0.296,-6%,R,R,0.328,3%,0.209,2%,4,4,0,-1%,-1%,0%,6.8,6.8,6.8,-1.3,14.8,7.9,4.6,14.2,8.4
Dansby Swanson,,SS,17,CHC,@CIN,5.02,Cessa,0.315,-3%,R,R,0.329,0%,0.179,0%,2,2,0,13%,-1%,0%,11.3,11.3,11.3,9.1,13.5,9.0,5.3,11.6,6.8
Kris Bryant,,OF,17,COL,@LAD,2.93,Urias,0.266,-12%,L,R,0.404,8%,0.268,21%,3,2,-1,-9%,-6%,0%,6.7,6.7,6.7,2.0,11.5,6.7,3.9,7.1,4.2
C.J. Cron,,1B,17,COL,@LAD,2.93,Urias,0.266,-12%,L,R,0.360,-1%,0.258,6%,4,4,0,-7%,-8%,0%,14.2,14.2,14.2,-3.6,32.0,6.4,3.8,0.0,0.0
Randy Arozarena,1,OF,17,TB,@WAS,5.04,Kuhl,0.354,7%,R,R,0.326,-7%,0.162,-16%,3,3,1,4%,-1%,0%,10.9,10.9,10.9,3.4,18.5,9.9,5.8,18.7,11.0
Austin Riley,1,3B,17,ATL,@STL,4.44,Matz,0.315,-1%,L,R,0.384,2%,0.272,9%,3,3,0,-8%,1%,1%,8.4,8.4,8.4,2.0,14.8,8.9,5.2,16.1,9.5
Willson Contreras,1,C,17,STL,ATL,5.06,Dodd,,2%,L,R,0.364,4%,0.259,19%,5,5,0,-3%,1%,1%,7.1,7.1,7.1,3.2,11.0,8.2,4.8,4.5,2.6
Jordan Walker,,OF,17,STL,ATL,5.06,Dodd,,2%,L,R,,2%,,7%,7,6,1,-3%,1%,1%,7.0,7.0,7.0,3.8,10.3,6.3,3.7,2.6,1.5
Carlos Correa,,SS,17,MIN,@MIA,3.14,Alcantara,0.270,-11%,R,R,0.352,-3%,0.188,0%,2,3,0,-3%,2%,-3%,5.8,5.8,5.8,0.6,11.0,6.7,3.9,2.6,1.5
Byron Buxton,,OF,17,MIN,@MIA,3.14,Alcantara,0.270,-11%,R,R,0.375,-1%,0.312,2%,x,x,-,0%,0%,0%,9.1,9.1,9.1,5.4,12.7,0.0,0.0,0.0,0.0
Matt Chapman,1,3B,16,TOR,@KC,5.86,Bubic,0.340,4%,L,R,0.340,4%,0.245,17%,4,6,2,-1%,0%,0%,11.5,11.5,11.5,4.5,18.4,9.3,5.8,14.2,8.9
Daulton Varsho,1,OF,16,TOR,@KC,5.86,Bubic,0.413,10%,L,L,0.271,-10%,0.103,-32%,5,4,-1,5%,0%,0%,7.5,7.5,7.5,3.2,11.8,8.9,5.6,16.8,10.5
MJ Melendez,,C,16,KC,TOR,4.64,Kikuchi,0.251,-10%,L,L,0.356,-1%,0.184,-11%,x,x,-,0%,0%,0%,7.8,7.8,7.8,-2.6,18.1,0.0,0.0,0.0,0.0
Alex Verdugo,1,OF,16,BOS,PIT,4.64,Contreras,0.296,-2%,R,L,0.352,6%,0.159,19%,1,1,1,5%,-5%,-2%,12.9,12.9,12.9,10.1,15.7,8.0,5.0,4.5,2.8
Brandon Nimmo,,OF,16,NYM,@MIL,4.35,Miley,0.230,-13%,L,L,0.362,0%,0.160,0%,1,1,0,4%,0%,-3%,8.8,8.8,8.8,2.9,14.7,7.7,4.8,7.8,4.9
Cal Raleigh,,C,16,SEA,LAA,4.22,Suarez,0.346,-3%,L,L,0.302,-5%,0.179,-18%,5,6,0,-8%,-7%,0%,7.7,7.7,7.7,3.1,12.4,6.5,4.1,11.6,7.3
