Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Louie Varland,,SP,7100,MIN,@NYY,38%,4.84,4.5,0.323,23.7%,4.85,,,,R,,,-2%,-1%,0%,0.0,0.0,0.0,0.0,0.0,11.9,1.7,19.3,2.7
Noah Syndergaard,2,SP,7000,LAD,CHC,59%,3.82,4.5,0.313,25.2%,5.55,17.0%,4.35,4.27,R,0.333,0.307,1%,4%,0%,8.1,8.1,8.1,-10.4,26.5,13.8,2.0,20.7,3.0
Martin Perez,1,SP,6800,TEX,@HOU,41%,4.67,3.5,0.351,19.2%,5.08,20.2%,4.23,4.03,L,0.282,0.327,5%,0%,0%,18.2,18.2,18.2,12.6,23.8,13.2,1.9,13.8,2.0
Tanner Houck,1,SP,6500,BOS,LAA,49%,4.53,5,0.338,23.6%,5.42,26.6%,3.45,3.44,R,0.309,0.240,-2%,2%,0%,15.9,15.9,15.9,15.5,16.4,13.3,2.0,12.2,1.9
Tyler Wells,1,SP,6300,BAL,@CWS,53%,4.33,4,0.320,21.5%,4.62,21.7%,4.07,4.42,R,0.232,0.314,0%,-2%,0%,13.9,13.9,13.9,13.9,13.9,11.8,1.9,8.4,1.3
Joey Wentz,1,SP,6200,DET,SF,41%,4.66,4,0.329,25.7%,4.83,18.1%,5.07,5.12,L,,0.283,0%,-2%,0%,-0.1,-0.1,-0.1,-13.0,12.8,10.3,1.7,20.6,3.3
Johan Oviedo,,SP,6000,PIT,@STL,40%,4.99,4,0.334,21.2%,4.31,19.7%,4.73,4.70,R,0.323,0.307,3%,1%,0%,15.3,15.3,15.3,0.0,30.5,11.3,1.9,29.6,4.9
Austin Gomber,,SP,5800,COL,@SEA,39%,4.77,4,0.337,24.6%,4.54,20.4%,4.26,4.21,L,0.283,0.350,14%,3%,0%,9.1,9.1,9.1,4.3,13.9,12.1,2.1,-3.8,-0.7
Trevor Williams,1,SP,5600,WAS,CLE,40%,4.97,3,0.328,17.7%,4.46,22.1%,3.95,3.99,R,0.344,0.314,4%,2%,0%,12.0,12.0,12.0,5.0,19.1,9.7,1.7,9.1,1.6
Connor Overton,,RP,5500,CIN,PHI,42%,5.46,4,0.323,23.7%,4.08,16.8%,4.87,4.71,R,,0.254,-3%,1%,0%,3.6,3.6,3.6,3.6,3.6,9.6,1.7,-8.1,-1.5
James Kaprielian,,SP,5400,OAK,NYM,33%,4.75,3.5,0.334,19.0%,3.92,20.5%,4.65,4.86,R,0.347,0.306,4%,4%,0%,3.6,3.6,3.6,0.4,6.8,10.6,2.0,-2.4,-0.4
Jake Woodford,1,SP,5000,STL,PIT,60%,4.01,1,0.314,24.2%,4.31,15.6%,4.69,4.75,R,0.332,0.293,1%,1%,0%,3.7,3.7,3.7,-4.7,12.2,11.0,2.2,12.6,2.5
Tommy Milone,1,RP,4000,SEA,COL,61%,3.73,,0.333,20.6%,4.46,16.4%,4.58,5.04,L,,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,10.5,2.6,11.5,2.9
