Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ronald Acuna Jr.,1,OF,6500,ATL,HOU,4.25,Javier,0.249,-16%,R,R,0.375,0%,0.213,-1%,1,,0,2%,-5%,2%,14.0,13.0,13.0,5.9,20.1,9.6,1.5,14.0,2.2
Yordan Alvarez,,OF,6400,HOU,@ATL,3.75,Fried,0.269,-12%,L,L,0.408,2%,0.285,-1%,3,,0,-3%,-6%,3%,10.4,10.9,10.9,4.0,17.9,7.8,1.2,7.0,1.1
Randy Arozarena,1,OF,6300,TB,CWS,4.58,Giolito,0.343,5%,R,R,0.329,-7%,0.162,-16%,3,,0,-5%,0%,0%,10.8,11.6,11.6,4.1,19.1,8.8,1.4,4.0,0.6
Wander Franco,0,SS,6200,TB,CWS,4.58,Giolito,0.281,-9%,R,L,0.316,-7%,0.149,-11%,2,,1,-2%,0%,0%,7.3,9.7,9.7,1.5,17.9,8.0,1.3,12.0,1.9
Shohei Ohtani,2,1B/OF,6200,LAA,KC,5.58,Lyles,0.347,6%,R,L,0.384,3%,0.281,5%,3,2,0,5%,-1%,0%,11.9,11.9,11.9,0.9,22.9,11.0,1.8,19.0,3.1
Aaron Judge,1,OF,6100,NYY,TOR,4.00,Gausman,0.299,-5%,R,R,0.428,1%,0.317,1%,2,,0,1%,-4%,1%,6.5,9.2,9.2,1.2,17.2,9.6,1.6,0.0,0.0
Paul Goldschmidt,1,1B,6100,STL,@SEA,4.53,Flexen,0.348,6%,R,R,0.370,-7%,0.210,-13%,2,3,1,1%,0%,0%,8.0,8.6,8.6,1.9,15.2,9.7,1.6,9.0,1.5
Rafael Devers,1,3B,6000,BOS,@MIL,3.52,Burnes,0.257,-14%,R,L,0.396,10%,0.298,28%,2,,1,-3%,0%,0%,10.4,10.5,10.5,1.2,19.9,8.5,1.4,6.0,1.0
Julio Rodriguez,1,OF,6000,SEA,STL,4.47,Flaherty,0.307,-3%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,9.0,10.0,10.0,3.2,16.7,8.4,1.4,4.0,0.7
Bryan Reynolds,,OF,5900,PIT,CIN,3.71,Greene,0.306,-2%,R,S,0.372,3%,0.231,12%,x,x,-,0%,0%,0%,5.8,10.1,10.1,-0.4,20.6,0.0,0.0,0.0,0.0
Jose Ramirez,1,3B,5900,CLE,MIA,3.86,Luzardo,0.326,1%,L,S,0.352,-5%,0.231,-9%,3,,0,0%,-8%,0%,7.5,8.7,8.7,1.7,15.6,8.8,1.5,25.0,4.2
Mike Trout,2,OF,5900,LAA,KC,5.58,Lyles,0.345,5%,R,R,0.430,3%,0.352,14%,2,3,1,2%,-1%,0%,7.2,9.9,9.9,2.0,17.7,11.3,1.9,24.0,4.1
Marcus Semien,1,2B,5800,TEX,OAK,4.87,Muller,0.329,2%,L,R,0.345,-1%,0.207,-9%,1,,0,-1%,0%,0%,14.5,10.7,10.7,1.9,19.5,9.1,1.6,14.0,2.4
Matt Olson,,1B,5800,ATL,HOU,4.25,Javier,0.300,-5%,R,L,0.366,3%,0.257,2%,2,,0,-2%,-6%,3%,9.2,10.6,10.6,1.2,20.0,8.6,1.5,2.0,0.3
Kyle Tucker,,OF,5800,HOU,@ATL,3.75,Fried,0.269,-12%,L,L,0.340,-6%,0.248,3%,5,,0,-2%,-6%,2%,9.0,9.7,9.7,2.0,17.4,7.2,1.2,15.0,2.6
Brandon Lowe,0,2B,5700,TB,CWS,4.58,Giolito,0.281,-9%,R,L,0.371,5%,0.261,4%,4,,-2,-3%,0%,0%,10.5,10.8,10.8,0.8,20.7,8.0,1.4,0.0,0.0
Cedric Mullins,,OF,5700,BAL,DET,4.20,Rodriguez,0.318,-1%,L,S,0.298,-12%,0.140,-22%,9,,-5,1%,-4%,0%,9.8,10.0,10.0,1.1,18.9,6.5,1.1,2.0,0.4
Bo Bichette,3,SS,5700,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.348,-3%,0.177,-5%,2,,0,0%,-4%,1%,5.9,9.0,9.0,1.0,17.0,8.6,1.5,2.0,0.4
Adley Rutschman,0,C,5600,BAL,DET,4.20,Rodriguez,0.336,-1%,L,L,0.293,-10%,0.096,-26%,2,,0,2%,-4%,0%,8.5,9.4,9.4,0.6,18.3,7.3,1.3,0.0,0.0
Vladimir Guerrero Jr.,3,1B,5600,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.391,4%,0.255,8%,3,,0,1%,-4%,1%,8.0,9.5,9.5,2.7,16.3,9.2,1.6,16.0,2.9
Dansby Swanson,,SS,5600,CHC,LAD,3.48,Kershaw,0.268,-12%,L,R,0.336,2%,0.172,0%,2,,0,-1%,-9%,0%,8.3,8.5,8.5,2.4,14.7,6.9,1.2,0.0,0.0
Nolan Arenado,,3B,5600,STL,@SEA,4.53,Flexen,0.348,6%,R,R,0.348,-3%,0.209,-11%,4,4,0,1%,0%,0%,7.9,8.0,8.0,1.6,14.3,8.7,1.6,3.0,0.5
Will Smith,,C,5500,LAD,@CHC,4.02,Stroman,0.274,-10%,R,R,0.365,3%,0.232,6%,x,x,-,0%,0%,0%,10.1,11.1,11.1,3.6,18.6,0.0,0.0,0.0,0.0
Tim Anderson,,SS,5500,CWS,@TB,3.42,Eflin,0.303,-3%,R,R,0.323,-8%,0.124,-20%,x,x,-,0%,0%,0%,9.5,9.7,9.7,-0.8,20.3,0.0,0.0,0.0,0.0
Austin Riley,0,3B,5500,ATL,HOU,4.25,Javier,0.249,-16%,R,R,0.371,-1%,0.233,-5%,3,,0,2%,-6%,3%,8.0,8.3,8.3,2.8,13.8,8.1,1.5,2.0,0.4
Freddie Freeman,2,1B,5500,LAD,@CHC,4.02,Stroman,0.290,-7%,R,L,0.398,6%,0.198,4%,2,2,0,0%,-9%,0%,7.7,8.5,8.5,0.2,16.7,8.7,1.6,4.0,0.7
Hunter Renfroe,,OF,5500,LAA,KC,5.58,Lyles,0.345,5%,R,R,0.335,-4%,0.243,-5%,4,5,1,2%,-1%,0%,10.3,9.9,9.9,0.1,19.6,9.2,1.7,0.0,0.0
Oneil Cruz,,SS,5400,PIT,CIN,3.71,Greene,0.306,-2%,R,L,0.357,6%,0.244,12%,x,x,-,0%,0%,0%,9.3,9.3,9.3,3.4,15.3,0.0,0.0,0.0,0.0
Seiya Suzuki,,OF,5400,CHC,LAD,3.48,Kershaw,0.268,-12%,L,R,0.379,5%,0.200,10%,4,,0,-1%,-10%,0%,9.1,9.1,9.1,3.5,14.8,6.7,1.2,5.0,0.9
Mookie Betts,2,OF,5400,LAD,@CHC,4.02,Stroman,0.274,-10%,R,R,0.362,0%,0.234,4%,1,1,0,-3%,-9%,0%,7.8,7.8,7.8,1.2,14.4,8.6,1.6,27.0,5.0
Fernando Tatis Jr.,3,OF,5400,SD,@ARI,4.92,Jameson,,-1%,R,R,0.400,-1%,0.332,5%,1,1,0,0%,3%,0%,7.0,7.0,7.0,-2.6,16.6,11.9,2.2,3.0,0.6
Adolis Garcia,1,OF,5300,TEX,OAK,4.87,Muller,0.329,2%,L,R,0.298,-6%,0.199,-6%,4,,0,-1%,0%,0%,16.3,11.8,11.8,-3.7,27.2,8.4,1.6,2.0,0.4
Yandy Diaz,1,1B,5300,TB,CWS,4.58,Giolito,0.343,5%,R,R,0.348,-2%,0.122,-18%,1,,0,-4%,0%,0%,9.7,10.6,10.6,0.5,20.8,8.0,1.5,7.0,1.3
Jonathan India,0,2B,5300,CIN,@PIT,3.79,Velasquez,0.334,3%,R,R,0.346,0%,0.175,8%,1,,0,-6%,-7%,0%,8.2,9.0,9.0,3.1,15.0,7.9,1.5,0.0,0.0
Jazz Chisholm Jr.,,OF,5300,MIA,@CLE,3.64,Allen,,-1%,L,L,0.271,-11%,0.155,-20%,6,,-4,3%,-9%,0%,7.8,7.6,7.6,-0.5,15.8,6.7,1.3,8.0,1.5
Juan Soto,2,OF,5300,SD,@ARI,4.92,Jameson,,1%,R,L,0.424,8%,0.246,12%,2,2,1,4%,3%,0%,5.8,7.5,7.5,0.5,14.5,10.1,1.9,9.0,1.7
Ian Happ,,OF,5200,CHC,LAD,3.48,Kershaw,0.268,-12%,L,S,0.313,-5%,0.132,-20%,x,x,-,0%,0%,0%,10.2,10.1,10.1,1.0,19.1,0.0,0.0,0.0,0.0
Willy Adames,2,SS,5200,MIL,BOS,4.48,Bello,0.376,5%,R,R,0.350,6%,0.231,8%,3,3,0,1%,0%,0%,8.5,9.0,9.0,1.1,17.0,8.8,1.7,4.0,0.8
Giancarlo Stanton,,OF,5200,NYY,TOR,4.00,Gausman,0.299,-5%,R,R,0.356,1%,0.263,5%,x,x,-,0%,0%,0%,8.1,8.9,8.9,2.8,15.1,0.0,0.0,0.0,0.0
George Springer,2,OF,5200,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.354,-1%,0.228,0%,1,,0,1%,-4%,1%,5.4,7.4,7.4,0.4,14.4,8.7,1.7,0.0,0.0
Xander Bogaerts,1,SS,5200,SD,@ARI,4.92,Jameson,,-1%,R,R,0.366,-2%,0.182,-3%,4,4,-1,3%,3%,0%,7.0,9.3,9.3,2.8,15.7,8.3,1.6,8.0,1.5
Max Muncy,1,3B,5100,LAD,@CHC,4.02,Stroman,0.290,-7%,R,L,0.355,-1%,0.245,-1%,3,3,1,-2%,-10%,0%,13.8,11.6,11.6,-0.8,24.0,7.4,1.5,16.0,3.1
Andrew McCutchen,1,OF,5100,PIT,CIN,3.71,Greene,0.339,2%,R,R,0.302,-9%,0.144,-24%,3,,0,-2%,-8%,0%,9.0,9.8,9.8,1.4,18.1,7.0,1.4,3.0,0.6
Jose Altuve,,2B,5100,HOU,@ATL,3.75,Fried,0.265,-12%,L,R,0.385,2%,0.251,10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Lowe,,OF,5000,TB,CWS,4.58,Giolito,0.281,-9%,R,L,0.365,6%,0.214,11%,x,x,-,0%,0%,0%,13.1,12.6,12.6,4.7,20.4,0.0,0.0,0.0,0.0
Matt Chapman,2,3B,5000,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.322,-3%,0.194,-10%,5,,0,1%,-4%,1%,7.9,10.9,10.9,1.5,20.4,7.4,1.5,10.0,2.0
Luis Robert Jr.,0,OF,5000,CWS,@TB,3.42,Eflin,0.303,-3%,R,R,0.324,-8%,0.158,-16%,1,,1,-11%,0%,0%,5.0,8.2,8.2,-1.3,17.6,7.8,1.6,8.0,1.6
Trevor Story,,2B,5000,BOS,@MIL,3.52,Burnes,0.250,-16%,R,R,0.312,-10%,0.180,-18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Ward,1,OF,5000,LAA,KC,5.58,Lyles,0.345,5%,R,R,0.352,3%,0.203,16%,1,1,0,1%,-1%,0%,4.9,7.5,7.5,1.3,13.8,9.5,1.9,18.0,3.6
Sean Murphy,,C,4900,ATL,HOU,4.25,Javier,0.249,-16%,R,R,0.324,-2%,0.181,-6%,x,x,-,0%,0%,0%,12.1,10.1,10.1,-0.8,21.1,0.0,0.0,0.0,0.0
Ryan Mountcastle,,1B,4900,BAL,DET,4.20,Rodriguez,0.318,-1%,L,R,0.334,3%,0.223,10%,3,,0,2%,-6%,0%,8.4,9.3,9.3,-1.7,20.3,7.7,1.6,3.0,0.6
Steven Kwan,1,OF,4900,CLE,MIA,3.86,Luzardo,0.300,-5%,L,L,0.291,-9%,0.032,-33%,1,,0,0%,-6%,0%,7.0,7.8,7.8,1.7,14.0,7.2,1.5,5.0,1.0
Byron Buxton,3,OF,4900,MIN,WAS,5.20,Corbin,0.388,14%,L,R,0.377,1%,0.283,-1%,3,,0,-3%,-11%,0%,6.8,7.7,7.7,2.2,13.2,9.6,2.0,3.0,0.6
Alex Bregman,,3B,4900,HOU,@ATL,3.75,Fried,0.265,-12%,L,R,0.375,2%,0.219,6%,2,,0,5%,-5%,2%,9.4,7.3,7.3,1.2,13.4,7.0,1.4,11.0,2.2
Ty France,1,1B,4900,SEA,STL,4.47,Flaherty,0.307,-3%,R,R,0.347,1%,0.155,-3%,2,2,0,-2%,0%,0%,7.7,8.9,8.9,2.9,14.8,7.5,1.5,9.0,1.8
Adam Duvall,,OF,4800,BOS,@MIL,3.52,Burnes,0.250,-16%,R,R,0.332,-1%,0.252,-3%,x,x,-,0%,0%,0%,18.3,18.3,18.3,2.4,34.1,0.0,0.0,0.0,0.0
